#id  F6  F7  F8  F9  F10  F11  F12  F13  F14  F15  F16  F17  F18  F19  F20  F21  F22  F23  F24  F25  F26  E6  E7  E8  E9  E10  E11  E12  E13  E14  E15  E16  E17  E18  E19  E20  E21  E22  E23  E24  E25  E26  zspec
90729  0.0732014  0.0739403  0.0501419  0.0569692  0.0640679  0.0601508  0.0670753  0.0704176  0.0676832  0.0694641  0.0835139  0.0687575  0.0755441  0.0977868  0.0860516  -99.0  0.0597254  0.0896521  0.0607911  0.113585  -99.0  0.0197342  0.015775  0.0116231  0.0109419  0.0111367  0.0112983  0.0110113  0.0147405  0.0106702  0.0121049  0.0117604  0.0117876  0.0136483  0.0187073  0.0163221  -99.0  0.0259319  0.0467809  0.0395953  0.0436073  -99.0  -1.0
90734  0.14481  0.0931881  0.133783  0.11507  0.0998442  0.143404  0.129372  0.119103  0.135456  0.126917  0.159677  0.154454  0.175597  0.212285  0.185251  0.199435  0.177109  0.230209  0.208872  0.166187  0.223872  0.0247945  0.0190619  0.0210035  0.01934  0.0195345  0.0243824  0.0170945  0.0170824  0.0171925  0.01728  0.0206306  0.0208111  0.0217344  0.0245237  0.0247998  0.0280411  0.0284211  0.0398664  0.0365342  0.0534451  0.0629542  -1.0
90740  0.476694  0.531571  0.539959  0.60145  0.664601  0.643991  0.704887  0.75795  0.823455  0.892647  0.858934  0.948509  0.931623  0.970782  1.04193  1.10744  1.10877  1.08773  1.21977  1.17112  1.26147  0.0438377  0.0438631  0.0422688  0.0444704  0.0463977  0.0445393  0.047603  0.0503635  0.0540903  0.0580538  0.0563276  0.0615838  0.0612967  0.0645056  0.069799  0.0745482  0.0763227  0.0772364  0.0863477  0.0870993  0.0961478  -1.0
90768  0.0284237  0.0121686  0.0177551  0.0216093  0.0233841  0.017295  0.0193464  0.0150023  0.0224719  0.0201521  0.0180783  0.0251051  0.0373147  0.0352403  0.0314689  0.0511729  0.0537133  0.028859  -99.0  0.041918  0.029788  0.0137546  0.0153126  0.015738  0.00858005  0.00825904  0.00767449  0.00760174  0.00738036  0.00762944  0.00744574  0.00788861  0.00860246  0.00895358  0.00989445  0.0107899  0.0117399  0.0129817  0.017227  -99.0  0.0171671  0.0190009  -1.0
90780  0.135207  0.102273  0.127879  0.0907658  0.134313  0.13956  0.0762497  0.062858  0.113491  0.10249  0.142574  0.126777  0.0949117  0.121775  0.0531519  0.120625  0.110918  0.0966315  0.134339  0.214407  0.219422  0.0419551  0.0447052  0.0728923  0.0287759  0.0347072  0.0321233  0.0318151  0.0251355  0.0424252  0.0384462  0.0288078  0.0354851  0.0298224  0.0383557  0.0448168  0.0465457  0.0583229  0.070892  0.0626598  0.0864116  0.0978667  -1.0
90791  7.50105  8.15458  8.71523  9.47285  10.3609  11.3501  12.2834  13.2276  14.222  15.1691  16.3276  17.1191  18.4978  19.8098  21.3285  22.4017  23.5657  24.649  25.5553  26.6514  28.3375  0.472361  0.506433  0.537467  0.581103  0.632206  0.69133  0.746847  0.802818  0.863169  0.9223  0.98919  1.03714  1.12268  1.20231  1.29448  1.36205  1.43538  1.50404  1.56211  1.63201  1.74142  -1.0
90803  0.129086  0.0820354  0.0921981  0.128647  0.102038  0.0996042  0.114689  0.105906  0.0865683  0.100535  0.0943713  0.0669453  0.108793  0.110724  0.145478  0.13537  0.1583  0.14032  0.0998806  0.150702  0.162675  0.0423544  0.0394664  0.0218624  0.0211471  0.0196534  0.0235646  0.0179187  0.0205709  0.0191176  0.0227042  0.0302469  0.0334205  0.0221476  0.0262073  0.0294263  0.05832  0.0617535  0.0492092  0.07513  0.0483176  0.0968419  -1.0
90809  0.174133  0.140152  0.128422  0.16421  0.155554  0.257039  0.164922  0.222986  0.164649  0.243355  0.199343  0.225528  0.241323  0.248427  0.337164  0.340033  0.229785  0.299558  0.219887  0.457638  0.392391  0.0424634  0.0395182  0.0493311  0.026458  0.0270901  0.0277682  0.0247822  0.0243315  0.0226853  0.0257614  0.0242839  0.0257352  0.0274328  0.0312073  0.0354723  0.0397244  0.0385955  0.0444604  0.0453604  0.0618609  0.0630104  -1.0
90846  -99.0  -99.0  -99.0  -99.0  0.151398  -99.0  0.133537  0.219442  0.255082  0.214427  0.147925  0.167079  0.155426  0.244186  0.218373  0.237204  0.264971  0.373559  0.35879  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  0.0755648  -99.0  0.0500636  0.0448875  0.0439799  0.0458871  0.0460139  0.0463305  0.0484822  0.0548005  0.059345  0.0658532  0.073562  0.0825774  0.0886229  -99.0  -99.0  -1.0
90877  -99.0  0.104453  -99.0  0.0771329  0.0707946  0.126043  -99.0  0.0657111  0.0470674  0.115632  0.0994674  0.0973553  0.157369  0.113209  0.191743  0.20275  0.203967  0.242437  -99.0  0.172568  0.365662  -99.0  0.0728876  -99.0  0.0713097  0.0476328  0.040658  -99.0  0.0386832  0.0643588  0.0481847  0.0408006  0.0430208  0.0476704  0.0490554  0.0584786  0.062848  0.0822926  0.0874954  -99.0  0.167015  0.186119  -1.0
90913  0.971046  0.999355  1.01728  1.01241  0.993849  0.967921  0.9922  1.02707  1.06886  1.08363  1.04781  1.03352  1.13616  1.18708  1.16562  1.2271  1.16788  1.23982  1.31208  1.35357  1.29062  0.0650503  0.0654276  0.0653863  0.0646338  0.0634486  0.0618984  0.0631279  0.0650117  0.0674251  0.0688275  0.0668933  0.0665423  0.0729042  0.076558  0.0763133  0.0812705  0.0795045  0.0848055  0.0911726  0.0967011  0.096548  -1.0
90955  0.058587  0.0269203  0.0278281  0.0271944  0.0416563  0.0191991  0.0249068  0.0201039  0.0397411  0.0211642  0.0123754  0.0150093  0.0216432  0.0620413  0.0552027  0.0787049  0.0672603  0.0554165  0.0631538  0.0399502  0.112109  0.0146939  0.0124338  0.0208053  0.0184183  0.0105335  0.0102141  0.010203  0.0108766  0.0188429  0.0107816  0.0186202  0.0148605  0.0176805  0.0156815  0.0169078  0.0182527  0.0198414  0.0219191  0.0426907  0.0290702  0.0419692  -1.0
90973  0.156546  0.161006  0.174889  0.134934  0.161704  0.220963  0.21741  0.232039  0.30244  0.321249  0.324787  0.300331  0.230335  0.285943  0.408921  0.367147  0.39752  0.343337  0.369454  0.553807  0.588141  0.135107  0.0738049  0.0381665  0.0346479  0.0362548  0.036538  0.0341329  0.0340613  0.0374998  0.0382276  0.0385075  0.0397166  0.039213  0.0456375  0.0545207  0.0754597  0.0800191  0.0846569  0.0726445  0.114125  0.139399  -1.0
90974  0.0954987  0.0698748  0.1258  0.0929996  0.0967479  0.101093  0.110908  0.0840389  0.0957726  0.0934803  0.0900744  0.117436  0.107498  0.163005  0.0889934  0.1242  0.13471  0.159338  0.128647  0.108783  0.209875  0.0254965  0.0244363  0.0232878  0.0205985  0.0207354  0.0208764  0.0225661  0.019873  0.0194762  0.0200656  0.0222488  0.0241493  0.027206  0.0266001  0.0311804  0.0399421  0.0420789  0.0386825  0.0498786  0.0593972  0.0589269  -1.0
90975  0.256308  0.211252  0.203329  0.270596  0.234207  0.224906  0.214013  0.202321  0.242505  0.180567  0.17362  0.194141  0.257871  0.323892  0.285602  0.146798  0.118992  0.215676  0.199692  0.322285  0.293711  0.0559627  0.0550702  0.050444  0.0458616  0.0440934  0.0475924  0.0454035  0.0464597  0.0432859  0.0413271  0.0430735  0.0455931  0.0589077  0.0927684  0.084251  0.0662877  0.0999056  0.109286  0.0844701  0.152004  0.164294  -1.0
91001  0.192309  0.234789  0.348691  0.355502  0.363413  0.27152  0.366202  0.355237  0.351367  0.282826  0.31614  0.312551  0.271196  0.262061  0.305548  0.267129  0.272496  0.419992  0.43716  0.371638  0.405621  0.0437011  0.0455031  0.0473233  0.0487109  0.0453756  0.0349337  0.0386864  0.0384922  0.0359747  0.0340545  0.0385807  0.0466264  0.0486721  0.051898  0.0638607  0.0627339  0.0710652  0.0730058  0.0934567  0.115643  0.217952  -1.0
91026  0.0957987  0.244524  0.306957  0.288085  0.256258  0.14264  0.254824  0.206026  0.186157  0.171428  0.21928  0.19797  0.169731  0.214922  0.228918  0.210146  0.16099  0.20976  0.198556  0.218977  0.170388  0.152118  0.0850624  0.073487  0.050327  0.0630189  0.0627067  0.0454295  0.0631028  0.0624137  0.0636921  0.0490208  0.0493941  0.0504014  0.0660844  0.0918373  0.0682208  0.0895113  0.131454  0.100611  0.125081  0.166386  -1.0
91040  0.14054  -99.0  0.033847  0.0888954  0.109577  0.0980483  0.0480883  0.106091  0.100935  0.131996  0.0811261  0.0601894  0.154426  0.197824  0.162555  0.132824  0.168671  0.0566919  0.0819825  0.127656  0.0835755  0.0896612  -99.0  0.0755631  0.039736  0.0376309  0.0398885  0.0376234  0.0376893  0.0367997  0.0375909  0.0405968  0.0413926  0.0451525  0.0505604  0.0536712  0.0568484  0.0621552  0.0707792  0.0802704  0.146668  0.118353  -1.0
91048  0.193571  0.0864012  0.0686185  0.105245  0.136937  0.0923082  0.119895  0.109962  0.0661364  0.109718  0.104155  0.0797918  0.0498562  0.112689  0.151273  0.121048  0.121798  0.133993  0.138459  0.279358  0.152138  0.0411297  0.0352065  0.0314844  0.0327379  0.0309992  0.0273607  0.0269982  0.0276267  0.0274086  0.0279587  0.0296283  0.0319675  0.0326029  0.0366438  0.0412904  0.0451318  0.0812357  0.0528968  0.0580274  0.0661517  0.0786595  -1.0
91050  0.305548  0.438412  0.381417  0.416373  0.483014  0.558418  0.579429  0.707751  0.693489  0.671738  0.768286  0.862738  0.844036  0.770621  0.834065  0.760187  0.962677  0.946324  1.04328  0.633873  0.517515  0.107983  0.101626  0.0872961  0.080559  0.0838557  0.0813648  0.080337  0.0830673  0.0826735  0.0842376  0.0892547  0.121865  0.141309  0.148178  0.16409  0.185376  0.201099  0.221726  0.244443  0.259183  0.357021  -1.0
91053  0.174517  0.195632  0.223913  0.203048  0.192204  0.247014  0.239199  0.252883  0.240081  0.278689  0.279873  0.236744  0.286285  0.311344  0.341633  0.328517  0.27441  0.312063  0.242349  0.39617  0.533041  0.0378012  0.0366822  0.0282251  0.0300261  0.027087  0.0268728  0.0267239  0.0283625  0.0276044  0.0298649  0.0302652  0.0288915  0.0332588  0.038232  0.0450301  0.0482235  0.0514835  0.0596319  0.0634926  0.0748866  0.102727  -1.0
91077  0.149418  0.270895  0.293035  0.198171  0.120005  0.156907  0.115857  0.155611  0.175955  0.155396  0.104974  0.131886  0.131353  0.268608  0.0214133  0.151831  0.105779  0.0279975  -99.0  -99.0  -99.0  0.0504854  0.0515298  0.0533233  0.0404287  0.0402868  0.0286715  0.0256234  0.0249206  0.0331838  0.0324783  0.0252909  0.0255028  0.0538939  0.0799379  0.0537846  0.0377173  0.0392437  0.0833114  -99.0  -99.0  -99.0  -1.0
91084  -99.0  -99.0  -99.0  -99.0  0.0995959  0.121573  0.0558266  0.0949029  0.114773  0.136748  -99.0  0.101522  0.153872  0.119267  0.129994  0.23023  0.127867  0.288617  0.198481  0.2297  0.202171  -99.0  -99.0  -99.0  -99.0  0.0587497  0.0348999  0.0331614  0.0430911  0.0594903  0.0621651  -99.0  0.0462179  0.0404297  0.0727098  0.0638512  0.0586427  0.0982086  0.077839  0.0829454  0.0794567  0.148012  -1.0
91085  0.227616  0.205931  0.200153  0.145158  0.190546  0.204645  0.228118  0.268017  0.206728  0.256637  0.252838  0.362778  0.271143  0.315385  0.291798  0.206518  0.284237  0.356254  0.344541  0.428904  0.605452  0.0702346  0.0408268  0.0344441  0.0305908  0.0310737  0.0299513  0.0301917  0.0557547  0.0306601  0.0323501  0.0324202  0.0381277  0.0370932  0.0398582  0.043372  0.0441274  0.0511669  0.0618103  0.0651274  0.0849861  0.0936082  -1.0
91095  4.64044  4.7854  4.81327  5.24661  5.49439  5.88738  6.27075  6.57356  7.0945  7.6229  8.12381  9.03902  10.0833  11.2522  12.4188  13.5519  14.3801  15.27  16.714  18.0152  18.9478  0.291717  0.297193  0.297356  0.321849  0.337049  0.361795  0.387397  0.403963  0.435976  0.462654  0.492173  0.546639  0.60979  0.679263  0.751034  0.819558  0.871202  0.925121  1.01442  1.09339  1.15411  -1.0
91119  2.59991  2.73955  2.63925  2.82437  2.83611  2.89175  3.06874  3.08632  3.20036  3.31437  3.5143  3.4661  3.54518  3.78721  3.95951  4.22241  4.16601  4.42958  4.53606  4.36435  4.89105  0.162594  0.168948  0.162475  0.172645  0.173055  0.176136  0.18625  0.187317  0.194239  0.201518  0.213292  0.210743  0.216321  0.232323  0.245042  0.261771  0.260083  0.2775  0.286633  0.280521  0.314375  -1.0
91123  0.355566  0.237552  0.273553  0.27127  0.271394  0.350849  0.31801  0.31186  0.377922  0.384697  0.411983  0.417292  0.519854  0.506292  0.466144  0.575918  0.636621  0.681398  0.702751  0.701971  0.720908  0.0413847  0.0360055  0.0323738  0.0301007  0.0286411  0.031541  0.0293484  0.0326747  0.0325387  0.0327043  0.0344425  0.0353847  0.0412594  0.042107  0.0429181  0.0499611  0.054052  0.0591855  0.0639396  0.0690513  0.0745928  -1.0
91139  1.46771  1.54014  1.52954  1.53349  1.60354  1.61973  1.72235  1.82273  2.11212  2.23399  2.42437  2.62156  2.80053  3.01856  3.16781  3.28517  3.42294  3.51562  3.62078  3.6942  3.66706  0.0929039  0.0958164  0.0946586  0.0944034  0.0983678  0.0991849  0.104908  0.111022  0.127961  0.135587  0.146615  0.158256  0.169364  0.182549  0.191919  0.199386  0.208119  0.214517  0.22172  0.227419  0.227739  -1.0
91147  0.043716  0.0269228  0.0250472  0.0285181  0.027042  0.0285811  0.0328609  0.0308632  0.0437523  0.0378374  0.052942  0.0455911  0.0363046  0.0454612  0.0458945  0.0409865  -99.0  -99.0  0.0748239  0.106768  0.103209  0.0103994  0.0092604  0.0092326  0.00927654  0.00765722  0.00791926  0.0076637  0.0102069  0.00870738  0.00816287  0.00904177  0.00833579  0.0160113  0.0103308  0.0119391  0.0127182  -99.0  -99.0  0.0208947  0.0331769  0.0375171  -1.0
91159  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  0.153363  0.146029  0.127245  0.124693  0.132227  0.145747  0.261264  0.269525  0.324998  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  0.0263088  0.0272071  0.0252132  0.0274151  0.029172  0.03225  0.0398548  0.0441583  0.0523648  -1.0
91163  0.179374  0.226463  0.220171  0.181551  0.18335  0.214764  0.215835  0.246173  0.226402  0.241413  0.232553  0.218736  0.261529  0.245041  0.179837  0.301246  0.28189  0.18859  0.276949  0.297276  0.268881  0.027947  0.02685  0.0252912  0.0217617  0.0213801  0.0213823  0.0212077  0.0220505  0.0206482  0.0239045  0.0211335  0.0213503  0.0239655  0.0253279  0.0266719  0.0304179  0.0314015  0.0360171  0.0431495  0.0477367  0.0521685  -1.0
91180  0.0863617  0.151022  0.141293  0.087201  0.0895451  0.092871  0.0623735  0.0796675  0.062047  0.0416909  0.0773038  0.0593912  0.0571792  0.0747546  0.0478719  0.0608753  0.0713249  0.030846  0.047978  0.127362  0.188678  0.0262826  0.0236773  0.0213083  0.0191911  0.0192209  0.0191684  0.0182102  0.0196091  0.0190109  0.0186448  0.0191364  0.0214858  0.0216913  0.0241219  0.027116  0.0301457  0.0327803  0.034348  0.0370161  0.043061  0.0811223  -1.0
91196  0.166097  0.166158  0.159705  0.194787  0.204738  0.18833  0.21737  0.222864  0.321366  0.275829  0.285996  0.213482  0.22953  0.207931  0.264533  0.275144  0.330096  0.301994  0.436517  0.234898  0.3096  0.0495026  0.0410237  0.0300845  0.0325691  0.0317655  0.02832  0.0289344  0.0284074  0.0338451  0.0312654  0.03189  0.0309433  0.0335685  0.0361439  0.0411002  0.045527  0.0520751  0.0766924  0.0682951  0.0719461  0.0796661  -1.0
91220  0.231292  0.173013  0.184418  0.209739  -99.0  0.245336  0.293603  0.209392  0.231249  0.286972  0.240305  0.263027  0.238715  0.307809  0.331223  0.295582  0.192505  0.368229  0.557495  0.579911  0.393332  0.0751357  0.0797409  0.0610698  0.0591393  -99.0  0.0685903  0.0577621  0.0529257  0.0535545  0.055741  0.0570083  0.062056  0.066506  0.0762643  0.0788649  0.0851091  0.0887244  0.0999899  0.121785  0.138456  0.138665  -1.0
91228  0.259513  0.262011  0.328823  0.325327  0.33306  0.339405  0.365495  0.379946  0.383815  0.413888  0.442711  0.452315  0.47982  0.496912  0.522589  0.501785  0.526064  0.485914  0.568747  0.511872  0.63009  0.0232736  0.0207951  0.0233845  0.0228886  0.023288  0.0233263  0.0247226  0.0252875  0.025545  0.0272769  0.0291765  0.0300059  0.0318826  0.0331802  0.0356891  0.0348131  0.0372401  0.0368247  0.0422376  0.0444051  0.0525397  -1.0
91234  0.772892  0.726042  0.642215  0.718127  0.696499  0.685552  0.739127  0.769701  0.741582  0.771898  0.781555  0.822396  0.810214  0.746585  0.778824  0.81854  0.858621  0.859089  0.904232  0.903986  0.937818  0.0575661  0.0532884  0.0467872  0.0499006  0.0487002  0.0477859  0.0509586  0.052565  0.0509668  0.0524637  0.0518472  0.0546458  0.0540123  0.051797  0.053019  0.0565225  0.0597563  0.0616544  0.066465  0.0684098  0.0736175  -1.0
91241  0.123152  0.101429  0.0636386  0.0493357  0.11214  0.0777109  0.05428  0.081358  0.0741719  0.0660449  0.0695279  0.0612916  0.0984733  0.0911596  0.0905818  0.110236  0.126987  0.127397  0.0979759  0.152588  0.295095  0.0337485  0.0295685  0.0253647  0.0266649  0.0258607  0.023709  0.0237385  0.023214  0.0236117  0.0243948  0.023311  0.0258866  0.0273277  0.0311475  0.0323761  0.0345057  0.0385084  0.0439718  0.0463374  0.0537102  0.0681159  -1.0
91250  0.159045  0.12163  0.135045  0.138446  0.173573  0.132166  0.16245  0.155267  0.169168  0.175033  0.158504  0.16335  0.156416  0.167355  0.185115  0.18406  0.210747  0.201298  0.251791  0.227699  0.199857  0.0240544  0.0231761  0.0179907  0.0160688  0.0178466  0.0162439  0.0168617  0.0159476  0.0164019  0.0169896  0.0168135  0.0173453  0.0179506  0.0193696  0.0218471  0.0236212  0.0267714  0.0299859  0.0407882  0.0427939  0.0477166  -1.0
91263  1.35382  1.43814  1.50842  1.76181  1.95921  1.7773  1.78599  2.10649  2.24554  2.60399  2.83347  2.87687  3.20036  3.33704  3.46228  3.61744  3.58988  3.70785  3.96243  4.15529  4.24228  0.082608  0.0871283  0.0910586  0.105972  0.117633  0.106711  0.107233  0.126247  0.134581  0.156347  0.169817  0.172418  0.191459  0.199997  0.207503  0.217195  0.215931  0.223026  0.238769  0.250391  0.256554  -1.0
91283  0.283322  0.241235  0.228559  0.248427  0.305295  0.300331  0.259251  0.28463  0.316403  0.314397  0.343591  0.337846  0.296511  0.328912  0.369386  0.377017  0.368535  0.493357  0.388832  0.36664  0.444142  0.0534016  0.0436093  0.035114  0.0352262  0.0387157  0.0341406  0.0324263  0.0333138  0.0355553  0.0365247  0.0421172  0.0417432  0.038986  0.0437105  0.0510142  0.0566118  0.06066  0.075206  0.0758215  0.0890093  0.096396  -1.0
91293  0.0569219  0.0585276  0.0709054  0.0740967  0.0624253  0.038772  0.0474199  0.0761447  0.0713183  0.0654515  0.0591018  0.0958694  0.0625922  0.0719712  0.0918081  0.101775  0.105022  0.0846524  0.105361  0.173541  0.284369  0.0229472  0.0237851  0.0204779  0.0180207  0.0173375  0.0154409  0.0124595  0.0217926  0.0186845  0.0177516  0.0157214  0.0195687  0.0159839  0.0216921  0.0222385  0.0392941  0.0421327  0.0275547  0.0403011  0.0592955  0.090618  -1.0
91307  0.300359  0.410394  0.308289  0.245584  0.285077  0.419565  0.399098  0.403535  0.314832  0.397081  0.283975  0.504849  0.638323  0.565718  0.361575  0.321633  0.432673  0.611841  0.488969  0.426579  0.570636  0.0829298  0.0738771  0.0680153  0.0624202  0.0614394  0.0647773  0.0636541  0.0637482  0.0620412  0.0641083  0.0643159  0.0747653  0.0802552  0.0809542  0.083069  0.0904101  0.100765  0.115056  0.127255  0.137695  0.153651  -1.0
91365  0.369147  0.324072  0.35429  0.399688  0.367925  0.413201  0.411605  0.411452  0.430766  0.430686  0.44153  0.407567  0.450319  0.407381  0.39424  0.4278  0.391994  0.436356  0.435632  0.408321  0.53255  0.0291379  0.0258263  0.0265419  0.0284241  0.0264449  0.0283981  0.0282884  0.0283672  0.0297924  0.0298804  0.0306327  0.0290729  0.0317803  0.030475  0.0315038  0.0347894  0.0344737  0.0390385  0.0410548  0.0439339  0.0515184  -1.0
91382  0.339906  0.306507  0.357175  0.376773  0.321308  0.364218  0.340284  0.379142  0.376773  0.452898  0.536588  0.536437  0.521723  0.505545  0.596211  0.61111  0.636151  0.680581  0.665028  0.70146  0.63621  0.0386024  0.0339109  0.0326138  0.0325216  0.0295132  0.0309238  0.0297414  0.0313264  0.0313353  0.0352077  0.0395581  0.0404788  0.0414644  0.0417156  0.0478376  0.0508244  0.0533214  0.0583756  0.0609406  0.0749414  0.0921468  -1.0
91398  0.0465929  0.050704  0.025098  0.0205136  0.0265266  0.0249828  0.0230738  0.0337413  0.0147259  0.0290188  0.0285444  0.0219522  0.0274285  0.0252789  0.0420648  -99.0  0.0209026  0.0702233  0.0723969  -99.0  0.0473065  0.0199973  0.0161905  0.0123741  0.0163591  0.0099651  0.00858496  0.0151089  0.00983627  0.0111983  0.00966941  0.0131095  0.0207144  0.0157983  0.0178345  0.0246396  -99.0  0.0256291  0.0212644  0.0359142  -99.0  0.0376949  -1.0
91401  -99.0  0.0492538  0.0431599  -99.0  0.022074  0.0294145  0.0428548  0.0355632  0.0301968  0.041339  0.0344223  0.0373904  0.0326166  0.0356417  -99.0  0.0263998  0.0224368  0.0619955  0.0670753  0.0406932  0.0850358  -99.0  0.0160537  0.0192689  -99.0  0.0104518  0.0103921  0.0110739  0.013939  0.0115209  0.015965  0.010188  0.00984049  0.0170833  0.0210243  -99.0  0.0263873  0.0306455  0.0358632  0.0247463  0.023929  0.0288612  -1.0
91414  0.241323  0.250035  0.246173  0.259681  0.3219  0.325658  0.382366  0.402756  0.40926  0.411717  0.392283  0.45453  0.42713  0.476916  0.52447  0.560999  0.482169  0.571745  0.547421  0.539708  0.629854  0.0327254  0.0308664  0.0270754  0.0254596  0.0284142  0.0282156  0.0301398  0.0310911  0.0313266  0.0317829  0.0317307  0.0347917  0.034132  0.0376444  0.0415119  0.0452559  0.0435035  0.050406  0.0531353  0.0576604  0.0651031  -1.0
91421  0.230654  0.277205  0.187034  0.201948  0.202674  0.203311  0.189409  0.224099  0.190125  0.20423  0.207664  0.20557  0.226152  0.23492  0.332199  0.20523  0.274334  0.296537  0.255082  0.226945  0.222434  0.0294505  0.0270272  0.0223174  0.0215534  0.0222251  0.021412  0.0201947  0.0226037  0.0199614  0.0218857  0.0222312  0.0228105  0.0243086  0.0285669  0.03495  0.032488  0.0396742  0.0385709  0.0412104  0.043835  0.051851  -1.0
91429  0.227888  0.208603  0.178632  0.208373  0.195776  0.21001  0.217591  0.201521  0.210049  0.212678  0.207989  0.18406  0.174904  0.190898  0.21761  0.236658  0.224616  0.218918  0.167571  0.21739  0.238123  0.0222684  0.0200668  0.0177074  0.0184837  0.0176851  0.0181729  0.018758  0.0178102  0.0179482  0.0185192  0.0186077  0.0181655  0.01899  0.0202291  0.022847  0.0263885  0.0286795  0.0334663  0.03999  0.0455063  0.046692  -1.0
91470  0.0737632  0.0507599  0.0248336  0.0517133  0.0864334  0.0624887  0.0272295  0.0812306  0.0583982  0.0578791  0.0875471  0.0906232  0.106748  0.130341  0.102508  0.123175  0.139085  0.265511  0.264484  0.332538  0.381311  0.0579512  0.0556795  0.068472  0.0474779  0.0394144  0.0456537  0.0631488  0.0373065  0.0447005  0.0644502  0.0392284  0.041138  0.0455836  0.0510024  0.0531777  0.0580009  0.0628653  0.0724145  0.0803761  0.0880958  0.103584  -1.0
91472  1.02669  1.01821  1.09054  1.17317  1.22451  1.26975  1.30785  1.32105  1.35695  1.4335  1.47204  1.55039  1.55955  1.71159  1.9155  2.02992  2.13639  2.31591  2.36027  2.73073  2.84317  0.0722337  0.0698684  0.0723444  0.076043  0.078307  0.080787  0.0827849  0.0834771  0.0854506  0.0904272  0.0926982  0.097464  0.098717  0.108155  0.120832  0.128711  0.136158  0.147599  0.152476  0.175519  0.185216  -1.0
91479  0.723505  0.742468  0.833838  1.00332  0.983471  0.947368  0.991015  1.03724  1.15857  1.16875  1.22349  1.23356  1.25557  1.4351  1.29527  1.39328  1.58446  1.80203  1.71902  1.70044  1.76718  0.0858591  0.0770655  0.0764097  0.0825721  0.0800843  0.0784815  0.0797302  0.080634  0.0872981  0.0897148  0.0927215  0.0946903  0.098288  0.11016  0.10674  0.117237  0.129539  0.145175  0.150245  0.156006  0.174601  -1.0
91497  0.2054  0.254848  0.212089  0.060512  0.0505406  0.192062  0.22557  0.203762  0.209315  0.121205  0.131534  0.0980302  0.189356  0.131886  0.287423  0.117327  0.15682  0.285233  0.132008  0.158504  0.105955  0.107157  0.0825941  0.0760132  0.120106  0.0882863  0.0783442  0.068795  0.0686259  0.0667466  0.0686145  0.0706061  0.0749621  0.081455  0.0852431  0.0983317  0.101642  0.107471  0.122048  0.135873  0.151924  0.287334  -1.0
91498  21.1019  22.4843  23.9928  25.9371  28.4446  30.5353  32.5027  34.1508  35.5337  37.1777  38.7686  39.7374  42.1697  45.2274  47.96  50.3085  52.36  54.5657  56.7024  58.1083  60.4119  1.27386  1.35487  1.44577  1.56293  1.71403  1.83669  1.95503  2.05417  2.1412  2.24834  2.33613  2.39451  2.54107  2.73024  2.8952  3.03697  3.1665  3.29989  3.43526  3.52675  3.66656  -1.0
91517  0.431559  0.446191  0.388187  0.354487  0.371878  0.373318  0.403497  0.40551  0.42415  0.457552  0.480087  0.533531  0.596156  0.651447  0.69637  0.770262  0.739673  0.767433  0.596759  0.653794  0.729459  0.0470902  0.0376414  0.0323266  0.0301361  0.0301206  0.0298724  0.0309293  0.031744  0.0333873  0.0347747  0.0366959  0.039912  0.0441437  0.0483793  0.0530008  0.0583739  0.0579027  0.063742  0.0585722  0.0672936  0.084348  -1.0
91521  0.224554  0.208315  0.188851  0.152041  0.155811  0.17042  0.161942  0.199215  0.151022  0.207223  0.19861  0.230824  0.254448  0.224182  0.27769  0.271744  0.219807  0.280543  0.226632  0.243916  0.31307  0.0289642  0.0258065  0.0246256  0.0234574  0.0216876  0.0207605  0.0207651  0.0218674  0.0204799  0.022724  0.0212187  0.0243848  0.0256096  0.0260441  0.0310844  0.0323957  0.0325283  0.0359119  0.0386565  0.0428756  0.0607762  -1.0
91545  0.145358  0.157805  0.153067  0.175147  0.146853  0.159382  0.146811  0.169418  0.173125  0.16245  0.158738  0.152293  0.135568  0.135495  0.153081  0.158635  0.181719  0.171775  0.121529  0.1488  0.166158  0.0218424  0.0212626  0.0210064  0.0183698  0.0169169  0.0175816  0.0170875  0.0172539  0.0176878  0.0178495  0.0177001  0.0185854  0.0180015  0.0201837  0.022471  0.0247503  0.0268326  0.0300829  0.0303878  0.0427642  0.0543916  -1.0
91577  0.0612411  0.091142  0.0575703  0.0617672  0.0449902  0.0713509  0.0587976  0.0622244  0.0381558  0.0710101  0.0611  0.079741  0.0555547  0.0593635  0.0214328  0.0455031  0.0475467  -99.0  0.0668715  0.0472845  0.0315499  0.0285781  0.0213548  0.0214084  0.017262  0.0164665  0.0150598  0.0144978  0.0147549  0.0157464  0.0145176  0.0172414  0.0188047  0.0224864  0.0170414  0.024143  0.0282741  0.03753  -99.0  0.0324761  0.0386425  0.0804614  -1.0
