#id  F6  F7  F8  F9  F10  F11  F12  F13  F14  F15  F16  F17  F18  F19  F20  F21  F22  F23  F24  F25  F26  E6  E7  E8  E9  E10  E11  E12  E13  E14  E15  E16  E17  E18  E19  E20  E21  E22  E23  E24  E25  E26  zspec
61103  0.125915  0.129348  0.176848  0.123857  0.179325  0.199453  0.175292  0.190617  0.234035  0.186535  0.186381  0.190861  0.171649  0.236941  0.258536  0.184654  0.232295  0.225985  0.245336  0.147015  0.262011  0.0363924  0.0321604  0.0300688  0.0259673  0.0263624  0.0263329  0.0255981  0.0251249  0.0267567  0.0280097  0.0264283  0.026732  0.0276379  0.0321569  0.0375018  0.039195  0.0536704  0.0640882  0.0800708  0.0568563  0.0901501  -1.0
61113  0.586138  0.591506  0.647084  0.605508  0.597199  0.644169  0.642866  0.635741  0.642748  0.614555  0.649236  0.619444  0.74535  0.817711  0.820884  0.95069  1.10856  1.12699  1.07646  1.26929  1.24991  0.0541569  0.0552309  0.0640737  0.0462825  0.0448045  0.0474891  0.0469045  0.0468677  0.0475239  0.0477747  0.0500478  0.0498361  0.0664397  0.0741328  0.0735292  0.0838145  0.0932794  0.10621  0.0965393  0.125133  0.164071  -1.0
61132  0.0764959  0.0866961  0.119806  0.0900491  0.128837  0.135593  0.153236  0.120793  0.152041  0.126882  0.129957  0.108643  0.134363  0.159455  0.156013  0.0930421  0.185575  0.156546  0.177174  0.339376  0.195596  0.0598905  0.0336323  0.0362006  0.0382083  0.0295293  0.0226275  0.0213125  0.0241052  0.0214104  0.0231024  0.0228157  0.0236269  0.0267258  0.0284793  0.0337084  0.0367508  0.0489409  0.0473869  0.0553047  0.091713  0.160973  -1.0
61161  0.22532  0.159632  0.182709  0.122417  0.244727  0.205437  0.192486  0.182138  0.199122  0.181751  0.167541  0.181351  0.205249  0.120392  0.159426  0.127786  0.223996  0.252163  0.236701  0.242661  0.18859  0.0608905  0.0477491  0.05003  0.0423193  0.0512552  0.0393238  0.0581616  0.0341323  0.034937  0.0395457  0.0393279  0.0388876  0.0391763  0.0447174  0.0504745  0.111229  0.0993718  0.0593835  0.0699541  0.0905269  0.198718  -1.0
61198  0.353573  0.366843  0.369013  0.389654  0.384627  0.446891  0.466617  0.453983  0.530643  0.64405  0.499759  0.513712  0.479689  0.521484  0.605452  0.611336  0.540904  0.557906  0.610322  0.62167  0.477969  0.033283  0.0315449  0.0304094  0.0312219  0.0304433  0.0336248  0.0344504  0.033764  0.0375066  0.0437043  0.0374941  0.0389314  0.0390612  0.0437668  0.0571904  0.0546266  0.0535011  0.0593624  0.0654696  0.0919309  0.0821495  -1.0
61201  0.100055  0.0935839  0.0585651  0.0412476  0.0787481  0.116724  0.0369897  0.0782273  0.059764  0.0646786  0.108352  -99.0  -99.0  0.0702752  0.10074  0.111851  0.0860838  -99.0  0.183367  0.128753  0.151343  0.0516988  0.0255543  0.0233743  0.0374708  0.0223838  0.0218485  0.0247553  0.020002  0.0245471  0.0377453  0.0240695  -99.0  -99.0  0.0435598  0.0334255  0.0312224  0.0538541  -99.0  0.0741603  0.0821558  0.062211  -1.0
61212  0.0631658  0.0416793  0.038626  0.0251606  0.0329609  0.0601619  0.0549087  0.0503268  0.0449697  0.0380433  0.0288243  0.0492584  0.0462764  0.0478498  0.0741514  0.134871  0.0873696  0.0683787  0.104212  0.0443201  0.0867201  0.0254643  0.0189247  0.0396437  0.0214581  0.0173638  0.0284991  0.0152022  0.0273427  0.0141398  0.0142874  0.0169278  0.0153385  0.0171332  0.0212225  0.0306497  0.0269879  0.0252613  0.0323395  0.0364108  0.0376298  0.0620859  -1.0
61260  0.0634162  0.0754466  0.0301801  0.0899333  0.0693812  0.0925717  0.0707946  0.0707486  0.0733839  0.107241  0.100851  0.0943544  0.0686248  0.0887561  0.104578  0.0321783  0.062047  0.106915  0.239441  0.155139  -99.0  0.0403549  0.0369028  0.0333935  0.032906  0.0277816  0.0560435  0.0293852  0.0206707  0.0236318  0.0262794  0.0302213  0.0294117  0.0295128  0.0318392  0.0325985  0.0812847  0.0584271  0.0661317  0.076847  0.0741471  -99.0  -1.0
61291  0.478807  0.540904  0.621384  0.770902  0.841242  0.918501  1.03219  1.15814  1.24291  1.38051  1.55382  1.66035  1.84604  2.18455  2.75728  3.05436  3.23415  3.57934  3.78304  4.13809  4.59326  0.044032  0.0433412  0.0455395  0.0523123  0.0557154  0.0597352  0.0660084  0.0730569  0.0777294  0.0858852  0.0961612  0.102574  0.113644  0.134009  0.168245  0.186372  0.197694  0.218794  0.232067  0.253848  0.282767  -1.0
61337  0.740833  0.190809  0.087983  0.0675089  0.108054  -99.0  -99.0  0.0372288  0.0938774  -99.0  0.0502202  0.0371672  -99.0  0.0318745  0.151092  0.0873535  0.123698  0.122993  -99.0  -99.0  -99.0  0.0848589  0.0677856  0.0675753  0.038261  0.0422814  -99.0  -99.0  0.0348466  0.0622768  -99.0  0.0637462  0.0632263  -99.0  0.0729175  0.0595815  0.103834  0.0650429  0.131201  -99.0  -99.0  -99.0  -1.0
61338  0.0369352  0.0867041  0.0578791  0.0805676  0.0955084  0.0575226  0.0832071  0.0425284  0.0547825  0.0940932  0.101317  0.0765316  0.108783  0.144092  0.111245  0.120526  0.145747  0.17287  0.165196  0.220698  0.249734  0.0312995  0.0253984  0.0203166  0.0181161  0.0195469  0.0170438  0.0334442  0.0202476  0.0163271  0.0168871  0.0186566  0.0261577  0.023551  0.0231853  0.0261615  0.0315632  0.0326298  0.031701  0.0384007  0.0399925  0.0441967  -1.0
61418  0.210979  0.282174  0.243736  0.262325  0.290831  0.282203  0.321159  0.303669  0.295911  0.315646  0.318507  0.323654  0.372941  0.417946  0.412934  0.479116  0.482482  0.514326  0.688905  0.593526  0.532744  0.0347038  0.0335472  0.0299564  0.0297633  0.0303451  0.0298125  0.0310686  0.0305636  0.0302647  0.0318034  0.0322299  0.0331724  0.0366448  0.0419746  0.0438474  0.0495745  0.0516514  0.0581877  0.0688132  0.077845  0.0773925  -1.0
61435  0.445739  0.457592  0.444304  0.441406  0.464644  0.434511  0.43148  0.422165  0.409111  0.422008  0.419683  0.437561  0.482302  0.482838  0.512295  0.497554  0.593419  0.628175  0.704176  0.647917  0.725169  0.0437979  0.0409383  0.0385435  0.0365189  0.0370289  0.0354767  0.0358382  0.0356146  0.0348242  0.035922  0.0375923  0.0384337  0.0435155  0.0471812  0.0491696  0.0591533  0.063592  0.0702493  0.0798954  0.0862451  0.0981029  -1.0
61450  0.0976516  0.0992383  0.0839618  0.0755093  0.0566971  0.0632471  0.0471412  0.0392538  0.0362377  0.0294171  0.022137  0.0402162  0.0356912  0.0336513  -99.0  0.0664292  0.105138  0.0764117  0.0826568  0.163652  0.174823  0.0157551  0.0140502  0.0134553  0.011822  0.0116099  0.0121545  0.0124067  0.0102627  0.0170323  0.0124275  0.0151541  0.0115404  0.0133033  0.0229997  -99.0  0.019077  0.0223053  0.0247478  0.0267974  0.0329247  0.0388735  -1.0
61458  0.200355  0.133131  0.179539  0.202338  0.196771  0.159486  0.193714  0.191796  0.236811  0.200096  0.235831  0.207931  0.164104  0.146151  0.214783  0.153731  0.287608  0.20947  0.186329  0.185627  0.167032  0.0385685  0.0352401  0.030273  0.0317886  0.0292688  0.0279133  0.0280149  0.0283622  0.029131  0.0292421  0.0313405  0.0318319  0.0326415  0.0330374  0.039154  0.0394746  0.0460593  0.0491019  0.0515876  0.0567138  0.0842564  -1.0
61474  0.0929735  0.0645537  0.0383318  0.0596704  0.0519612  0.171617  0.159354  0.0684036  0.0443363  0.105468  0.0863534  0.0726042  0.121305  0.0831917  0.0866645  0.0920285  0.121272  0.155898  0.0670686  0.0703335  0.127175  0.0218949  0.0215311  0.0180124  0.0263486  0.0364956  0.0424648  0.0332883  0.022986  0.0323099  0.0478423  0.0443658  0.0283075  0.0280401  0.0432744  0.0506889  0.0432948  0.0713781  0.042316  0.0762485  0.0648785  0.127405  -1.0
61488  -99.0  -99.0  -99.0  -99.0  1.90022  0.784585  0.800941  0.648515  0.556108  0.559398  0.61665  0.60084  0.825657  0.515373  0.554267  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  1.38725  0.230937  0.117571  0.0827337  0.0800017  0.0822363  0.087774  0.0901553  0.101478  0.0985944  0.109646  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -1.0
61504  1.31136  1.48129  1.46393  1.51984  1.57805  1.67989  1.78058  1.80402  1.85217  2.09412  2.07071  1.99655  1.99416  2.17591  2.12461  2.20638  2.20415  2.28939  2.27195  2.33368  2.33368  0.0827222  0.0913511  0.0901216  0.0929034  0.0964612  0.102139  0.107875  0.109491  0.112212  0.126643  0.125227  0.121176  0.122114  0.134188  0.135407  0.137265  0.138083  0.144169  0.145044  0.151266  0.156587  -1.0
61540  0.489328  0.529274  0.551671  0.50643  0.472281  0.483993  0.640207  0.90899  0.614159  0.663499  0.668284  0.674345  1.15112  0.608582  0.602947  1.53476  0.767012  0.690174  0.636559  0.64738  0.676517  0.0371365  0.0383293  0.0385137  0.0353003  0.0315868  0.0321074  0.0421228  0.0588206  0.0396088  0.0422146  0.0426641  0.044735  0.0758637  0.0408349  0.0415043  0.10248  0.0577111  0.0500564  0.0492779  0.0515917  0.0590553  -1.0
61541  -99.0  -99.0  -99.0  0.0769556  0.11101  0.0842636  0.0460004  0.113637  0.155297  0.0516751  0.107528  0.116423  0.0958605  0.101074  0.154953  0.170734  0.186106  0.130785  0.11849  -99.0  0.286445  -99.0  -99.0  -99.0  0.0267872  0.0269981  0.0282241  0.0431719  0.0311782  0.0272476  0.0404521  0.0243417  0.0404749  0.0300685  0.0295091  0.0363227  0.0670307  0.119014  0.060832  0.0593585  -99.0  0.131679  -1.0
61546  0.0467349  0.0344063  0.0210804  0.0355697  0.00931369  0.0493855  0.0457088  0.0237749  0.0223111  0.0491857  0.0315936  0.029282  0.0280388  0.0520715  0.0331131  0.0611395  0.0715684  0.0577136  0.0754748  0.0233345  -99.0  0.0178154  0.0171876  0.0153348  0.0126131  0.0200788  0.0117856  0.0110769  0.0104312  0.0104405  0.0113214  0.0117691  0.0120462  0.0217422  0.0141057  0.0150783  0.018235  0.0190453  0.0204152  0.0233709  0.0293558  -99.0  -1.0
61717  0.351591  0.517085  0.556773  0.574062  0.589059  0.548983  0.593143  0.639914  0.550708  0.532061  0.569482  0.635567  0.469204  0.510364  0.607746  0.669641  1.03371  0.602947  0.665577  1.05818  0.932143  0.0974188  0.088311  0.0825154  0.0785956  0.0778348  0.0731355  0.0771508  0.0776762  0.0778496  0.0755603  0.0798853  0.0837041  0.0831902  0.0918732  0.101485  0.116038  0.141864  0.15024  0.168592  0.186698  0.209395  -1.0
61721  0.0632938  0.0705928  0.0572954  0.0670565  0.0506525  -99.0  0.103096  0.0613539  0.059435  0.0800867  0.0772681  0.0832992  0.0761239  0.0997977  0.138739  0.0724838  0.0954987  0.110245  0.124646  0.118665  0.0705343  0.0250142  0.0248484  0.0211008  0.0233997  0.0221796  -99.0  0.0187043  0.0170532  0.0173846  0.0235034  0.0225923  0.0266982  0.0199849  0.0226352  0.0282589  0.0298739  0.0302246  0.0348918  0.0407487  0.0418725  0.0742612  -1.0
61734  0.18712  0.122023  0.170577  0.189584  0.185987  0.192735  0.129372  0.15682  0.171584  0.205664  0.158548  0.256047  0.319507  0.366168  0.387795  0.354551  0.447095  0.481062  0.628522  0.533629  0.60534  0.0695426  0.0650102  0.0577458  0.0511096  0.0524015  0.0510383  0.0491765  0.0479465  0.0531874  0.0503757  0.0500415  0.0521805  0.0604994  0.0669892  0.0731773  0.0820326  0.0909691  0.106864  0.105705  0.120801  0.130725  -1.0
61746  0.880074  1.02868  1.08373  1.16219  1.20738  1.17544  1.39444  1.51901  1.69964  1.88765  2.00817  2.19422  2.44074  2.62857  2.86128  3.00385  3.03279  3.04761  3.18626  3.24817  3.47984  0.0745312  0.0778461  0.0773057  0.0802528  0.0816685  0.0795083  0.0911424  0.09813  0.108138  0.119075  0.126242  0.137461  0.15264  0.164387  0.17925  0.189161  0.192959  0.196218  0.206528  0.214421  0.231603  -1.0
61747  -99.0  -99.0  -99.0  -99.0  -99.0  0.77034  0.179655  0.128304  0.131632  0.0807309  0.111439  0.104645  0.0427406  0.110561  0.186139  0.0924612  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  0.262291  0.0696358  0.0384898  0.0244531  0.023263  0.02484  0.0267796  0.0281585  0.0311383  0.0360745  0.0662464  -99.0  -99.0  -99.0  -99.0  -99.0  -1.0
61815  0.0647917  0.0375009  0.093851  0.0459536  0.0627888  0.0597585  0.0483904  0.0534023  0.0547017  0.0516511  0.0597477  0.0617163  0.049641  0.0562186  0.0496594  0.0618248  0.0815004  0.0868879  0.0759349  0.0723235  0.0748378  0.012789  0.010578  0.0235077  0.0100036  0.00991903  0.00914836  0.00954637  0.00910299  0.00985307  0.00927554  0.0110993  0.0110227  0.0101165  0.0137825  0.0136032  0.0137674  0.0196974  0.0175279  0.0354762  0.0387046  0.0369625  -1.0
61817  0.142574  0.111275  0.0827563  0.102461  0.116444  0.0718657  0.115101  0.0989828  0.0853651  0.0861314  0.046683  0.0942065  0.113543  0.155726  0.523262  0.125893  0.209836  0.285628  0.245833  0.334996  0.356091  0.0424919  0.0600936  0.0376837  0.0346864  0.031923  0.0396144  0.0342667  0.0307684  0.0438024  0.0364245  0.0633011  0.0328228  0.0470182  0.104575  0.137657  0.0816837  0.0746816  0.0854682  0.103001  0.133302  0.108409  -1.0
61857  -99.0  -99.0  -99.0  -99.0  -99.0  0.276949  0.28228  0.280672  0.291798  0.263902  0.293144  0.30409  0.3219  0.309285  0.337413  0.42462  0.32737  0.320215  0.566187  -99.0  0.650906  -99.0  -99.0  -99.0  -99.0  -99.0  0.0709637  0.0327629  0.0427848  0.0328538  0.0362171  0.0347877  0.0359215  0.0396681  0.0415722  0.0557938  0.0536633  0.0663247  0.0765915  0.0896276  -99.0  0.195194  -1.0
61863  0.261963  0.232403  0.249459  0.22877  0.216213  0.170514  0.171333  0.184468  0.232874  0.201354  0.178615  0.200059  0.156489  0.243556  0.259729  0.286365  0.329974  0.389331  0.411983  0.578364  0.666932  0.0295231  0.0237693  0.02592  0.0250371  0.02763  0.0234194  0.0181372  0.0185262  0.0208845  0.0192602  0.0190826  0.0209392  0.0241945  0.0269991  0.0309351  0.0351337  0.0383344  0.0505139  0.0505902  0.068949  0.0790006  -1.0
61865  0.0479072  0.0581032  0.059968  0.0468337  0.0651807  0.0458228  0.0598415  0.0543454  0.115345  0.0736619  0.0893965  0.0629102  0.0605061  0.0854359  0.0688778  0.0630261  0.0248269  0.070912  0.0424971  0.0970782  0.169856  0.0278174  0.0331637  0.0275869  0.0208888  0.0180744  0.0188856  0.0178348  0.0299449  0.0281652  0.0466268  0.022227  0.0188792  0.0211994  0.0270212  0.054472  0.0717144  0.077629  0.0470342  0.0778899  0.0779126  0.0808125  -1.0
61913  0.31848  0.272847  0.32461  0.310944  0.27479  0.323892  0.289388  0.320922  0.35537  0.359451  0.334227  0.349173  0.31281  0.366944  0.370647  0.372666  0.355502  0.443608  0.517369  0.482658  0.619727  0.0406989  0.0367633  0.0334114  0.0332539  0.0302526  0.0315089  0.0291577  0.0306624  0.0321017  0.0328996  0.0324417  0.0353331  0.0369517  0.0394819  0.0419729  0.0471379  0.0537672  0.0658885  0.0739232  0.0962136  0.103688  -1.0
61915  0.321188  0.35276  0.349043  0.343684  0.331101  0.368333  0.408131  0.461828  0.487888  0.579323  0.551165  0.412668  0.435673  0.485556  0.509191  0.421504  0.54205  0.529907  0.511681  0.544852  0.638208  0.0342797  0.0320958  0.0300901  0.0290684  0.0289748  0.0295535  0.0315947  0.0342472  0.0355441  0.0403183  0.0397949  0.0334692  0.0352877  0.0401188  0.0433432  0.0416912  0.0489063  0.0515504  0.0531107  0.0592749  0.0747667  -1.0
61967  0.361345  0.291744  0.350881  0.357998  0.38247  0.425952  0.407945  0.390806  0.461954  0.380749  0.40847  0.449987  0.392212  0.418407  0.498059  0.437846  0.503224  0.559604  0.490455  0.483551  0.616255  0.045549  0.0363954  0.035925  0.0347101  0.0363769  0.0396338  0.035788  0.0361938  0.0387706  0.03704  0.0380959  0.0399159  0.0394753  0.0429294  0.0491552  0.0522924  0.0579151  0.0613658  0.0636344  0.0718737  0.0905279  -1.0
61969  0.103944  0.077368  0.0618017  0.150051  0.166173  0.117274  0.156359  0.160251  0.195596  0.193233  0.129098  0.139406  0.122395  0.126917  0.152827  0.220109  0.238276  0.228707  0.131729  0.0977241  0.334257  0.0645761  0.0502411  0.0593502  0.0374544  0.0521594  0.0393699  0.033155  0.0348154  0.0384595  0.0414775  0.060846  0.0405337  0.0392154  0.0655234  0.0515544  0.0643096  0.0614684  0.0674922  0.0896466  0.0985375  0.112685  -1.0
61990  0.0914367  0.113595  0.18249  0.076623  0.102716  0.119994  0.173317  0.143404  0.138497  0.109144  0.124946  0.164695  0.163216  0.136609  0.187379  0.21741  0.0800649  0.0599517  0.192027  0.228686  0.243804  0.0604195  0.0501476  0.0435702  0.0729764  0.0398582  0.0398271  0.0341163  0.0331483  0.033638  0.0338796  0.048959  0.0552361  0.0567248  0.0510522  0.057127  0.0559911  0.0824091  0.0898071  0.0993873  0.111558  0.216266  -1.0
62017  1.53887  1.69856  1.82289  2.0423  2.27153  2.46445  2.70347  2.81605  3.01968  3.16695  3.30156  3.43844  3.68266  3.97009  4.18255  4.5248  4.83326  5.02065  5.18992  5.31179  5.65822  0.100749  0.107701  0.113802  0.125727  0.138852  0.149842  0.163787  0.170608  0.182617  0.191523  0.199305  0.207568  0.222311  0.239662  0.252942  0.274131  0.292819  0.305262  0.316117  0.32527  0.347713  -1.0
62050  0.117566  0.10539  0.101204  0.11452  0.0500913  0.0584952  0.0834446  0.0862423  0.102631  0.074138  0.100212  0.0831227  0.0986101  0.110663  0.117609  0.111923  0.129456  0.0865926  0.138102  0.0791187  0.181436  0.023206  0.0216722  0.0190644  0.0188372  0.018203  0.0154076  0.015438  0.0165268  0.0181742  0.0170406  0.0201288  0.0204866  0.0217983  0.0258083  0.0274283  0.0320445  0.02939  0.0388101  0.0444279  0.0908242  0.0966438  -1.0
62051  -99.0  0.185694  0.202321  0.181652  0.18197  0.119091  0.124257  0.17791  0.14983  0.218998  0.208487  0.124796  -99.0  0.24554  0.183215  -99.0  0.327824  0.254261  -99.0  0.43359  -99.0  -99.0  0.108046  0.0551805  0.0510422  0.0817749  0.0830631  0.0468678  0.0491021  0.0467044  0.0505033  0.0527196  0.0903756  -99.0  0.109862  0.0679719  -99.0  0.155079  0.115531  -99.0  0.203041  -99.0  -1.0
62061  0.535451  0.479689  0.539708  0.518846  0.518944  0.503967  0.570112  0.622873  0.640738  0.688334  0.699647  0.64619  0.627654  0.631946  0.61893  0.735055  0.671304  0.587055  0.674093  0.759486  0.657295  0.0502294  0.0433319  0.0431867  0.0415174  0.0407928  0.0401627  0.0430199  0.0457162  0.0464709  0.0491756  0.0503636  0.0486904  0.0496107  0.0507734  0.0527516  0.0604941  0.0622446  0.0614441  0.0695293  0.0787495  0.0917753  -1.0
62107  0.836835  0.781198  0.919942  0.969976  1.09942  1.11614  1.22574  1.39085  1.57645  1.77321  1.97297  2.03592  2.43603  2.78869  3.23446  3.54389  3.89261  4.36797  4.59792  4.81593  5.39314  0.0800461  0.06972  0.0723142  0.0706656  0.075321  0.0759822  0.0810478  0.0903037  0.1003  0.112049  0.123601  0.127766  0.151287  0.172886  0.199469  0.218551  0.240056  0.269372  0.284052  0.299612  0.335522  -1.0
62114  0.146151  0.0618416  0.0832531  0.0519708  0.0332447  0.0418716  0.0359119  0.0410129  0.050466  0.0535992  0.0277435  0.0509146  0.0286339  0.0498841  0.0492404  0.0885035  0.0494311  0.0715285  0.0377086  0.0363012  0.0840389  0.18426  0.0334913  0.0176714  0.0103543  0.00937387  0.00896956  0.0089835  0.0090617  0.00988462  0.00980579  0.00954871  0.0105198  0.0126594  0.0112384  0.0126171  0.0151344  0.0155694  0.0172019  0.018653  0.0202625  0.0516259  -1.0
62118  2.79126  2.88695  3.23682  3.52242  3.92212  4.08659  4.45163  4.84708  5.38219  5.46309  5.77458  5.91782  6.25576  6.65764  7.26709  7.93892  8.33373  8.7676  9.02149  9.4267  10.2716  0.194866  0.194024  0.211211  0.226405  0.248264  0.257787  0.278398  0.302602  0.335425  0.341653  0.357998  0.366878  0.387829  0.41419  0.452894  0.495625  0.520273  0.548312  0.567128  0.595672  0.650177  -1.0
62128  -99.0  0.620413  0.399502  -99.0  0.582908  0.743431  0.997885  1.08203  1.0185  1.04059  1.48101  1.68671  2.065  1.88608  2.30144  1.96534  2.73803  3.10285  3.00331  3.23715  2.83845  -99.0  0.252534  0.143225  -99.0  0.163854  0.137945  0.142906  0.145558  0.141324  0.149473  0.169643  0.180935  0.203129  0.207646  0.237132  0.235576  0.28182  0.312968  0.329667  0.360958  0.384301  -1.0
62146  -99.0  -99.0  -99.0  0.0898342  0.0724768  -99.0  0.0954023  0.0684418  0.0860123  0.0653794  -99.0  0.0928625  0.0843958  0.114805  0.120681  0.081681  0.129802  0.0436034  0.151762  0.0565981  -99.0  -99.0  -99.0  -99.0  0.0309385  0.0240479  -99.0  0.0230573  0.042795  0.0452085  0.030992  -99.0  0.0268192  0.0325109  0.0338669  0.0426104  0.0655995  0.0492975  0.0796337  0.0489706  0.0888453  -99.0  -1.0
62166  0.0861473  0.146581  0.114015  0.113627  0.122  0.12209  0.108463  0.115197  0.0865208  0.0597364  0.0595445  0.0563587  0.0817409  0.0871764  0.094973  0.142378  0.153123  0.140436  0.141528  0.208508  0.205664  0.0416129  0.0350764  0.0241019  0.0243283  0.023962  0.021766  0.0255543  0.028842  0.0164111  0.0167204  0.0251487  0.0168519  0.0183977  0.0236627  0.0209118  0.0313034  0.0455361  0.0570109  0.0476506  0.061803  0.0556232  -1.0
62216  0.771542  0.809844  0.748581  0.724905  0.810663  0.81922  0.837762  0.706257  0.905484  0.947543  1.03277  1.05594  1.04376  1.13878  1.2182  1.47789  1.44677  1.69076  1.70215  1.74278  1.94375  0.107895  0.100501  0.08916  0.085789  0.0910972  0.090013  0.086047  0.0835055  0.0904467  0.0949565  0.101254  0.102494  0.106072  0.119066  0.126445  0.144093  0.153311  0.167601  0.180189  0.190355  0.225391  -1.0
62255  0.0651029  0.0635917  0.0569482  0.0420572  0.0734448  0.087878  0.104723  0.136208  0.100277  0.147204  0.134092  0.139997  0.149761  0.143245  0.150204  0.164407  0.185199  0.199876  0.16239  0.267646  0.273073  0.0433297  0.0499048  0.0235204  0.025448  0.02409  0.0305892  0.0194884  0.0222272  0.0207079  0.0219919  0.0269483  0.024852  0.0274634  0.0278547  0.0362368  0.0348974  0.0442169  0.0444007  0.0452946  0.072503  0.0714827  -1.0
62269  0.102038  0.0216053  0.0509048  0.0650906  0.0779187  0.0562393  0.0806419  0.0823762  0.0786755  0.0798953  0.0870406  0.0946237  0.0813355  0.0856091  0.0937995  0.112513  0.0840312  0.14481  0.0989194  0.123231  0.151636  0.0231653  0.0263617  0.0313984  0.0185088  0.0193394  0.0161262  0.0147357  0.0149721  0.0138126  0.0183813  0.0155363  0.01652  0.0179532  0.0175859  0.0213562  0.0362203  0.0354724  0.039102  0.0289659  0.0421993  0.0448799  -1.0
62280  0.0414344  -99.0  0.0681084  0.0399062  0.0982474  0.0527571  0.0675273  0.0721972  0.0646902  0.0484795  0.0678767  0.0684604  0.0926148  0.0851924  0.102094  0.102499  0.0943801  0.0703397  0.116456  0.058479  0.101186  0.034145  -99.0  0.0332617  0.0267071  0.0257717  0.0248539  0.0232561  0.0239865  0.0280244  0.0324343  0.0434512  0.0231835  0.0223032  0.0227264  0.0294963  0.0404974  0.0445445  0.0454327  0.0532821  0.0638547  0.0697621  -1.0
62290  0.114214  0.116606  -99.0  0.0706971  0.0603058  0.164953  0.120738  0.0967921  0.0728249  0.14076  0.0863219  0.0745628  0.153448  0.0724838  0.177043  0.151858  0.0621212  0.172615  0.155841  -99.0  -99.0  0.0929925  0.0625421  -99.0  0.040467  0.0388732  0.0400996  0.0390646  0.0359936  0.0375576  0.0396589  0.039701  0.0674279  0.0440501  0.0448895  0.0923436  0.0985476  0.105528  0.115484  0.12636  -99.0  -99.0  -1.0
62299  0.202042  0.171002  0.145185  0.148676  0.131148  0.0731069  0.125291  0.0920706  0.187465  0.113994  0.131111  0.124749  0.105837  0.0920536  0.0974716  0.0996143  -99.0  0.195201  0.0591782  0.16239  -99.0  0.269247  0.120347  0.0472108  0.0259245  0.0234805  0.0216534  0.0219014  0.0213324  0.0250758  0.0234662  0.0238013  0.024204  0.0260619  0.0293441  0.0303516  0.0335929  -99.0  0.0411369  0.0536567  0.0557675  -99.0  -1.0
62341  0.0850358  0.0785095  0.049463  0.0245313  0.0305915  0.0412021  0.0810289  -99.0  0.038385  0.0438612  0.0621269  0.0626557  0.0668037  0.0519708  0.0526601  0.075301  0.0512343  0.0824063  0.111542  0.0550708  0.0226422  0.0285289  0.0255125  0.0234202  0.0213929  0.0207556  0.022005  0.0226714  -99.0  0.0254265  0.0343209  0.0223945  0.0213403  0.0381804  0.0244553  0.0274668  0.053976  0.0341327  0.0507124  0.079421  0.0511942  0.087178  -1.0
62361  -99.0  0.0748308  0.152968  0.0764117  0.098646  0.0799985  0.112544  0.0784223  0.127186  0.0954551  -99.0  0.0984465  0.0949555  0.130137  0.166893  0.125048  0.189478  -99.0  -99.0  0.182994  -99.0  -99.0  0.0420938  0.0360234  0.0362631  0.0388786  0.0530785  0.0368411  0.0295286  0.0324928  0.031641  -99.0  0.0626571  0.035723  0.069743  0.0445213  0.0505199  0.0707483  -99.0  -99.0  0.136674  -99.0  -1.0
62373  0.335644  0.326227  0.28442  0.229467  0.228666  0.259346  0.247401  0.252232  0.330887  0.321099  0.279742  0.306365  0.282332  0.301356  0.335738  0.292658  0.331162  0.386545  0.378618  0.499022  0.436193  0.0537885  0.0509688  0.0435107  0.0400618  0.0381096  0.0392806  0.0399158  0.043023  0.0413504  0.0421841  0.0412764  0.0431422  0.0454596  0.050126  0.0584695  0.0600228  0.0639288  0.0731093  0.0828736  0.0943285  0.107505  -1.0
62376  0.58803  0.678078  0.656932  0.687636  0.781703  0.780763  0.845361  0.958164  1.13679  1.21328  1.26265  1.38484  1.49844  1.5718  1.61838  1.67279  1.64801  1.80518  1.67433  1.84146  1.92434  0.049288  0.0510196  0.0478594  0.0486777  0.0532149  0.0525575  0.0558964  0.0618986  0.0719572  0.0767985  0.0797865  0.0870567  0.0940356  0.09881  0.102441  0.106974  0.106822  0.117401  0.112163  0.124359  0.132254  -1.0
62388  0.426461  0.38683  0.451855  0.459707  0.505268  0.551165  0.539412  0.640795  0.715618  0.777751  0.864494  0.920192  0.971942  1.07548  1.08822  1.17101  1.12845  1.16188  1.17425  1.20782  1.21339  0.0506085  0.0422096  0.0392967  0.0378334  0.0391143  0.0408122  0.0396491  0.0449444  0.0487938  0.0526081  0.0574431  0.0611441  0.0646882  0.0714623  0.0741997  0.07959  0.0793926  0.082754  0.0864397  0.091927  0.0968303  -1.0
62448  0.116616  0.156891  0.20247  0.184146  0.081358  0.125915  0.120471  0.144917  0.243961  0.186002  0.134735  0.174084  0.0701004  0.0956225  0.203929  0.23206  0.26903  0.219684  0.49999  0.328489  0.329702  0.0577995  0.0550036  0.0510223  0.045085  0.0440077  0.0426264  0.0414241  0.0466833  0.0445523  0.0450751  0.048494  0.049596  0.0504917  0.0644208  0.069103  0.0818857  0.0914258  0.116087  0.110634  0.115377  0.130158  -1.0
