# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1 catalog.
# figs_id threed_north_idv41 figs_ra figs_dec threed_ra threed_dec
400682 34332 189.390198 62.319218 189.390167 62.319210
400683 33834 189.364487 62.315159 189.364487 62.315159
400684 33854 189.354401 62.315182 189.354401 62.315201
400685 33864 189.371430 62.315166 189.371460 62.315166
400687 33714 189.418442 62.314888 189.418442 62.314888
400688 34343 189.331345 62.319263 189.331299 62.319286
400689 33706 189.313355 62.314999 189.313339 62.314980
400691 33806 189.450119 62.314877 189.450088 62.314861
400693 33827 189.436768 62.314804 189.436768 62.314808
400694 33839 189.436386 62.314816 189.436401 62.314823
400695 33789 189.416352 62.314743 189.416351 62.314743
400696 33739 189.319351 62.314587 189.319351 62.314587
400697 33791 189.338944 62.314613 189.338959 62.314617
400698 33755 189.437363 62.314457 189.437347 62.314461
400699 33683 189.325287 62.314423 189.325302 62.314423
400700 33751 189.378266 62.314449 189.378265 62.314449
400701 33758 189.313538 62.314484 189.313553 62.314487
400702 33759 189.317719 62.314487 189.317688 62.314487
400703 33235 189.466767 62.313938 189.466751 62.313946
400704 33231 189.356247 62.313892 189.356232 62.313908
400705 33650 189.373093 62.314156 189.373077 62.314140
400706 33689 189.425858 62.314083 189.425858 62.314079
400707 33636 189.323624 62.314026 189.323639 62.314022
400708 33563 189.296875 62.313923 189.296875 62.313927
400709 33710 189.352921 62.314045 189.352844 62.314041
400710 33569 189.422043 62.313835 189.422043 62.313839
400711 33640 189.341782 62.313934 189.341782 62.313934
400712 33598 189.351578 62.313713 189.351593 62.313713
400713 33490 189.404053 62.313477 189.404022 62.313499
400714 33552 189.293900 62.313454 189.293884 62.313454
400715 33554 189.306580 62.313423 189.306564 62.313442
400716 33605 189.335846 62.313362 189.335846 62.313358
400717 33531 189.414566 62.313183 189.414566 62.313183
400718 33578 189.399948 62.313171 189.399948 62.313168
400721 33464 189.404709 62.312935 189.404724 62.312931
400722 33558 189.349915 62.313015 189.349915 62.313023
400723 33545 189.335861 62.312977 189.335876 62.312977
400724 33478 189.390686 62.312847 189.390701 62.312851
400725 33550 189.439301 62.312721 189.439301 62.312721
400726 33538 189.422867 62.312653 189.422852 62.312653
400727 33456 189.419968 62.312538 189.419968 62.312542
400728 33522 189.397354 62.312637 189.397354 62.312649
400729 33506 189.447647 62.312439 189.447647 62.312439
400730 33349 189.392868 62.312405 189.392883 62.312405
400731 33401 189.353791 62.312344 189.353790 62.312347
400732 33470 189.364167 62.312416 189.364151 62.312416
400733 33493 189.290680 62.312462 189.290665 62.312462
400734 33480 189.419388 62.312248 189.419418 62.312252
400735 33454 189.447434 62.312119 189.447433 62.312126
400736 33399 189.324509 62.312168 189.324493 62.312168
400737 33411 189.373215 62.312080 189.373230 62.312080
400738 33432 189.362488 62.312084 189.362488 62.312084
400739 33378 189.408890 62.312016 189.408890 62.312027
400740 33267 189.349549 62.311909 189.349518 62.311893
400741 33426 189.336823 62.312004 189.336838 62.312008
400742 33410 189.425644 62.311764 189.425705 62.311775
400743 33277 189.381562 62.311573 189.381561 62.311569
400744 33320 189.414292 62.311565 189.414291 62.311565
400745 33290 189.382736 62.311504 189.382736 62.311501
400746 33343 189.402054 62.311489 189.402039 62.311489
400747 33368 189.436631 62.311466 189.436630 62.311474
400748 33334 189.449509 62.311409 189.449524 62.311405
400749 33311 189.336609 62.311501 189.336578 62.311485
400750 33292 189.320435 62.311462 189.320465 62.311466
400751 33282 189.338974 62.311428 189.338974 62.311428
400752 33299 189.382004 62.311249 189.381989 62.311253
400753 33326 189.440262 62.311153 189.440231 62.311172
400754 33275 189.413712 62.311058 189.413712 62.311058
400755 33314 189.337921 62.311180 189.337921 62.311184
400756 33110 189.369828 62.310909 189.369812 62.310905
400757 33173 189.421204 62.310848 189.421204 62.310848
400758 33276 189.309647 62.311081 189.309631 62.311062
400759 33279 189.401123 62.310909 189.401123 62.310909
400760 33260 189.334870 62.310921 189.334885 62.310921
400761 33265 189.311173 62.310947 189.311172 62.310947
400762 33237 189.433350 62.310791 189.433395 62.310810
400763 32842 189.343839 62.310609 189.343887 62.310608
400764 33272 189.447388 62.310726 189.447372 62.310738
400765 33280 189.401764 62.310776 189.401764 62.310776
400766 33208 189.436188 62.310604 189.436172 62.310604
400767 33225 189.292221 62.310619 189.292191 62.310616
400768 33228 189.422333 62.310490 189.422317 62.310490
400769 33252 189.449173 62.310486 189.449188 62.310490
400770 33230 189.345597 62.310562 189.345596 62.310566
400771 33140 189.335800 62.310440 189.335785 62.310444
400772 33181 189.309860 62.310448 189.309860 62.310448
400773 33124 189.312851 62.310490 189.312866 62.310478
400774 33093 189.331970 62.310364 189.331985 62.310364
400775 33218 189.339920 62.310455 189.339920 62.310455
400776 33114 189.433701 62.310169 189.433701 62.310177
400777 33216 189.414719 62.310253 189.414719 62.310261
400778 33196 189.373657 62.310253 189.373642 62.310253
400779 33203 189.303681 62.310303 189.303696 62.310307
400780 33143 189.347199 62.310238 189.347153 62.310219
400781 33135 189.332672 62.310192 189.332657 62.310196
400782 33165 189.387879 62.310043 189.387878 62.310043
400783 33155 189.422058 62.309895 189.422073 62.309891
400784 33127 189.443436 62.309727 189.443436 62.309727
400785 33090 189.384323 62.309757 189.384308 62.309757
400786 33142 189.390396 62.309803 189.390366 62.309807
400787 33077 189.391571 62.309689 189.391632 62.309685
400788 33106 189.418671 62.309620 189.418686 62.309624
400789 33088 189.377014 62.309647 189.377014 62.309647
400790 33058 189.416764 62.309555 189.416763 62.309559
400791 32584 189.369431 62.309181 189.369415 62.309177
400792 33079 189.404389 62.309505 189.404404 62.309505
400793 33109 189.438385 62.309448 189.438385 62.309452
400794 32934 189.295700 62.309364 189.295685 62.309364
400795 33082 189.399246 62.309376 189.399246 62.309372
400796 33048 189.444809 62.309258 189.444855 62.309242
400797 33074 189.434922 62.309258 189.434921 62.309261
400798 33042 189.349259 62.309315 189.349274 62.309322
400799 32970 189.350235 62.309296 189.350235 62.309296
400800 33038 189.400406 62.309170 189.400421 62.309170
400801 33043 189.443741 62.309105 189.443756 62.309120
400802 32930 189.308853 62.309113 189.308868 62.309109
400803 32977 189.358139 62.309097 189.358139 62.309093
400804 33003 189.417160 62.308884 189.417145 62.308891
400805 33026 189.411072 62.308880 189.411072 62.308887
400806 32484 189.428925 62.308308 189.428925 62.308311
400807 33009 189.309845 62.308861 189.309845 62.308865
400809 32897 189.403641 62.308567 189.403671 62.308529
400810 32925 189.339356 62.308582 189.339371 62.308578
400811 32973 189.363922 62.308590 189.363907 62.308590
400812 32949 189.312882 62.308609 189.312927 62.308617
400813 32739 189.348419 62.308449 189.348480 62.308437
400814 32908 189.339905 62.308514 189.339920 62.308514
400815 32824 189.379395 62.308392 189.379395 62.308388
400816 32891 189.405487 62.308449 189.405502 62.308441
400817 32946 189.373886 62.308506 189.373871 62.308510
400819 32917 189.443100 62.308372 189.443100 62.308380
400820 32955 189.414688 62.308365 189.414688 62.308361
400821 32876 189.433197 62.308270 189.433273 62.308308
400822 32871 189.405289 62.308231 189.405304 62.308235
400823 32927 189.420532 62.308231 189.420547 62.308231
400825 32879 189.358856 62.308140 189.358856 62.308151
400826 32885 189.371704 62.308060 189.371689 62.308048
400827 32849 189.369644 62.307968 189.369644 62.307972
400828 32878 189.409256 62.307926 189.409256 62.307926
400829 32857 189.322113 62.308002 189.322113 62.308006
400830 32823 189.342270 62.307976 189.342270 62.307980
400831 32630 189.383911 62.307728 189.383911 62.307751
400832 32786 189.371369 62.307846 189.371368 62.307846
400833 32791 189.302521 62.307907 189.302521 62.307911
400834 32845 189.301773 62.307808 189.301773 62.307812
400835 32810 189.325760 62.307728 189.325745 62.307728
400836 32480 189.390991 62.307247 189.390991 62.307255
400837 32834 189.305069 62.307709 189.305069 62.307709
400838 32795 189.426422 62.307537 189.426422 62.307541
400839 32500 189.360581 62.307312 189.360580 62.307312
400840 32769 189.357025 62.307606 189.357025 62.307610
400841 32752 189.358429 62.307499 189.358444 62.307491
400842 32789 189.404846 62.307407 189.404861 62.307404
400843 32808 189.424790 62.307388 189.424789 62.307381
400844 32784 189.343216 62.307377 189.343216 62.307384
400845 32797 189.380890 62.307335 189.380890 62.307335
400846 32777 189.440445 62.307190 189.440445 62.307194
400847 32767 189.310486 62.307301 189.310486 62.307301
400848 32750 189.373001 62.307232 189.373016 62.307220
400849 32691 189.347595 62.307167 189.347595 62.307163
400850 32753 189.382202 62.307140 189.382187 62.307133
400851 32756 189.293396 62.307209 189.293381 62.307217
400852 32723 189.398224 62.306988 189.398239 62.306984
400853 32724 189.369004 62.307022 189.369003 62.307022
400854 32737 189.368561 62.306938 189.368576 62.306938
400855 32695 189.318589 62.306915 189.318573 62.306915
400856 32742 189.331467 62.306942 189.331451 62.306946
400857 32427 189.320099 62.306721 189.320114 62.306721
400858 32650 189.398133 62.306732 189.398117 62.306732
400859 32586 189.339630 62.306744 189.339630 62.306744
400860 32582 189.309449 62.306702 189.309433 62.306683
400861 32597 189.433335 62.306355 189.433334 62.306355
400862 32666 189.364289 62.306450 189.364273 62.306450
400863 32668 189.321381 62.306461 189.321396 62.306461
400864 32617 189.369766 62.306328 189.369751 62.306335
400865 32662 189.316452 62.306355 189.316452 62.306355
400866 32645 189.325119 62.306305 189.325150 62.306305
400867 32507 189.418061 62.305954 189.418076 62.305950
400868 32509 189.431641 62.305954 189.431625 62.305916
400869 32622 189.302460 62.306107 189.302429 62.306114
400870 32624 189.336899 62.306061 189.336899 62.306068
400871 32583 189.318772 62.306011 189.318787 62.306019
400872 32620 189.304535 62.306023 189.304535 62.306034
400873 32388 189.454651 62.305695 189.454651 62.305698
400874 32567 189.320160 62.305958 189.320129 62.305965
400875 32445 189.379059 62.305710 189.379089 62.305695
400876 32590 189.381378 62.305798 189.381378 62.305798
400877 32557 189.369568 62.305779 189.369568 62.305779
400878 32575 189.400269 62.305721 189.400269 62.305721
400879 32515 189.301682 62.305702 189.301682 62.305710
400880 32385 189.455277 62.305389 189.455276 62.305382
400881 32530 189.376801 62.305573 189.376801 62.305573
400882 32553 189.432343 62.305496 189.432327 62.305492
400883 32499 189.321350 62.305492 189.321381 62.305504
400884 32532 189.380142 62.305401 189.380142 62.305408
400885 32505 189.458115 62.305267 189.458115 62.305275
400886 32425 189.415802 62.305252 189.415817 62.305256
400888 32444 189.351792 62.305244 189.351761 62.305241
400889 32443 189.335083 62.305199 189.335114 62.305180
400890 32496 189.346131 62.305195 189.346115 62.305199
400891 32476 189.332886 62.305187 189.332840 62.305195
400892 32471 189.410904 62.305023 189.410889 62.305023
400893 32374 189.407379 62.304909 189.407379 62.304916
400894 32454 189.352051 62.304962 189.352051 62.304966
400895 31954 189.403321 62.304550 189.403320 62.304550
400896 31891 189.403961 62.304020 189.403961 62.304020
400897 32455 189.436814 62.304794 189.436813 62.304794
400898 32437 189.398621 62.304817 189.398605 62.304817
400899 32284 189.440903 62.304638 189.440887 62.304638
400900 32256 189.463471 62.304489 189.463394 62.304466
400901 32413 189.457001 62.304646 189.456985 62.304646
400902 32389 189.456009 62.304577 189.456009 62.304569
400903 32386 189.384583 62.304596 189.384583 62.304592
400904 32410 189.338089 62.304657 189.338089 62.304657
400905 32352 189.431183 62.304508 189.431183 62.304501
400906 32405 189.411576 62.304512 189.411575 62.304508
400907 32290 189.366440 62.304394 189.366440 62.304394
400908 32087 189.305591 62.304277 189.305618 62.304256
400909 32364 189.416977 62.304211 189.416977 62.304211
400910 32307 189.423096 62.304153 189.423111 62.304153
400911 32311 189.289978 62.304260 189.289932 62.304283
400912 32321 189.336319 62.304222 189.336319 62.304226
400913 32312 189.466355 62.303978 189.466354 62.303978
400914 32301 189.292160 62.304111 189.292160 62.304115
400915 32254 189.396111 62.304013 189.396103 62.304001
400916 32303 189.350876 62.304005 189.350876 62.304005
400917 32310 189.344666 62.303940 189.344666 62.303940
400919 32262 189.438629 62.303753 189.438644 62.303768
400920 32247 189.443711 62.303619 189.443726 62.303616
400921 32222 189.450135 62.303574 189.450134 62.303570
400922 32239 189.353913 62.303589 189.353912 62.303589
400923 32085 189.427201 62.303307 189.427200 62.303307
400924 32166 189.293015 62.303444 189.293030 62.303448
400925 32225 189.378433 62.303432 189.378433 62.303429
400926 32211 189.342011 62.303429 189.342010 62.303436
400927 32110 189.418701 62.303261 189.418701 62.303261
400928 32034 189.393415 62.303323 189.393417 62.303318
400929 31538 189.399137 62.302874 189.399155 62.302822
400931 32180 189.466065 62.303097 189.466064 62.303089
400934 31968 189.449280 62.302803 189.449265 62.302807
400935 32025 189.449631 62.302917 189.449631 62.302914
400936 32128 189.362412 62.303101 189.362427 62.303101
400937 32099 189.444199 62.302929 189.444214 62.302925
400938 31994 189.419159 62.302856 189.419144 62.302853
400939 32134 189.427552 62.302914 189.427567 62.302914
400940 32098 189.304077 62.302959 189.304077 62.302963
400941 32021 189.415548 62.302808 189.415527 62.302795
400942 32115 189.412461 62.302731 189.412445 62.302731
400943 32088 189.337448 62.302750 189.337448 62.302757
400944 32047 189.352936 62.302731 189.352951 62.302731
400945 32102 189.464203 62.302597 189.464218 62.302586
400946 32028 189.451218 62.302452 189.451202 62.302444
400947 32038 189.341934 62.302544 189.341949 62.302563
400949 32078 189.372040 62.302464 189.372040 62.302464
400951 32052 189.381836 62.302341 189.381836 62.302345
400952 31916 189.382813 62.302116 189.382812 62.302101
400953 31950 189.382462 62.301960 189.382462 62.301964
400954 32007 189.454804 62.302074 189.454834 62.302094
400955 31987 189.396668 62.302090 189.396667 62.302090
400956 32009 189.349884 62.302132 189.349869 62.302132
400957 31751 189.311554 62.301865 189.311539 62.301865
400958 31993 189.358856 62.301991 189.358826 62.301998
400959 31333 189.398011 62.301456 189.397980 62.301456
400960 32001 189.432495 62.301884 189.432510 62.301891
400961 31985 189.291046 62.301937 189.291061 62.301945
400962 31955 189.315186 62.301868 189.315186 62.301872
400963 31752 189.341233 62.301743 189.341232 62.301731
400964 31981 189.454346 62.301723 189.454330 62.301720
400965 31922 189.335633 62.301781 189.335617 62.301781
400966 31970 189.422547 62.301697 189.422531 62.301697
400968 31912 189.400315 62.301552 189.400299 62.301552
400969 31943 189.367127 62.301540 189.367111 62.301548
400971 31893 189.335465 62.301563 189.335495 62.301563
400972 31903 189.462281 62.301353 189.462265 62.301346
400973 31617 189.321549 62.301277 189.321548 62.301285
400974 31930 189.342530 62.301525 189.342529 62.301521
400977 31766 189.456803 62.301163 189.456772 62.301170
400979 31692 189.351288 62.301155 189.351303 62.301167
400980 31808 189.311081 62.301254 189.311096 62.301266
400981 31791 189.391114 62.301105 189.391098 62.301105
400982 31838 189.404328 62.301155 189.404297 62.301167
400983 31855 189.354813 62.301090 189.354813 62.301090
400984 31805 189.437577 62.300961 189.437592 62.300961
400985 31842 189.353424 62.301071 189.353424 62.301075
400986 31729 189.465714 62.300789 189.465698 62.300781
400987 31711 189.301163 62.300873 189.301178 62.300869
400988 31715 189.401306 62.300751 189.401306 62.300751
400989 31793 189.438385 62.300762 189.438385 62.300770
400990 31678 189.402802 62.300640 189.402802 62.300640
400991 31776 189.408280 62.300621 189.408279 62.300617
400992 31579 189.426728 62.300446 189.426727 62.300446
400993 31707 189.297959 62.300629 189.297928 62.300613
400994 31630 189.453278 62.300228 189.453232 62.300220
400995 31730 189.394821 62.300278 189.394821 62.300278
400996 31654 189.427414 62.300182 189.427399 62.300194
400997 31712 189.408005 62.300106 189.407990 62.300114
400998 31699 189.400498 62.300114 189.400497 62.300114
400999 31706 189.391037 62.300106 189.391022 62.300102
401000 31514 189.457962 62.299809 189.457962 62.299801
401001 31492 189.415614 62.299792 189.415604 62.299778
401002 31626 189.385514 62.299843 189.385513 62.299854
401003 31421 189.412888 62.299622 189.412888 62.299622
401004 31589 189.444855 62.299633 189.444855 62.299633
401005 31619 189.446076 62.299576 189.446060 62.299572
401006 31591 189.317337 62.299641 189.317337 62.299644
401007 31608 189.309769 62.299652 189.309784 62.299664
401008 31530 189.439118 62.299339 189.439117 62.299339
401009 31548 189.450531 62.299347 189.450516 62.299328
401010 31556 189.292527 62.299438 189.292526 62.299442
401011 31555 189.455780 62.299263 189.455795 62.299259
401012 31476 189.405503 62.299271 189.405518 62.299259
401013 31499 189.413224 62.299282 189.413208 62.299290
401014 31490 189.296997 62.299179 189.296997 62.299179
401015 31529 189.408509 62.299099 189.408508 62.299099
401016 31373 189.382706 62.298992 189.382706 62.298988
401017 31526 189.429764 62.299011 189.429749 62.299011
401018 31460 189.358048 62.299072 189.358032 62.299065
401019 31523 189.395539 62.298988 189.395523 62.298981
401020 31512 189.436386 62.298916 189.436401 62.298916
401021 31498 189.427063 62.298866 189.427063 62.298866
401022 31493 189.369202 62.298962 189.369186 62.298962
401023 31505 189.292984 62.298981 189.292984 62.298985
401024 31484 189.443802 62.298656 189.443787 62.298660
401025 31388 189.323639 62.298653 189.323608 62.298660
401026 31457 189.381012 62.298668 189.381012 62.298660
401027 31432 189.303986 62.298702 189.303986 62.298695
401028 31334 189.348435 62.298592 189.348373 62.298580
401029 31452 189.435852 62.298500 189.435867 62.298496
401030 31179 189.300629 62.298336 189.300644 62.298340
401031 31337 189.412583 62.298424 189.412582 62.298393
401032 31430 189.299805 62.298523 189.299835 62.298523
401033 31390 189.356262 62.298412 189.356262 62.298428
401034 31394 189.451493 62.298271 189.451492 62.298275
401035 31217 189.381623 62.298279 189.381607 62.298271
401037 31271 189.368561 62.298176 189.368546 62.298180
401038 31029 189.310593 62.298012 189.310577 62.298012
401039 31356 189.388123 62.298115 189.388107 62.298115
401040 31308 189.352890 62.298092 189.352859 62.298103
401041 31352 189.338303 62.298016 189.338303 62.298023
401042 30654 189.415116 62.297359 189.415115 62.297359
401043 31340 189.291626 62.298008 189.291656 62.298004
401044 31272 189.467758 62.297737 189.467789 62.297768
401045 31130 189.445038 62.297470 189.445068 62.297485
401046 31275 189.327805 62.297718 189.327805 62.297718
401048 31208 189.398041 62.297562 189.398041 62.297562
401049 31203 189.385041 62.297539 189.385025 62.297546
401050 31284 189.407379 62.297562 189.407364 62.297562
401051 31096 189.443039 62.297329 189.443054 62.297317
401052 29733 189.377335 62.296745 189.377319 62.296749
401053 31186 189.438874 62.297272 189.438858 62.297272
401054 31268 189.396668 62.297504 189.396652 62.297504
401055 31190 189.314133 62.297462 189.314148 62.297466
401056 31170 189.292923 62.297405 189.292923 62.297417
401057 31131 189.334885 62.297352 189.334900 62.297382
401059 31239 189.443756 62.297260 189.443756 62.297264
401060 31114 189.342270 62.297314 189.342285 62.297298
401063 31223 189.409638 62.297222 189.409637 62.297222
401064 31105 189.338242 62.297215 189.338257 62.297253
401065 31162 189.364319 62.297150 189.364304 62.297153
401066 31090 189.356324 62.297112 189.356323 62.297115
401067 31158 189.455155 62.296974 189.455139 62.296970
401069 31021 189.412247 62.296902 189.412231 62.296898
401070 31022 189.440766 62.296856 189.440765 62.296856
401071 31180 189.466416 62.296867 189.466461 62.296871
401072 31152 189.444321 62.296871 189.444321 62.296867
401073 30943 189.439896 62.296684 189.439880 62.296684
401074 30941 189.309372 62.296776 189.309387 62.296783
401075 31036 189.441993 62.296721 189.442047 62.296715
401076 31086 189.421738 62.296688 189.421722 62.296680
401077 31089 189.385102 62.296749 189.385147 62.296738
401078 31099 189.400437 62.296665 189.400436 62.296665
401080 30995 189.311920 62.296505 189.311920 62.296509
401084 31078 189.303345 62.296448 189.303345 62.296452
401085 31077 189.339966 62.296383 189.339920 62.296379
401086 31082 189.394318 62.296234 189.394302 62.296234
401087 31017 189.430054 62.296139 189.430069 62.296150
401088 31076 189.388092 62.296204 189.388077 62.296204
401089 31037 189.452576 62.296074 189.452576 62.296074
401090 31052 189.303406 62.296268 189.303421 62.296276
401091 31042 189.350693 62.296173 189.350708 62.296185
401092 31061 189.348068 62.296177 189.348053 62.296185
401093 31033 189.291611 62.296177 189.291626 62.296181
401094 31020 189.359787 62.296089 189.359787 62.296089
401095 30979 189.394821 62.296005 189.394836 62.296001
401096 31014 189.401230 62.295959 189.401230 62.295963
401097 31027 189.411713 62.295937 189.411697 62.295937
401098 30841 189.446839 62.295788 189.446854 62.295784
401099 31148 189.438629 62.297314 189.438644 62.297317
401100 31018 189.294480 62.296009 189.294510 62.296013
401101 31019 189.413819 62.295902 189.413803 62.295902
401102 30988 189.334748 62.295956 189.334732 62.295963
401103 30923 189.420517 62.295841 189.420502 62.295841
401105 30641 189.456635 62.295525 189.456635 62.295525
401106 30973 189.410370 62.295761 189.410370 62.295757
401107 30925 189.362564 62.295631 189.362549 62.295643
401108 30809 189.420502 62.295498 189.420471 62.295513
401109 30614 189.445265 62.295382 189.445267 62.295357
401110 30936 189.416825 62.295403 189.416824 62.295399
401111 30932 189.388062 62.295422 189.388046 62.295422
401113 30840 189.323868 62.295326 189.323868 62.295334
401114 30852 189.387192 62.295250 189.387192 62.295250
401115 30905 189.356888 62.295319 189.356873 62.295322
401116 30914 189.405274 62.295277 189.405258 62.295277
401117 30822 189.308426 62.295273 189.308426 62.295277
401118 30894 189.426880 62.295155 189.426880 62.295158
401119 30721 189.414978 62.295017 189.414978 62.295017
401120 30782 189.415467 62.294872 189.415466 62.294880
401121 30886 189.443283 62.295059 189.443298 62.295059
401122 30869 189.467957 62.294968 189.467957 62.294968
401123 30849 189.296692 62.295097 189.296661 62.295105
401124 30608 189.335236 62.294979 189.335205 62.295002
401126 30845 189.467453 62.294769 189.467453 62.294762
401129 30832 189.303452 62.294888 189.303452 62.294895
401130 30593 189.423981 62.294605 189.423920 62.294640
401131 30736 189.451401 62.294655 189.451401 62.294666
401132 30778 189.465851 62.294628 189.465866 62.294628
401133 30709 189.324188 62.294746 189.324127 62.294762
401134 30779 189.372589 62.294632 189.372574 62.294643
401135 30697 189.414597 62.294411 189.414597 62.294411
401136 30503 189.415253 62.294266 189.415253 62.294266
401137 30790 189.445664 62.294483 189.445663 62.294479
401138 30772 189.421875 62.294418 189.421860 62.294415
401139 30726 189.297653 62.294502 189.297714 62.294514
401140 30665 189.318680 62.294483 189.318665 62.294468
401141 30283 189.444367 62.294094 189.444336 62.294060
401142 30737 189.464859 62.294247 189.464859 62.294243
401143 30719 189.384094 62.294281 189.384079 62.294285
401144 30694 189.292191 62.294319 189.292191 62.294327
401145 30663 189.355149 62.294254 189.355148 62.294254
401146 30725 189.423386 62.294186 189.423370 62.294186
401147 30698 189.460205 62.294094 189.460190 62.294094
401148 30699 189.399613 62.294159 189.399612 62.294155
401149 30644 189.318604 62.294178 189.318604 62.294182
401150 30592 189.319138 62.294064 189.319138 62.294067
401151 30649 189.296341 62.294144 189.296341 62.294151
401152 30537 189.357483 62.294010 189.357468 62.294006
401153 30691 189.348740 62.294102 189.348740 62.294106
401154 30680 189.327667 62.294083 189.327667 62.294094
401155 30653 189.453156 62.293884 189.453156 62.293880
401156 30550 189.438324 62.293777 189.438324 62.293774
401157 30631 189.361252 62.293900 189.361252 62.293903
401158 30668 189.380539 62.293911 189.380508 62.293911
401159 30610 189.447373 62.293701 189.447372 62.293697
401160 30535 189.356690 62.293705 189.356705 62.293709
401161 30602 189.304627 62.293648 189.304626 62.293659
401162 30596 189.413101 62.293533 189.413101 62.293533
401163 30402 189.409561 62.293392 189.409576 62.293392
401164 30529 189.334473 62.293472 189.334457 62.293484
401165 30551 189.441620 62.293369 189.441620 62.293373
401166 30464 189.360337 62.293385 189.360352 62.293392
401167 30358 189.299195 62.293304 189.299210 62.293308
401168 30468 189.427597 62.293259 189.427643 62.293198
401169 30203 189.392334 62.292984 189.392334 62.292984
401170 30350 189.363770 62.293079 189.363739 62.293087
401171 30500 189.296097 62.293228 189.296097 62.293221
401172 30531 189.368210 62.293167 189.368225 62.293171
401173 30390 189.317658 62.293026 189.317657 62.293022
401174 30394 189.360611 62.292946 189.360596 62.292946
401175 30505 189.434845 62.292892 189.434845 62.292896
401176 30401 189.402680 62.292797 189.402679 62.292801
401177 30471 189.307602 62.292835 189.307602 62.292843
401178 30298 189.416703 62.292622 189.416718 62.292618
401179 30459 189.443711 62.292664 189.443695 62.292660
401180 30204 189.319474 62.292583 189.319473 62.292587
401181 30434 189.331940 62.292679 189.331924 62.292679
401182 30357 189.328018 62.292606 189.328003 62.292606
401183 30430 189.321701 62.292622 189.321686 62.292629
401184 30411 189.419373 62.292385 189.419373 62.292381
401186 30278 189.385971 62.292267 189.385956 62.292274
401187 28998 189.406876 62.291569 189.406876 62.291573
401188 30294 189.312851 62.292210 189.312881 62.292213
401189 30107 189.442353 62.291870 189.442352 62.291870
401190 30340 189.436676 62.292019 189.436676 62.292023
401191 30331 189.307816 62.292103 189.307831 62.292107
401192 30324 189.383225 62.292007 189.383209 62.292011
401193 30223 189.402329 62.291874 189.402328 62.291874
401194 30286 189.421829 62.291866 189.421844 62.291882
401195 30288 189.446488 62.291821 189.446503 62.291813
401196 30279 189.298996 62.291939 189.299011 62.291946
401197 30199 189.317490 62.291801 189.317490 62.291805
401198 30186 189.298386 62.291706 189.298401 62.291710
401199 30121 189.447678 62.291195 189.447678 62.291195
401200 30229 189.308731 62.291409 189.308731 62.291412
401201 29714 189.411286 62.291092 189.411270 62.291092
401202 30162 189.438965 62.291241 189.438980 62.291271
401203 30185 189.306885 62.291313 189.306885 62.291321
401204 30106 189.403183 62.291157 189.403183 62.291161
401205 30116 189.300247 62.291275 189.300262 62.291279
401206 30172 189.378739 62.291241 189.378708 62.291233
401207 30202 189.438584 62.291122 189.438599 62.291130
401208 30198 189.451844 62.291122 189.451843 62.291119
401209 30057 189.330017 62.291142 189.330002 62.291145
401210 30178 189.315125 62.291222 189.315109 62.291229
401211 30101 189.386627 62.291134 189.386581 62.291107
401212 30145 189.291153 62.291138 189.291168 62.291142
401213 30115 189.382370 62.291069 189.382355 62.291073
401214 29966 189.351609 62.290913 189.351639 62.290924
401215 29807 189.300034 62.290840 189.300049 62.290848
401216 30140 189.386154 62.290939 189.386139 62.290943
401217 30138 189.309906 62.290951 189.309906 62.290958
401218 30096 189.330414 62.290890 189.330429 62.290894
401219 29647 189.400055 62.290546 189.400055 62.290546
401220 30094 189.331055 62.290821 189.331039 62.290836
401221 30087 189.360321 62.290775 189.360306 62.290783
401222 30054 189.316635 62.290806 189.316650 62.290817
401223 30091 189.332505 62.290718 189.332504 62.290730
401224 30049 189.321778 62.290634 189.321793 62.290638
401225 29945 189.359741 62.290493 189.359741 62.290497
401226 30043 189.336258 62.290539 189.336258 62.290546
401227 29929 189.376282 62.290405 189.376251 62.290398
401229 29949 189.351319 62.290352 189.351303 62.290360
401230 29621 189.452851 62.290009 189.452850 62.290005
401231 30034 189.433228 62.290272 189.433228 62.290276
401232 29851 189.377426 62.290237 189.377426 62.290230
401233 29890 189.313462 62.290264 189.313461 62.290256
401234 30019 189.465561 62.290142 189.465561 62.290138
401235 29928 189.389466 62.290207 189.389496 62.290230
401236 29962 189.361435 62.290169 189.361435 62.290173
401237 29940 189.416397 62.290100 189.416382 62.290096
401238 30014 189.461899 62.290085 189.461899 62.290081
401239 29996 189.373764 62.290180 189.373764 62.290195
401240 29405 189.393891 62.289795 189.393906 62.289806
401241 29648 189.401535 62.289841 189.401535 62.289845
401243 29834 189.346817 62.290051 189.346802 62.290054
401244 29845 189.346314 62.290024 189.346313 62.290031
401245 29986 189.450440 62.289989 189.450424 62.289989
401246 29978 189.321457 62.290096 189.321457 62.290100
401247 29958 189.445374 62.289890 189.445389 62.289890
401248 29961 189.450287 62.289883 189.450287 62.289879
401249 29661 189.382767 62.289742 189.382751 62.289745
401250 29866 189.367279 62.289742 189.367279 62.289753
401251 29806 189.409287 62.289639 189.409302 62.289635
401252 29935 189.462601 62.289593 189.462601 62.289593
401253 29777 189.410050 62.289551 189.410049 62.289543
401254 28440 189.318772 62.288750 189.318787 62.288754
