# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
87061 GOODS-N 189.121932 62.272083 0.8546 0.8423 0.0055 3DHST 1.4447 0.1295 1.6670 0.0651 172.4876 150.6490
87368 GOODS-N 189.163692 62.273070 0.8162 0.8369 0.0077 3DHST 1.0594 0.1460 1.4437 0.0918 176.3210 149.7730
87433 GOODS-N 189.187144 62.271408 0.7734 0.6943 0.0128 3DHST 1.1803 0.1170 1.3555 0.0586 328.0838 144.5187
87585 GOODS-N 189.179891 62.273723 0.8398 0.8497 0.0040 3DHST 1.3586 0.1163 1.8770 0.0826 90.7703 77.8844
87823 GOODS-N 189.189733 62.270553 0.9805 0.9544 0.0114 3DHST 1.1837 0.1809 1.4305 0.1091 63.9067 53.2852
87911 GOODS-N 189.182591 62.271997 0.9543 0.7657 0.0517 3DHST 1.2054 0.2252 1.2606 0.1174 132.2212 68.3721
88020 GOODS-N 189.154438 62.270948 0.8680 0.6981 0.0531 3DHST 1.1732 0.1700 1.3610 0.1001 204.5758 42.9877
88211 GOODS-N 189.251723 62.271472 0.8377 0.7556 0.0111 3DHST 1.1764 0.0987 1.2291 0.0548 247.6393 97.5301
88530 GOODS-N 189.300132 62.271916 0.9246 0.8868 0.0089 3DHST 1.1559 0.3768 2.0701 0.3386 1514.6543 1482.8288
88566 GOODS-N 189.172075 62.271770 0.7871 0.8207 0.0077 3DHST 1.1089 0.1270 1.7989 0.0969 186.5399 96.0802
88580 GOODS-N 189.135162 62.274485 0.9248 0.9248 0.0076 3DHST 1.1756 0.0808 1.5184 0.0553 245.2507 245.2507
88679 GOODS-N 189.163354 62.273465 0.8427 0.8637 0.0191 3DHST 1.7127 0.2096 1.6806 0.0970 86.0474 76.0936
88858 GOODS-N 189.176557 62.272905 0.8220 0.7631 0.0313 3DHST 1.4599 0.2281 1.3340 0.0964 72.8365 49.4355
88929 GOODS-N 189.279212 62.274566 0.9557 0.9428 0.0049 3DHST 1.5159 0.1540 1.9566 0.1060 86.7755 76.2352
89094 GOODS-N 189.145277 62.274611 0.9806 0.8684 0.0122 3DHST 1.1834 0.0945 1.4003 0.0563 296.2949 81.1967
89112 GOODS-N 189.351244 62.275619 0.8751 0.7468 0.0631 3DHST 1.1765 0.1133 1.3914 0.0591 588.6470 147.6073
89514 GOODS-N 189.180486 62.274219 0.8329 0.8336 0.0090 3DHST 1.2647 0.1698 1.5087 0.0871 40.2726 36.8294
89655 GOODS-N 189.271113 62.274437 1.0973 1.0561 0.0084 3DHST 1.0648 0.1476 1.2585 0.0916 96.5138 61.1074
89790 GOODS-N 189.151472 62.274011 0.8523 0.8523 0.0128 3DHST 1.2534 0.1540 1.3783 0.0944 41.5438 41.5438
89845 GOODS-N 189.335839 62.274983 0.9207 0.9079 0.0198 3DHST 1.1814 0.0836 1.1930 0.0442 569.1391 565.1125
89993 GOODS-N 189.179370 62.275612 0.9156 0.9409 0.0205 3DHST 1.4477 0.1318 1.4150 0.0592 453.8924 447.1159
90082 GOODS-N 189.169913 62.274592 0.7141 0.6376 0.0098 3DHST 1.4317 0.2103 1.5058 0.1085 187.4374 87.7789
90190 GOODS-N 189.258700 62.275515 1.1635 1.1635 0.0110 3DHST 0.9644 0.1455 1.2498 0.0987 95.9623 95.9623
90320 GOODS-N 189.263713 62.275892 0.7007 0.7238 0.0058 3DHST 1.9932 0.1822 2.1023 0.0983 241.4763 92.5900
90536 GOODS-N 189.242061 62.277599 1.0027 1.0392 0.0071 3DHST 1.3878 0.1098 1.7132 0.0669 118.2217 86.7991
90557 GOODS-N 189.314376 62.275798 0.8388 0.6513 0.0483 3DHST 1.2134 0.1025 1.5706 0.0721 786.0889 70.2351
91073 GOODS-N 189.155052 62.279527 0.8523 0.8399 0.0071 3DHST 1.3898 0.1385 1.7040 0.0917 154.9068 149.1224
91148 GOODS-N 189.167207 62.276959 0.8394 0.8394 0.0087 3DHST 1.2150 0.1509 1.6177 0.1091 46.1897 46.1897
91525 GOODS-N 189.263360 62.277950 0.6792 0.6998 0.0369 3DHST 1.2596 0.3433 1.7221 0.2177 58.7378 56.6559
91612 GOODS-N 189.298341 62.277997 1.1915 1.1071 0.0172 3DHST 1.0758 0.1248 1.1991 0.0797 247.6183 174.0596
91800 GOODS-N 189.226211 62.282059 0.9698 0.9439 0.0157 3DHST 1.3449 0.1095 1.5146 0.0650 172.5923 139.9436
91947 GOODS-N 189.168573 62.278354 0.8416 0.6639 0.0597 3DHST 1.3118 0.2133 1.4931 0.1300 275.6690 65.8440
92250 GOODS-N 189.270134 62.278790 0.6273 0.5748 0.0097 3DHST 1.2731 0.2166 1.8213 0.1874 97.1178 52.1175
92276 GOODS-N 189.269839 62.278416 0.8855 1.0812 0.0957 3DHST 1.0791 0.1815 1.3574 0.0969 746.7244 359.4487
92291 GOODS-N 189.155606 62.280040 0.9289 0.9610 0.0297 3DHST 1.2778 0.1084 1.3405 0.0633 135.0854 118.2505
92378 GOODS-N 189.180581 62.281369 0.9633 1.0620 0.0262 3DHST 0.9468 0.0896 1.4003 0.0562 340.9949 162.6451
92467 GOODS-N 189.260343 62.279306 0.7640 0.6537 0.0088 3DHST 1.0340 0.1522 1.2745 0.0897 335.0698 182.2438
92535 GOODS-N 189.176764 62.279259 0.8286 0.8164 0.0070 3DHST 1.1796 0.0944 1.3791 0.0606 64.7861 61.5793
92570 GOODS-N 189.263825 62.279675 0.7234 0.6155 0.0055 3DHST 1.1660 0.1020 1.3289 0.0588 903.0923 270.1412
93156 GOODS-N 189.278632 62.284017 0.6503 0.3827 0.0831 3DHST nan nan nan nan 1236.3492 583.7643
93239 GOODS-N 189.343607 62.281022 0.8363 0.8241 0.0121 3DHST 0.9140 0.1043 1.2529 0.0651 48.4666 44.9725
93338 GOODS-N 189.385971 62.280178 0.9975 1.1387 0.0103 3DHST 1.2219 0.1093 1.5095 0.0663 2499.2624 1873.4415
93364 GOODS-N 189.384157 62.283030 1.0008 1.1871 0.0108 3DHST 1.1435 0.0734 1.3846 0.0442 1911.0452 888.0954
93508 GOODS-N 189.318732 62.288818 0.6611 0.7364 0.0027 3DHST 1.4601 0.0814 1.9022 0.0501 3132.1333 2279.4225
93602 GOODS-N 189.167298 62.282237 0.9427 0.9550 0.0030 3DHST 1.3575 0.0843 1.6660 0.0517 150.4604 127.9933
93907 GOODS-N 189.261660 62.282233 0.9555 1.2136 0.0585 3DHST 1.2183 0.1066 1.4761 0.0680 479.1657 252.2954
94004 GOODS-N 189.247718 62.283017 1.1488 1.1488 0.0072 3DHST 1.4468 0.2146 1.8742 0.1391 269.2352 269.2352
94085 GOODS-N 189.299922 62.283239 1.0299 1.1098 0.0089 3DHST 1.0836 0.0840 1.3078 0.0507 804.5327 453.7366
94231 GOODS-N 189.379590 62.287515 0.9683 1.1240 0.0100 3DHST 1.1826 0.0915 1.2344 0.0506 865.0753 282.9362
94262 GOODS-N 189.174482 62.282687 0.8698 0.8330 0.0067 3DHST 1.1634 0.1140 1.2587 0.0688 234.3769 151.8188
94812 GOODS-N 189.161451 62.285227 0.6565 0.6134 0.0053 3DHST 1.1476 0.0811 1.3126 0.0460 329.9293 161.6055
94821 GOODS-N 189.336966 62.285277 0.7446 0.3347 0.0030 3DHST nan nan nan nan 2873.8451 1044.6082
95002 GOODS-N 189.409748 62.288320 0.8960 0.8833 0.0071 3DHST 1.9002 0.2481 2.0023 0.1182 73.5965 70.8090
95024 GOODS-N 189.359009 62.285332 0.7806 0.7343 0.0159 3DHST 1.4826 0.1743 1.3639 0.0771 166.5997 113.1649
95077 GOODS-N 189.381279 62.284286 1.0846 1.1509 0.0145 3DHST 1.1842 0.1395 1.5828 0.0872 690.3264 575.4494
95258 GOODS-N 189.360790 62.287180 0.6021 0.5809 0.0065 3DHST 1.4005 0.1084 2.2157 0.1051 296.8207 270.3249
95449 GOODS-N 189.328883 62.287279 0.9376 0.9247 0.0319 3DHST 1.1167 0.1735 1.2284 0.0997 122.8396 122.3677
95911 GOODS-N 189.350223 62.285840 1.2042 1.2042 0.0285 3DHST 1.0598 0.2184 1.4074 0.1495 86.4883 86.4883
96098 GOODS-N 189.393959 62.289896 0.8680 0.8077 0.0057 3DHST 1.1445 0.0682 1.3550 0.0383 524.1712 324.6593
96423 GOODS-N 189.364363 62.287319 0.7803 0.6793 0.0201 3DHST 1.4717 0.1836 1.2849 0.0751 202.9985 104.1887
96475 GOODS-N 189.357471 62.287441 0.8824 0.7321 0.0282 3DHST 1.2197 0.1156 1.3719 0.0728 476.2724 97.6743
96517 GOODS-N 189.245467 62.287353 0.8948 0.9565 0.0075 3DHST 1.6127 0.2333 2.2050 0.1351 212.4893 67.8798
97136 GOODS-N 189.257088 62.287944 0.6216 0.6321 0.0155 3DHST 1.2235 0.2228 1.6476 0.1438 36.5496 35.0127
97147 GOODS-N 189.400065 62.290635 0.7199 0.7199 0.0053 3DHST 1.2429 0.0968 1.5468 0.0527 157.7188 157.7188
97358 GOODS-N 189.278813 62.288741 0.6198 0.5984 0.0090 3DHST 1.1169 0.1201 1.2270 0.0647 566.7283 535.6969
97879 GOODS-N 189.398053 62.301554 0.8583 0.7983 0.0067 3DHST 1.1508 0.0767 1.3549 0.0441 712.0360 617.0131
98131 GOODS-N 189.254233 62.291663 0.6674 0.6931 0.0051 3DHST 1.3654 0.0911 1.6617 0.0537 377.9867 272.5956
98209 GOODS-N 189.319484 62.292672 0.7315 0.7894 0.0092 3DHST 1.4692 0.1195 1.3341 0.0595 325.6028 247.0011
98420 GOODS-N 189.330009 62.291225 1.1294 1.1153 0.0139 3DHST 1.0787 0.2145 1.2455 0.1288 75.0960 71.1642
98749 GOODS-N 189.415114 62.297441 1.1091 1.0544 0.0242 3DHST 1.1109 0.0670 1.1869 0.0355 1804.1169 1737.7101
98984 GOODS-N 189.317509 62.291899 1.0070 1.0070 0.0174 3DHST 1.0797 0.1397 1.2219 0.0823 169.6655 169.6655
98997 GOODS-N 189.363747 62.293169 0.9892 0.9892 0.0124 3DHST 1.1859 0.1366 1.3833 0.0834 130.0186 130.0186
99050 GOODS-N 189.251356 62.291971 0.7272 0.7508 0.0167 3DHST 1.0540 0.1972 1.4281 0.1341 61.5933 54.5088
99189 GOODS-N 189.252152 62.292729 0.6593 0.6161 0.0115 3DHST 1.0349 0.0903 1.2522 0.0522 784.2018 709.7330
99354 GOODS-N 189.248848 62.292131 0.9243 0.9243 0.0147 3DHST 0.9971 0.1671 1.6461 0.1305 24.1454 24.1454
99452 GOODS-N 189.249503 62.293362 0.6483 0.5848 0.0054 3DHST 1.1588 0.0828 1.4889 0.0568 468.6839 231.8518
99579 GOODS-N 189.277841 62.293940 1.1528 0.9931 0.0192 3DHST 1.1379 0.1069 1.2204 0.0646 498.6366 239.2763
99633 GOODS-N 189.299196 62.293389 0.9787 0.9527 0.0075 3DHST 1.7375 0.2700 1.7517 0.1368 67.7361 53.4482
100703 GOODS-N 189.271952 62.296316 0.7940 0.7362 0.0111 3DHST 1.1039 0.1308 1.1978 0.0634 289.4655 230.6619
100774 GOODS-N 189.253050 62.295183 0.6444 0.8293 0.0068 3DHST 1.3486 0.0851 2.3123 0.0735 6948.0418 2318.3606
101785 GOODS-N 189.260380 62.297173 0.9604 0.9773 0.0077 3DHST 1.0758 0.0853 1.2645 0.0513 243.3544 222.9369
102103 GOODS-N 189.251579 62.296933 0.6128 0.6022 0.0171 3DHST 1.2878 0.2418 1.3457 0.1404 67.5694 65.9651
102600 GOODS-N 189.300638 62.298432 1.1818 1.3887 0.0345 3DHST 1.0956 0.1335 0.3215 0.0619 239.2284 119.3266
102776 GOODS-N 189.263967 62.299603 0.9520 0.8649 0.0189 3DHST 1.1344 0.0990 1.2735 0.0573 732.1101 535.5169
102886 GOODS-N 189.267768 62.300591 0.6167 0.5954 0.0217 3DHST 1.3574 0.4029 1.5708 0.2422 45.0638 42.0222
102919 GOODS-N 189.261814 62.298687 0.7572 0.7005 0.0092 3DHST 0.9764 0.1458 1.3765 0.1022 145.7657 107.2462
103022 GOODS-N 189.248193 62.299611 0.9285 0.8423 0.0096 3DHST 1.0818 0.0763 1.1812 0.0418 656.9160 378.6209
103084 GOODS-N 189.242278 62.299363 0.8969 0.8596 0.0091 3DHST 1.0361 0.1087 1.1106 0.0599 158.7210 96.9995
103094 GOODS-N 189.321552 62.301367 0.9138 0.9665 0.0407 3DHST 0.9284 0.1017 1.4626 0.0746 241.2980 209.7885
103139 GOODS-N 189.244737 62.299324 0.8772 0.7708 0.0222 3DHST 1.1722 0.1092 1.3450 0.0617 280.2609 188.3192
104616 GOODS-N 189.419148 62.302925 1.0227 0.9448 0.0104 3DHST 1.2061 0.1230 1.1470 0.0653 291.4547 157.2606
104633 GOODS-N 189.259173 62.305388 0.7998 0.4912 0.0130 3DHST nan nan nan nan 406.1299 83.2942
104802 GOODS-N 189.429096 62.308475 0.7809 0.7580 0.0113 3DHST 2.0512 0.1140 2.3307 0.0697 8027.7510 8011.2674
105048 GOODS-N 189.277166 62.305179 0.7963 0.8015 0.0094 3DHST 1.0276 0.1114 1.6071 0.0856 101.4890 92.1121
105095 GOODS-N 189.245545 62.302852 0.9196 0.8576 0.0120 3DHST 1.1729 0.1264 1.2015 0.0675 189.1193 143.1989
105303 GOODS-N 189.391863 62.301683 1.0872 1.2775 0.0195 3DHST 1.2885 0.1613 1.5601 0.0956 867.3925 321.4556
105455 GOODS-N 189.260316 62.305731 0.7312 0.7414 0.0094 3DHST 1.5553 0.1397 1.5681 0.0705 95.2014 93.2374
105709 GOODS-N 189.305622 62.304323 1.0527 1.0527 0.0145 3DHST 1.4978 0.1972 1.3740 0.0979 82.7801 82.7801
106551 GOODS-N 189.258781 62.304533 0.7799 0.7002 0.0219 3DHST 1.4765 0.2389 1.3121 0.1004 89.5135 43.8278
106613 GOODS-N 189.274167 62.304885 0.9258 0.7400 0.0163 3DHST 1.4832 0.2222 1.4068 0.0992 416.4835 116.3108
107021 GOODS-N 189.272758 62.306879 0.8782 0.8782 0.0442 3DHST 1.3984 0.2470 1.6343 0.1433 63.2614 63.2614
107152 GOODS-N 189.379063 62.305774 0.9918 1.0908 0.0241 3DHST 1.0852 0.1027 1.2849 0.0597 671.9234 446.3775
107263 GOODS-N 189.320124 62.306741 0.8331 0.7972 0.0198 3DHST 1.1253 0.1526 1.3853 0.0802 340.8820 324.5023
108279 GOODS-N 189.382191 62.307227 0.8534 0.4942 0.0034 3DHST nan nan nan nan 2159.9397 1381.0117
108448 GOODS-N 189.379386 62.308480 1.1505 1.1505 0.0179 3DHST 1.1420 0.0896 1.3115 0.0570 441.3264 441.3264
108799 GOODS-N 189.380887 62.307418 1.0086 1.2234 0.0310 3DHST 1.1964 0.1477 1.4237 0.0891 1272.7227 573.7939
109592 GOODS-N 189.356213 62.313974 0.8293 0.7588 0.0115 3DHST 1.2062 0.0678 1.5464 0.0459 485.4606 188.1380
109801 GOODS-N 189.289007 62.310022 0.8246 0.6892 0.0340 3DHST 1.1775 0.1718 1.3897 0.0882 302.9419 92.6556
109851 GOODS-N 189.271150 62.312148 0.8532 0.7482 0.0429 3DHST 1.3311 0.2444 1.5007 0.1212 234.1024 181.5566
110145 GOODS-N 189.347170 62.310297 1.0203 1.1500 0.0115 3DHST 1.2294 0.1969 1.4255 0.1131 430.2844 195.7359
110223 GOODS-N 189.312857 62.310564 0.7205 0.3369 0.0000 3DHST nan nan nan nan 11396.8854 10650.1893
110489 GOODS-N 189.346441 62.310807 0.8800 1.1253 0.0126 3DHST 1.1755 0.1080 1.2252 0.0601 3261.6032 1126.5060
110688 GOODS-N 189.320459 62.311555 0.8839 0.7884 0.0228 3DHST 1.2601 0.3003 1.4773 0.1541 100.3886 63.0307
110814 GOODS-N 189.278136 62.312963 0.6105 0.6479 0.0112 3DHST 1.2418 0.3368 1.3899 0.1827 42.4464 37.5446
111648 GOODS-N 189.353802 62.312429 1.2113 1.0991 0.0198 3DHST 1.0421 0.1409 1.2291 0.0937 246.8404 142.2242
112002 GOODS-N 189.273162 62.313749 1.1910 1.1765 0.0120 3DHST 1.1670 0.1268 1.4121 0.0858 132.7889 131.1398
112100 GOODS-N 189.398654 62.313121 0.6715 0.3772 0.0465 3DHST nan nan nan nan 1304.0183 870.5431
112181 GOODS-N 189.341787 62.314030 0.9265 1.1496 0.0950 3DHST 1.5166 0.3354 1.4121 0.1425 342.8923 168.6223
112383 GOODS-N 189.351594 62.313795 0.6166 0.5952 0.0097 3DHST 1.2427 0.2232 1.4232 0.1277 71.8814 68.6126
112486 GOODS-N 189.323643 62.314102 0.8059 0.7590 0.0189 3DHST 0.8648 0.1243 1.1295 0.0819 178.7951 163.0579
112509 GOODS-N 189.418455 62.314980 0.9551 0.9293 0.1655 3DHST 1.2500 0.1528 1.5251 0.1014 97.3000 93.3161
113696 GOODS-N 189.337136 62.317115 0.7345 0.7115 0.0241 3DHST 1.3017 0.2618 1.4830 0.1445 49.8757 47.9251
113746 GOODS-N 189.353757 62.316084 0.7444 0.7101 0.0138 3DHST 1.1624 0.2465 1.5861 0.1641 49.7031 34.2930
114275 GOODS-N 189.317003 62.316991 0.9529 0.9733 0.0079 3DHST 1.1410 0.1115 1.3095 0.0661 144.4631 132.0719
114628 GOODS-N 189.397163 62.321726 0.8197 0.8388 0.0075 3DHST 1.2314 0.0709 1.5487 0.0461 527.5566 506.9784
115421 GOODS-N 189.308617 62.318199 0.7809 1.0878 0.0248 3DHST 2.5385 0.3311 2.1736 0.1370 1370.8657 530.9925
116341 GOODS-N 189.311823 62.320345 1.2092 1.2235 0.0057 3DHST 1.7959 0.1874 1.8243 0.0969 71.3906 67.6879
116636 GOODS-N 189.309528 62.320181 1.1764 1.2085 0.0123 3DHST 1.3284 0.3017 1.3258 0.1528 63.3106 50.9148
116976 GOODS-N 189.419765 62.322306 1.1651 1.2492 0.0452 3DHST 1.4316 0.2595 1.7849 0.1537 127.5616 77.1342
117046 GOODS-N 189.419015 62.321471 0.7607 0.5907 0.0245 3DHST 1.5945 0.2744 1.7023 0.1596 416.7744 286.6511
117153 GOODS-N 189.376298 62.321409 0.8824 0.7646 0.0167 3DHST 1.1007 0.1640 1.2425 0.1030 201.6833 96.6271
117385 GOODS-N 189.315519 62.321328 1.2085 1.1100 0.0092 3DHST 1.1359 0.1982 1.1011 0.1040 205.4785 73.2333
117609 GOODS-N 189.332829 62.322176 0.6045 0.4673 0.0304 3DHST nan nan nan nan 216.1533 177.2418
117825 GOODS-N 189.395781 62.323655 0.6260 0.6047 0.0051 3DHST 1.1490 0.0813 1.3416 0.0469 178.6334 108.1512
117828 GOODS-N 189.295843 62.324631 1.1502 1.1219 0.0101 3DHST 1.1714 0.0993 1.4399 0.0657 144.2067 141.0167
118148 GOODS-N 189.387321 62.323284 0.9087 0.9087 0.0161 3DHST 1.0507 0.1181 1.2060 0.0671 245.1876 245.1876
118642 GOODS-N 189.335281 62.325393 0.8929 1.0256 0.0290 3DHST 1.1036 0.0984 1.1715 0.0606 501.3772 315.0130
119191 GOODS-N 189.388569 62.326777 1.0187 1.0471 0.0130 3DHST 1.4379 0.1792 1.5490 0.0900 92.6272 66.8621
119345 GOODS-N 189.345189 62.326891 0.7861 0.7743 0.0063 3DHST 0.8707 0.0760 1.1518 0.0494 151.4093 148.3779
119621 GOODS-N 189.442324 62.331729 0.7994 1.3963 0.0000 3DHST 1.2799 0.0697 1.6204 0.0490 6273.8733 3075.8822
119657 GOODS-N 189.315509 62.332521 0.8336 0.8590 0.0000 3DHST 1.2704 0.0826 1.5443 0.0437 2908.2359 2644.5009
119723 GOODS-N 189.350411 62.327608 0.8001 0.7647 0.0174 3DHST 1.0246 0.0688 1.0983 0.0414 931.4712 883.1583
119879 GOODS-N 189.359991 62.329178 1.0516 1.0113 0.0123 3DHST 1.3416 0.1098 1.7438 0.0708 171.6046 136.2473
120374 GOODS-N 189.438753 62.332758 0.7525 1.3924 0.0000 3DHST inf inf -inf inf nan nan
120498 GOODS-N 189.397403 62.329624 1.1820 1.3375 0.0582 3DHST 1.4109 0.2247 0.8621 0.1092 85.5984 39.5159
120726 GOODS-N 189.331629 62.330150 0.7745 0.6739 0.0159 3DHST 1.2060 0.1786 1.5446 0.1064 156.1669 59.2028
121143 GOODS-N 189.398741 62.331032 0.6038 0.6107 0.0131 3DHST 1.2354 0.2313 1.4699 0.1401 39.8458 38.5213
121232 GOODS-N 189.364826 62.332526 0.8394 0.7351 0.0191 3DHST 1.2840 0.1853 1.6348 0.1289 118.1572 29.6171
121302 GOODS-N 189.337234 62.332309 0.7781 0.6565 0.0085 3DHST 0.9026 0.0816 1.3255 0.0576 441.2552 101.0114
121428 GOODS-N 189.399052 62.334916 0.6387 0.9567 0.0791 3DHST 1.1241 0.0774 1.2404 0.0419 859.8475 447.2446
121439 GOODS-N 189.309340 62.333012 0.9132 1.0509 0.0168 3DHST 0.9484 0.0632 1.3733 0.0436 4843.6441 3569.9770
121909 GOODS-N 189.341082 62.333896 0.7665 0.7548 0.0071 3DHST 1.0275 0.2738 1.4540 0.1996 37.4861 36.1741
122267 GOODS-N 189.419315 62.335533 0.7485 0.7629 0.0084 3DHST 1.1202 0.1086 1.1585 0.0499 392.2881 367.2586
122560 GOODS-N 189.397021 62.335666 1.0544 1.0273 0.0125 3DHST 1.1659 0.0847 1.2465 0.0455 561.0690 523.6081
122757 GOODS-N 189.354669 62.335743 0.7758 0.7410 0.0105 3DHST 0.9877 0.1220 1.2365 0.0728 187.2743 168.9508
122855 GOODS-N 189.399077 62.336073 1.0643 0.9719 0.0120 3DHST 1.0669 0.1243 1.3401 0.0744 334.1146 195.7256
123142 GOODS-N 189.323948 62.336154 0.7298 1.3372 0.0132 3DHST 1.5260 0.1364 1.4513 0.0633 1588.3357 1160.2383
123255 GOODS-N 189.411588 62.343637 0.7458 0.5775 0.1967 3DHST 0.9255 0.0491 1.6754 0.0493 2772.8505 361.7991
123290 GOODS-N 189.398052 62.338503 1.1456 1.1313 0.0199 3DHST 1.1957 0.1503 1.4329 0.0835 91.5841 89.5068
123476 GOODS-N 189.375896 62.342431 0.6382 0.5751 0.0136 3DHST 1.0869 0.0759 1.6376 0.0680 268.3145 135.2169
123538 GOODS-N 189.393175 62.341949 0.9379 0.9379 0.0080 3DHST 1.3105 0.0910 1.6063 0.0552 301.3341 301.3341
123809 GOODS-N 189.361328 62.338468 1.0056 0.9407 0.0098 3DHST 1.5627 0.1701 1.8228 0.1000 193.5160 90.9088
123811 GOODS-N 189.398084 62.341872 0.6322 0.6213 0.0055 3DHST 1.4897 0.1246 1.5386 0.0660 89.1350 81.1197
123863 GOODS-N 189.444557 62.338412 1.1609 1.2165 0.0180 3DHST 1.2283 0.1596 1.4845 0.1077 174.2284 106.3326
124069 GOODS-N 189.383132 62.339029 0.6190 0.8695 0.0070 3DHST 2.0929 0.2431 2.4219 0.1371 3353.8131 771.7079
124386 GOODS-N 189.390277 62.344599 0.8181 0.8380 0.0227 3DHST 1.3054 0.1126 1.4955 0.0701 97.5440 85.3218
124428 GOODS-N 189.338029 62.339953 1.0056 1.1426 0.0063 3DHST 1.2054 0.0774 1.4489 0.0465 3191.3016 1917.6553
125086 GOODS-N 189.366080 62.343073 1.1390 1.1473 0.0122 3DHST 1.4166 0.1391 1.6959 0.0836 172.8107 167.2000
125272 GOODS-N 189.344383 62.343919 0.8101 0.8101 0.0073 3DHST 1.2644 0.1479 1.6789 0.1042 50.8217 50.8217
125754 GOODS-N 189.344991 62.344676 1.0984 1.0306 0.0084 3DHST 1.0586 0.1222 1.1866 0.0725 341.0088 210.9261
125934 GOODS-N 189.368467 62.345781 1.1350 1.1747 0.0222 3DHST 1.1836 0.2178 1.4703 0.1306 75.6221 59.5865
125948 GOODS-N 189.362859 62.345819 0.9445 0.8817 0.0112 3DHST 1.0931 0.1276 1.3604 0.0835 191.9403 111.9921
126084 GOODS-N 189.402794 62.347645 0.9563 0.9747 0.0106 3DHST 1.7583 0.1256 1.9986 0.0657 345.1337 311.7440
126863 GOODS-N 189.366043 62.347519 1.1379 1.1096 0.0128 3DHST 1.2913 0.2222 1.4705 0.1320 57.5101 50.5187
127073 GOODS-N 189.382344 62.349908 0.8399 0.2951 0.2485 3DHST nan nan nan nan 1114.2961 1045.1624
127420 GOODS-N 189.357042 62.349294 1.0553 0.9889 0.0072 3DHST 1.0605 0.0820 1.3217 0.0485 535.0272 314.2887
