# pearsid  field  ra  dec  zspec  zspec_source  zspec_qual  netsig  imag
30887 GOODS-S 53.179241 -27.884619 0.9155 3D_HST A 107.18 23.46
64789 GOODS-S 53.179246 -27.823090 0.5320 VVDS B 140.77 23.46
26160 GOODS-S 53.179315 -27.892036 -99.0000 -99.0 - 127.27 23.44
9378 GOODS-S 53.179339 -27.923595 -99.0000 -99.0 - 368.14 21.55
52259 GOODS-S 53.179682 -27.843878 0.7400 Morris_201 3 234.22 22.73
29308 GOODS-S 53.179872 -27.888224 -99.0000 -99.0 - 122.55 23.64
53237 GOODS-S 53.179955 -27.843025 -99.0000 -99.0 - 125.45 23.97
66061 GOODS-S 53.180158 -27.820608 1.9200 Xray_1 4 263.61 22.61
18410 GOODS-S 53.180177 -27.911098 0.4601 3D_HST A 258.69 22.50
72905 GOODS-S 53.180242 -27.798928 0.6660 VVDS B 680.72 21.02
99971 GOODS-S 53.180636 -27.756857 -99.0000 -99.0 - 134.22 23.62
87958 GOODS-S 53.181036 -27.776173 -99.0000 -99.0 - 278.04 22.80
93815 GOODS-S 53.181207 -27.765670 1.2200 VLT_2008 A 231.97 22.68
24707 GOODS-S 53.181230 -27.894515 0.9572 3D_HST A 82.83 23.34
81032 GOODS-S 53.181540 -27.787984 0.2120 VVDS B 191.85 23.33
21650 GOODS-S 53.181540 -27.903547 -99.0000 -99.0 - 62.99 23.55
58610 GOODS-S 53.181689 -27.834401 0.2510 VLT_2008 A 148.69 23.45
45454 GOODS-S 53.181780 -27.856215 0.4230 VVDS B 174.91 22.73
13231 GOODS-S 53.181992 -27.923491 0.4600 PEARS_ETGs Z 139.11 23.40
45452 GOODS-S 53.182333 -27.851836 -99.0000 -99.0 - 2721.89 19.48
88917 GOODS-S 53.182573 -27.768157 -99.0000 -99.0 - 9938.42 17.89
11507 GOODS-S 53.182752 -27.925014 -99.0000 -99.0 - 110.79 22.76
21730 GOODS-S 53.183049 -27.903219 -99.0000 -99.0 - 81.06 23.55
14212 GOODS-S 53.183137 -27.917642 -99.0000 -99.0 - 96.97 23.14
34803 GOODS-S 53.183195 -27.876363 0.6104 3D_HST A 222.25 22.45
36664 GOODS-S 53.183290 -27.872860 -99.0000 -99.0 - 88.63 23.93
71251 GOODS-S 53.183469 -27.806759 -99.0000 -99.0 - 4228.22 19.11
35818 GOODS-S 53.183558 -27.862024 0.2790 CXO-CDFS A 2501.15 18.80
91498 GOODS-S 53.183701 -27.761523 0.4960 ACES_2012 4 1954.64 19.85
37275 GOODS-S 53.183753 -27.870258 -99.0000 -99.0 - 1158.91 21.09
78077 GOODS-S 53.184165 -27.792630 0.7370 VLT_2008 A 782.83 21.68
22604 GOODS-S 53.184255 -27.899627 0.2140 VVDS B 638.93 20.98
40816 GOODS-S 53.184444 -27.861421 0.2790 CXO-CDFS A 2247.53 19.43
43758 GOODS-S 53.184452 -27.857426 1.2530 VLT_2008 B 116.86 23.69
57014 GOODS-S 53.184564 -27.836041 1.0380 VLT_2008 A 164.86 23.45
33086 GOODS-S 53.184635 -27.880923 3.4710 CXO-CDFS A 164.19 23.84
17704 GOODS-S 53.184784 -27.913397 0.7320 VVDS B 151.80 23.28
84888 GOODS-S 53.184802 -27.777453 0.5204 3D_HST A 232.43 23.12
13856 GOODS-S 53.184806 -27.920428 0.9560 Morris_201 2 235.38 22.56
85843 GOODS-S 53.185114 -27.778275 0.2150 VLT_2008 C 244.65 22.60
70407 GOODS-S 53.185151 -27.805273 0.4140 CXO-CDFS A 1543.54 20.41
61447 GOODS-S 53.185231 -27.827841 0.8400 PEARS_ETGs Z 241.49 22.93
35669 GOODS-S 53.185579 -27.873622 0.2866 3D_HST A 247.09 22.33
47265 GOODS-S 53.185697 -27.850280 -99.0000 -99.0 - 6342.87 18.42
90601 GOODS-S 53.185714 -27.772216 -99.0000 -99.0 - 320.44 23.20
31325 GOODS-S 53.185805 -27.882850 0.6320 Morris_201 1 236.24 22.75
88024 GOODS-S 53.185916 -27.775609 1.4220 Morris_201 3 106.68 23.71
63806 GOODS-S 53.186265 -27.823002 0.5220 VLT_2008 A 540.83 21.55
28000 GOODS-S 53.186295 -27.890121 -99.0000 -99.0 - 75.85 23.75
35579 GOODS-S 53.186398 -27.874972 0.9960 Morris_201 2 117.42 23.62
53248 GOODS-S 53.186876 -27.841159 0.7800 Morris_201 2 457.78 21.95
77558 GOODS-S 53.186939 -27.790992 0.4370 COMBO-17 A 4953.91 18.66
38417 GOODS-S 53.186973 -27.869061 -99.0000 -99.0 - 103.04 23.90
56356 GOODS-S 53.187286 -27.837698 -99.0000 -99.0 - 108.01 23.41
58176 GOODS-S 53.187296 -27.834821 1.3030 Morris_201 4 115.21 23.75
52204 GOODS-S 53.187297 -27.843166 -99.0000 -99.0 - 116.75 23.53
70523 GOODS-S 53.187406 -27.812253 1.7680 Morris_201 2 145.93 23.64
16496 GOODS-S 53.187578 -27.910993 0.4580 VVDS B 2074.50 19.29
33783 GOODS-S 53.187748 -27.879646 1.4660 Morris_201 4 117.63 23.91
87464 GOODS-S 53.187816 -27.772614 0.1320 VVDS B 346.96 22.53
93297 GOODS-S 53.187916 -27.761554 0.1266 ACES_2012 3 1284.36 20.20
79483 GOODS-S 53.187950 -27.789999 0.4380 CXO-CDFS A 1486.03 20.81
27401 GOODS-S 53.188220 -27.888668 1.7830 Morris_201 2 104.69 23.49
60498 GOODS-S 53.188309 -27.829346 2.5841 3D_HST A 110.69 23.69
46037 GOODS-S 53.188363 -27.853537 1.2450 VLT_2008 A 113.20 23.70
19690 GOODS-S 53.188735 -27.908453 -99.0000 -99.0 - 365.08 22.69
35196 GOODS-S 53.188936 -27.875899 0.3634 3D_HST A 120.28 23.58
19377 GOODS-S 53.189452 -27.904297 0.2020 3D_HST A 744.96 20.34
54977 GOODS-S 53.189606 -27.838391 1.1760 Morris_201 2 118.28 23.55
53462 GOODS-S 53.189629 -27.841937 0.5600 PEARS_ETGs Z 268.53 22.77
23542 GOODS-S 53.189715 -27.896795 0.2822 ACES_2012 3 129.17 23.16
97085 GOODS-S 53.189800 -27.758886 0.1233 ACES_2012 4 518.35 21.18
62528 GOODS-S 53.189880 -27.826710 0.6801 VIMOS_10_M A 501.83 21.81
88116 GOODS-S 53.190105 -27.765205 0.3370 COMBO-17 A 926.12 20.53
15262 GOODS-S 53.190294 -27.918394 -99.0000 -99.0 - 78.73 23.98
23144 GOODS-S 53.190607 -27.900356 1.4050 Morris_201 2 91.94 23.76
73246 GOODS-S 53.190762 -27.803571 0.5300 PEARS_ETGs Z 724.34 21.74
34208 GOODS-S 53.191189 -27.872941 0.9860 Morris_201 3 271.16 22.42
35577 GOODS-S 53.191369 -27.867583 -99.0000 -99.0 - 7703.84 17.77
88306 GOODS-S 53.191472 -27.773900 0.4155 3D_HST A 150.67 23.64
83511 GOODS-S 53.191558 -27.782675 1.3750 Morris_201 1 113.74 23.49
47190 GOODS-S 53.191620 -27.852311 1.2380 VLT_2008 B 98.23 23.96
17022 GOODS-S 53.191877 -27.912430 0.7330 VLT_2008 A 454.47 21.96
81256 GOODS-S 53.192066 -27.787169 1.1040 Morris_201 2 202.37 23.02
38993 GOODS-S 53.192286 -27.866328 -99.0000 -99.0 - 250.70 22.52
16131 GOODS-S 53.192549 -27.915824 -99.0000 -99.0 - 226.60 22.64
32132 GOODS-S 53.192619 -27.880285 -99.0000 -99.0 - 982.97 21.27
49862 GOODS-S 53.193048 -27.848045 -99.0000 -99.0 - 97.58 23.96
34551 GOODS-S 53.193049 -27.876154 -99.0000 -99.0 - 97.39 23.79
66256 GOODS-S 53.193205 -27.820214 0.6830 VIMOS_10_M A 367.00 22.35
73065 GOODS-S 53.193292 -27.805572 -99.0000 -99.0 - 751.95 21.64
18260 GOODS-S 53.193371 -27.903872 0.6640 CXO-CDFS A 1314.17 19.96
23435 GOODS-S 53.193582 -27.898765 -99.0000 -99.0 - 141.57 22.89
70337 GOODS-S 53.193825 -27.812880 0.8350 Morris_201 2 170.81 23.38
81136 GOODS-S 53.193928 -27.785801 0.1284 ACES_2012 3 865.48 20.83
14663 GOODS-S 53.193954 -27.918887 1.0890 VLT_2008 C 131.49 23.65
53130 GOODS-S 53.193968 -27.843187 2.0012 3D_HST A 93.51 23.97
33885 GOODS-S 53.194242 -27.879146 0.5340 VVDS B 208.50 22.83
45240 GOODS-S 53.194361 -27.856031 0.4238 ACES_2012 3 175.81 22.99
35475 GOODS-S 53.194943 -27.874946 1.2270 VLT_2008 A 143.49 23.15
17252 GOODS-S 53.195388 -27.913624 1.5570 Morris_201 3 115.99 23.43
42265 GOODS-S 53.195540 -27.862246 -99.0000 -99.0 - 171.24 23.34
67654 GOODS-S 53.195573 -27.817674 0.7727 3D_HST A 78.88 23.75
81017 GOODS-S 53.195659 -27.787771 0.2270 VIMOS_10_M A 499.60 22.21
72600 GOODS-S 53.195737 -27.807190 -99.0000 -99.0 - 121.67 23.56
30286 GOODS-S 53.195926 -27.885478 -99.0000 -99.0 - 184.86 23.25
49185 GOODS-S 53.195977 -27.848119 0.3660 VIMOS_10_M A 428.66 22.09
47225 GOODS-S 53.196543 -27.851664 0.5985 VIMOS_10_M C 175.95 23.16
41478 GOODS-S 53.196579 -27.863206 1.1140 VLT_2008 A 176.04 22.99
19585 GOODS-S 53.196591 -27.908622 -99.0000 -99.0 - 75.20 23.66
71075 GOODS-S 53.196702 -27.810726 -99.0000 -99.0 - 474.70 21.75
34866 GOODS-S 53.196735 -27.875476 -99.0000 -99.0 - 294.60 22.20
88888 GOODS-S 53.197229 -27.774191 -99.0000 -99.0 - 221.07 23.09
22707 GOODS-S 53.197837 -27.901644 -99.0000 -99.0 - 77.39 23.82
75749 GOODS-S 53.198014 -27.796742 0.4477 3D_HST A 121.26 23.10
39365 GOODS-S 53.198034 -27.866642 -99.0000 -99.0 - 1213.62 21.04
34104 GOODS-S 53.198189 -27.878677 1.2488 VIMOS_10_M A 404.57 22.12
82885 GOODS-S 53.198429 -27.784857 -99.0000 -99.0 - 169.86 23.98
38291 GOODS-S 53.198499 -27.868724 -99.0000 -99.0 - 189.89 22.93
34794 GOODS-S 53.198650 -27.876819 -99.0000 -99.0 - 192.04 22.82
69761 GOODS-S 53.198816 -27.813070 -99.0000 -99.0 - 132.80 23.17
27396 GOODS-S 53.198903 -27.888926 -99.0000 -99.0 - 2079.47 20.03
47344 GOODS-S 53.199504 -27.851311 1.2490 VVDS D 150.10 23.07
71200 GOODS-S 53.199680 -27.810448 0.6823 VIMOS_10_M A 80.85 23.79
58985 GOODS-S 53.199896 -27.834068 0.5628 VIMOS_10_M A 109.69 23.78
67102 GOODS-S 53.199926 -27.815472 0.2330 VVDS B 1016.01 20.64
87072 GOODS-S 53.199941 -27.777615 2.7829 3D_HST A 136.90 23.58
70001 GOODS-S 53.200552 -27.812487 0.6700 PEARS_ETGs Z 424.52 21.88
72598 GOODS-S 53.200931 -27.807547 0.8338 VIMOS_10_M A 80.29 23.97
52502 GOODS-S 53.201227 -27.841359 0.4450 VVDS B 506.18 21.56
27892 GOODS-S 53.201581 -27.890548 0.7820 VVDS D 119.93 23.26
53606 GOODS-S 53.202726 -27.842282 -99.0000 -99.0 - 220.06 23.41
60999 GOODS-S 53.202886 -27.829515 1.2189 3D_HST A 120.90 23.44
20142 GOODS-S 53.203258 -27.904935 0.5500 PEARS_ETGs Z 669.89 21.14
52945 GOODS-S 53.203373 -27.841532 -99.0000 -99.0 - 128.87 23.20
68673 GOODS-S 53.203378 -27.816015 2.8220 VVDS D 71.95 23.96
17834 GOODS-S 53.203655 -27.913094 0.5210 VVDS B 122.31 23.56
64686 GOODS-S 53.203796 -27.818098 0.1640 VLT_IMAG C 316.93 21.40
55434 GOODS-S 53.204335 -27.837635 0.6052 VIMOS_10_M B 135.54 23.18
51976 GOODS-S 53.204560 -27.842450 0.8690 Morris_201 2 129.53 23.71
63028 GOODS-S 53.204981 -27.825890 -99.0000 -99.0 - 376.97 22.73
17414 GOODS-S 53.205598 -27.907577 -99.0000 -99.0 - 438.64 21.33
23789 GOODS-S 53.205639 -27.896097 0.4040 VIMOS_10_M A 770.33 20.95
47101 GOODS-S 53.206310 -27.851605 -99.0000 -99.0 - 303.79 22.07
12947 GOODS-S 53.206921 -27.915001 -99.0000 -99.0 - 7296.38 16.54
48890 GOODS-S 53.206965 -27.848048 0.9070 Morris_201 3 200.18 23.00
44758 GOODS-S 53.207052 -27.857109 0.2791 ACES_2012 3 176.71 23.08
62299 GOODS-S 53.207128 -27.827595 -99.0000 -99.0 - 100.19 23.68
22651 GOODS-S 53.207211 -27.901790 0.5589 3D_HST C 149.94 23.34
21448 GOODS-S 53.207314 -27.901094 0.2430 VVDS B 277.32 22.09
43404 GOODS-S 53.207779 -27.858065 0.7650 Morris_201 3 222.60 22.32
22259 GOODS-S 53.208274 -27.901509 0.9710 Morris_201 2 100.68 23.26
48149 GOODS-S 53.208325 -27.851429 2.2070 Morris_201 4 140.46 23.57
58222 GOODS-S 53.208757 -27.834432 -99.0000 -99.0 - 146.05 23.55
18984 GOODS-S 53.209219 -27.910251 0.1474 3D_HST A 54.51 23.91
42729 GOODS-S 53.209428 -27.861724 0.5600 PEARS_ETGs Z 78.63 23.81
21816 GOODS-S 53.209625 -27.902396 -99.0000 -99.0 - 1212.47 20.93
46349 GOODS-S 53.210306 -27.850003 -99.0000 -99.0 - 2164.61 19.39
14925 GOODS-S 53.210337 -27.905839 0.1256 VVDS_Final 4 2273.69 18.93
23595 GOODS-S 53.210659 -27.899203 -99.0000 -99.0 - 94.61 23.71
50107 GOODS-S 53.210764 -27.847465 0.7559 3D_HST A 103.80 23.57
40779 GOODS-S 53.211323 -27.864287 0.7060 VVDS B 71.18 23.19
57648 GOODS-S 53.211357 -27.835301 -99.0000 -99.0 - 56.28 23.99
45070 GOODS-S 53.211406 -27.854669 0.1280 VVDS B 206.55 22.73
47720 GOODS-S 53.211775 -27.852116 0.8506 3D_HST A 76.02 23.69
21700 GOODS-S 53.212356 -27.903978 1.6832 3D_HST A 122.12 23.92
22861 GOODS-S 53.213065 -27.901455 1.5870 Morris_201 1 84.70 23.87
48173 GOODS-S 53.213534 -27.850925 -99.0000 -99.0 - 122.88 23.66
41115 GOODS-S 53.213657 -27.864474 0.9799 VIMOS_10_M A 45.55 23.50
17430 GOODS-S 53.214189 -27.905406 0.2570 VVDS B 2298.93 19.29
54921 GOODS-S 53.214937 -27.838243 0.8540 Morris_201 3 470.49 21.30
59747 GOODS-S 53.215527 -27.830838 0.7358 VIMOS_10_M A 699.21 21.36
56922 GOODS-S 53.218124 -27.833686 0.8501 VUDS_2015 3 279.21 22.00
