# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1 catalog.
# figs_id threed_south_idv41 figs_ra figs_dec threed_ra threed_dec
101136 30937 53.115227 -27.769880 53.115226 -27.769893
101137 30872 53.147014 -27.770050 53.147025 -27.770064
101138 30792 53.148552 -27.770153 53.148551 -27.770151
101139 30915 53.127792 -27.769932 53.127799 -27.769936
101140 30930 53.181427 -27.769968 53.181428 -27.769967
101141 30979 53.113518 -27.770025 53.113522 -27.770028
101142 30895 53.187488 -27.769962 53.187488 -27.769955
101143 30885 53.159824 -27.769964 53.159816 -27.769969
101144 30941 53.168594 -27.769995 53.168591 -27.769992
101145 30977 53.149326 -27.770008 53.149306 -27.770011
101146 30944 53.174183 -27.770031 53.174180 -27.770030
101147 30961 53.158291 -27.769996 53.158295 -27.769984
101148 30969 53.169926 -27.770014 53.169925 -27.770018
101149 30924 53.146358 -27.770077 53.146357 -27.770075
101150 30861 53.131569 -27.770199 53.131573 -27.770200
101151 30950 53.158081 -27.770140 53.158076 -27.770155
101152 29845 53.169922 -27.771023 53.169936 -27.771022
101153 30925 53.159546 -27.770176 53.159539 -27.770177
101154 30957 53.204517 -27.770187 53.204522 -27.770183
101155 30510 53.172100 -27.770378 53.172094 -27.770377
101156 30841 53.160705 -27.770218 53.160701 -27.770216
101157 30520 53.158741 -27.770523 53.158739 -27.770520
101158 30955 53.209099 -27.770241 53.209103 -27.770245
101159 30886 53.114403 -27.770307 53.114398 -27.770304
101160 30873 53.151039 -27.770284 53.151034 -27.770284
101161 30825 53.171245 -27.770231 53.171245 -27.770226
101162 30894 53.161125 -27.770328 53.161117 -27.770335
101163 30876 53.115379 -27.770353 53.115380 -27.770355
101164 30812 53.189968 -27.770294 53.189967 -27.770289
101165 30848 53.203392 -27.770330 53.203399 -27.770326
101166 30902 53.202267 -27.770389 53.202255 -27.770393
101167 30786 53.124183 -27.770519 53.124188 -27.770527
101168 30830 53.135948 -27.770412 53.135945 -27.770418
101169 30857 53.150665 -27.770447 53.150665 -27.770482
101170 30806 53.157146 -27.770452 53.157150 -27.770449
101171 30880 53.201042 -27.770508 53.201049 -27.770502
101172 30867 53.163418 -27.770565 53.163417 -27.770560
101173 30781 53.174209 -27.770536 53.174206 -27.770534
101174 30773 53.179619 -27.770572 53.179610 -27.770573
101175 30877 53.154579 -27.770635 53.154567 -27.770628
101176 30821 53.161793 -27.770639 53.161783 -27.770638
101177 30750 53.127994 -27.770599 53.128002 -27.770610
101178 30739 53.132274 -27.770590 53.132286 -27.770592
101179 30743 53.155746 -27.770624 53.155742 -27.770618
101180 30765 53.150024 -27.770485 53.150027 -27.770482
101181 30628 53.172405 -27.770651 53.172400 -27.770647
101182 30815 53.156376 -27.770660 53.156369 -27.770661
101183 30740 53.164699 -27.770637 53.164700 -27.770634
101184 30489 53.153976 -27.770986 53.153973 -27.770984
101185 30737 53.189655 -27.770702 53.189665 -27.770712
101186 30716 53.174095 -27.770735 53.174095 -27.770733
101187 30774 53.172619 -27.770874 53.172612 -27.770874
101188 30753 53.172504 -27.771000 53.172501 -27.770997
101189 30735 53.195915 -27.770746 53.195922 -27.770738
101190 30697 53.194298 -27.770765 53.194304 -27.770757
101191 30532 53.151401 -27.770990 53.151400 -27.770987
101192 30707 53.156421 -27.770815 53.156418 -27.770811
101194 30791 53.129329 -27.770891 53.129334 -27.770893
101195 30769 53.131622 -27.770868 53.131622 -27.770871
101196 30777 53.162449 -27.770904 53.162448 -27.770906
101197 30712 53.134479 -27.770937 53.134488 -27.770941
101198 30703 53.173611 -27.770838 53.173612 -27.770839
101199 30662 53.146168 -27.771028 53.146191 -27.771038
101200 30034 53.150589 -27.771583 53.150599 -27.771646
101201 30783 53.156036 -27.770943 53.156044 -27.770946
101202 30782 53.160003 -27.770996 53.159999 -27.770994
101203 30713 53.179455 -27.771005 53.179453 -27.771007
101204 30661 53.191536 -27.771025 53.191533 -27.771022
101205 30657 53.211044 -27.770992 53.211050 -27.770992
101206 30776 53.155361 -27.770672 53.155364 -27.770675
101208 30706 53.155063 -27.771036 53.155059 -27.771055
101209 30653 53.176529 -27.771028 53.176520 -27.771032
101210 30683 53.144649 -27.771107 53.144653 -27.771107
101211 30730 53.147587 -27.771124 53.147575 -27.771132
101212 30729 53.171230 -27.771103 53.171229 -27.771097
101213 30432 53.127979 -27.771431 53.127980 -27.771438
101214 30627 53.115864 -27.771158 53.115828 -27.771185
101215 30686 53.202198 -27.771187 53.202199 -27.771199
101216 30624 53.166065 -27.771181 53.166065 -27.771176
101217 30638 53.207119 -27.771272 53.207065 -27.771278
101218 30664 53.143242 -27.771248 53.143246 -27.771248
101219 30603 53.156563 -27.771208 53.156557 -27.771210
101220 30443 53.154461 -27.771437 53.154460 -27.771433
101221 30652 53.121651 -27.771282 53.121656 -27.771285
101222 30682 53.141292 -27.771393 53.141290 -27.771396
101223 30660 53.193783 -27.771288 53.193788 -27.771284
101224 30699 53.154899 -27.771417 53.154898 -27.771373
101225 30668 53.147812 -27.771360 53.147809 -27.771358
101226 30632 53.162899 -27.771332 53.162893 -27.771335
101227 30582 53.189529 -27.771297 53.189531 -27.771281
101228 30585 53.160789 -27.771347 53.160782 -27.771350
101229 30658 53.147224 -27.771469 53.147227 -27.771467
101230 30542 53.179321 -27.771385 53.179320 -27.771386
101231 30651 53.159504 -27.771444 53.159501 -27.771445
101232 30527 53.149078 -27.771435 53.149076 -27.771440
101233 30645 53.119957 -27.771482 53.119957 -27.771494
101234 30513 53.114334 -27.771499 53.114341 -27.771505
101236 30558 53.188049 -27.771526 53.188052 -27.771521
101237 30566 53.152794 -27.771614 53.152781 -27.771617
101238 30505 53.160599 -27.771534 53.160606 -27.771539
101239 30626 53.162845 -27.771622 53.162841 -27.771619
101240 30577 53.167747 -27.771597 53.167745 -27.771592
101241 30539 53.190716 -27.771576 53.190712 -27.771566
101242 30508 53.162388 -27.771593 53.162388 -27.771597
101243 30572 53.171303 -27.771692 53.171295 -27.771692
101244 30133 53.173996 -27.772053 53.173993 -27.772052
101245 30509 53.193386 -27.771625 53.193395 -27.771627
101246 30560 53.177654 -27.771665 53.177651 -27.771665
101247 30556 53.148029 -27.771745 53.148026 -27.771739
101248 30487 53.148765 -27.771698 53.148768 -27.771698
101249 30573 53.165714 -27.771681 53.165730 -27.771714
101250 30578 53.193558 -27.771698 53.193567 -27.771686
101251 30483 53.115112 -27.771812 53.115107 -27.771808
101252 30486 53.116413 -27.771822 53.116414 -27.771826
101253 30550 53.191376 -27.771787 53.191362 -27.771784
101254 30445 53.166740 -27.771782 53.166730 -27.771785
101255 30523 53.178169 -27.771841 53.178173 -27.771831
101256 30473 53.117840 -27.771892 53.117850 -27.771900
101257 30425 53.209427 -27.771869 53.209427 -27.771866
101258 30456 53.168491 -27.771931 53.168486 -27.771929
101259 30444 53.123745 -27.771904 53.123753 -27.771910
101261 30412 53.156883 -27.771896 53.156883 -27.771897
101262 30561 53.160698 -27.771931 53.160678 -27.771945
101263 30152 53.119755 -27.772329 53.119717 -27.772305
101264 30546 53.160229 -27.771934 53.160240 -27.771927
101265 30437 53.128750 -27.771984 53.128739 -27.771987
101267 30404 53.166088 -27.771967 53.166083 -27.771957
101268 30494 53.138168 -27.772051 53.138172 -27.772056
101269 30447 53.158500 -27.772022 53.158499 -27.772021
101270 30408 53.145096 -27.772013 53.145096 -27.772024
101271 30479 53.187130 -27.772077 53.187128 -27.772081
101272 30378 53.165199 -27.772066 53.165197 -27.772063
101273 30381 53.184345 -27.772152 53.184352 -27.772150
101274 30442 53.184475 -27.772241 53.184477 -27.772240
101275 30372 53.115032 -27.772131 53.115032 -27.772132
101276 30531 53.156467 -27.772205 53.156457 -27.772209
101277 30426 53.187767 -27.772217 53.187764 -27.772214
101279 30490 53.185730 -27.772228 53.185730 -27.772226
101280 30387 53.189945 -27.772199 53.189951 -27.772196
101281 30465 53.170719 -27.772211 53.170723 -27.772221
101282 30339 53.196693 -27.772205 53.196696 -27.772209
101283 30504 53.196701 -27.772342 53.196710 -27.772341
101284 30373 53.178394 -27.772236 53.178389 -27.772235
101285 30144 53.128525 -27.772692 53.128517 -27.772695
101286 30369 53.165180 -27.772346 53.165172 -27.772354
101287 30316 53.178909 -27.772314 53.178906 -27.772309
101288 30311 53.166584 -27.772323 53.166590 -27.772316
101290 30295 53.132881 -27.772390 53.132886 -27.772391
101291 30389 53.145737 -27.772451 53.145740 -27.772447
101292 30392 53.127064 -27.772487 53.127067 -27.772490
101293 30390 53.150833 -27.772411 53.150828 -27.772403
101294 30341 53.130852 -27.772604 53.130859 -27.772615
101295 30427 53.152874 -27.772493 53.152873 -27.772495
101296 30277 53.187809 -27.772623 53.187808 -27.772619
101297 30360 53.126415 -27.772476 53.126412 -27.772483
101298 30343 53.200260 -27.772449 53.200275 -27.772444
101299 30315 53.161476 -27.772466 53.161471 -27.772467
101300 30332 53.127628 -27.772489 53.127639 -27.772499
101301 30300 53.162647 -27.772465 53.162648 -27.772472
101302 30284 53.162998 -27.772499 53.162998 -27.772497
101303 30321 53.169754 -27.772495 53.169750 -27.772496
101304 30355 53.155842 -27.772533 53.155842 -27.772536
101305 30272 53.205543 -27.772484 53.205543 -27.772479
101306 30259 53.162102 -27.772558 53.162097 -27.772555
101307 30401 53.156727 -27.772552 53.156706 -27.772557
101309 30254 53.179298 -27.772552 53.179291 -27.772551
101310 30264 53.124164 -27.772606 53.124165 -27.772605
101311 30269 53.169609 -27.772610 53.169605 -27.772606
101312 30365 53.170784 -27.772611 53.170781 -27.772611
101313 30292 53.114631 -27.772678 53.114644 -27.772691
101314 30237 53.170585 -27.772659 53.170580 -27.772654
101315 30265 53.195919 -27.772680 53.195922 -27.772678
101316 30367 53.151211 -27.772833 53.151208 -27.772831
101317 30307 53.200683 -27.772724 53.200710 -27.772701
101318 30318 53.164188 -27.772892 53.164187 -27.772897
101319 30361 53.174274 -27.772766 53.174271 -27.772768
101320 30327 53.191131 -27.772829 53.191133 -27.772826
101321 30271 53.155929 -27.772917 53.155933 -27.772915
101322 30266 53.190685 -27.772816 53.190687 -27.772807
101323 30251 53.167793 -27.772817 53.167796 -27.772817
101324 30082 53.139725 -27.773151 53.139726 -27.773152
101325 30258 53.162548 -27.772854 53.162560 -27.772850
101326 30208 53.211242 -27.772795 53.211237 -27.772791
101327 30229 53.207947 -27.772835 53.207943 -27.772837
101328 30279 53.148388 -27.772859 53.148389 -27.772856
101329 30220 53.148712 -27.772941 53.148709 -27.772941
101330 29933 53.120743 -27.773210 53.120746 -27.773213
101331 30275 53.168575 -27.772926 53.168574 -27.772930
101332 30245 53.175014 -27.772896 53.175008 -27.772895
101333 30097 53.118118 -27.772884 53.118134 -27.772866
101334 30320 53.167930 -27.772991 53.167929 -27.772988
101335 30337 53.174099 -27.772962 53.174098 -27.772960
101336 30183 53.190487 -27.772915 53.190490 -27.772917
101337 30274 53.131080 -27.773105 53.131083 -27.773107
101338 28567 53.202659 -27.773939 53.202663 -27.773939
101339 30193 53.171139 -27.773010 53.171142 -27.772994
101340 30331 53.141674 -27.773111 53.141674 -27.773112
101341 30196 53.159221 -27.773023 53.159231 -27.773013
101342 30149 53.115921 -27.773046 53.115918 -27.773046
101343 30219 53.195633 -27.773084 53.195620 -27.773088
101344 30325 53.167656 -27.773153 53.167656 -27.773155
101345 30151 53.172874 -27.773096 53.172868 -27.773092
101346 30154 53.152199 -27.773142 53.152195 -27.773141
101347 30201 53.176006 -27.773153 53.176000 -27.773150
101349 30175 53.122539 -27.773153 53.122542 -27.773159
101350 30262 53.148987 -27.773199 53.148985 -27.773204
101351 30127 53.164146 -27.773155 53.164138 -27.773151
101352 30309 53.163902 -27.773220 53.163898 -27.773218
101353 30218 53.185657 -27.773212 53.185661 -27.773191
101354 29846 53.148002 -27.774673 53.148000 -27.774672
101355 30132 53.148121 -27.773750 53.148119 -27.773753
101356 30079 53.147842 -27.774093 53.147843 -27.774034
101357 30170 53.174923 -27.773226 53.174915 -27.773231
101358 30108 53.190548 -27.773186 53.190557 -27.773185
101359 30123 53.179275 -27.773233 53.179278 -27.773238
101361 30248 53.198753 -27.773395 53.198754 -27.773394
101362 30099 53.190056 -27.773283 53.190051 -27.773287
101363 30192 53.130428 -27.773329 53.130436 -27.773329
101364 30119 53.192909 -27.773315 53.192911 -27.773314
101365 30188 53.146457 -27.773355 53.146453 -27.773351
101366 29632 53.176048 -27.773702 53.176046 -27.773702
101367 30147 53.194801 -27.773344 53.194804 -27.773347
101368 30107 53.145645 -27.773420 53.145645 -27.773419
101369 29861 53.161964 -27.773903 53.161960 -27.773905
101370 30106 53.193065 -27.773411 53.193063 -27.773415
101372 30128 53.164200 -27.773397 53.164192 -27.773399
101373 30138 53.208454 -27.773523 53.208441 -27.773529
101375 30242 53.144172 -27.773548 53.144174 -27.773550
101376 30186 53.204727 -27.773491 53.204733 -27.773490
101377 30063 53.149643 -27.773516 53.149633 -27.773515
101378 30073 53.127128 -27.773586 53.127132 -27.773589
101379 30159 53.123394 -27.773619 53.123386 -27.773634
101380 30187 53.199821 -27.773567 53.199820 -27.773530
101381 30077 53.173874 -27.773626 53.173870 -27.773627
101382 30110 53.173527 -27.773681 53.173527 -27.773681
101383 29992 53.200702 -27.773807 53.200722 -27.773805
101384 30163 53.183353 -27.773765 53.183323 -27.773780
101385 30081 53.154747 -27.773865 53.154744 -27.773866
101386 30043 53.133259 -27.773762 53.133249 -27.773780
101387 30177 53.191459 -27.773886 53.191458 -27.773888
101388 30046 53.172752 -27.773800 53.172753 -27.773804
101389 29852 53.158436 -27.773954 53.158450 -27.773969
101390 30050 53.119312 -27.773830 53.119315 -27.773839
101391 29976 53.123714 -27.773851 53.123719 -27.773856
101392 30075 53.167995 -27.773857 53.167979 -27.773848
101393 29974 53.151390 -27.773857 53.151385 -27.773854
101394 29985 53.164512 -27.773876 53.164512 -27.773875
101395 29946 53.157863 -27.773901 53.157862 -27.773901
101396 30045 53.157997 -27.773924 53.157989 -27.773924
101397 29699 53.149059 -27.774311 53.149071 -27.774301
101398 29991 53.132107 -27.773962 53.132106 -27.773963
101399 29935 53.192806 -27.773922 53.192809 -27.773928
101400 29960 53.166782 -27.773964 53.166781 -27.773962
101402 30008 53.156906 -27.774006 53.156905 -27.774010
101403 30120 53.178268 -27.774008 53.178261 -27.774006
101404 29926 53.182098 -27.773962 53.182091 -27.773955
101405 30061 53.207969 -27.774004 53.207972 -27.774003
101407 30072 53.206409 -27.774114 53.206411 -27.774115
101408 29948 53.166969 -27.774050 53.166978 -27.774051
101409 30067 53.207680 -27.774086 53.207680 -27.774078
101410 30025 53.159946 -27.774084 53.159944 -27.774086
101411 30004 53.197220 -27.774193 53.197219 -27.774190
101412 29964 53.164268 -27.774093 53.164267 -27.774092
101413 30027 53.161545 -27.774149 53.161546 -27.774146
101414 29897 53.123260 -27.774101 53.123271 -27.774104
101415 29917 53.180843 -27.774124 53.180844 -27.774121
101416 29977 53.150738 -27.774332 53.150738 -27.774339
101417 29924 53.172077 -27.774156 53.172074 -27.774161
101418 30031 53.153755 -27.774141 53.153751 -27.774134
101419 29903 53.131538 -27.774174 53.131523 -27.774181
101420 29921 53.131271 -27.774206 53.131272 -27.774200
101421 29920 53.164150 -27.774206 53.164146 -27.774207
101422 29950 53.113151 -27.774252 53.113152 -27.774254
101423 28995 53.152050 -27.774744 53.152065 -27.774815
101424 29730 53.152767 -27.775284 53.152765 -27.775282
101425 30078 53.178230 -27.774240 53.178223 -27.774241
101426 30102 53.204361 -27.774257 53.204378 -27.774283
101427 30102 53.204460 -27.774366 53.204378 -27.774283
101428 29957 53.153783 -27.774576 53.153794 -27.774583
101429 29877 53.179893 -27.774271 53.179888 -27.774270
101430 30066 53.154358 -27.774307 53.154351 -27.774307
101431 29850 53.143265 -27.774275 53.143260 -27.774274
101433 29788 53.120159 -27.774418 53.120156 -27.774422
101434 30026 53.120281 -27.774584 53.120282 -27.774586
101435 29847 53.180710 -27.774380 53.180708 -27.774376
101437 29891 53.175793 -27.774397 53.175787 -27.774394
101439 29802 53.157429 -27.774460 53.157436 -27.774460
101441 29942 53.159580 -27.774568 53.159577 -27.774569
101443 29848 53.167167 -27.774521 53.167161 -27.774528
101444 29893 53.181728 -27.774584 53.181729 -27.774588
101445 29779 53.129341 -27.774519 53.129340 -27.774521
101446 29048 53.162357 -27.775059 53.162354 -27.775057
101447 29815 53.159351 -27.775024 53.159350 -27.775024
101448 29606 53.160579 -27.776121 53.160587 -27.776123
101449 29617 53.160091 -27.776348 53.160077 -27.776351
101450 29238 53.160797 -27.775369 53.160806 -27.775368
101452 29794 53.160156 -27.775524 53.160156 -27.775523
101453 29958 53.207344 -27.774665 53.207382 -27.774730
101454 29769 53.210930 -27.774490 53.210935 -27.774488
101455 29798 53.169010 -27.774589 53.169008 -27.774589
101456 29757 53.179729 -27.774574 53.179725 -27.774573
101457 29792 53.155857 -27.774645 53.155855 -27.774645
101458 29879 53.182735 -27.774664 53.182733 -27.774671
101459 29853 53.174019 -27.774677 53.174021 -27.774682
101460 29758 53.167602 -27.774715 53.167596 -27.774715
101461 29825 53.170814 -27.774746 53.170812 -27.774748
101462 29751 53.122272 -27.774765 53.122268 -27.774762
101463 29793 53.150524 -27.774786 53.150524 -27.774786
101464 29902 53.203865 -27.774782 53.203873 -27.774782
101465 29862 53.206341 -27.774992 53.206344 -27.774990
101466 29774 53.165310 -27.774860 53.165306 -27.774868
101467 29721 53.139229 -27.774843 53.139231 -27.774845
101468 29706 53.145996 -27.774822 53.145988 -27.774814
101469 29742 53.155170 -27.774854 53.155225 -27.774841
101470 28660 53.133488 -27.775810 53.133486 -27.775810
101471 29726 53.172027 -27.774875 53.172024 -27.774872
101472 29703 53.184093 -27.774866 53.184092 -27.774859
101473 29710 53.181614 -27.774914 53.181618 -27.774906
101474 29712 53.170696 -27.774925 53.170698 -27.774921
101475 29728 53.136391 -27.774990 53.136388 -27.774990
101476 29544 53.134807 -27.775057 53.134807 -27.775049
101477 29743 53.147983 -27.775011 53.147982 -27.775010
101478 29676 53.158306 -27.774973 53.158306 -27.774965
101479 29817 53.163452 -27.775009 53.163451 -27.775011
101480 29668 53.181862 -27.774956 53.181846 -27.774949
101481 29907 53.208000 -27.775101 53.207998 -27.775133
101482 29669 53.115211 -27.774999 53.115212 -27.775002
101483 29681 53.187671 -27.774984 53.187669 -27.774983
101484 29661 53.150413 -27.775036 53.150419 -27.775032
101485 29778 53.147461 -27.775125 53.147461 -27.775127
101486 29829 53.130550 -27.775198 53.130551 -27.775205
101488 29641 53.171264 -27.775059 53.171256 -27.775060
101489 29682 53.187958 -27.775118 53.187948 -27.775114
101490 29666 53.157100 -27.775129 53.157084 -27.775125
101491 29626 53.156799 -27.775125 53.156808 -27.775122
101492 29627 53.144939 -27.775144 53.144933 -27.775155
101493 29650 53.166561 -27.775247 53.166554 -27.775250
101494 29611 53.168075 -27.775259 53.168068 -27.775259
101495 29613 53.144283 -27.775266 53.144277 -27.775282
101496 29679 53.123104 -27.775307 53.123104 -27.775312
101498 29592 53.136631 -27.775284 53.136635 -27.775289
101499 29619 53.191349 -27.775266 53.191361 -27.775258
101500 29609 53.173061 -27.775287 53.173088 -27.775306
101501 29839 53.135658 -27.775530 53.135659 -27.775524
101503 29643 53.170875 -27.775392 53.170897 -27.775383
101504 29819 53.171135 -27.775434 53.171128 -27.775432
101505 29591 53.190342 -27.775335 53.190340 -27.775330
101506 29844 53.207016 -27.775430 53.207021 -27.775428
101507 29840 53.150997 -27.775379 53.151000 -27.775381
101508 29735 53.178375 -27.775476 53.178376 -27.775475
101510 29638 53.204624 -27.775390 53.204634 -27.775404
101511 29588 53.166961 -27.775402 53.166955 -27.775400
101514 29796 53.185905 -27.775604 53.185899 -27.775607
101515 29702 53.121658 -27.775497 53.121659 -27.775503
101516 29816 53.193092 -27.775562 53.193096 -27.775560
101518 29566 53.143047 -27.775501 53.143048 -27.775501
101519 29427 53.183441 -27.776583 53.183438 -27.776578
101520 29713 53.183220 -27.775696 53.183214 -27.775696
101522 29460 53.183365 -27.776098 53.183359 -27.776136
101523 29642 53.183361 -27.776378 53.183358 -27.776374
101524 29648 53.183632 -27.775535 53.183629 -27.775538
101525 29858 53.202125 -27.775551 53.202138 -27.775518
101526 29546 53.144771 -27.775558 53.144770 -27.775560
101527 29536 53.157448 -27.775556 53.157446 -27.775557
101528 29649 53.148418 -27.775780 53.148414 -27.775778
101529 29685 53.156120 -27.775738 53.156110 -27.775763
101530 29512 53.156795 -27.775682 53.156793 -27.775679
101531 29531 53.175594 -27.775692 53.175587 -27.775693
101532 29521 53.158085 -27.775692 53.158080 -27.775690
101533 29543 53.155422 -27.775728 53.155425 -27.775728
101534 29535 53.184383 -27.775732 53.184373 -27.775727
101535 29501 53.211559 -27.775682 53.211562 -27.775681
101536 29634 53.198986 -27.775759 53.198989 -27.775757
101537 29765 53.200195 -27.775881 53.200197 -27.775881
101538 29660 53.152698 -27.775827 53.152698 -27.775825
101539 29542 53.142147 -27.775781 53.142146 -27.775785
101540 29570 53.157951 -27.775789 53.157949 -27.775785
101541 29616 53.130451 -27.775871 53.130451 -27.775879
101542 29615 53.178181 -27.775892 53.178180 -27.775890
101543 29478 53.168041 -27.775869 53.168044 -27.775872
101544 29470 53.167736 -27.775877 53.167732 -27.775887
101545 29553 53.167671 -27.776031 53.167667 -27.776028
101546 29580 53.166164 -27.775955 53.166171 -27.775953
101547 29565 53.181042 -27.776171 53.181040 -27.776169
101548 29539 53.170528 -27.776035 53.170527 -27.776032
101549 29561 53.207844 -27.776003 53.207854 -27.776000
101550 29455 53.182430 -27.776026 53.182450 -27.776045
101551 29458 53.182808 -27.776048 53.182801 -27.776056
101552 29429 53.146202 -27.776094 53.146209 -27.776089
101553 29422 53.200275 -27.776096 53.200290 -27.776084
101554 29442 53.153824 -27.776325 53.153822 -27.776325
101555 29465 53.168365 -27.776233 53.168364 -27.776235
101556 29464 53.174412 -27.776247 53.174411 -27.776253
101557 29488 53.142433 -27.776287 53.142430 -27.776288
101559 29599 53.172794 -27.776354 53.172793 -27.776353
101560 29393 53.178657 -27.776253 53.178648 -27.776252
101561 29445 53.209980 -27.776251 53.209974 -27.776241
101562 29530 53.157459 -27.776445 53.157463 -27.776442
101565 29400 53.136116 -27.776338 53.136097 -27.776334
101566 29403 53.172489 -27.776380 53.172481 -27.776382
101567 29390 53.115894 -27.776413 53.115895 -27.776419
101568 29365 53.146122 -27.776394 53.146117 -27.776393
101569 29526 53.201610 -27.776390 53.201615 -27.776384
101571 29363 53.184704 -27.776420 53.184708 -27.776423
101572 29384 53.144325 -27.776453 53.144322 -27.776453
101574 29336 53.206333 -27.776434 53.206338 -27.776431
101576 29334 53.174244 -27.776453 53.174252 -27.776449
101577 29415 53.118694 -27.776464 53.118712 -27.776471
101578 29352 53.169182 -27.776521 53.169179 -27.776514
101579 29351 53.185184 -27.776501 53.185183 -27.776503
101580 29315 53.182735 -27.776544 53.182738 -27.776539
101581 29308 53.128780 -27.776577 53.128780 -27.776592
101582 29328 53.145134 -27.776632 53.145130 -27.776633
101583 29499 53.163410 -27.776684 53.163407 -27.776683
101584 29344 53.114719 -27.776653 53.114717 -27.776661
101585 29296 53.162685 -27.776630 53.162679 -27.776630
101586 29292 53.114372 -27.776647 53.114386 -27.776649
101587 29289 53.155628 -27.776642 53.155586 -27.776647
101589 29443 53.159572 -27.776714 53.159569 -27.776713
101590 29314 53.190224 -27.776686 53.190224 -27.776688
101591 29313 53.147766 -27.776945 53.147766 -27.776944
101592 29371 53.155193 -27.776808 53.155191 -27.776809
101593 29318 53.159393 -27.776865 53.159391 -27.776880
101594 29279 53.200043 -27.776802 53.200036 -27.776792
101595 29281 53.119224 -27.776832 53.119223 -27.776835
101597 29254 53.162937 -27.776808 53.162933 -27.776806
101598 29270 53.163093 -27.776830 53.163092 -27.776832
101599 29320 53.205040 -27.776865 53.205045 -27.776864
101600 29245 53.169891 -27.776865 53.169889 -27.776869
101601 29411 53.174068 -27.776981 53.174068 -27.776980
101602 29239 53.122932 -27.776895 53.122925 -27.776902
101603 29316 53.179268 -27.776920 53.179263 -27.776917
101604 29497 53.128277 -27.777050 53.128266 -27.777034
101605 29234 53.179844 -27.776962 53.179838 -27.776960
101606 29364 53.181080 -27.776932 53.181112 -27.776908
101607 29560 53.116634 -27.777124 53.116637 -27.777133
101608 28888 53.116593 -27.777572 53.116620 -27.777566
101609 29331 53.157280 -27.777075 53.157277 -27.777074
101610 29215 53.182586 -27.776983 53.182597 -27.776977
101611 29208 53.153461 -27.776995 53.153457 -27.776991
101612 29226 53.186439 -27.777023 53.186438 -27.777021
101613 29213 53.131069 -27.777021 53.131065 -27.777023
101614 29337 53.184444 -27.777025 53.184438 -27.777017
101615 29205 53.189068 -27.777002 53.189056 -27.777007
101616 29360 53.144272 -27.777155 53.144267 -27.777155
101617 29200 53.162395 -27.777084 53.162395 -27.777089
101618 29212 53.187950 -27.777098 53.187949 -27.777094
101619 29230 53.188808 -27.777098 53.188790 -27.777088
101620 29276 53.145450 -27.777162 53.145447 -27.777162
101621 29263 53.182792 -27.777136 53.182789 -27.777132
101623 29431 53.148502 -27.777281 53.148504 -27.777284
101624 29187 53.139770 -27.777172 53.139768 -27.777180
101626 29385 53.151043 -27.777305 53.151041 -27.777304
101629 29167 53.142784 -27.777187 53.142785 -27.777187
101630 29175 53.176193 -27.777180 53.176198 -27.777177
101631 29273 53.166763 -27.777229 53.166792 -27.777191
101632 29172 53.168030 -27.777227 53.168036 -27.777223
101634 29143 53.181633 -27.777231 53.181619 -27.777243
101635 29359 53.184803 -27.777450 53.184795 -27.777448
101636 29126 53.129444 -27.777298 53.129445 -27.777297
101638 29127 53.170200 -27.777304 53.170201 -27.777316
101639 29257 53.147434 -27.777592 53.147471 -27.777637
101640 29293 53.158287 -27.777445 53.158284 -27.777448
101641 29123 53.174896 -27.777340 53.174888 -27.777337
101642 29227 53.113590 -27.777448 53.113588 -27.777453
101643 29223 53.157299 -27.777405 53.157299 -27.777415
101644 29323 53.146610 -27.777485 53.146623 -27.777496
101645 29349 53.148891 -27.777504 53.148891 -27.777502
101646 29372 53.181356 -27.777492 53.181350 -27.777505
101647 29153 53.197956 -27.777437 53.197954 -27.777445
101648 29141 53.140056 -27.777469 53.140060 -27.777489
101649 29394 53.172985 -27.777849 53.172973 -27.777869
101650 29194 53.157825 -27.777559 53.157825 -27.777558
101651 29094 53.171917 -27.777544 53.171919 -27.777541
101652 29222 53.199936 -27.777609 53.199935 -27.777607
101653 29093 53.165306 -27.777542 53.165300 -27.777541
101654 29089 53.188515 -27.777548 53.188482 -27.777545
101655 29355 53.153683 -27.777674 53.153676 -27.777669
101656 29101 53.173298 -27.777603 53.173284 -27.777609
101657 29155 53.145233 -27.777901 53.145233 -27.777900
101658 29078 53.153312 -27.777666 53.153305 -27.777666
101660 29058 53.119049 -27.777649 53.119050 -27.777649
101661 29129 53.151241 -27.777702 53.151238 -27.777701
101662 29090 53.152454 -27.777696 53.152452 -27.777696
101663 29256 53.152332 -27.777944 53.152328 -27.777942
101664 29055 53.120212 -27.777714 53.120207 -27.777719
101665 29104 53.141765 -27.777780 53.141765 -27.777782
101666 29062 53.164154 -27.777769 53.164150 -27.777768
101668 29063 53.146126 -27.777777 53.146109 -27.777785
101669 29016 53.120018 -27.777775 53.120013 -27.777779
101670 29015 53.182953 -27.777788 53.182945 -27.777786
101671 29037 53.196117 -27.777799 53.196128 -27.777792
101672 29169 53.167930 -27.778072 53.167927 -27.778067
101673 29130 53.184528 -27.777822 53.184528 -27.777827
101674 29050 53.174587 -27.777864 53.174586 -27.777862
101675 29022 53.150696 -27.777891 53.150687 -27.777885
101676 28972 53.139694 -27.777933 53.139735 -27.777927
