# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
78077 GOODS-S 53.184165 -27.792630 0.7441 0.7490 0.0160 3DHST 1.0958 0.0685 1.3341 0.0388 1245.7021 1237.5521
78177 GOODS-S 53.130643 -27.790259 0.6613 0.5771 0.0085 3DHST 1.0674 0.0687 1.7780 0.0636 568.6537 227.1221
78360 GOODS-S 53.166209 -27.793911 1.0420 0.9634 0.0220 3DHST 1.3166 0.2312 1.2678 0.1278 142.1300 86.6195
78415 GOODS-S 53.169475 -27.791939 0.6615 0.6897 0.0065 3DHST 1.6379 0.1025 1.7544 0.0569 264.7658 166.6005
78527 GOODS-S 53.182200 -27.793979 0.7791 1.4070 0.3615 3DHST 1.2612 0.2271 1.4593 0.1504 755.6344 117.9292
78576 GOODS-S 53.193869 -27.793295 0.6956 0.6623 0.0122 3DHST 0.9721 0.1275 1.2313 0.0824 144.2283 129.4054
78710 GOODS-S 53.149135 -27.792985 1.1641 1.1355 0.1205 3DHST 1.2068 0.3201 1.3497 0.1637 86.5328 83.6743
78885 GOODS-S 53.167566 -27.792511 1.0840 1.0167 0.0119 3DHST 1.0978 0.1501 1.3859 0.0925 173.4114 108.1500
79058 GOODS-S 53.171335 -27.792940 0.9175 0.9822 0.0331 3DHST 0.9970 0.1864 1.1603 0.1088 163.9801 135.0970
79581 GOODS-S 53.166182 -27.787518 1.1066 1.0926 0.0135 3DHST 1.0985 0.0861 1.2753 0.0497 383.8014 380.0809
79895 GOODS-S 53.155840 -27.790464 0.6662 0.6551 0.0100 3DHST 1.3919 0.4307 1.5318 0.2246 98.6387 93.4481
80115 GOODS-S 53.168014 -27.789665 0.6029 0.5714 0.0158 3DHST 1.2066 0.1404 2.0371 0.1674 119.4305 77.4396
80255 GOODS-S 53.184823 -27.789929 0.9458 0.9075 0.0124 3DHST 1.1392 0.1376 1.4088 0.0895 157.3612 113.6377
80500 GOODS-S 53.147179 -27.788481 0.6613 0.5010 0.0204 3DHST nan nan nan nan 476.2030 197.6084
80618 GOODS-S 53.162522 -27.789646 0.7103 0.7897 0.0254 3DHST 1.9644 0.7900 2.4416 0.5298 110.2562 97.1765
81011 GOODS-S 53.160354 -27.784002 0.9295 0.9351 0.0087 3DHST 1.3171 0.0858 1.4816 0.0511 400.0265 389.5873
81021 GOODS-S 53.174030 -27.788006 1.0897 1.1684 0.0199 3DHST 0.8470 0.1586 1.3097 0.1197 141.6688 96.5145
81256 GOODS-S 53.192066 -27.787169 1.0870 1.0595 0.0217 3DHST 1.2136 0.1262 1.3730 0.0744 302.6079 295.1689
81306 GOODS-S 53.157227 -27.785265 0.6874 0.7399 0.0397 3DHST 1.1511 0.2068 1.2221 0.1037 114.9675 101.8121
81328 GOODS-S 53.181119 -27.786918 1.0464 1.0748 0.0414 3DHST 1.3669 0.3726 1.5153 0.2101 130.3043 125.4437
81636 GOODS-S 53.139403 -27.786768 1.2211 1.2285 0.0252 3DHST 1.0192 0.2825 1.3053 0.1989 109.5011 107.1424
81973 GOODS-S 53.160958 -27.786503 1.1246 1.1998 0.0721 3DHST 1.3479 0.3467 1.3514 0.1780 122.9463 110.6424
83248 GOODS-S 53.161632 -27.780247 0.6281 0.6172 0.0034 3DHST 1.4146 0.1172 1.6431 0.0680 184.3551 176.1497
83479 GOODS-S 53.165885 -27.781539 1.0878 1.0074 0.0134 3DHST 1.1331 0.1289 1.3794 0.0790 271.6051 170.7830
83686 GOODS-S 53.151837 -27.782861 0.8503 0.7907 0.0064 3DHST 1.0956 0.1090 1.1531 0.0635 352.2839 242.0062
83834 GOODS-S 53.158176 -27.781094 0.6115 0.5298 0.0084 3DHST 4.1579 1.1706 8.8191 2.4464 438.5692 214.7842
83975 GOODS-S 53.172613 -27.780967 0.6284 0.5964 0.0068 3DHST 1.1578 0.0980 1.4122 0.0606 122.8694 94.3270
84173 GOODS-S 53.170684 -27.781968 0.7182 0.6521 0.0193 3DHST 1.0926 0.2427 1.4771 0.1477 119.6777 95.4219
84197 GOODS-S 53.151856 -27.781965 0.9187 0.8810 0.0139 3DHST 1.1230 0.1837 1.2168 0.0992 134.0859 113.0362
84478 GOODS-S 53.139283 -27.780668 0.7306 0.5924 0.0244 3DHST 1.4002 0.1779 1.4219 0.0947 323.5649 93.3197
84625 GOODS-S 53.160815 -27.775379 0.6425 0.5793 0.0059 3DHST 1.5216 0.1189 1.8216 0.0921 246.6041 95.3710
84991 GOODS-S 53.174431 -27.780859 0.7306 0.7191 0.0124 3DHST 1.7696 0.3820 1.5237 0.1536 86.5193 84.8895
85260 GOODS-S 53.197016 -27.780600 0.7360 0.6585 0.0297 3DHST 0.8668 0.1212 1.3470 0.0970 197.9205 112.2462
85517 GOODS-S 53.176316 -27.780850 0.8845 0.8987 0.0186 3DHST 1.2720 0.2655 0.9899 0.1282 463.7611 451.4105
85552 GOODS-S 53.179270 -27.780251 0.9134 0.9801 0.0458 3DHST 0.9948 0.3341 1.6119 0.2740 90.2018 86.5967
85692 GOODS-S 53.173775 -27.780426 0.6908 0.4490 0.1962 3DHST nan nan nan nan 86.6410 69.3942
85748 GOODS-S 53.184164 -27.779736 0.6878 0.6125 0.1794 3DHST 1.5467 0.5302 1.4435 0.1971 165.1183 131.6841
86051 GOODS-S 53.169918 -27.771019 0.6466 0.5533 0.0082 3DHST 1.0561 0.0659 2.2416 0.1119 742.9591 434.0289
86604 GOODS-S 53.145223 -27.777903 1.0944 1.0805 0.0156 3DHST 1.1867 0.1342 1.5056 0.0821 203.9942 198.6437
86719 GOODS-S 53.172993 -27.777857 1.0595 1.0458 0.0121 3DHST 0.8965 0.1365 1.1019 0.0903 108.6983 106.3702
87420 GOODS-S 53.151053 -27.777309 0.7268 0.7390 0.0238 3DHST 0.8967 0.1541 1.2481 0.1054 104.9960 102.8211
87658 GOODS-S 53.147773 -27.776948 1.0629 0.9963 0.0121 3DHST 1.4087 0.1914 1.3335 0.0983 147.8981 91.0756
87755 GOODS-S 53.151786 -27.775421 1.0334 0.9551 0.0209 3DHST 1.3167 0.2349 1.4689 0.1351 123.3141 75.8272
87783 GOODS-S 53.183219 -27.775713 1.1304 0.6993 0.0150 3DHST 0.9784 0.0869 1.2604 0.0684 3940.0285 2787.8632
87827 GOODS-S 53.160161 -27.775527 0.6284 0.6176 0.0050 3DHST 1.3984 0.1497 1.7232 0.0924 89.2109 80.4758
87843 GOODS-S 53.152786 -27.775293 0.9475 0.9975 0.0156 3DHST 1.1521 0.1055 1.3312 0.0616 170.3550 141.8075
87958 GOODS-S 53.181036 -27.776173 0.6599 0.7119 0.0107 3DHST 1.1661 0.1117 1.5093 0.0659 167.1690 121.9241
88069 GOODS-S 53.152073 -27.774814 0.7808 0.6590 0.0103 3DHST 1.4474 0.1260 1.2023 0.0535 475.7970 176.2461
88222 GOODS-S 53.149080 -27.774303 1.1140 1.1356 0.0125 3DHST 1.3628 0.2449 1.6795 0.1425 94.9446 88.4747
88279 GOODS-S 53.120738 -27.773213 0.8405 0.8044 0.0545 3DHST 1.2428 0.1204 1.4631 0.0765 141.1471 114.7327
88671 GOODS-S 53.119725 -27.772304 0.7441 0.7441 0.0051 3DHST 1.3967 0.1183 1.8678 0.0754 147.4706 147.4706
88888 GOODS-S 53.197229 -27.774191 0.6446 0.7513 0.0611 3DHST 1.1769 0.1175 1.1982 0.0565 255.3664 167.6733
89212 GOODS-S 53.128513 -27.772701 0.9094 0.9509 0.0172 3DHST 1.4385 0.0971 1.7315 0.0618 656.7816 507.4320
90246 GOODS-S 53.151221 -27.772836 0.6001 0.5895 0.0103 3DHST 0.9943 0.2889 1.2888 0.1963 248.0070 246.4796
90325 GOODS-S 53.178381 -27.768232 0.6759 0.6218 0.0123 3DHST 1.1634 0.0715 1.1972 0.0339 233.6425 132.1043
90359 GOODS-S 53.155244 -27.769531 0.7797 0.7563 0.0088 3DHST 1.4064 0.2250 1.3801 0.1036 199.7642 182.6065
90388 GOODS-S 53.105935 -27.771416 0.8715 0.7766 0.0263 3DHST 1.2406 0.0867 1.4242 0.0551 405.5185 131.9301
90546 GOODS-S 53.154974 -27.768908 1.0890 1.1094 0.0107 3DHST 1.4203 0.1176 1.7546 0.0735 220.3633 192.1536
90791 GOODS-S 53.114947 -27.767561 0.6597 0.7236 0.0498 3DHST 1.1618 0.0791 1.5012 0.0470 382.2882 240.0240
91095 GOODS-S 53.136311 -27.763179 1.0033 1.0966 0.0095 3DHST 1.1484 0.0746 1.3645 0.0439 733.4051 359.4425
91139 GOODS-S 53.158743 -27.770526 0.9902 0.9385 0.0151 3DHST 1.1803 0.0963 1.3459 0.0560 398.1769 340.5478
91382 GOODS-S 53.162456 -27.770907 1.0702 0.8482 0.0470 3DHST 0.8635 0.2763 0.9254 0.1715 156.3216 89.2449
91584 GOODS-S 53.172100 -27.770383 0.6279 0.6171 0.0158 3DHST 1.3094 0.3413 1.5176 0.2023 74.9875 74.7502
91615 GOODS-S 53.131570 -27.770207 0.6515 0.7069 0.0898 3DHST 1.1064 0.0813 1.3412 0.0455 967.0558 874.7181
91651 GOODS-S 53.137568 -27.763176 1.0068 1.0694 0.0263 3DHST 1.1528 0.1121 1.4085 0.0663 217.3358 148.4138
92468 GOODS-S 53.153532 -27.769443 0.7210 0.5836 0.0562 3DHST 1.8283 0.8894 1.9821 0.5312 119.3810 86.1435
92495 GOODS-S 53.157364 -27.768284 1.1148 1.0205 0.0551 3DHST 1.0185 0.3528 1.1873 0.1970 107.3270 84.0408
92860 GOODS-S 53.161499 -27.767621 0.7287 0.8003 0.0734 3DHST 1.1352 0.1394 1.1627 0.0638 365.5759 324.8034
93198 GOODS-S 53.153620 -27.767822 0.6970 0.3682 0.0259 3DHST nan nan nan nan 228.4861 96.2968
93370 GOODS-S 53.113891 -27.767554 0.6618 0.6618 0.0068 3DHST 1.6366 0.1907 1.8132 0.1121 106.4724 106.4724
93759 GOODS-S 53.159865 -27.766840 1.0716 0.9542 0.0200 3DHST 1.3651 0.2287 1.1388 0.1037 191.7382 115.1862
93811 GOODS-S 53.146088 -27.766564 0.9409 0.9154 0.0207 3DHST 1.1790 0.1705 1.1306 0.0900 173.4284 166.7761
93984 GOODS-S 53.106928 -27.765439 1.0272 0.9367 0.0082 3DHST 1.0420 0.1056 1.2411 0.0600 444.8063 180.7401
93988 GOODS-S 53.151372 -27.766686 0.8760 0.8154 0.0137 3DHST 1.4820 0.1894 1.5870 0.0955 145.5838 114.7440
94128 GOODS-S 53.135618 -27.766625 0.9706 0.9446 0.0179 3DHST 1.1244 0.1170 1.2828 0.0677 230.3520 226.3373
94200 GOODS-S 53.178467 -27.766546 0.6819 0.4751 0.0418 3DHST nan nan nan nan 150.8865 100.0103
94356 GOODS-S 53.155412 -27.766071 1.1207 1.1066 0.0113 3DHST 1.2551 0.1775 1.3867 0.1156 85.4323 84.6102
94632 GOODS-S 53.179549 -27.766177 0.8170 1.4056 0.1236 3DHST 0.3757 0.6322 0.4154 0.2351 nan nan
94792 GOODS-S 53.164446 -27.765859 1.0618 0.8516 0.0528 3DHST 1.6188 0.4836 1.4526 0.2354 100.3974 70.7732
95110 GOODS-S 53.109422 -27.764092 1.2242 1.2452 0.0196 3DHST 1.2151 0.2126 1.5783 0.1528 86.6595 79.8692
95688 GOODS-S 53.149196 -27.763622 0.7412 0.6022 0.0322 3DHST 1.4529 0.1974 1.1260 0.0758 471.9314 237.4450
95800 GOODS-S 53.114160 -27.763772 0.7351 0.5583 0.0270 3DHST 0.8927 0.1527 2.1912 0.2837 278.6270 82.8883
96023 GOODS-S 53.168375 -27.760592 0.9410 0.9541 0.0277 3DHST 1.1414 0.1639 1.1421 0.0877 140.9736 135.7454
96481 GOODS-S 53.125270 -27.759500 0.6544 0.5705 0.0058 3DHST 0.9177 0.0681 1.6513 0.0809 438.8571 119.4772
96737 GOODS-S 53.116161 -27.760854 0.7336 0.6353 0.0300 3DHST 1.2157 0.2949 1.4079 0.1723 118.4897 82.5720
97568 GOODS-S 53.125254 -27.756535 1.0068 1.0144 0.0119 3DHST 1.0612 0.0800 1.2297 0.0457 671.5950 663.7229
98384 GOODS-S 53.130091 -27.759084 1.0953 1.0676 0.0259 3DHST 1.5429 0.2730 1.8536 0.1597 87.6628 75.2961
98698 GOODS-S 53.111936 -27.757828 0.8493 0.7896 0.0127 3DHST 1.2178 0.0963 1.5557 0.0639 420.0409 358.0979
98855 GOODS-S 53.170633 -27.757923 0.6636 0.5595 0.0713 3DHST 1.0752 0.1571 2.3993 0.2880 429.6532 186.5765
99014 GOODS-S 53.105246 -27.756648 0.6777 0.6131 0.0034 3DHST 1.2201 0.0796 1.2181 0.0371 525.9142 194.4144
99156 GOODS-S 53.120423 -27.757021 0.9476 0.9476 0.1054 3DHST 1.0907 0.1015 1.1940 0.0562 419.2285 419.2285
99487 GOODS-S 53.156221 -27.757377 0.8813 0.6405 0.1637 3DHST 1.5112 0.7898 1.7208 0.5871 106.3795 80.1451
100020 GOODS-S 53.124398 -27.755748 1.1045 1.0498 0.0139 3DHST 1.1921 0.1389 1.5876 0.0879 123.9216 103.4724
100349 GOODS-S 53.080485 -27.753902 0.7285 0.4564 0.0739 3DHST nan nan nan nan 498.6455 100.7878
100543 GOODS-S 53.115619 -27.755188 0.6936 0.5489 0.0167 3DHST 1.7595 0.3830 3.8480 0.7646 432.9831 163.1695
100572 GOODS-S 53.137158 -27.754179 0.7739 0.6423 0.0145 3DHST 1.0933 0.1641 1.4179 0.1022 233.5934 117.7409
101405 GOODS-S 53.104753 -27.753344 0.7555 0.6879 0.0077 3DHST 0.9698 0.1035 1.3990 0.0736 168.0642 82.2212
102153 GOODS-S 53.123770 -27.751992 0.7395 0.7461 0.0179 3DHST 1.3530 0.1111 1.1650 0.0456 349.1423 344.5668
102693 GOODS-S 53.086339 -27.748277 0.9942 0.9298 0.0096 3DHST 1.2498 0.1081 1.4570 0.0632 175.4686 112.6802
102735 GOODS-S 53.145445 -27.750531 0.6619 0.6082 0.0111 3DHST 1.4668 0.1670 1.5191 0.0897 176.6656 101.8387
103037 GOODS-S 53.159407 -27.748641 0.6706 0.6706 0.0054 3DHST 1.4271 0.1334 1.9564 0.0884 78.3601 78.3601
103116 GOODS-S 53.105623 -27.750783 0.9638 0.8881 0.0089 3DHST 1.0246 0.0763 1.0683 0.0399 552.9547 376.7478
103918 GOODS-S 53.133505 -27.747705 0.9098 0.9098 0.0066 3DHST 1.2975 0.0893 1.4412 0.0513 114.4728 114.4728
104292 GOODS-S 53.161611 -27.746921 0.7808 0.7690 0.0092 3DHST 1.5087 0.1832 1.2839 0.0785 101.2885 99.0222
104774 GOODS-S 53.086105 -27.746234 0.7266 0.7152 0.0059 3DHST 1.1287 0.0978 1.6353 0.0701 104.0277 101.2167
105015 GOODS-S 53.139279 -27.744748 0.6113 0.3730 0.0303 3DHST nan nan nan nan 355.0327 267.5092
105016 GOODS-S 53.097315 -27.746653 0.7376 0.7261 0.0242 3DHST 0.9412 0.1638 1.2343 0.1076 115.4804 114.6991
105522 GOODS-S 53.094430 -27.745873 0.6610 0.5475 0.0161 3DHST 1.7438 0.5716 4.0045 1.1927 218.3378 141.9029
105547 GOODS-S 53.137591 -27.743506 0.6120 0.6120 0.0053 3DHST 1.3764 0.0873 1.6622 0.0520 76.7087 76.7087
105980 GOODS-S 53.145346 -27.744600 0.6781 0.6670 0.0136 3DHST 1.2950 0.2237 1.6654 0.1377 69.6987 69.5341
106067 GOODS-S 53.094097 -27.740505 0.7751 0.7517 0.0055 3DHST 0.9276 0.0534 1.3637 0.0383 283.9400 244.9919
106073 GOODS-S 53.146396 -27.744310 1.0534 0.9871 0.0189 3DHST 1.1894 0.1616 1.3431 0.0904 196.6998 159.9258
106318 GOODS-S 53.151940 -27.742127 0.6882 0.6659 0.0479 3DHST 1.2021 0.2776 1.3397 0.1364 104.0429 101.9704
106649 GOODS-S 53.158782 -27.742386 1.2316 1.3931 0.0928 3DHST 0.6115 0.1351 nan nan 138.1085 116.7749
106859 GOODS-S 53.096508 -27.739684 0.7270 0.5891 0.0113 3DHST 0.8737 0.0838 1.2865 0.0651 411.4047 219.4072
106861 GOODS-S 53.066596 -27.739707 0.7522 0.7532 0.0080 3DHST 1.4923 0.1360 1.2611 0.0590 76.4711 74.4679
107136 GOODS-S 53.107347 -27.741929 0.9435 0.9179 0.0114 3DHST 0.9713 0.1121 1.4575 0.0757 94.2166 87.5205
107836 GOODS-S 53.150126 -27.739938 1.0339 0.9940 0.0119 3DHST 1.1712 0.0965 1.3312 0.0544 411.9943 365.8879
108063 GOODS-S 53.079208 -27.736643 0.9284 0.9344 0.0062 3DHST 1.3149 0.1634 1.6699 0.1069 76.8765 75.2121
108147 GOODS-S 53.130543 -27.738609 0.6194 0.5981 0.0061 3DHST 1.7314 0.4682 2.0507 0.3050 102.8185 95.0769
108322 GOODS-S 53.147256 -27.738675 1.2066 1.0815 0.0172 3DHST 1.2528 0.2544 1.2654 0.1298 186.9315 111.3398
108510 GOODS-S 53.147721 -27.739197 0.9312 0.9312 0.0098 3DHST 1.2817 0.1032 1.3698 0.0597 112.9367 112.9367
108795 GOODS-S 53.152981 -27.735115 0.6797 0.7598 0.0478 3DHST 1.1764 0.0930 1.4280 0.0535 497.9617 382.7772
108892 GOODS-S 53.077932 -27.736875 0.9812 1.0010 0.0115 3DHST 1.1769 0.1351 1.4258 0.0824 89.7075 85.8214
108922 GOODS-S 53.138205 -27.737523 0.6447 0.6447 0.0065 3DHST 1.4151 0.3121 1.3747 0.1428 87.5587 87.5587
109073 GOODS-S 53.112599 -27.735343 1.1392 1.1250 0.0124 3DHST 1.2340 0.1678 1.6047 0.1048 191.7098 188.9686
109107 GOODS-S 53.136472 -27.737698 1.1284 1.0865 0.0141 3DHST 1.1367 0.1777 1.2520 0.1036 121.0880 84.7234
109151 GOODS-S 53.140917 -27.736119 0.6737 0.6737 0.0056 3DHST 1.3221 0.0992 1.5921 0.0585 102.6890 102.6890
109794 GOODS-S 53.143109 -27.730585 0.6679 0.7524 0.0454 3DHST 1.1002 0.0742 1.2655 0.0426 368.6482 251.7450
109824 GOODS-S 53.113602 -27.735265 0.7505 0.5443 0.0798 3DHST 1.9353 0.5267 3.8382 0.9822 365.7549 117.2697
109885 GOODS-S 53.071336 -27.735481 0.7436 0.7436 0.0074 3DHST 1.3386 0.2043 1.5745 0.1190 64.9688 64.9688
109886 GOODS-S 53.079358 -27.731388 0.6427 0.5693 0.0068 3DHST 1.4908 0.1142 2.0641 0.1164 429.0844 140.0646
109900 GOODS-S 53.112810 -27.734630 0.7312 0.7651 0.0087 3DHST 1.3904 0.0948 1.3142 0.0465 777.7463 732.4460
109967 GOODS-S 53.155861 -27.735275 1.0226 0.9446 0.0194 3DHST 1.4800 0.1629 1.4402 0.0858 118.7723 85.0617
110487 GOODS-S 53.141122 -27.732656 0.9708 0.9825 0.0102 3DHST 1.4469 0.1900 1.7858 0.1160 75.2240 74.6288
110870 GOODS-S 53.125097 -27.729791 0.6684 0.6464 0.0076 3DHST 1.0854 0.0683 1.1992 0.0366 1005.8560 994.9550
111151 GOODS-S 53.116719 -27.732612 0.6124 0.4745 0.0472 3DHST nan nan nan nan 332.1949 133.7664
111366 GOODS-S 53.045475 -27.732853 0.6313 0.4392 0.0254 3DHST nan nan nan nan 828.6405 521.6183
111700 GOODS-S 53.133940 -27.730519 0.9747 0.9109 0.0213 3DHST 1.1042 0.1684 1.2987 0.1018 147.5842 105.5104
111741 GOODS-S 53.045461 -27.728629 1.1088 1.0810 0.0231 3DHST 1.1460 0.0934 1.3684 0.0551 287.7799 283.0572
111982 GOODS-S 53.107926 -27.728122 0.7114 1.3920 0.0000 3DHST 1.4369 0.0817 1.4811 0.0439 15043.2062 9007.6052
112093 GOODS-S 53.042327 -27.726208 1.0450 0.9917 0.0110 3DHST 1.5326 0.1893 1.8736 0.1107 203.0954 169.1415
112133 GOODS-S 53.073995 -27.729504 0.7474 0.5693 0.0230 3DHST 1.0087 0.2308 2.1987 0.3438 288.4632 111.3402
112448 GOODS-S 53.155483 -27.726190 0.6615 0.6668 0.0061 3DHST 1.6335 0.1396 1.7042 0.0756 190.2369 174.4775
112789 GOODS-S 53.106111 -27.724322 0.6611 0.6780 0.0087 3DHST 1.2572 0.0779 1.6896 0.0492 362.2855 327.5066
112827 GOODS-S 53.141037 -27.726180 0.9502 0.9502 0.0294 3DHST 1.1995 0.2176 1.2464 0.1192 96.1515 96.1515
112943 GOODS-S 53.104414 -27.728511 0.7298 0.6115 0.0297 3DHST 1.3610 0.2814 1.2287 0.1286 161.7056 122.4173
113279 GOODS-S 53.075516 -27.727750 0.6444 0.6121 0.0148 3DHST 0.9057 0.1987 1.1136 0.1289 109.9977 99.1281
113298 GOODS-S 53.041827 -27.725868 1.0839 1.1507 0.0517 3DHST 1.2266 0.0990 1.6458 0.0637 331.4876 235.0826
113361 GOODS-S 53.113234 -27.726632 0.6612 0.6668 0.0146 3DHST 1.0994 0.1349 1.4573 0.0839 129.7209 128.3296
113555 GOODS-S 53.114876 -27.725394 0.7298 0.6317 0.0147 3DHST 1.4655 0.1566 1.3751 0.0716 367.1919 126.8399
113678 GOODS-S 53.061175 -27.726963 0.9824 0.7911 0.0713 3DHST 1.2849 0.1746 1.4219 0.0946 238.1467 121.2056
113877 GOODS-S 53.107875 -27.726220 1.2320 0.8698 0.1037 3DHST 1.1594 0.1580 1.1870 0.0894 487.6652 215.4867
114108 GOODS-S 53.095892 -27.725411 0.7294 0.7294 0.0055 3DHST 1.4280 0.1621 1.7375 0.0858 84.4176 84.4176
114230 GOODS-S 53.042172 -27.725927 1.0805 1.1054 0.1182 3DHST 0.9902 0.1544 1.4450 0.1183 136.2656 135.5238
114563 GOODS-S 53.069616 -27.723368 0.7114 0.8828 0.0081 3DHST 2.1159 0.1262 2.1038 0.0631 8500.3929 5020.3917
114644 GOODS-S 53.063403 -27.724998 0.7460 0.6166 0.0185 3DHST 1.0529 0.1896 1.4491 0.1316 198.1992 76.2449
114657 GOODS-S 53.045639 -27.724930 1.2305 1.1174 0.0406 3DHST 1.3710 0.1563 1.3462 0.0784 398.0178 300.1793
114978 GOODS-S 53.054705 -27.723817 0.7143 0.6697 0.0000 3DHST 8.0062 1.5772 7.6500 0.7759 6504.1605 6407.1675
115331 GOODS-S 53.094715 -27.723573 0.7286 0.5907 0.0089 3DHST 1.1949 0.1200 1.5789 0.0771 570.4131 115.9392
115446 GOODS-S 53.125297 -27.721949 1.1712 1.1011 0.0136 3DHST 1.1791 0.0922 1.3643 0.0591 358.1541 273.5702
115462 GOODS-S 53.097521 -27.721266 0.6442 0.5911 0.0057 3DHST 0.9598 0.0533 1.3398 0.0401 253.3235 157.1662
115775 GOODS-S 53.130476 -27.723096 1.1066 1.0518 0.0184 3DHST 1.1098 0.2084 1.2821 0.1210 153.9094 124.5811
115794 GOODS-S 53.128099 -27.721501 1.0439 1.0037 0.0138 3DHST 1.2164 0.1452 1.4342 0.0876 143.7857 121.1005
116031 GOODS-S 53.063491 -27.720266 0.6246 0.5229 0.0214 3DHST 4.0278 2.1268 8.3959 4.3761 224.2907 111.6635
116284 GOODS-S 53.112882 -27.719905 1.1159 1.0476 0.0149 3DHST 1.1472 0.1379 1.3998 0.0814 281.4496 184.6187
116653 GOODS-S 53.077625 -27.721495 0.7412 0.6529 0.0183 3DHST 1.6690 0.2947 1.3371 0.1199 208.2293 94.8327
116724 GOODS-S 53.128734 -27.721139 0.6791 0.6679 0.0068 3DHST 1.2386 0.1799 1.5582 0.1071 185.2727 183.5607
117066 GOODS-S 53.142561 -27.719135 0.7333 0.6774 0.0175 3DHST 0.9529 0.1477 1.0784 0.0820 179.6530 141.9824
117138 GOODS-S 53.072352 -27.718686 0.6446 0.5712 0.0128 3DHST 1.1299 0.0801 1.6781 0.0698 586.8741 290.5697
117178 GOODS-S 53.039818 -27.720517 1.0442 1.3986 0.0000 3DHST 1.3141 0.0894 1.0932 0.0466 3515.7550 1811.4397
117180 GOODS-S 53.150712 -27.716204 0.9577 1.3955 0.0000 3DHST -0.0000 nan -0.0000 nan nan nan
117358 GOODS-S 53.045590 -27.719439 1.0036 0.9902 0.0128 3DHST 1.2093 0.1245 1.2870 0.0679 189.9416 185.5004
117376 GOODS-S 53.082196 -27.718195 1.0059 1.0059 0.0122 3DHST 1.2350 0.1457 1.3784 0.0839 121.4680 121.4680
117429 GOODS-S 53.071428 -27.717579 0.6446 0.5515 0.0086 3DHST 1.1715 0.0730 2.5536 0.1277 684.7506 86.4250
117608 GOODS-S 53.081636 -27.717718 0.6427 0.6448 0.0035 3DHST 1.8490 0.1331 1.8978 0.0719 218.1936 205.2819
117632 GOODS-S 53.047138 -27.709112 0.6256 0.5937 0.0058 3DHST 1.1417 0.0722 1.2450 0.0379 424.4662 388.7393
117725 GOODS-S 53.040435 -27.713365 0.7452 0.7611 0.0069 3DHST 0.9868 0.0619 1.4634 0.0453 394.0695 360.3131
117790 GOODS-S 53.136506 -27.719179 0.6773 0.7706 0.0496 3DHST 1.0764 0.1833 1.0706 0.0872 123.6459 99.4456
118100 GOODS-S 53.070304 -27.717853 0.6430 0.5798 0.0255 3DHST 1.0961 0.1837 1.7396 0.1783 455.3890 386.8184
118155 GOODS-S 53.128120 -27.718576 0.8668 0.8065 0.0123 3DHST 1.3043 0.2017 1.4844 0.1114 95.8651 70.8103
118193 GOODS-S 53.073136 -27.718190 1.1679 1.1751 0.0042 3DHST 1.8077 0.1714 3.3799 0.1481 8586.4340 8583.5272
118448 GOODS-S 53.069294 -27.717555 0.6603 0.6067 0.0851 3DHST 1.0911 0.1519 1.3626 0.0906 256.0823 218.0183
118455 GOODS-S 53.059861 -27.716273 1.0274 1.1844 0.0226 3DHST 1.2636 0.0901 1.6505 0.0557 2167.6494 1256.5871
118526 GOODS-S 53.073527 -27.717389 0.6436 0.5124 0.0181 3DHST nan nan nan nan 653.0976 379.0455
119016 GOODS-S 53.120915 -27.715390 1.0977 1.0977 0.0113 3DHST 1.1865 0.1137 1.4121 0.0673 118.9710 118.9710
119088 GOODS-S 53.073419 -27.715952 0.6446 0.5813 0.0090 3DHST 1.1663 0.1284 1.5070 0.0898 268.6003 155.5597
119193 GOODS-S 53.057745 -27.713586 0.7757 0.7294 0.0069 3DHST 0.9313 0.0574 1.3141 0.0398 958.7118 888.9450
119489 GOODS-S 53.055124 -27.711379 0.6280 0.5261 0.0102 3DHST 4.4318 0.8835 9.4186 1.8481 968.9183 467.4834
119504 GOODS-S 53.112597 -27.715656 0.9498 1.0551 0.0376 3DHST 1.2277 0.1892 1.1504 0.0966 329.9011 255.7291
119612 GOODS-S 53.079783 -27.716203 1.0107 0.9585 0.0089 3DHST 1.0090 0.1525 1.1591 0.0924 133.0714 95.3541
119702 GOODS-S 53.057255 -27.715320 1.0613 1.0342 0.0160 3DHST 1.1783 0.1893 1.1013 0.0914 114.8518 107.1859
119899 GOODS-S 53.042096 -27.713943 0.7031 0.4937 0.0179 3DHST nan nan nan nan 921.6847 672.7647
120351 GOODS-S 53.123510 -27.711820 0.6777 0.6131 0.0034 3DHST 1.1617 0.0685 1.1990 0.0326 855.4652 255.4632
120559 GOODS-S 53.040175 -27.713881 0.7404 0.7288 0.0178 3DHST 1.4822 0.4786 1.2765 0.1865 94.7965 93.3639
120803 GOODS-S 53.074779 -27.712808 0.6115 0.5299 0.0255 3DHST 4.2214 2.7517 8.2624 5.3165 187.9350 139.8174
120825 GOODS-S 53.096061 -27.707305 0.7621 0.5825 0.0486 3DHST 1.4623 0.1560 1.4894 0.0944 685.3513 97.5560
