# max_break redshift
1.01797578136 1.00647624626
1.02005145803 0.999732398537
1.02151822199 0.993037599136
1.02269595469 0.986391255054
1.02374047179 0.979792726117
1.02421046001 0.973241491579
1.02465930664 0.966736948036
1.02737388819 0.960278504749
1.03053967236 0.953865661025
1.03422416256 0.947497825848
1.03815558818 0.941174491972
1.04490421346 0.934895102641
1.0531608795 0.928659160569
1.06350518061 0.922466136329
1.07389968636 0.916315546428
1.08357834583 0.910206867586
1.09600638894 0.904139641847
1.11172324157 0.898113384351
1.13114434892 0.892127597175
1.15369872107 0.886181862707
1.17883739903 0.88027568476
1.20277017811 0.874408611348
1.22887488972 0.868580232516
1.25909136757 0.862790091791
1.29153749437 0.857037755454
1.31903292986 0.851322815739
1.34339035476 0.845644826104
1.37246045199 0.840003425426
1.40875350529 0.834398163886
1.44800768053 0.828828666689
1.49369706204 0.823294543457
1.53194958239 0.817795404206
1.57388017071 0.812330890252
1.62260455597 0.806900567419
1.63574566359 0.801504124173
1.66879927436 0.796141187082
1.67925728102 0.79081137267
1.68207040968 0.785514358366
1.69443010792 0.780249788098
1.70699123751 0.775017311277
1.72704847048 0.76981659608
1.7458896383 0.764647312979
1.76432302314 0.759509132789
1.7814974325 0.754401724682
1.79544827 0.749324784058
1.80691653151 0.744277996497
1.81954690993 0.739261031526
1.83542965711 0.734273603496
1.86233734714 0.729315412731
1.89068783717 0.724386151135
1.92253963952 0.71948553629
1.93582992324 0.714613275173
1.94518290751 0.709769081077
1.94863980565 0.704952690606
1.96412073254 0.700163791267
1.98116454404 0.695402150652
1.99710298989 0.690667484242
2.01401664215 0.685959525097
2.03160914558 0.68127800124
2.04257193748 0.67662266173
2.05367679366 0.671993269193
2.05828900776 0.667389554535
2.06166621931 0.662811272184
2.06582120016 0.658258182593
2.06594894471 0.653730039666
2.0668254615 0.649226610714
2.06720388977 0.644747643125
2.06678746702 0.640292929706
2.0722478949 0.635862218636
2.07843519707 0.63145531523
2.08274060077 0.627071963954
2.08837207697 0.622711965168
2.09691801814 0.61837508825
2.10175061458 0.614061138059
2.10739760686 0.609769881154
2.11656727841 0.605501121509
2.12435011593 0.601254647334
2.12957139246 0.597030246347
2.13857323527 0.592827738455
2.1463844653 0.588646918135
2.15377710578 0.584487584598
2.16169147568 0.5803495458
2.16983117231 0.576232604725
2.17712360475 0.572136577334
2.1846327672 0.56806127873
2.19055360052 0.564006539064
2.19665071063 0.559972148255
2.20319070983 0.555957946373
2.21153107946 0.551963742815
2.21890919747 0.547989375988
2.22635440689 0.544034656081
2.22976634735 0.540099429686
2.23400967454 0.536183528449
2.23648830512 0.532286769865
2.2462392527 0.52840899057
2.24805929679 0.524550044573
2.25471729101 0.520709748944
2.25958362214 0.516887960693
2.26440567015 0.513084517469
2.26824352036 0.509299267493
2.2751421216 0.505532049955
2.27815163011 0.50178271224
2.28525642926 0.498051113065
2.28646967091 0.494337101589
2.29835899175 0.490640531718
2.29658669083 0.486961257415
2.29103477204 0.483299136269
2.29452704144 0.479654022337
2.30090447419 0.476025784255
2.30726252629 0.472414275532
2.31082531737 0.468819363212
2.31793606169 0.465240906726
2.324383147 0.461678790397
2.32507363441 0.458132859433
2.32739348502 0.454603006508
2.3365378491 0.451089083325
2.33966986997 0.447590963179
