# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
99892 GOODS-S 53.095101 -27.755100 1.0674 1.0006 0.0252 3DHST 1.1618 0.1927 1.3542 0.1197 154.7794 78.5263
100020 GOODS-S 53.124398 -27.755748 1.1045 1.0498 0.0121 3DHST 1.1823 0.1396 1.6323 0.0913 145.4982 120.8594
100157 GOODS-S 53.183547 -27.756741 1.2126 1.2248 0.0495 3DHST 1.2968 0.3291 1.3908 0.2105 103.5707 102.2510
100349 GOODS-S 53.080485 -27.753902 0.7285 0.5071 0.0848 3DHST nan nan nan nan 417.1810 77.3571
100526 GOODS-S 53.114858 -27.756057 0.6736 0.4764 0.0340 3DHST nan nan nan nan 129.0636 80.9359
100543 GOODS-S 53.115619 -27.755188 0.6936 0.6823 0.0085 3DHST 1.1079 0.1274 1.1804 0.0663 240.3244 237.0462
100572 GOODS-S 53.137158 -27.754179 0.7739 0.6525 0.0167 3DHST 1.1451 0.1680 1.5025 0.1059 226.6216 108.8776
101091 GOODS-S 53.129079 -27.754548 1.0539 1.0007 0.0256 3DHST 1.1404 0.2556 1.3298 0.1502 95.5539 87.7932
101093 GOODS-S 53.131768 -27.753584 0.9037 0.8786 0.0816 3DHST 0.8894 0.2764 1.1460 0.1784 113.5660 109.8329
101299 GOODS-S 53.118595 -27.754655 0.6768 0.6228 0.0290 3DHST 1.1504 0.4579 1.2778 0.2381 74.7278 66.4429
101405 GOODS-S 53.104753 -27.753344 0.7555 0.6987 0.0085 3DHST 0.9609 0.0992 1.4011 0.0708 183.2989 93.6359
101634 GOODS-S 53.131165 -27.753828 0.9377 0.8997 0.0162 3DHST 1.1314 0.1815 1.2163 0.0987 123.2564 102.0926
102027 GOODS-S 53.119948 -27.750980 1.0589 0.9544 0.0655 3DHST 0.9424 0.2423 0.9977 0.1356 128.0208 119.5025
102153 GOODS-S 53.123770 -27.751992 0.7395 0.7698 0.0164 3DHST 1.3351 0.1056 1.1730 0.0454 320.8862 286.8074
102163 GOODS-S 53.115253 -27.751588 1.0552 1.0552 0.0290 3DHST 1.1527 0.2674 1.4289 0.1629 74.5947 74.5947
102547 GOODS-S 53.131855 -27.751345 1.0867 1.0458 0.0314 3DHST 1.3253 0.2866 1.5595 0.1616 103.5782 89.4608
102693 GOODS-S 53.086339 -27.748277 0.9942 0.9298 0.0077 3DHST 1.2192 0.1029 1.4364 0.0615 149.1933 81.7030
102735 GOODS-S 53.145445 -27.750531 0.6619 0.5877 0.0096 3DHST 1.4592 0.1764 1.7371 0.1185 239.6290 96.5678
102847 GOODS-S 53.100103 -27.751121 1.1261 1.0442 0.0118 3DHST 1.1138 0.2105 1.4609 0.1335 157.7075 88.7053
103037 GOODS-S 53.159407 -27.748641 0.6706 0.6706 0.0055 3DHST 1.4317 0.1328 1.9328 0.0873 72.3391 72.3391
103116 GOODS-S 53.105623 -27.750783 0.9638 0.9003 0.0081 3DHST 1.0595 0.0784 1.0938 0.0404 497.7097 363.1724
103130 GOODS-S 53.156378 -27.750290 0.6497 0.6387 0.0416 3DHST 1.1532 0.4588 1.4151 0.2881 81.7756 81.6460
103146 GOODS-S 53.152786 -27.750513 1.0272 1.0376 0.0360 3DHST 1.6745 0.4203 2.0629 0.2392 74.2548 73.6359
103784 GOODS-S 53.162284 -27.746120 0.8293 0.6528 0.2396 3DHST 1.1016 0.2186 1.3942 0.1479 227.0221 107.6570
103864 GOODS-S 53.083171 -27.747170 0.7818 0.5536 0.0401 3DHST 1.1923 0.3090 2.5063 0.5613 215.2735 113.6013
103918 GOODS-S 53.133505 -27.747705 0.9098 0.9098 0.0068 3DHST 1.3018 0.0925 1.4429 0.0525 121.1893 121.1893
103982 GOODS-S 53.131104 -27.749305 1.2026 1.0143 0.0245 3DHST 1.1454 0.3225 1.0841 0.1885 160.7081 84.8405
104125 GOODS-S 53.121969 -27.748821 1.0845 1.1073 0.0978 3DHST 1.0739 0.2859 1.3058 0.1710 95.6120 88.5893
104150 GOODS-S 53.118456 -27.748156 0.9508 0.9592 0.0220 3DHST 1.3992 0.3481 1.4068 0.1868 70.0266 69.7670
104292 GOODS-S 53.161611 -27.746921 0.7808 0.7573 0.0112 3DHST 1.5935 0.1957 1.3210 0.0824 112.0586 98.7551
104408 GOODS-S 53.116023 -27.747212 0.7348 0.6161 0.2431 3DHST 0.7714 0.1722 1.0134 0.1160 336.9937 295.4469
104516 GOODS-S 53.129069 -27.743038 1.2237 1.1109 0.1520 3DHST 0.8560 0.3250 1.1043 0.2182 102.4372 79.1392
104774 GOODS-S 53.086105 -27.746234 0.7266 0.7152 0.0064 3DHST 1.1234 0.0944 1.6361 0.0690 113.9477 105.4753
105015 GOODS-S 53.139279 -27.744748 0.6113 0.3730 0.0311 3DHST nan nan nan nan 317.7111 265.0395
105016 GOODS-S 53.097315 -27.746653 0.7376 0.7261 0.0244 3DHST 0.8468 0.1525 1.2007 0.1057 113.5160 112.6048
105522 GOODS-S 53.094430 -27.745873 0.6610 0.5869 0.0166 3DHST 1.1175 0.2580 1.5759 0.1962 174.4441 147.1712
105547 GOODS-S 53.137591 -27.743506 0.6120 0.6013 0.0053 3DHST 1.3909 0.0895 1.7138 0.0545 98.8772 88.1836
105569 GOODS-S 53.086059 -27.745659 0.7320 0.6979 0.0275 3DHST 1.2985 0.3243 1.1464 0.1594 88.3490 83.1725
105980 GOODS-S 53.145346 -27.744600 0.6781 0.6879 0.0126 3DHST 1.1846 0.1937 1.6243 0.1291 74.6654 73.1793
106067 GOODS-S 53.094097 -27.740505 0.7751 0.7403 0.0055 3DHST 0.9364 0.0543 1.3650 0.0384 325.9243 258.7392
106073 GOODS-S 53.146396 -27.744310 1.0534 0.9871 0.0139 3DHST 1.1718 0.1573 1.3222 0.0874 199.2409 157.8900
106318 GOODS-S 53.151940 -27.742127 0.6882 0.6232 0.0460 3DHST 1.1767 0.3087 1.3938 0.1662 100.8572 94.7786
106649 GOODS-S 53.158782 -27.742386 1.2316 1.1596 0.0882 3DHST 1.3606 0.1633 1.4784 0.0946 157.1298 121.1338
106859 GOODS-S 53.096508 -27.739684 0.7270 0.6089 0.0154 3DHST 0.8933 0.0824 1.2354 0.0555 429.1776 211.2936
106861 GOODS-S 53.066596 -27.739707 0.7522 0.7522 0.0074 3DHST 1.5258 0.1424 1.2650 0.0602 71.4008 71.4008
106985 GOODS-S 53.061598 -27.742533 0.7120 0.7120 0.0082 3DHST 1.6966 0.3402 1.6543 0.1849 90.9834 90.9834
107036 GOODS-S 53.144866 -27.743417 0.6133 0.3746 0.0787 3DHST nan nan nan nan 162.9958 147.8187
107055 GOODS-S 53.102174 -27.743426 0.8746 0.7795 0.0208 3DHST 1.0248 0.3239 1.0828 0.1551 224.3632 179.9147
107111 GOODS-S 53.137967 -27.742130 0.6202 0.5283 0.0549 3DHST 4.8444 5.3767 10.2025 11.2154 112.8199 78.5334
107136 GOODS-S 53.107347 -27.741929 0.9435 0.9179 0.0125 3DHST 0.9659 0.1131 1.4592 0.0750 93.7753 87.6814
107208 GOODS-S 53.097183 -27.742252 1.2196 1.1904 0.0274 3DHST 1.1497 0.4333 1.2978 0.2518 79.0323 75.6814
107266 GOODS-S 53.075866 -27.741998 0.7401 0.6312 0.0174 3DHST 1.5347 0.2395 1.3920 0.1072 287.1097 154.3980
107823 GOODS-S 53.107290 -27.741084 0.9448 0.9962 0.0730 3DHST 1.1469 0.2117 1.4046 0.1389 185.0468 158.2113
107836 GOODS-S 53.150126 -27.739938 1.0339 0.9940 0.0133 3DHST 1.1752 0.0965 1.3101 0.0538 390.0687 346.3329
107863 GOODS-S 53.100847 -27.740670 1.0104 0.9581 0.0164 3DHST 1.1539 0.2380 1.2385 0.1346 119.1631 86.4337
107947 GOODS-S 53.156754 -27.738558 0.7022 0.6473 0.0239 3DHST 1.5228 0.2742 1.4229 0.1330 173.0523 143.5634
108004 GOODS-S 53.165339 -27.740842 0.6630 0.5990 0.1179 3DHST 0.9515 0.3073 1.2147 0.1964 120.2792 96.8365
108063 GOODS-S 53.079208 -27.736643 0.9284 0.9344 0.0064 3DHST 1.2851 0.1526 1.5609 0.0972 63.5879 60.8371
108066 GOODS-S 53.146088 -27.740990 0.7484 0.7869 0.0156 3DHST 1.2505 0.4803 2.0443 0.3796 99.8790 86.7537
108075 GOODS-S 53.162265 -27.740613 0.6657 0.6330 0.0148 3DHST 1.0903 0.1998 1.1494 0.1001 119.7556 104.3595
108147 GOODS-S 53.130543 -27.738609 0.6194 0.6087 0.0060 3DHST 1.5834 0.4030 1.8030 0.2410 96.5830 94.8243
108266 GOODS-S 53.107348 -27.738972 0.9089 1.3326 0.0250 3DHST 1.9824 0.7120 2.4781 0.4422 257.7175 133.2856
108274 GOODS-S 53.114510 -27.738161 0.7926 0.6099 0.0770 3DHST 1.8028 0.6750 1.3866 0.2311 198.6330 116.1161
108322 GOODS-S 53.147256 -27.738675 1.2066 1.1217 0.0182 3DHST 1.0587 0.2220 1.1906 0.1263 160.5858 105.5773
108456 GOODS-S 53.141609 -27.738597 1.0820 0.8049 0.0713 3DHST 1.5181 0.3007 1.3450 0.1259 218.0162 101.2424
108510 GOODS-S 53.147721 -27.739197 0.9312 0.9184 0.0090 3DHST 1.3154 0.1079 1.3792 0.0618 122.0112 120.6084
108795 GOODS-S 53.152981 -27.735115 0.6797 0.7598 0.0475 3DHST 1.1042 0.0884 1.3924 0.0515 479.1528 382.7686
108892 GOODS-S 53.077932 -27.736875 0.9812 0.9812 0.0095 3DHST 1.2814 0.1462 1.4890 0.0859 90.3136 90.3136
108922 GOODS-S 53.138205 -27.737523 0.6447 0.6460 0.0064 3DHST 1.2051 0.2526 1.2805 0.1234 88.4895 87.2320
108987 GOODS-S 53.157086 -27.737865 1.2030 1.0781 0.1170 3DHST 0.9404 0.2262 1.2828 0.1540 146.7619 107.7436
109007 GOODS-S 53.060077 -27.737748 0.6714 0.5379 0.0046 3DHST 2.2796 0.7158 4.2080 1.2638 1742.8355 1481.9091
109019 GOODS-S 53.068916 -27.736969 0.9456 0.8588 0.0171 3DHST 1.1978 0.2836 1.3801 0.1830 115.5718 72.5931
109043 GOODS-S 53.139268 -27.737999 0.6856 0.6312 0.0465 3DHST 0.8006 0.2760 1.0932 0.1957 81.6787 74.9393
109073 GOODS-S 53.112599 -27.735343 1.1392 1.0972 0.0136 3DHST 1.2175 0.1606 1.5333 0.0977 212.3388 183.8882
109107 GOODS-S 53.136472 -27.737698 1.1284 1.1002 0.0140 3DHST 1.1748 0.1894 1.2463 0.1075 91.7891 78.0660
109151 GOODS-S 53.140917 -27.736119 0.6737 0.6626 0.0056 3DHST 1.3504 0.1013 1.6335 0.0609 96.4690 89.8928
109154 GOODS-S 53.052239 -27.738550 1.2242 1.2756 0.0721 3DHST 0.8927 0.3414 0.9152 0.3060 172.1363 167.4604
109167 GOODS-S 53.141678 -27.736678 0.8905 0.8294 0.0544 3DHST 1.2348 0.3446 1.3403 0.1933 78.3534 74.1251
109227 GOODS-S 53.058740 -27.738177 0.6382 1.3957 0.1664 3DHST nan nan nan nan 1292.8927 734.0378
109396 GOODS-S 53.093161 -27.737726 0.7430 0.6037 0.0459 3DHST 1.2236 0.5503 1.3677 0.2932 103.4741 76.1951
109435 GOODS-S 53.082662 -27.737156 0.6500 0.3595 0.2214 3DHST nan nan nan nan 121.3794 73.1091
109438 GOODS-S 53.143484 -27.737160 0.6943 0.7683 0.0357 3DHST 1.0392 0.2738 1.0862 0.1446 84.7751 78.9054
109766 GOODS-S 53.059515 -27.736047 0.9428 0.9299 0.0114 3DHST 1.0477 0.1374 1.2188 0.0813 196.6468 195.2485
109770 GOODS-S 53.057173 -27.736597 1.0012 1.0666 0.1231 3DHST 1.0740 0.3832 1.2240 0.2138 120.7461 100.8236
109794 GOODS-S 53.143109 -27.730585 0.6679 0.7648 0.0503 3DHST 1.1323 0.0759 1.2784 0.0427 438.4541 257.5098
109824 GOODS-S 53.113602 -27.735265 0.7505 0.6410 0.0797 3DHST 1.4506 0.2266 1.2713 0.0936 251.1415 131.7569
109885 GOODS-S 53.071336 -27.735481 0.7436 0.7436 0.0064 3DHST 1.3769 0.2086 1.6235 0.1223 77.4114 77.4114
109886 GOODS-S 53.079358 -27.731388 0.6427 0.5594 0.0074 3DHST 1.3649 0.1023 2.3724 0.1556 506.3529 161.4932
109900 GOODS-S 53.112810 -27.734630 0.7312 0.7531 0.0065 3DHST 1.3586 0.0922 1.2945 0.0455 758.1224 740.4903
109967 GOODS-S 53.155861 -27.735275 1.0226 1.0091 0.0204 3DHST 1.4407 0.1536 1.3566 0.0809 75.2873 74.1159
109992 GOODS-S 53.080631 -27.735848 1.0210 1.0765 0.0636 3DHST 1.1832 0.2506 1.4570 0.1449 160.9395 149.2279
110031 GOODS-S 53.040739 -27.735774 0.7778 0.7203 0.0110 3DHST 0.9386 0.1688 1.4091 0.1327 127.7414 94.0725
110258 GOODS-S 53.139439 -27.734707 0.9043 0.6226 0.0508 3DHST 1.0947 0.3153 1.7172 0.2433 231.1647 93.6915
110397 GOODS-S 53.144070 -27.734604 0.8971 0.8599 0.0431 3DHST 1.1472 0.2080 1.3393 0.1210 81.7362 79.4796
110487 GOODS-S 53.141122 -27.732656 0.9708 0.9708 0.0113 3DHST 1.3913 0.1814 1.7009 0.1117 68.7666 68.7666
110493 GOODS-S 53.073190 -27.734839 0.7637 0.7405 0.0167 3DHST 1.1722 0.3402 1.5060 0.2007 90.8963 87.4956
110504 GOODS-S 53.158133 -27.734502 1.2067 1.3994 0.0778 3DHST 0.8833 0.4529 nan nan 81.4715 70.2320
110655 GOODS-S 53.154484 -27.733941 0.6886 0.6132 0.0183 3DHST 1.2007 0.3273 1.4372 0.1908 92.0907 83.0900
110801 GOODS-S 53.062030 -27.732863 1.0988 1.0712 0.0393 3DHST 1.1905 0.3682 1.3608 0.2245 84.3341 81.8020
110870 GOODS-S 53.125097 -27.729791 0.6684 0.6464 0.0091 3DHST 1.0669 0.0672 1.1766 0.0359 1051.8582 1040.6328
111151 GOODS-S 53.116719 -27.732612 0.6124 0.4656 0.0487 3DHST nan nan nan nan 345.6785 137.7452
111194 GOODS-S 53.133825 -27.733130 0.7264 0.8374 0.0825 3DHST 0.8749 0.1945 1.1841 0.1316 119.3279 71.5681
111366 GOODS-S 53.045475 -27.732853 0.6313 0.3667 0.0253 3DHST nan nan nan nan 891.0147 550.2916
111643 GOODS-S 53.050800 -27.731430 0.7224 0.7224 0.0079 3DHST 1.5703 0.2984 1.4834 0.1559 70.8338 70.8338
111700 GOODS-S 53.133940 -27.730519 0.9747 0.9359 0.0181 3DHST 1.1361 0.1769 1.2744 0.1035 129.2554 112.9942
111741 GOODS-S 53.045461 -27.728629 1.1088 1.0539 0.0175 3DHST 1.1205 0.0899 1.3514 0.0539 330.6275 288.7525
111982 GOODS-S 53.107926 -27.728122 0.7114 1.3920 0.0000 3DHST 1.3456 0.0768 1.4514 0.0428 15146.7371 9274.5711
112093 GOODS-S 53.042327 -27.726208 1.0450 1.0048 0.0118 3DHST 1.5664 0.1850 1.8199 0.1077 231.3850 186.6634
112133 GOODS-S 53.073995 -27.729504 0.7474 0.6177 0.0196 3DHST 1.0147 0.1872 1.2584 0.1146 269.6151 133.9296
112448 GOODS-S 53.155483 -27.726190 0.6615 0.6780 0.0065 3DHST 1.6905 0.1452 1.7579 0.0776 198.7144 158.6996
112457 GOODS-S 53.039484 -27.729479 0.9697 1.0229 0.0187 3DHST 1.0386 0.2262 1.1344 0.1367 110.0157 90.6217
112617 GOODS-S 53.039396 -27.726626 1.1015 1.0205 0.0833 3DHST 1.2222 0.1937 1.3295 0.1236 108.0373 92.1476
112789 GOODS-S 53.106111 -27.724322 0.6611 0.6780 0.0096 3DHST 1.2534 0.0790 1.6928 0.0497 350.7365 313.7804
112827 GOODS-S 53.141037 -27.726180 0.9502 0.9589 0.0288 3DHST 1.0965 0.1948 1.1380 0.1133 102.9983 102.0264
112840 GOODS-S 53.134728 -27.729402 1.0431 0.9153 0.0949 3DHST 1.1507 0.2764 1.3844 0.1757 117.7396 101.0608
112943 GOODS-S 53.104414 -27.728511 0.7298 0.6115 0.0316 3DHST 1.3285 0.2630 1.2406 0.1275 161.9429 119.6695
113107 GOODS-S 53.136858 -27.728359 0.8913 1.1639 0.1839 3DHST 0.9446 0.2834 1.0331 0.1747 179.9117 133.7338
113184 GOODS-S 53.118020 -27.727934 0.7850 0.5385 0.0390 3DHST 1.7352 0.9539 4.4380 2.2506 316.9706 212.2989
113279 GOODS-S 53.075516 -27.727750 0.6444 0.6227 0.0137 3DHST 0.9072 0.1891 1.1667 0.1249 114.1478 104.9568
113298 GOODS-S 53.041827 -27.725868 1.0839 1.1507 0.0579 3DHST 1.2450 0.0995 1.6362 0.0629 274.7806 208.8115
113361 GOODS-S 53.113234 -27.726632 0.6612 0.7246 0.0136 3DHST 1.2705 0.1464 1.5409 0.0834 169.6107 129.7527
113375 GOODS-S 53.132686 -27.724837 1.0660 0.9612 0.0181 3DHST 3.5007 2.8064 6.2746 2.8185 2197.8444 2145.2189
113555 GOODS-S 53.114876 -27.725394 0.7298 0.6421 0.0174 3DHST 1.4600 0.1562 1.3728 0.0708 303.2840 114.3667
113678 GOODS-S 53.061175 -27.726963 0.9824 0.7911 0.0665 3DHST 1.2319 0.1607 1.3278 0.0882 302.2156 142.5898
113877 GOODS-S 53.107875 -27.726220 1.2320 0.8805 0.1017 3DHST 1.0904 0.1524 1.1165 0.0836 404.2240 241.3819
114108 GOODS-S 53.095892 -27.725411 0.7294 0.7294 0.0052 3DHST 1.4865 0.1713 1.7648 0.0884 74.9549 74.9549
114115 GOODS-S 53.061446 -27.726742 0.6515 1.4033 0.2987 3DHST -inf inf -inf inf nan nan
114221 GOODS-S 53.055115 -27.725774 0.6462 0.6804 0.0401 3DHST 0.9861 0.2479 1.2099 0.1399 117.4528 112.7820
114230 GOODS-S 53.042172 -27.725927 1.0805 1.0133 0.1279 3DHST 1.3538 0.2379 1.8374 0.1666 175.7727 104.0508
114563 GOODS-S 53.069616 -27.723368 0.7114 0.8828 0.0095 3DHST 2.1164 0.1256 2.0793 0.0624 8452.8279 5121.1694
114644 GOODS-S 53.063403 -27.724998 0.7460 0.6266 0.0194 3DHST 0.9950 0.1737 1.4514 0.1273 221.6399 91.0325
114657 GOODS-S 53.045639 -27.724930 1.2305 1.2012 0.0398 3DHST 1.4895 0.1739 1.3861 0.0843 281.4375 273.1529
114978 GOODS-S 53.054705 -27.723817 0.7143 0.6697 0.0000 3DHST 8.9244 1.8900 8.6219 0.9531 6788.6663 6708.3747
114998 GOODS-S 53.114048 -27.724439 0.7461 0.7009 0.0340 3DHST 1.0227 0.2012 1.3391 0.1342 108.8434 103.5757
115288 GOODS-S 53.130936 -27.723377 1.0511 1.0107 0.0360 3DHST 1.2935 0.2597 1.5739 0.1446 96.4048 89.2520
115319 GOODS-S 53.070695 -27.724111 0.7295 0.7295 0.0259 3DHST 1.1521 0.2592 1.3410 0.1394 119.1396 119.1396
115331 GOODS-S 53.094715 -27.723573 0.7286 0.5907 0.0092 3DHST 1.2645 0.1290 1.6186 0.0785 640.5116 125.9515
115446 GOODS-S 53.125297 -27.721949 1.1712 1.1011 0.0141 3DHST 1.1879 0.0930 1.3684 0.0589 316.3041 244.8638
115462 GOODS-S 53.097521 -27.721266 0.6442 0.5911 0.0066 3DHST 0.9496 0.0528 1.3342 0.0402 258.4425 155.8110
115775 GOODS-S 53.130476 -27.723096 1.1066 1.0518 0.0194 3DHST 1.1967 0.2339 1.2914 0.1233 147.1179 111.8143
115794 GOODS-S 53.128099 -27.721501 1.0439 0.9907 0.0130 3DHST 1.2379 0.1513 1.4522 0.0900 148.6833 116.3871
116031 GOODS-S 53.063491 -27.720266 0.6246 0.5422 0.0205 3DHST 1.3734 0.2495 3.0074 0.4783 198.4676 117.5063
116157 GOODS-S 53.124468 -27.721590 1.0888 1.0750 0.0206 3DHST 1.2070 0.2106 1.3998 0.1287 82.0421 81.4137
116284 GOODS-S 53.112882 -27.719905 1.1159 1.0215 0.0135 3DHST 1.1613 0.1410 1.4158 0.0814 370.8820 242.3125
116653 GOODS-S 53.077625 -27.721495 0.7412 0.6959 0.0166 3DHST 1.4761 0.2249 1.3088 0.1048 144.4653 110.1262
116724 GOODS-S 53.128734 -27.721139 0.6791 0.6883 0.0094 3DHST 1.1737 0.1579 1.5700 0.1011 187.5386 186.7870
116765 GOODS-S 53.048108 -27.720195 1.0150 1.0150 0.0096 3DHST 1.2492 0.2848 1.4819 0.1742 57.9225 57.9225
116862 GOODS-S 53.155512 -27.720811 0.8919 0.8427 0.0111 3DHST 1.0687 0.1323 1.1377 0.0775 214.3779 149.8479
117066 GOODS-S 53.142561 -27.719135 0.7333 0.6667 0.0196 3DHST 1.0739 0.1718 1.1523 0.0909 175.9983 146.1958
117138 GOODS-S 53.072352 -27.718686 0.6446 0.5712 0.0132 3DHST 1.1358 0.0798 1.6316 0.0681 612.1734 270.6217
117178 GOODS-S 53.039818 -27.720517 1.0442 1.3986 0.0000 3DHST 1.3052 0.0896 1.0713 0.0467 3427.1938 1832.2422
117180 GOODS-S 53.150712 -27.716204 0.9577 1.3955 0.0000 3DHST nan nan nan nan 0.0000 0.0000
117225 GOODS-S 53.108198 -27.720155 0.9701 0.9822 0.0200 3DHST 1.5200 0.4824 1.8013 0.2780 79.3106 78.5599
117358 GOODS-S 53.045590 -27.719439 1.0036 1.0036 0.0119 3DHST 1.1780 0.1218 1.2827 0.0658 187.9567 187.9567
117376 GOODS-S 53.082196 -27.718195 1.0059 0.9926 0.0124 3DHST 1.1963 0.1463 1.4319 0.0869 124.8835 124.7337
117429 GOODS-S 53.071428 -27.717579 0.6446 0.5419 0.0076 3DHST 1.5400 0.1131 3.3083 0.2115 728.4704 98.2918
117560 GOODS-S 53.120788 -27.720477 0.6732 0.3491 0.0813 3DHST nan nan nan nan 133.6521 97.2558
117608 GOODS-S 53.081636 -27.717718 0.6427 0.6448 0.0044 3DHST 1.8439 0.1324 1.9464 0.0743 213.8801 202.1690
117632 GOODS-S 53.047138 -27.709112 0.6256 0.5937 0.0060 3DHST 1.1378 0.0730 1.2124 0.0377 422.8696 385.8687
117725 GOODS-S 53.040435 -27.713365 0.7452 0.7493 0.0066 3DHST 0.9740 0.0615 1.4424 0.0445 405.2284 392.4561
117770 GOODS-S 53.119385 -27.719759 1.0696 1.3917 0.0018 3DHST 1.2377 0.2680 0.9729 0.1625 762.4966 559.2147
117790 GOODS-S 53.136506 -27.719179 0.6773 0.7832 0.0622 3DHST 0.9921 0.1673 1.0126 0.0814 166.3648 104.9504
117865 GOODS-S 53.130039 -27.719551 1.0351 0.8059 0.1118 3DHST 1.4893 0.3607 1.5154 0.1865 161.4368 126.7850
117997 GOODS-S 53.111220 -27.719266 0.6827 0.3494 0.3011 3DHST nan nan nan nan 142.3795 87.0286
118024 GOODS-S 53.146900 -27.718678 1.2201 1.1765 0.0165 3DHST 1.8611 0.5041 1.8337 0.2531 99.8791 82.4103
118100 GOODS-S 53.070304 -27.717853 0.6430 0.5306 0.0248 3DHST 5.1900 3.7840 10.4740 7.5703 513.4941 373.4454
118155 GOODS-S 53.128120 -27.718576 0.8668 0.8065 0.0132 3DHST 1.3017 0.1992 1.4799 0.1112 109.7639 82.7697
118193 GOODS-S 53.073136 -27.718190 1.1679 1.1751 0.0037 3DHST 1.7417 0.1674 3.3291 0.1463 8551.5359 8551.2049
118434 GOODS-S 53.049693 -27.718128 1.1269 1.1269 0.0138 3DHST 1.3044 0.3645 1.5651 0.2246 58.0781 58.0781
118448 GOODS-S 53.069294 -27.717555 0.6603 0.6067 0.0794 3DHST 1.0695 0.1470 1.3506 0.0889 256.7121 218.7522
118455 GOODS-S 53.059861 -27.716273 1.0274 1.2002 0.0243 3DHST 1.2381 0.0893 1.6739 0.0574 2245.5099 1251.2062
118526 GOODS-S 53.073527 -27.717389 0.6436 0.5218 0.0150 3DHST 4.4215 1.9198 8.9846 3.8529 596.9468 376.7299
118585 GOODS-S 53.154079 -27.717859 1.2045 1.1613 0.0307 3DHST 1.0476 0.3043 1.2570 0.1995 65.0283 59.0263
118660 GOODS-S 53.064396 -27.717723 1.2244 1.1525 0.0343 3DHST 1.0342 0.3138 1.4735 0.2210 94.7553 81.7124
119016 GOODS-S 53.120915 -27.715390 1.0977 1.0701 0.0102 3DHST 1.1845 0.1107 1.4185 0.0663 124.4664 118.1165
119088 GOODS-S 53.073419 -27.715952 0.6446 0.5613 0.0097 3DHST 1.1889 0.1378 2.0110 0.1643 297.0293 139.4249
119193 GOODS-S 53.057745 -27.713586 0.7757 0.7294 0.0071 3DHST 0.9235 0.0575 1.2905 0.0392 1045.1561 957.6023
119489 GOODS-S 53.055124 -27.711379 0.6280 0.5357 0.0104 3DHST 2.1583 0.2095 4.5996 0.4160 892.9175 486.5940
119504 GOODS-S 53.112597 -27.715656 0.9498 1.0126 0.0393 3DHST 1.0553 0.1616 1.1550 0.0905 288.4571 239.8475
119612 GOODS-S 53.079783 -27.716203 1.0107 0.9713 0.0077 3DHST 1.0716 0.1623 1.1332 0.0923 109.5103 81.9998
119666 GOODS-S 53.056512 -27.715668 1.0049 0.8005 0.0540 3DHST 1.3365 0.2938 1.5345 0.1657 128.1794 80.1875
119702 GOODS-S 53.057255 -27.715320 1.0613 1.0476 0.0178 3DHST 1.1149 0.1908 1.1143 0.0962 107.3597 106.0774
119774 GOODS-S 53.059436 -27.715070 0.8079 0.8323 0.0106 3DHST 1.3823 0.2283 1.3787 0.1236 105.9280 98.1946
119899 GOODS-S 53.042096 -27.713943 0.7031 0.5025 0.0127 3DHST nan nan nan nan 882.0368 623.5693
119960 GOODS-S 53.044104 -27.714979 0.6278 0.5958 0.0288 3DHST 1.1884 0.3331 1.2074 0.1648 89.0426 86.6802
120099 GOODS-S 53.124955 -27.714591 1.0595 0.9551 0.0236 3DHST 0.9383 0.2302 1.0836 0.1381 123.3594 89.9502
120229 GOODS-S 53.045148 -27.714340 0.7523 0.7293 0.0282 3DHST 1.5579 0.3522 1.3154 0.1522 85.1854 83.7171
120351 GOODS-S 53.123510 -27.711820 0.6777 0.6131 0.0036 3DHST 1.1586 0.0688 1.2154 0.0333 805.1852 285.2890
120559 GOODS-S 53.040175 -27.713881 0.7404 0.7062 0.0167 3DHST 1.6236 0.5934 1.3425 0.2075 113.0016 103.7438
120803 GOODS-S 53.074779 -27.712808 0.6115 0.5107 0.0258 3DHST nan nan nan nan 200.5268 152.1512
120825 GOODS-S 53.096061 -27.707305 0.7621 0.5731 0.0559 3DHST 1.4158 0.1558 1.6595 0.1193 701.1817 107.1545
120840 GOODS-S 53.067672 -27.713847 0.7220 0.6665 0.0357 3DHST 1.3631 0.3007 1.4603 0.1782 125.7846 104.1536
120898 GOODS-S 53.107698 -27.712801 1.1218 1.2135 0.0780 3DHST 1.3579 0.2745 1.6301 0.1765 131.2740 99.0530
121095 GOODS-S 53.079236 -27.711868 1.0441 1.0173 0.0423 3DHST 1.3952 0.1888 1.6548 0.1105 126.6982 111.6949
121149 GOODS-S 53.054879 -27.713192 0.6219 0.4061 0.0457 3DHST nan nan nan nan 109.3857 87.1478
121227 GOODS-S 53.059628 -27.711910 1.2049 0.9567 0.0215 3DHST 1.1966 0.2894 1.4941 0.1765 158.6504 85.7023
121405 GOODS-S 53.122073 -27.712453 1.0957 1.0680 0.0349 3DHST 1.2699 0.2279 1.6011 0.1340 104.7465 91.6279
121781 GOODS-S 53.119344 -27.709333 1.0743 1.0470 0.0131 3DHST 1.1233 0.1043 1.4219 0.0621 105.6072 98.3032
