# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_south_idv415 pears_ra pears_dec threed_ra threed_dec
76079 23605 53.141207 -27.799575 53.141212 -27.799572
23433 3475 53.141214 -27.900469 53.141212 -27.900476
26640 4349 53.141221 -27.893179 53.141220 -27.893183
29744 5142 53.141229 -27.887624 53.141220 -27.887638
19226 2595 53.141256 -27.907070 53.141273 -27.907076
91085 30682 53.141294 -27.771398 53.141289 -27.771397
61563 17694 53.141325 -27.829877 53.141338 -27.829874
21196 2958 53.141363 -27.904972 53.141369 -27.904966
62990 18484 53.141377 -27.825690 53.141376 -27.825693
120887 41965 53.141419 -27.714113 53.141418 -27.714113
31202 5686 53.141467 -27.883810 53.141464 -27.883810
23664 3574 53.141483 -27.899644 53.141476 -27.899632
61505 17730 53.141515 -27.829748 53.141518 -27.829742
23611 3512 53.141526 -27.900225 53.141495 -27.900208
24793 4005 53.141540 -27.895746 53.141525 -27.895742
105056 35433 53.141540 -27.745823 53.141525 -27.745829
113303 39411 53.141549 -27.726881 53.141537 -27.726883
15868 1756 53.141551 -27.918048 53.141548 -27.918043
26886 4371 53.141560 -27.893077 53.141560 -27.893084
103421 34680 53.141572 -27.750809 53.141567 -27.750811
75664 23404 53.141576 -27.800558 53.141579 -27.800570
108456 36850 53.141609 -27.738597 53.141617 -27.738594
73994 22793 53.141609 -27.804077 53.141613 -27.804077
73527 22332 53.141643 -27.805797 53.141632 -27.805782
30811 6122 53.141655 -27.880853 53.141644 -27.880852
89145 30331 53.141674 -27.773107 53.141674 -27.773111
109167 37270 53.141678 -27.736678 53.141659 -27.736691
51904 14199 53.141682 -27.845306 53.141674 -27.845299
33607 6359 53.141688 -27.879852 53.141685 -27.879847
107778 36674 53.141693 -27.740847 53.141693 -27.740835
115226 39837 53.141736 -27.724509 53.141720 -27.724510
107171 36249 53.141790 -27.742518 53.141781 -27.742517
53974 15328 53.141839 -27.841369 53.141819 -27.841352
110198 37541 53.141864 -27.735611 53.141853 -27.735600
22402 3186 53.141867 -27.901909 53.141857 -27.901903
62223 18201 53.141881 -27.827172 53.141880 -27.827164
68303 20124 53.141894 -27.817652 53.141895 -27.817650
78170 24838 53.141932 -27.794766 53.141930 -27.794767
32836 6021 53.141997 -27.881791 53.141991 -27.881796
76898 24088 53.142007 -27.797401 53.142002 -27.797405
114878 39686 53.142024 -27.724573 53.142006 -27.724566
20415 2654 53.142079 -27.907722 53.142078 -27.907722
65789 19307 53.142080 -27.819918 53.142075 -27.819904
62806 18207 53.142086 -27.827671 53.142090 -27.827660
79283 26639 53.142121 -27.786696 53.142117 -27.786695
118708 41759 53.142124 -27.715372 53.142117 -27.715370
47213 12379 53.142132 -27.853180 53.142124 -27.853178
69926 20948 53.142152 -27.813774 53.142143 -27.813765
60090 17123 53.142160 -27.832684 53.142136 -27.832689
66427 19604 53.142165 -27.820283 53.142170 -27.820265
53372 14867 53.142182 -27.842796 53.142166 -27.842812
60997 17630 53.142229 -27.830488 53.142254 -27.830484
112280 38584 53.142240 -27.730670 53.142227 -27.730667
76915 24817 53.142257 -27.795411 53.142239 -27.795406
23246 3436 53.142288 -27.900512 53.142281 -27.900513
115807 39942 53.142317 -27.723693 53.142311 -27.723688
53661 14858 53.142319 -27.842668 53.142319 -27.842667
116335 40232 53.142347 -27.722578 53.142342 -27.722576
62420 18228 53.142348 -27.827645 53.142338 -27.827635
50090 13919 53.142352 -27.847095 53.142349 -27.847084
51178 14078 53.142398 -27.846276 53.142380 -27.846281
26248 4172 53.142417 -27.894178 53.142406 -27.894176
58913 16859 53.142431 -27.834172 53.142422 -27.834154
75407 23430 53.142431 -27.800891 53.142429 -27.800892
91777 31463 53.142463 -27.764943 53.142464 -27.764938
113173 38861 53.142542 -27.728812 53.142513 -27.728817
74352 22843 53.142548 -27.803721 53.142548 -27.803715
117066 41062 53.142561 -27.719135 53.142574 -27.719122
22708 3188 53.142595 -27.899975 53.142593 -27.899969
25184 4036 53.142600 -27.895068 53.142582 -27.895061
63398 18429 53.142626 -27.826555 53.142624 -27.826538
52890 14534 53.142636 -27.843843 53.142620 -27.843836
24671 3805 53.142654 -27.897379 53.142677 -27.897366
22266 3164 53.142656 -27.903210 53.142654 -27.903213
65551 19306 53.142691 -27.822023 53.142693 -27.822012
31962 5729 53.142693 -27.883615 53.142704 -27.883627
120644 41881 53.142697 -27.714311 53.142689 -27.714306
33074 6043 53.142705 -27.881445 53.142704 -27.881449
80297 25991 53.142734 -27.790020 53.142746 -27.790014
62620 18273 53.142734 -27.827027 53.142715 -27.826996
44995 11158 53.142804 -27.857604 53.142780 -27.857618
34245 6490 53.142814 -27.878909 53.142807 -27.878902
62238 18175 53.142871 -27.827913 53.142849 -27.827896
52338 14451 53.142885 -27.844646 53.142872 -27.844643
86007 28610 53.142887 -27.779906 53.142860 -27.779905
36291 7593 53.142894 -27.873808 53.142887 -27.873796
96123 32197 53.142898 -27.763669 53.142895 -27.763662
36394 7470 53.142929 -27.874205 53.142921 -27.874222
19435 2426 53.142984 -27.909361 53.142986 -27.909357
23136 3409 53.142997 -27.901091 53.142998 -27.901089
35565 7006 53.143049 -27.876190 53.143028 -27.876179
109794 37739 53.143109 -27.730585 53.143101 -27.730581
69190 20612 53.143112 -27.815503 53.143116 -27.815496
93878 31548 53.143169 -27.767285 53.143169 -27.767288
21385 2967 53.143181 -27.904855 53.143188 -27.904827
82075 26904 53.143227 -27.786825 53.143250 -27.786821
91414 30664 53.143248 -27.771255 53.143246 -27.771248
58684 16840 53.143286 -27.834176 53.143269 -27.834129
77829 24717 53.143316 -27.795290 53.143318 -27.795261
119082 41116 53.143374 -27.717714 53.143360 -27.717712
81649 26361 53.143385 -27.788006 53.143391 -27.787998
114427 39355 53.143406 -27.726345 53.143394 -27.726343
83809 27881 53.143466 -27.783222 53.143467 -27.783209
99598 33304 53.143482 -27.758095 53.143471 -27.758097
109438 37364 53.143484 -27.737160 53.143471 -27.737169
102545 34366 53.143487 -27.752499 53.143486 -27.752504
100384 33766 53.143491 -27.755723 53.143490 -27.755716
78036 24699 53.143519 -27.795228 53.143520 -27.795219
59530 17029 53.143536 -27.833333 53.143528 -27.833328
80816 26231 53.143571 -27.789133 53.143562 -27.789127
58286 16680 53.143584 -27.834724 53.143581 -27.834711
99644 33290 53.143614 -27.758164 53.143616 -27.758175
104641 35209 53.143615 -27.747921 53.143608 -27.747927
108001 36845 53.143618 -27.739801 53.143681 -27.739777
45221 11369 53.143634 -27.857083 53.143631 -27.857073
29820 5083 53.143642 -27.887939 53.143642 -27.887939
110983 37798 53.143690 -27.734172 53.143681 -27.734167
112986 38738 53.143698 -27.729360 53.143696 -27.729361
33250 6212 53.143733 -27.880584 53.143715 -27.880554
111791 38221 53.143762 -27.732114 53.143749 -27.732117
110765 38117 53.143821 -27.733225 53.143810 -27.733229
63307 19146 53.143841 -27.813469 53.143833 -27.813467
112176 38462 53.143860 -27.731227 53.143845 -27.731220
35989 7187 53.143862 -27.875152 53.143860 -27.875151
67599 20030 53.143903 -27.818001 53.143898 -27.817991
24717 3801 53.143907 -27.897703 53.143909 -27.897715
86241 28658 53.143937 -27.779730 53.143932 -27.779718
9382 934 53.144008 -27.928778 53.144012 -27.928774
96494 32675 53.144032 -27.761488 53.144032 -27.761480
63049 18259 53.144039 -27.827184 53.144039 -27.827175
57822 16727 53.144044 -27.835109 53.144039 -27.835112
15281 1621 53.144057 -27.919443 53.144043 -27.919437
13648 1383 53.144067 -27.923143 53.144073 -27.923149
110397 37872 53.144070 -27.734604 53.144058 -27.734602
62555 18143 53.144124 -27.828083 53.144127 -27.828075
66934 19759 53.144134 -27.819492 53.144127 -27.819487
89789 30242 53.144147 -27.773557 53.144173 -27.773550
56067 15649 53.144147 -27.839158 53.144154 -27.839165
26891 4595 53.144178 -27.890151 53.144184 -27.890123
19016 2345 53.144188 -27.909835 53.144188 -27.909842
20901 2856 53.144242 -27.905625 53.144241 -27.905624
92911 31105 53.144244 -27.769059 53.144238 -27.769054
55199 15542 53.144268 -27.840138 53.144260 -27.840132
87611 29360 53.144271 -27.777147 53.144268 -27.777155
109505 37409 53.144355 -27.735552 53.144341 -27.735561
112634 38745 53.144365 -27.729773 53.144337 -27.729776
98198 32901 53.144448 -27.760465 53.144447 -27.760462
80508 25810 53.144464 -27.790356 53.144455 -27.790352
86424 29047 53.144478 -27.779036 53.144489 -27.779026
113611 39001 53.144499 -27.728071 53.144489 -27.728071
112746 38642 53.144515 -27.729879 53.144505 -27.729881
62199 18184 53.144593 -27.827683 53.144581 -27.827690
48056 12754 53.144610 -27.851552 53.144596 -27.851543
91365 30683 53.144656 -27.771106 53.144653 -27.771107
98722 32977 53.144671 -27.759836 53.144665 -27.759834
62440 18177 53.144690 -27.827329 53.144691 -27.827324
81944 27549 53.144716 -27.785450 53.144714 -27.785440
10603 1000 53.144760 -27.928434 53.144756 -27.928429
86983 29068 53.144815 -27.778586 53.144817 -27.778582
26457 4231 53.144824 -27.894123 53.144810 -27.894129
104801 35243 53.144835 -27.748135 53.144836 -27.748137
107036 36178 53.144866 -27.743417 53.144855 -27.743412
27862 4637 53.144912 -27.890934 53.144932 -27.890936
92399 31131 53.144928 -27.769311 53.144924 -27.769302
85300 28495 53.144942 -27.780816 53.144955 -27.780811
54823 15532 53.144942 -27.840218 53.144943 -27.840210
80372 25983 53.144981 -27.790038 53.144970 -27.790028
80214 26406 53.145077 -27.789438 53.145069 -27.789427
71524 21740 53.145084 -27.809846 53.145084 -27.809847
77916 24572 53.145086 -27.795404 53.145058 -27.795395
56801 16104 53.145096 -27.837378 53.145092 -27.837372
68999 20566 53.145098 -27.815391 53.145092 -27.815393
28207 4669 53.145123 -27.890355 53.145115 -27.890341
55031 15428 53.145164 -27.840387 53.145168 -27.840384
119440 41477 53.145166 -27.716273 53.145157 -27.716276
49797 13683 53.145173 -27.847726 53.145176 -27.847729
102504 34082 53.145193 -27.751045 53.145184 -27.751049
23172 3649 53.145209 -27.897243 53.145199 -27.897238
86604 29155 53.145223 -27.777903 53.145233 -27.777901
118634 41005 53.145253 -27.718468 53.145245 -27.718462
8856 872 53.145272 -27.929901 53.145267 -27.929899
79367 25547 53.145282 -27.791867 53.145271 -27.791862
34620 6736 53.145331 -27.877486 53.145313 -27.877493
119418 41829 53.145344 -27.715350 53.145321 -27.715363
105980 35721 53.145346 -27.744600 53.145336 -27.744600
86483 29159 53.145356 -27.778822 53.145344 -27.778833
53892 14961 53.145409 -27.842001 53.145409 -27.841990
46302 11845 53.145415 -27.854928 53.145428 -27.854918
94425 31685 53.145437 -27.766735 53.145447 -27.766741
102735 34482 53.145445 -27.750531 53.145439 -27.750532
33749 6400 53.145448 -27.879642 53.145443 -27.879618
105198 35587 53.145461 -27.745452 53.145454 -27.745457
23524 3489 53.145464 -27.900231 53.145458 -27.900230
18293 2198 53.145484 -27.912550 53.145508 -27.912567
19639 2740 53.145496 -27.903841 53.145481 -27.903843
59393 17130 53.145523 -27.833154 53.145512 -27.833126
112745 38680 53.145533 -27.729752 53.145519 -27.729752
106026 35758 53.145536 -27.745192 53.145527 -27.745190
59250 16779 53.145591 -27.833947 53.145592 -27.833944
82356 27090 53.145600 -27.786087 53.145603 -27.786091
30241 5250 53.145621 -27.886583 53.145611 -27.886585
14215 1522 53.145639 -27.919770 53.145634 -27.919769
90078 30107 53.145647 -27.773428 53.145645 -27.773418
61600 17714 53.145654 -27.829844 53.145664 -27.829836
58379 16832 53.145661 -27.833645 53.145660 -27.833639
15336 1642 53.145662 -27.919113 53.145657 -27.919107
118925 41312 53.145717 -27.717367 53.145702 -27.717363
63931 18646 53.145733 -27.825514 53.145733 -27.825506
101177 33918 53.145836 -27.754367 53.145832 -27.754360
115859 40152 53.145916 -27.722575 53.145912 -27.722563
55237 15682 53.145921 -27.840010 53.145924 -27.839970
21592 2977 53.145924 -27.901462 53.145931 -27.901447
109596 37401 53.145926 -27.736681 53.145912 -27.736685
59326 17074 53.145937 -27.833337 53.145924 -27.833342
72024 21849 53.145944 -27.808541 53.145935 -27.808531
60036 17155 53.145979 -27.832681 53.145973 -27.832676
63606 18500 53.145989 -27.825730 53.146008 -27.825659
112386 38506 53.146010 -27.730705 53.145988 -27.730703
73063 22288 53.146039 -27.806445 53.146046 -27.806442
103047 34646 53.146052 -27.750697 53.146069 -27.750641
32635 5934 53.146055 -27.882254 53.146034 -27.882244
70032 20970 53.146068 -27.812326 53.146130 -27.812309
84139 27867 53.146085 -27.782974 53.146088 -27.782972
108066 36632 53.146088 -27.740990 53.146091 -27.740990
93811 31572 53.146088 -27.766564 53.146080 -27.766569
35523 6985 53.146100 -27.876269 53.146114 -27.876280
101625 34057 53.146111 -27.754187 53.146103 -27.754185
14295 1581 53.146141 -27.918047 53.146141 -27.918034
59351 16850 53.146152 -27.834042 53.146149 -27.834042
6004 405 53.146161 -27.925827 53.146172 -27.925808
86117 28844 53.146166 -27.779880 53.146141 -27.779869
27562 4478 53.146168 -27.891951 53.146168 -27.891945
90491 30662 53.146174 -27.771032 53.146191 -27.771038
59492 17119 53.146181 -27.832902 53.146183 -27.832901
23877 3581 53.146220 -27.899528 53.146191 -27.899528
60481 17459 53.146270 -27.831469 53.146271 -27.831469
109389 37387 53.146274 -27.736271 53.146252 -27.736279
55576 15560 53.146311 -27.839556 53.146301 -27.839558
61340 17726 53.146313 -27.829835 53.146309 -27.829832
57876 16496 53.146317 -27.835830 53.146309 -27.835829
92248 30924 53.146360 -27.770086 53.146358 -27.770075
61230 17678 53.146363 -27.830351 53.146362 -27.830353
107663 36563 53.146372 -27.741287 53.146389 -27.741278
106073 35800 53.146396 -27.744310 53.146374 -27.744314
46528 11943 53.146417 -27.854511 53.146366 -27.854517
87202 29023 53.146434 -27.778307 53.146412 -27.778311
29922 5165 53.146450 -27.887230 53.146446 -27.887230
108174 36630 53.146458 -27.740805 53.146446 -27.740799
96555 32572 53.146531 -27.761687 53.146523 -27.761679
36361 7440 53.146548 -27.874226 53.146534 -27.874231
116174 40247 53.146586 -27.722578 53.146580 -27.722584
34457 7134 53.146597 -27.876704 53.146580 -27.876711
18800 2316 53.146605 -27.911070 53.146591 -27.911060
27974 4682 53.146612 -27.889677 53.146606 -27.889673
48311 12889 53.146620 -27.850945 53.146603 -27.850945
87492 29323 53.146628 -27.777494 53.146622 -27.777496
119137 41133 53.146687 -27.717647 53.146671 -27.717646
16937 1943 53.146698 -27.915798 53.146667 -27.915779
21363 2919 53.146706 -27.904563 53.146698 -27.904562
97388 32512 53.146757 -27.761745 53.146751 -27.761744
71847 21665 53.146768 -27.809410 53.146778 -27.809416
109962 37361 53.146824 -27.736664 53.146797 -27.736650
45989 11691 53.146860 -27.855550 53.146877 -27.855560
19546 2478 53.146883 -27.909042 53.146870 -27.909044
84846 28218 53.146891 -27.781773 53.146885 -27.781773
47396 13129 53.146899 -27.851333 53.146889 -27.851330
118024 41108 53.146900 -27.718678 53.146893 -27.718679
58441 16538 53.146915 -27.835331 53.146919 -27.835325
97368 32598 53.146916 -27.762054 53.146950 -27.762028
76706 24039 53.146926 -27.798138 53.146923 -27.798136
62935 18281 53.146938 -27.827062 53.146942 -27.827047
68235 20315 53.146952 -27.816878 53.146938 -27.816887
27600 4716 53.146958 -27.890536 53.146938 -27.890526
68941 20527 53.146995 -27.815890 53.146992 -27.815903
91789 30872 53.147022 -27.770058 53.147026 -27.770063
86184 29053 53.147080 -27.778432 53.147072 -27.778421
15116 1601 53.147107 -27.920040 53.147110 -27.920038
62281 18073 53.147116 -27.827789 53.147106 -27.827784
81926 26739 53.147121 -27.787109 53.147118 -27.787106
109052 37089 53.147149 -27.738189 53.147175 -27.738132
15800 1730 53.147163 -27.917565 53.147163 -27.917568
80500 26549 53.147179 -27.788481 53.147175 -27.788475
91228 30658 53.147217 -27.771474 53.147228 -27.771467
67908 20079 53.147228 -27.817964 53.147221 -27.817947
108322 37001 53.147256 -27.738675 53.147251 -27.738676
109091 37063 53.147265 -27.738400 53.147259 -27.738400
19542 2486 53.147277 -27.909385 53.147278 -27.909391
69426 20644 53.147294 -27.815161 53.147289 -27.815153
87250 29107 53.147299 -27.777577 53.147285 -27.777573
108620 36979 53.147300 -27.739243 53.147297 -27.739244
15157 1593 53.147311 -27.919794 53.147327 -27.919796
50282 13500 53.147353 -27.848148 53.147350 -27.848145
65145 19125 53.147358 -27.822427 53.147339 -27.822422
77405 24329 53.147409 -27.796556 53.147408 -27.796558
96796 32399 53.147414 -27.763220 53.147408 -27.763218
82729 27341 53.147432 -27.784519 53.147430 -27.784517
113558 39130 53.147447 -27.727694 53.147434 -27.727684
103367 34688 53.147455 -27.750834 53.147461 -27.750835
67752 20067 53.147512 -27.817915 53.147495 -27.817902
32565 5892 53.147567 -27.882512 53.147560 -27.882507
55960 15754 53.147581 -27.839181 53.147530 -27.839197
26443 4281 53.147582 -27.893596 53.147594 -27.893557
14081 1437 53.147664 -27.922114 53.147655 -27.922117
74224 22737 53.147677 -27.803999 53.147686 -27.803993
101780 34043 53.147714 -27.754003 53.147705 -27.754002
119873 41676 53.147715 -27.715601 53.147709 -27.715603
108510 36854 53.147721 -27.739197 53.147713 -27.739197
23215 3424 53.147745 -27.900513 53.147739 -27.900507
87658 29313 53.147773 -27.776948 53.147766 -27.776943
95069 31913 53.147777 -27.765621 53.147778 -27.765615
58689 17007 53.147790 -27.833577 53.147781 -27.833569
117730 40677 53.147794 -27.720070 53.147762 -27.720062
45736 11422 53.147801 -27.856408 53.147812 -27.856392
91429 30668 53.147813 -27.771366 53.147808 -27.771358
88852 30079 53.147838 -27.774040 53.147842 -27.774034
75751 23821 53.147894 -27.799696 53.147884 -27.799690
63993 18791 53.147898 -27.823916 53.147911 -27.823910
93218 31269 53.147900 -27.768272 53.147903 -27.768278
14158 1466 53.147926 -27.921726 53.147919 -27.921730
108366 36693 53.147933 -27.740480 53.147926 -27.740480
89066 29743 53.147949 -27.775031 53.147984 -27.775009
76443 24021 53.147964 -27.798278 53.147961 -27.798286
63998 18599 53.147978 -27.825590 53.147976 -27.825581
81445 26558 53.147985 -27.787687 53.147980 -27.787682
89063 29846 53.147998 -27.774685 53.147999 -27.774672
79209 25244 53.148017 -27.792868 53.148010 -27.792879
23034 3361 53.148027 -27.901426 53.148048 -27.901430
69117 20614 53.148045 -27.815454 53.148045 -27.815449
110573 38249 53.148047 -27.732550 53.148029 -27.732553
60553 17429 53.148078 -27.831545 53.148094 -27.831535
21777 2989 53.148082 -27.903771 53.148075 -27.903769
59610 16958 53.148105 -27.833412 53.148087 -27.833406
95153 31875 53.148106 -27.765733 53.148090 -27.765747
17701 2097 53.148111 -27.913062 53.148121 -27.913055
10593 1017 53.148184 -27.928863 53.148190 -27.928856
33422 6121 53.148203 -27.880818 53.148201 -27.880800
36020 7276 53.148220 -27.875044 53.148239 -27.874992
52745 14538 53.148233 -27.844096 53.148235 -27.844097
105188 35747 53.148244 -27.743934 53.148232 -27.743933
17303 1977 53.148303 -27.914739 53.148304 -27.914730
17025 1941 53.148320 -27.915498 53.148304 -27.915491
57194 16271 53.148325 -27.836872 53.148304 -27.836863
22862 3348 53.148327 -27.901180 53.148319 -27.901199
66753 19743 53.148335 -27.819898 53.148338 -27.819902
60143 17361 53.148377 -27.828874 53.148369 -27.828861
30546 5242 53.148386 -27.885517 53.148392 -27.885525
54920 15291 53.148404 -27.840620 53.148418 -27.840612
77139 24312 53.148409 -27.796903 53.148396 -27.796902
88325 29649 53.148416 -27.775782 53.148415 -27.775778
106172 35779 53.148464 -27.745082 53.148464 -27.745089
115781 40597 53.148473 -27.719482 53.148453 -27.719473
19683 2569 53.148499 -27.908316 53.148491 -27.908329
87569 29431 53.148506 -27.777282 53.148502 -27.777285
26282 4191 53.148513 -27.893581 53.148525 -27.893564
91263 30792 53.148542 -27.770134 53.148552 -27.770151
57635 16677 53.148571 -27.834931 53.148563 -27.834929
76982 24365 53.148586 -27.796943 53.148582 -27.796938
10465 1002 53.148590 -27.929019 53.148594 -27.929010
86133 28597 53.148598 -27.779950 53.148571 -27.779957
20118 2364 53.148598 -27.907644 53.148586 -27.907639
35762 7526 53.148631 -27.873978 53.148628 -27.873968
88925 29986 53.148659 -27.774533 53.148655 -27.774523
90290 30220 53.148732 -27.772947 53.148708 -27.772942
114334 39414 53.148743 -27.726351 53.148720 -27.726337
74011 22730 53.148753 -27.804300 53.148750 -27.804296
47646 13233 53.148770 -27.850441 53.148766 -27.850470
108694 37010 53.148781 -27.738887 53.148766 -27.738886
14807 1555 53.148790 -27.920302 53.148777 -27.920307
65419 19348 53.148829 -27.821119 53.148823 -27.821115
104536 35208 53.148844 -27.748146 53.148842 -27.748137
11079 1045 53.148848 -27.928373 53.148872 -27.928377
61947 17986 53.148874 -27.828813 53.148857 -27.828817
48917 13528 53.148897 -27.848658 53.148888 -27.848665
98879 33058 53.148931 -27.759543 53.148918 -27.759537
107240 36376 53.148937 -27.742280 53.148918 -27.742292
74133 23102 53.148958 -27.799680 53.148964 -27.799671
74909 23001 53.148972 -27.802509 53.148960 -27.802502
98195 32897 53.148973 -27.759805 53.148979 -27.759804
84463 28353 53.149010 -27.781941 53.149017 -27.781952
82966 27370 53.149042 -27.785057 53.149048 -27.785051
60501 17708 53.149044 -27.830319 53.149036 -27.830296
88222 29699 53.149080 -27.774303 53.149071 -27.774302
78710 25641 53.149135 -27.792985 53.149147 -27.792980
108895 36997 53.149154 -27.738761 53.149128 -27.738752
57593 16388 53.149190 -27.836261 53.149204 -27.836266
95688 31878 53.149196 -27.763622 53.149158 -27.763632
79762 25628 53.149206 -27.791454 53.149197 -27.791466
86064 28975 53.149213 -27.778805 53.149204 -27.778797
104139 35145 53.149224 -27.748581 53.149223 -27.748589
20864 2820 53.149242 -27.906163 53.149231 -27.906172
107381 36331 53.149248 -27.742520 53.149239 -27.742546
106890 36050 53.149277 -27.743814 53.149261 -27.743820
80495 26550 53.149300 -27.788526 53.149288 -27.788523
24599 3787 53.149328 -27.897808 53.149338 -27.897795
10840 1051 53.149335 -27.928101 53.149338 -27.928091
24710 3812 53.149340 -27.897468 53.149334 -27.897467
64734 18937 53.149359 -27.824001 53.149353 -27.823998
48025 12943 53.149389 -27.851290 53.149399 -27.851297
108443 36820 53.149422 -27.740035 53.149426 -27.740023
99864 33502 53.149433 -27.757084 53.149410 -27.757076
36076 7130 53.149433 -27.875350 53.149418 -27.875345
65246 18943 53.149462 -27.823593 53.149452 -27.823591
113981 39297 53.149480 -27.726738 53.149448 -27.726700
99203 33122 53.149534 -27.758986 53.149490 -27.758993
20201 2652 53.149682 -27.907816 53.149670 -27.907816
65609 19234 53.149683 -27.822278 53.149677 -27.822273
22250 3176 53.149711 -27.903029 53.149685 -27.903042
75198 23370 53.149721 -27.801168 53.149731 -27.801180
113607 39463 53.149729 -27.726795 53.149723 -27.726795
113602 39155 53.149741 -27.727279 53.149708 -27.727312
53478 14919 53.149749 -27.842406 53.149746 -27.842400
13784 1409 53.149753 -27.922779 53.149750 -27.922783
16463 1828 53.149755 -27.916587 53.149746 -27.916588
83063 27249 53.149784 -27.784986 53.149784 -27.784990
25716 4103 53.149786 -27.895215 53.149773 -27.895210
81817 26559 53.149840 -27.787447 53.149841 -27.787443
43381 11979 53.149844 -27.855095 53.149849 -27.855087
73333 22942 53.149846 -27.803301 53.149841 -27.803299
113938 39447 53.149867 -27.726963 53.149849 -27.726992
68827 20651 53.149886 -27.813999 53.149883 -27.813995
64287 18761 53.149904 -27.823901 53.149899 -27.823896
44134 10869 53.149924 -27.858926 53.149902 -27.858952
52096 14239 53.149924 -27.844993 53.149918 -27.844976
80050 26071 53.149934 -27.790441 53.149944 -27.790457
107844 36570 53.149960 -27.741391 53.149952 -27.741388
14703 1523 53.149979 -27.919310 53.149979 -27.919304
78434 25076 53.150033 -27.793899 53.150024 -27.793877
60019 17327 53.150056 -27.832229 53.150051 -27.832211
14730 1512 53.150077 -27.920025 53.150066 -27.920029
106650 35988 53.150104 -27.744195 53.150097 -27.744194
69341 20634 53.150110 -27.815226 53.150112 -27.815226
107836 36653 53.150126 -27.739938 53.150116 -27.739931
44580 10908 53.150131 -27.858674 53.150139 -27.858669
20627 2765 53.150162 -27.906229 53.150158 -27.906233
64278 18795 53.150178 -27.824539 53.150177 -27.824528
58291 16603 53.150182 -27.834528 53.150188 -27.834530
50907 14013 53.150238 -27.846461 53.150280 -27.846462
102692 34418 53.150247 -27.752239 53.150246 -27.752241
29551 5094 53.150249 -27.887895 53.150246 -27.887892
31548 5648 53.150256 -27.884272 53.150238 -27.884260
100634 33811 53.150320 -27.755482 53.150311 -27.755493
44896 11143 53.150320 -27.857908 53.150330 -27.857908
110702 37845 53.150335 -27.734414 53.150326 -27.734427
14071 1429 53.150395 -27.916920 53.150391 -27.916920
17567 2059 53.150443 -27.914292 53.150429 -27.914288
77404 24566 53.150467 -27.795739 53.150463 -27.795717
102393 34295 53.150487 -27.752931 53.150478 -27.752922
111415 38107 53.150518 -27.732641 53.150509 -27.732634
82984 27629 53.150522 -27.783867 53.150509 -27.783867
53865 14902 53.150522 -27.842364 53.150524 -27.842363
14629 1511 53.150549 -27.920614 53.150536 -27.920568
71864 21774 53.150604 -27.809505 53.150604 -27.809498
89209 30034 53.150607 -27.771654 53.150600 -27.771646
61701 17822 53.150607 -27.829508 53.150597 -27.829508
22203 3146 53.150638 -27.902444 53.150631 -27.902445
29168 4976 53.150659 -27.888629 53.150658 -27.888622
65170 19113 53.150662 -27.822825 53.150673 -27.822819
44808 11433 53.150704 -27.857360 53.150707 -27.857353
117180 41370 53.150712 -27.716204 53.150711 -27.716192
62456 17928 53.150729 -27.825512 53.150730 -27.825506
66308 19546 53.150736 -27.820830 53.150745 -27.820829
89134 29977 53.150741 -27.774324 53.150738 -27.774340
37950 8222 53.150789 -27.870529 53.150776 -27.870529
108101 36663 53.150799 -27.740764 53.150784 -27.740770
83879 28151 53.150804 -27.782542 53.150753 -27.782558
79868 26272 53.150806 -27.790579 53.150826 -27.790602
20923 2814 53.150807 -27.905463 53.150822 -27.905478
80711 25977 53.150817 -27.789639 53.150818 -27.789635
107320 36316 53.150820 -27.741815 53.150818 -27.741821
96565 32412 53.150822 -27.760157 53.150818 -27.760149
44422 11203 53.150860 -27.858319 53.150856 -27.858313
42665 10514 53.150866 -27.861161 53.150860 -27.861162
48108 12796 53.150866 -27.851358 53.150867 -27.851370
95173 31831 53.150885 -27.765843 53.150887 -27.765833
37429 8880 53.150887 -27.868331 53.150879 -27.868322
117705 41250 53.150924 -27.718281 53.150909 -27.718275
54232 15120 53.150926 -27.841479 53.150909 -27.841476
41018 9410 53.150988 -27.865327 53.150963 -27.865339
20265 2670 53.150994 -27.907566 53.150982 -27.907558
117124 40522 53.151014 -27.720907 53.151001 -27.720930
64792 18933 53.151015 -27.823300 53.151009 -27.823315
27787 4590 53.151020 -27.891440 53.151001 -27.891426
72048 21690 53.151041 -27.809461 53.151031 -27.809450
87420 29385 53.151053 -27.777309 53.151039 -27.777304
117344 41086 53.151053 -27.717363 53.151058 -27.717354
56245 15736 53.151170 -27.838791 53.151157 -27.838787
119697 41784 53.151178 -27.716083 53.151169 -27.716084
73385 22488 53.151191 -27.805557 53.151188 -27.805563
76154 24207 53.151198 -27.798700 53.151192 -27.798695
90246 30367 53.151221 -27.772836 53.151207 -27.772831
13425 1374 53.151226 -27.923327 53.151253 -27.923309
22166 3171 53.151229 -27.901228 53.151222 -27.901232
80779 26062 53.151242 -27.789492 53.151237 -27.789480
100593 33722 53.151243 -27.755935 53.151245 -27.755932
60478 17475 53.151260 -27.831347 53.151253 -27.831347
79292 25465 53.151262 -27.792404 53.151253 -27.792402
36977 7576 53.151273 -27.873306 53.151253 -27.873306
