# col1     col2         col3          col4     delta_ra                 delta_dec                col5     col6      col7      id        field     ra            dec            x          y          z_spec   z_peak   faper_F140W   eaper_F140W   faper_F160W   eaper_F160W   f_F606W    e_F606W    f_F814W   e_F814W    f_F125W   e_F125W    f_F140W   e_F140W    f_F160W   e_F160W    tot_cor   kron_radius   a_image   b_image   flux_radius   fwhm_image   flags   f140w_flag   star_flag   use_phot   near_star   nexp_f125w   nexp_f140w   nexp_f160w   lmass   Av    Separation             
  50348    53.1761621   -27.8473299   25.188   -6.200000015610385E-7    -3.6199999975394803E-6   0.053    28.0      19.4      13821.0   GOODS-S   53.17616272   -27.84732628   7466.96    8065.68    -1.0     0.8008   0.73618       0.089778      0.7616        0.025515      0.2767     0.030315   0.82876   0.03503    1.4695    0.12403    1.6926    0.20494    1.7385    0.10049    1.0657    3.74          6.3       2.827     6.19          0.0          0       0            0           1          0           14           4            14           8.71    0.2   0.013180585022624243   
  96981    53.1761982   -27.762669    25.953   2.0220000003234873E-5    -6.109999997505611E-6    0.074    117.0     18.5      32511.0   GOODS-S   53.17617798   -27.76266289   7463.9     13145.47   -1.0     0.2268   0.58188       0.087674      0.81124       0.021315      0.34214    0.027239   0.42615   0.019444   0.77311   0.063769   0.83846   0.12543    1.1606    0.056868   1.1006    3.61          4.008     2.509     3.77          0.0          0       0            0           1          0           20           4            20           6.64    1.7   0.06806465697580387    
  76863    53.1761985   -27.79614     22.568   1.6709999997033265E-5    -8.870000002048073E-6    0.0090   848.0     468.0     24857.0   GOODS-S   53.17618179   -27.79613113   7464.5     11137.36   0.9961   1.0067   10.863        0.084416      12.276        0.020634      6.5395     0.06572    16.546    0.072241   42.663    0.19654    48.667    0.37547    54.604    0.18697    1.0102    3.5           9.631     8.147     10.5          10.16        0       0            0           1          0           20           4            20           10.27   1.5   0.062060146174994404   
  15154    53.1762149   -27.9197756   25.934   1.0220000000060736E-5    -5.900000026315411E-7    0.064    19.8      19.8      1614.0    GOODS-S   53.17620468   -27.91977501   7466.57    3718.7     -1.0     3.1548   0.51762       0.087046      0.50971       0.044852      0.35436    0.018882   0.45634   0.024165   0.42449   0.11516    0.66447   0.11094    0.64963   0.083783   1.145     3.5           2.494     2.347     3.35          0.0          0       0            2           1          0           4            4            4            9.08    0.0   0.03257887258091377    
  86768    53.176299    -27.7789122   25.121   1.0400000000743148E-5    -6.330000001497638E-6    0.035    109.0     105.0     28907.0   GOODS-S   53.1762886    -27.77890587   7458.39    12170.9    -1.0     0.1588   0.96751       0.06841       1.1067        0.017599      0.68466    0.020091   0.92635   0.025453   1.0896    0.049306   1.2877    0.090396   1.4623    0.048196   1.0968    3.5           3.712     3.015     3.06          0.0          3       0            0           1          0           89           79           130          7.13    0.5   0.04020656237414955    
  64124    53.1763124   -27.8252184   25.71    -6.720000001791959E-6    -4.979000000204792E-5    0.07     19.5      19.2      18724.0   GOODS-S   53.17631912   -27.82516861   7458.04    9395.09    -1.0     2.0141   0.31029       0.098986      0.44212       0.021169      0.37319    0.028407   0.36446   0.036619   0.6334    0.087074   0.6106    0.1934     0.8638    0.091008   1.0592    4.42          4.377     3.36      5.47          0.0          0       0            2           1          0           20           4            20           8.72    0.0   0.18051634232959135    
  85517    53.1763165   -27.7808496   24.793   -1.0250000002542947E-5   7.490000001553199E-6     0.032    129.0     127.0     28321.0   GOODS-S   53.17632675   -27.78085709   7456.57    12053.78   -1.0     0.8845   0.77858       0.06841       0.8316        0.017599      0.86365    0.019598   1.0915    0.026544   0.96846   0.049524   1.0408    0.090797   1.1037    0.045124   1.1067    3.5           3.54      2.821     3.09          0.0          0       0            0           1          0           87           80           129          8.0     0.0   0.04234229573372985    
  31356    53.176323    -27.8839098   23.895   1.5319999995710987E-5    -2.4800000026914404E-6   0.021    99.1      96.0      5517.0    GOODS-S   53.17630768   -27.88390732   7460.12    5870.74    -1.0     1.3135   4.5059        0.08843       5.337         0.033732      1.3701     0.034607   2.9985    0.041282   8.6828    0.17346    10.65     0.20752    12.524    0.16063    1.05      3.51          7.066     3.908     6.39          0.0          2       0            0           1          0           6            4            6            10.11   1.1   0.049559497248378596   
  9976     53.1763352   -27.9299661   25.354   4.277999999402482E-5     -2.683000000303082E-5    0.063    30.1      26.3      938.0     GOODS-S   53.17629242   -27.92993927   7462.1     3108.82    -1.0     0.6019   -99.0         -99.0         0.67777       0.071678      0.5986     0.032774   0.91379   0.031086   0.94989   0.18385    -99.0     -99.0      1.1331    0.26646    1.0693    5.65          3.528     2.015     4.75          0.0          0       0            0           1          0           2            0            2            8.01    0.0   0.16686549089283773    
  59018    53.1763438   -27.8306483   20.595   1.3230000000419295E-5    -7.509999999655292E-6    0.0030   1190.0    1180.0    17138.0   GOODS-S   53.17633057   -27.83064079   7457.5     9066.79    0.458    0.4459   33.345        0.089197      38.271        0.020048      22.185     0.050246   48.579    0.06087    96.655    0.14507    114.98    0.30537    131.03    0.24329    1.0       3.5           13.207    9.414     10.9          7.98         2       0            0           1          0           21           4            21           10.01   1.8   0.05004947621306294    
  69672    53.1763456   -27.8147518   24.707   1.1219999997535979E-5    -1.1300000011260636E-6   0.028    157.0     155.0     20722.0   GOODS-S   53.17633438   -27.81475067   7456.9     10020.16   2.4403   2.3599   1.6261        0.081996      1.7009        0.018264      1.2956     0.017929   1.3232    0.023241   1.842     0.05059    2.1849    0.10939    2.269     0.04746    1.1046    3.5           3.867     2.643     3.36          0.0          0       0            0           1          0           26           4            26           9.44    0.0   0.03595600786826013    
  35118    53.1763466   -27.8770413   25.987   8.400000005792663E-6     -4.048999999994862E-5    0.078    16.4      15.6      6782.0    GOODS-S   53.1763382    -27.87700081   7458.42    6285.16    -1.0     0.8997   0.1641        0.091118      0.12144       0.035468      0.31275    0.035293   0.41242   0.041823   0.43737   0.17496    0.39062   0.21534    0.28699   0.065711   1.1457    4.85          1.967     1.529     5.89          0.0          3       0            2           1          0           6            4            6            7.82    0.0   0.14819472477611384    
  12416    53.1763731   -27.9255351   25.098   1.9649999998705425E-5    2.009999999330603E-6     0.04     35.2      30.8      1218.0    GOODS-S   53.17635345   -27.92553711   7458.88    3372.99    -1.0     2.2034   1.8125        0.095987      2.0559        0.044873      0.7279     0.021389   0.83123   0.027115   2.1617    0.13345    2.6591    0.13982    2.9946    0.12299    1.0967    3.63          3.752     2.777     3.65          0.0          0       0            0           1          0           4            4            4            9.83    0.3   0.0629202860509912     
  30263    53.1764269   -27.886814    25.399   -2.849999994225527E-6    5.840000000034706E-6     0.053    29.3      24.2      5243.0    GOODS-S   53.17642975   -27.88681984   7453.75    5696.06    -1.0     2.9145   0.38856       0.090013      0.55764       0.035234      0.56357    0.023213   0.64506   0.02485    0.60372   0.11288    0.60948   0.14018    0.86844   0.079794   1.1249    3.51          4.047     1.981     3.96          0.0          0       0            2           1          0           6            4            6            8.95    0.2   0.022896440539366146   
  53458    53.1764279   -27.8425218   25.123   1.9699999995737016E-6    9.399999999715192E-6     0.053    26.6      21.7      14868.0   GOODS-S   53.17642593   -27.8425312    7452.84    8353.35    -1.0     1.2516   1.549         0.10291       1.8202        0.022398      0.43768    0.029487   0.96477   0.033051   2.8289    0.10281    3.4187    0.2255     3.9885    0.10065    1.0553    3.75          7.408     2.967     6.07          0.0          0       0            0           1          0           18           3            18           9.7     1.2   0.03441614351598656    
  57530    53.1764541   -27.8364752   25.547   3.5799999999142074E-5    2.8780000000949713E-5    0.08     80.4      17.9      16280.0   GOODS-S   53.1764183    -27.83650398   7453.06    8715.0     -1.0     4.6428   0.36597       0.088877      0.38135       0.022092      0.12778    0.030531   0.47475   0.0324     0.69063   0.084214   0.68966   0.16629    0.71351   0.084251   1.0677    5.45          3.395     2.345     4.68          0.0          0       0            2           1          0           20           4            19           9.74    0.6   0.15402265762404113    
  8928     53.1764576   -27.9315097   25.297   2.0219999996129445E-5    3.174000000072397E-5     0.064    11.8      10.2      841.0     GOODS-S   53.17643738   -27.93154144   7454.5     3012.71    -1.0     0.5885   -99.0         -99.0         0.36812       0.074134      0.17474    0.023259   0.26936   0.022356   0.3242    0.13585    -99.0     -99.0      0.44335   0.089285   1.2044    3.65          1.634     1.403     2.65          0.0          0       0            2           1          0           2            0            2            7.48    0.0   0.13111954753882324    
  10401    53.1764676   -27.9296415   22.638   -1.1739999997928408E-5   2.120000000260802E-5     0.0080   15.9      11.0      976.0     GOODS-S   53.17647934   -27.9296627    7452.27    3125.5     -1.0     2.7464   -99.0         -99.0         1.0299        0.072134      0.22009    0.03046    0.25661   0.021953   0.61673   0.12956    -99.0     -99.0      1.2144    0.18168    1.1094    4.69          2.42      2.228     3.15          0.0          0       0            0           1          0           2            0            2            10.19   0.8   0.08496534533802322    
  40875    53.1764715   -27.8647302   24.584   -2.100000031646232E-7    -1.4620000001741573E-5   0.033    44.0      39.8      9654.0    GOODS-S   53.17647171   -27.86471558   7451.08    7022.27    -1.0     0.9467   0.96725       0.087057      0.9051        0.036006      0.70649    0.029975   1.2846    0.04001    2.0128    0.17044    2.1778    0.19461    2.0233    0.13489    1.0689    3.5           6.132     3.059     6.06          0.0          2       0            0           1          0           6            4            6            8.77    0.4   0.05263624329678814    
  39109    53.176494    -27.8683918   25.142   1.0849999995343751E-5    -1.0299999999574538E-5   0.042    44.9      42.4      8613.0    GOODS-S   53.17648315   -27.8683815    7450.38    6802.36    -1.0     0.563    0.65025       0.091778      0.56576       0.044764      0.48985    0.018793   0.8372    0.024741   0.69895   0.10198    0.83851   0.1175     0.72435   0.10075    1.1257    3.5           3.179     2.51      3.51          0.0          0       0            2           1          0           4            4            4            7.67    0.0   0.05066798668807517    
  80666    53.1765008   -27.7897071   24.96    1.3830000000325526E-5    -7.5499999994121936E-6   0.031    122.0     120.0     26042.0   GOODS-S   53.17648697   -27.78969955   7448.17    11523.26   -1.0     0.4105   0.90011       0.06841       0.9781        0.017599      0.71924    0.019446   1.1243    0.020629   1.2255    0.049093   1.1928    0.090007   1.2869    0.046273   1.1028    3.5           3.377     3.089     3.08          0.0          0       0            0           1          0           84           78           125          7.94    0.0   0.051756885477098426   
  54005    53.1765115   -27.8412626   23.861   5.459999997015075E-6     -9.32000000020139E-6     0.036    158.0     44.1      15306.0   GOODS-S   53.17650604   -27.84125328   7448.6     8430.0     -1.0     0.6116   0.6507        0.10181       0.79981       0.022386      2.599      0.076776   4.1108    0.088936   4.0351    0.26739    3.7571    0.58361    4.585     0.30773    1.0       5.06          11.168    6.44      15.7          0.0          3       0            0           1          0           18           3            18           8.5     0.4   0.037786585690329805   
  83381    53.1765259   -27.7825462   24.916   5.038000000467946E-5     -2.7809999998851254E-5   0.039    102.0     97.7      28116.0   GOODS-S   53.17647552   -27.78251839   7448.7     11954.16   -1.0     2.5396   1.1613        0.06841       1.433         0.017599      0.91906    0.031791   1.0539    0.038296   2.2284    0.08118    2.5447    0.14884    3.1176    0.092188   1.042     3.5           5.857     5.547     6.05          0.0          0       0            0           1          0           87           79           129          10.14   1.1   0.18913163046349615    
  82067    53.1765929   -27.785451    24.222   2.2010000002126162E-5    -8.649999998056046E-6    0.034    154.0     149.0     27565.0   GOODS-S   53.17657089   -27.78544235   7443.62    11778.67   -1.0     1.3556   8.0578        0.06841       10.323        0.017599      0.48488    0.038487   2.4016    0.043727   15.877    0.09808    21.333    0.17982    27.135    0.14831    1.0135    3.5           8.607     8.122     7.55          5.29         0       0            0           1          0           83           80           125          10.96   1.7   0.07670538152921354    
  21605    53.1766451   -27.9037243   23.082   1.31700000025603E-5      -5.350000002124489E-6    0.011    222.0     217.0     3014.0    GOODS-S   53.17663193   -27.90371895   7443.44    4682.12    -1.0     1.1609   5.6792        0.087894      6.3701        0.035543      4.7146     0.02131    6.3044    0.037697   7.3972    0.11908    9.0869    0.13963    10.119    0.12232    1.0742    3.5           5.127     3.191     4.17          13.41        2       0            0           1          0           6            4            6            9.25    0.3   0.04611430018795416    
  12949    53.176659    -27.9239858   24.532   4.17999999768881E-6      6.299999988357285E-7     0.028    50.0      48.7      1309.0    GOODS-S   53.17665482   -27.92398643   7442.93    3465.96    -1.0     0.6214   1.6796        0.092848      1.8251        0.045763      0.71671    0.022983   1.5358    0.029249   2.3998    0.14129    2.638     0.14478    2.8461    0.13355    1.0885    3.56          3.927     3.07      4.1           0.0          0       0            0           1          0           4            4            4            8.75    0.0   0.013488004897871239   
  54150    53.1766711   -27.841897    25.091   4.840000002559464E-6     -4.759999999492948E-6    0.036    48.8      33.1      15012.0   GOODS-S   53.17666626   -27.84189224   7439.97    8391.63    -1.0     0.6582   0.71406       0.10252       0.76912       0.022661      0.76367    0.023121   1.1083    0.026423   1.2045    0.079923   1.236     0.17619    1.3218    0.092731   1.063     4.82          4.281     2.665     4.5           0.0          0       0            0           1          0           18           3            18           8.0     0.2   0.023043826161813004   
  99662    53.1767286   -27.7580624   25.972   1.6559999998833064E-5    -2.8650000000851605E-5   0.072    28.4      27.9      33311.0   GOODS-S   53.17671204   -27.75803375   7435.47    13423.2    -1.0     1.3661   0.27975       0.079837      0.47561       0.020685      0.4491     0.023344   0.40562   0.023824   0.47477   0.068656   0.44514   0.12613    0.75139   0.053831   1.1044    3.5           3.883     2.639     4.26          0.0          0       0            2           1          0           20           4            20           8.06    0.0   0.11584906064958869    
  65700    53.1767453   -27.8217114   25.68    2.750000000162345E-6     -1.0350000000158843E-5   0.07     42.0      38.5      19346.0   GOODS-S   53.17674255   -27.82170105   7435.41    9603.14    -1.0     0.5678   0.41551       0.095768      0.45947       0.02072       0.38178    0.019579   0.51755   0.025322   0.6199    0.060598   0.56683   0.12971    0.62232   0.048406   1.1206    3.55          2.987     2.767     3.54          0.0          0       0            2           1          0           20           4            20           7.57    0.3   0.038274902526349866   
  74928    53.1767472   -27.7996685   19.059   -5.638999999746375E-5    -1.639999999980546E-5    0.0020   9030.0    9020.0    23322.0   GOODS-S   53.17680359   -27.7996521    7431.73    10926.04   0.0      0.5958   591.76        0.081322      623.53        0.017599      51.749     0.017816   314.75    0.01865    730.93    0.045841   715.48    0.097621   748.5     0.085411   1.0483    3.5           5.391     5.316     2.38          3.27         2       0            1           0          0           20           4            20           8.28    2.8   0.18903057050255645    
  55074    53.1767537   -27.8393708   22.834   1.496000000145159E-5     -1.724000000180581E-5    0.014    359.0     138.0     15823.0   GOODS-S   53.17673874   -27.83935356   7436.13    8543.97    -1.0     0.5807   1.4754        0.091008      1.598         0.022143      6.8978     0.090018   8.4619    0.098505   8.8645    0.27099    9.099     0.55723    9.7844    0.25918    1.0003    4.29          10.662    7.343     14.4          0.0          3       0            0           1          0           20           4            20           8.74    0.2   0.0782295604017584     
  45462    53.1767795   -27.855401    23.258   1.0240000001715543E-5    1.4339999999890551E-5    0.013    168.0     165.0     11945.0   GOODS-S   53.17676926   -27.85541534   7434.95    7580.24    0.38     0.8458   3.5458        0.086995      3.4654        0.028498      2.507      0.026946   4.9009    0.028968   6.4851    0.11011    6.5831    0.16036    6.3878    0.11186    1.0659    3.5           5.651     3.579     5.16          0.0          0       0            0           1          0           10           4            10           8.01    1.2   0.06105171398533325    
  10361    53.1767796   -27.9292432   25.429   2.7100000039581573E-6    -1.3459999998133299E-5   0.053    16.5      12.7      989.0     GOODS-S   53.17677689   -27.92922974   7436.45    3151.42    -1.0     2.6154   -99.0         -99.0         1.0741        0.074873      1.9098     0.053713   0.50706   0.029817   1.0138    0.17446    -99.0     -99.0      1.713     0.20451    1.0972    4.55          3.024     2.18      4.14          0.0          0       0            0           1          0           2            0            2            9.73    0.8   0.049216693693652454   
  20877    53.1767811   -27.9061174   24.639   1.1839999999097017E-5    -8.539999999612746E-6    0.032    56.2      49.7      2768.0    GOODS-S   53.17676926   -27.90610886   7436.22    4538.7     -1.0     1.0608   1.5849        0.088421      1.3388        0.036078      0.97152    0.023197   1.4193    0.032228   2.0212    0.11646    2.4798    0.13736    2.0797    0.11664    1.0787    3.88          4.526     2.657     4.24          0.0          2       0            0           1          0           6            4            6            8.86    0.0   0.04862133214756744    
  49771    53.1768008   -27.8403575   20.016   8.65999999888345E-6      -1.4019999998282628E-5   0.0030   960.0     930.0     14733.0   GOODS-S   53.17679214   -27.84034348   7433.39    8484.54    0.58     0.6141   24.683        0.08875       28.63         0.022085      28.455     0.10645    72.267    0.11639    151.94    0.33798    180.82    0.64551    208.24    0.43538    1.0       3.5           16.914    15.39     17.3          11.8         3       0            0           1          0           18           4            18           10.66   1.3   0.05750988673502579    
  35929    53.1768306   -27.8750741   24.483   4.119999999829815E-6     -1.1159999999676984E-5   0.029    51.6      50.1      7202.0    GOODS-S   53.17682648   -27.87506294   7432.52    6401.47    -1.0     0.7715   1.2442        0.088373      1.2738        0.034953      0.9439     0.026636   1.7723    0.036107   2.4206    0.14206    2.394     0.16883    2.4335    0.12661    1.0709    4.0           5.147     2.643     5.15          0.0          0       0            0           1          0           6            4            6            8.54    0.5   0.042261212695654325   
  22561    53.1768467   -27.902125    24.826   8.780000001706867E-6     -4.410000002508241E-6    0.034    55.0      47.8      3231.0    GOODS-S   53.17683792   -27.90212059   7432.53    4777.93    -1.0     0.3125   1.0024        0.086187      1.0782        0.034991      0.80981    0.021832   1.2118    0.034092   1.6153    0.12262    1.6597    0.14169    1.7725    0.11187    1.0796    3.84          4.469     2.698     4.53          0.0          0       0            0           1          0           6            4            6            7.82    0.0   0.032129872329700826   
  28588    53.1768962   -27.8893137   23.555   4.870000005041675E-6     -9.599999977183415E-7    0.018    114.0     109.0     4779.0    GOODS-S   53.17689133   -27.88931274   7429.29    5546.47    -1.0     0.6619   4.7888        0.094596      5.6239        0.034738      1.4709     0.029209   4.1239    0.035877   8.5747    0.14944    9.5442    0.18718    11.128    0.18666    1.0402    3.5           9.798     3.456     5.5           0.0          0       0            0           1          0           6            4            6            9.6     0.3   0.0158764269061876     
  74385    53.1769157   -27.8034674   25.983   1.6739999999515476E-5    -6.329999997944924E-6    0.104    42.7      36.8      22847.0   GOODS-S   53.17689896   -27.80346107   7426.63    10697.56   -1.0     1.1633   0.53344       0.084384      0.62783       0.019851      0.33498    0.019707   0.42267   0.026444   0.84255   0.062473   0.79729   0.12522    0.93166   0.05359    1.0989    3.5           3.521     3.101     4.09          0.0          0       0            2           1          0           22           4            22           8.73    0.0   0.05797323496535697    
  95510    53.177076    -27.7643482   24.086   9.200000000930686E-6     -1.1200000002986599E-6   0.026    560.0     488.0     32135.0   GOODS-S   53.1770668    -27.76434708   7416.85    13044.31   -1.0     3.4484   1.2753        0.085821      1.2626        0.02122       2.0648     0.030129   2.6771    0.027123   2.5532    0.095025   2.6253    0.1754     2.5805    0.11807    1.0379    3.5           8.584     4.174     5.73          0.0          3       0            0           1          0           20           4            20           9.62    0.1   0.029582985853987158   
  13978    53.1771153   -27.922061    25.907   6.53999999400412E-6      2.762000000089415E-5     0.1      15.3      14.7      1425.0    GOODS-S   53.17710876   -27.92208862   7418.69    3579.85    -1.0     1.2718   1.3965        0.088972      1.8194        0.046282      0.20583    0.023393   0.4586    0.030023   1.7755    0.14572    2.2333    0.14126    2.8888    0.13653    1.0873    3.5           4.737     2.681     4.37          0.0          0       0            0           1          0           4            4            4            9.73    1.6   0.10158490497460648    
  24756    53.1771303   -27.8969258   25.52    1.3909999999839329E-5    -8.460000000098944E-6    0.075    30.9      29.8      3864.0    GOODS-S   53.17711639   -27.89691734   7417.66    5090.13    -1.0     3.2202   0.56536       0.085963      0.66353       0.030428      0.45061    0.019558   0.54501   0.026065   0.66794   0.10042    0.8386    0.1266     0.97718   0.083698   1.0962    4.12          3.311     2.458     3.89          0.0          2       0            2           1          0           8            4            8            9.01    0.0   0.05372358899123581    
  83299    53.1771439   -27.7840811   25.248   -6.830000003787973E-6    3.2199999999704687E-6    0.052    99.5      82.5      27666.0   GOODS-S   53.17715073   -27.78408432   7412.76    11860.13   -1.0     1.4879   0.92466       0.06841       1.0022        0.017599      0.789      0.025483   0.75087   0.028521   1.4658    0.064517   1.6103    0.11828    1.7328    0.061317   1.0734    3.5           5.602     2.979     4.83          0.0          2       0            0           1          0           85           79           128          8.73    0.0   0.024649115001321307   
  42618    53.1771646   -27.8621596   25.925   2.149999999545571E-5     7.760000002576817E-6     0.071    33.6      20.9      10147.0   GOODS-S   53.1771431    -27.86216736   7415.33    7175.15    -1.0     1.6327   0.4365        0.086493      0.44693       0.036067      0.34106    0.018126   0.35355   0.023958   0.61312   0.098874   0.59381   0.11682    0.60365   0.082257   1.1239    3.5           4.295     1.9       3.39          0.0          0       0            2           1          0           6            4            6            8.55    0.2   0.0739102426695767     
  72326    53.1772037   -27.8089477   25.933   1.864000000040278E-5     -1.4440000001059161E-5   0.068    44.7      38.8      21781.0   GOODS-S   53.17718506   -27.80893326   7411.6     10369.21   -1.0     2.6195   0.3671        0.080158      0.40983       0.019072      0.43635    0.030969   0.47887   0.037768   0.58284   0.086887   0.79168   0.17163    0.87751   0.086642   1.0543    5.23          3.672     3.133     5.97          0.0          2       0            2           1          0           24           4            24           8.98    0.2   0.07890017760229853    
  72689    53.1772059   -27.8077904   25.851   9.399999996162478E-6     2.260000002252127E-6     0.069    47.3      44.9      21995.0   GOODS-S   53.1771965    -27.80779266   7410.91    10437.67   -1.0     1.2785   0.80101       0.082013      0.71848       0.018731      0.38176    0.020108   0.47879   0.024191   0.93942   0.054075   1.1099    0.11283    0.98846   0.051811   1.0954    3.85          3.467     2.714     3.73          0.0          0       0            2           1          0           26           4            25           8.55    0.3   0.031018116168905742   
  28621    53.1772304   -27.8899274   25.406   1.4819999996973365E-5    -8.120000000388927E-6    0.049    61.3      35.1      4783.0    GOODS-S   53.17721558   -27.88991928   7412.21    5510.07    -1.0     1.7559   0.91117       0.089727      0.92154       0.035315      0.75895    0.022548   0.73982   0.026898   1.1829    0.11549    1.393     0.13619    1.3987    0.1015     1.0904    3.93          3.608     2.672     4.08          0.0          0       0            0           1          0           6            4            6            9.15    0.0   0.05548070763721173    
  30908    53.177291    -27.8812004   20.375   6.759999997996147E-6     -7.240000002184388E-6    0.0030   1300.0    1300.0    5329.0    GOODS-S   53.17728424   -27.88119316   7408.38    6033.61    0.1032   0.0937   16.939        0.089158      17.482        0.035443      53.937     0.079894   70.725    0.093538   87.569    0.38884    91.981    0.48068    94.255    0.41551    1.0002    3.5           12.491    9.44      11.8          16.37        0       0            0           1          0           6            4            6            8.48    0.2   0.033794343347774224   
  37882    53.1772981   -27.8711479   25.552   2.912000000065973E-5     6.889999998094254E-6     0.053    35.6      34.4      8019.0    GOODS-S   53.17726898   -27.87115479   7408.85    6635.99    -1.0     2.507    0.66979       0.090216      0.87241       0.04364       0.62179    0.020801   0.61182   0.028069   0.81716   0.12297    0.95265   0.1274     1.232     0.11085    1.1081    4.26          2.914     2.276     3.41          0.0          0       0            0           1          0           4            4            4            9.21    0.1   0.09593364850831604    
  9020     53.1773124   -27.9312793   24.133   -2.9060000002800734E-5   4.650000001049648E-6     0.025    14.1      12.7      848.0     GOODS-S   53.17734146   -27.93128395   7406.54    3028.15    -1.0     1.1429   -99.0         -99.0         0.71668       0.072665      0.83288    0.051974   0.45729   0.029115   0.95602   0.17305    -99.0     -99.0      1.1115    0.13418    1.146     3.62          2.798     1.919     3.7           0.0          0       0            0           1          0           2            0            2            8.73    0.0   0.09393295622273004    
  95471    53.1773516   -27.763933    22.375   6.320000004222948E-6     -5.540000000081591E-6    0.0080   644.0     600.0     31970.0   GOODS-S   53.17734528   -27.76392746   7401.89    13069.53   -1.0     0.2153   8.6427        0.088424      9.2673        0.021054      8.796      0.029924   12.85     0.027384   17.26     0.09287    17.771    0.18052    18.919    0.12099    1.0359    3.5           6.371     5.925     5.75          8.96         3       0            0           1          0           20           4            20           8.71    0.0   0.028338793848405715   
  29241    53.1773615   -27.8871145   24.186   4.780000004700469E-6     -1.237000000031685E-5    0.027    70.4      68.5      5042.0    GOODS-S   53.17735672   -27.88710213   7404.65    5679.04    1.296    1.2577   2.2334        0.086971      2.5071        0.03636       1.4167     0.030047   2.1936    0.035228   4.3082    0.15358    4.5896    0.17744    5.1152    0.16186    1.0561    3.5           6.108     4.067     5.64          0.0          0       0            0           1          0           6            4            6            9.38    0.2   0.047057756939644466   
  38654    53.1773877   -27.869517    25.026   -3.350000000068576E-6    -2.5299999997230316E-6   0.039    60.2      44.9      8355.0    GOODS-S   53.17739105   -27.86951447   7402.42    6734.32    -1.0     0.5848   0.70682       0.08844       0.91362       0.044476      0.69103    0.025679   1.1343    0.034586   1.4625    0.1523     1.2425    0.15435    1.5945    0.15336    1.074     4.48          3.518     2.847     4.74          0.0          2       0            0           1          0           4            4            4            8.22    0.1   0.01402202404942406    
  37147    53.1774367   -27.8727414   25.991   3.6899999997785926E-6    -9.239999997134873E-6    0.069    64.1      23.8      7703.0    GOODS-S   53.17743301   -27.87273216   7400.27    6541.3     -1.0     1.0681   0.6809        0.090455      0.60798       0.032827      0.30272    0.019618   0.5689    0.027735   1.016     0.1272     1.0131    0.13362    0.89811   0.077891   1.1184    4.05          2.868     2.274     3.5           0.0          0       0            2           1          0           6            4            6            8.48    0.2   0.035275903582908365   
  23670    53.1774612   -27.900096    25.395   -2.3299999938330984E-6   -1.01000000185536E-6     0.045    36.8      34.7      3507.0    GOODS-S   53.17746353   -27.90009499   7399.41    4899.51    -1.0     4.4218   0.74357       0.087755      0.7981        0.032103      0.24442    0.018697   0.82039   0.026741   1.1541    0.10556    1.0544    0.12355    1.1237    0.070088   1.1295    3.5           2.832     2.676     3.39          0.0          0       0            0           1          0           6            4            7            9.64    0.2   0.008256715734076166   
  92694    53.1774994   -27.7685026   24.613   -6.089999999403517E-6    1.012999999971953E-5     0.039    143.0     89.1      31277.0   GOODS-S   53.17750549   -27.76851273   7393.58    12794.42   -1.0     1.6138   1.385         0.06841       1.2963        0.021888      1.0443     0.027236   1.2187    0.025771   2.5843    0.08634    2.3125    0.11341    2.1489    0.083242   1.0679    4.15          4.018     3.402     4.25          0.0          3       0            0           1          0           17           8            20           9.04    0.0   0.041306692447806666   
  70855    53.1775057   -27.8111525   24.529   7.839999994985192E-6     -1.815999999976725E-5    0.034    111.0     108.0     21490.0   GOODS-S   53.17749786   -27.81113434   7395.1     10237.14   -1.0     0.4276   0.74239       0.084978      0.86619       0.020386      1.008      0.040507   1.7674    0.046944   2.2475    0.11806    2.0883    0.23733    2.4191    0.13212    1.0287    4.35          5.544     5.35      7.36          0.0          2       0            0           1          0           22           4            22           8.25    0.0   0.06998010663052714    
  16281    53.1775358   -27.9149465   20.939   7.4200000028668E-6       1.4360000001545359E-5    0.0040   1350.0    1350.0    1873.0    GOODS-S   53.17752838   -27.91496086   7396.29    4007.56    -1.0     0.01     51.181        0.090951      53.247        0.044267      26.735     0.017722   43.109    0.023121   59.318    0.10752    61.767    0.10898    63.801    0.13444    1.0842    3.5           3.678     3.625     2.3           3.21         0       0            1           0          0           4            4            4            6.91    0.0   0.05682974379556469    
  45156    53.1775443   -27.8571725   25.684   -2.222999999901276E-5    -8.120000000388927E-6    0.082    27.1      26.1      11258.0   GOODS-S   53.17756653   -27.85716438   7392.78    7475.36    -1.0     0.1952   0.41241       0.088288      0.43991       0.034604      0.5018     0.021026   0.60009   0.023061   0.74329   0.10105    0.59601   0.12668    0.63122   0.096028   1.0949    4.36          3.276     2.252     3.59          0.0          0       0            2           1          0           8            4            7            6.88    0.3   0.07655477839646817    
  58268    53.1775593   -27.835616    25.307   3.999999975690116E-7     -4.6600000018770515E-6   0.041    44.0      40.7      16435.0   GOODS-S   53.1775589    -27.83561134   7392.62    8768.5     -1.0     0.4172   0.61879       0.088263      0.77323       0.020764      0.60882    0.020174   0.82545   0.023946   0.97377   0.061971   0.86356   0.1223     1.0714    0.047012   1.1249    3.67          3.062     2.394     3.14          0.0          0       0            0           1          0           20           4            20           7.61    0.6   0.016824258372864546   
