# These galaxies are in the GOODS-S field.
# pearsid pearsra pearsdec matchid matchra matchdec source zphot zphot_l68 zphot_u68
35196 53.188936 -27.875899 3872 53.188938 -27.875904 CANDELS 0.3270 0.2700 0.3800
44064 53.188938 -27.859570 5449 53.188946 -27.859579 CANDELS 0.5860 0.5000 0.6700
25009 53.188995 -27.895951 2227 53.189026 -27.895994 CANDELS 2.0190 1.9600 2.0700
35902 53.189025 -27.875563 3946 53.189098 -27.875557 CANDELS 1.9910 1.9400 2.0500
62118 53.189033 -27.828636 8821 53.189041 -27.828632 CANDELS 3.5400 3.4900 3.5800
66853 53.189057 -27.819816 9893 53.189045 -27.819809 CANDELS 0.9710 0.9200 1.0200
43149 53.189073 -27.860855 5373 53.189079 -27.860853 CANDELS 1.6750 1.5900 1.7600
75455 53.189086 -27.800988 11987 53.189068 -27.800987 CANDELS 0.2130 0.1700 0.2600
58421 53.189144 -27.835147 8069 53.189144 -27.835136 CANDELS 2.0100 1.9500 2.0700
42237 53.189171 -27.863092 5148 53.189182 -27.863090 CANDELS 1.9620 1.8900 2.0500
18734 53.189262 -27.910712 1313 53.189278 -27.910704 CANDELS 5.3740 5.3100 5.4400
60099 53.189274 -27.832291 8448 53.189285 -27.832285 CANDELS 1.6510 1.5700 1.7300
44245 53.189276 -27.859248 5489 53.189259 -27.859232 CANDELS 0.3400 0.2100 0.4900
26690 53.189280 -27.893314 2355 53.189285 -27.893328 CANDELS 1.7620 1.6700 1.8600
53691 53.189324 -27.842142 7263 53.189335 -27.842144 CANDELS 0.1210 0.0700 0.2400
92715 53.189352 -27.769277 16652 53.189350 -27.769281 CANDELS 0.7330 0.6300 0.8400
67494 53.189399 -27.818882 10010 53.189388 -27.818874 CANDELS 1.5380 1.4500 1.6300
39390 53.189431 -27.868401 4603 53.189415 -27.868404 CANDELS 4.1000 4.0200 4.1800
71417 53.189449 -27.810001 10994 53.189442 -27.810028 CANDELS 0.4460 0.3900 0.5000
19377 53.189452 -27.904297 1925 53.189461 -27.904291 CANDELS 0.1980 0.1500 0.2500
57416 53.189470 -27.836234 7952 53.189465 -27.836231 CANDELS 2.2780 2.2100 2.3500
60279 53.189517 -27.832114 8429 53.189514 -27.832113 CANDELS 1.3510 1.2600 1.4400
40092 53.189536 -27.866705 4792 53.189545 -27.866699 CANDELS 1.4080 1.3500 1.4700
71305 53.189599 -27.811137 10826 53.189591 -27.811123 CANDELS 1.1620 1.0900 1.2400
41338 53.189600 -27.864510 5015 53.189598 -27.864515 CANDELS 0.7310 0.6600 0.8000
54977 53.189606 -27.838391 7743 53.189606 -27.838394 CANDELS 1.0090 0.9500 1.0600
53462 53.189629 -27.841937 7347 53.189629 -27.841940 CANDELS 0.5370 0.4900 0.5800
37738 53.189655 -27.871109 4388 53.189640 -27.871109 CANDELS 1.8970 1.8200 1.9700
23542 53.189715 -27.896795 2173 53.189724 -27.896784 CANDELS 0.3850 0.3200 0.4500
25494 53.189773 -27.895377 2210 53.189766 -27.895369 CANDELS 2.0390 1.9500 2.1200
36084 53.189778 -27.874490 4037 53.189777 -27.874477 CANDELS 0.9640 0.9100 1.0200
97085 53.189800 -27.758886 18141 53.189796 -27.758882 CANDELS 0.1440 0.0900 0.2000
94993 53.189808 -27.765709 17139 53.189796 -27.765703 CANDELS 0.2780 0.2100 0.3400
76707 53.189836 -27.797622 12418 53.189850 -27.797613 CANDELS 0.4590 0.4000 0.5200
30400 53.189836 -27.886024 2904 53.189865 -27.885981 CANDELS 0.8400 0.7100 0.9700
27163 53.189875 -27.892594 2405 53.189873 -27.892588 CANDELS 3.7770 3.7000 3.8500
62528 53.189880 -27.826710 9204 53.189873 -27.826710 CANDELS 0.6600 0.5700 0.7300
90321 53.189929 -27.772199 16244 53.189953 -27.772200 CANDELS 1.1940 1.1200 1.2700
31401 53.189990 -27.884896 3008 53.189991 -27.884891 CANDELS 2.1210 2.0300 2.2300
43760 53.190002 -27.859488 5480 53.190006 -27.859491 CANDELS 0.0720 0.0400 0.1000
22514 53.190002 -27.902239 1763 53.190056 -27.902224 CANDELS 0.5480 0.4700 0.6200
97032 53.190064 -27.762297 17559 53.190060 -27.762300 CANDELS 0.5850 0.5300 0.6400
43478 53.190104 -27.859178 5624 53.190105 -27.859178 CANDELS 0.8060 0.7400 0.8700
88116 53.190105 -27.765205 17461 53.190109 -27.765205 CANDELS 0.3500 0.2900 0.4100
96078 53.190118 -27.764101 17338 53.190113 -27.764095 CANDELS 2.7700 2.7200 2.8200
18387 53.190174 -27.911743 1272 53.190170 -27.911734 CANDELS 1.4030 1.3200 1.4900
36026 53.190176 -27.875021 3936 53.190166 -27.875017 CANDELS 1.0710 1.0100 1.1300
80455 53.190205 -27.789865 13587 53.190205 -27.789850 CANDELS 2.5350 2.4800 2.5900
18170 53.190273 -27.912377 1257 53.190269 -27.912352 CANDELS 1.3880 1.3300 1.4500
33786 53.190284 -27.879909 3436 53.190273 -27.879915 CANDELS 2.6770 2.6100 2.7500
15262 53.190294 -27.918394 1709 53.190296 -27.918403  3DHST  1.6880 -99.0000 -99.0000
83883 53.190351 -27.782001 14919 53.190361 -27.781996 CANDELS 1.2540 1.1900 1.3200
85940 53.190408 -27.779952 15163 53.190399 -27.779957 CANDELS 2.0120 1.9500 2.0700
37121 53.190453 -27.872129 4297 53.190441 -27.872126 CANDELS 1.2510 1.1900 1.3100
70822 53.190461 -27.812240 10687 53.190441 -27.812254 CANDELS 0.4660 0.3400 0.6000
52299 53.190495 -27.843789 7084 53.190510 -27.843788 CANDELS 3.1190 3.0600 3.1700
46852 53.190495 -27.853763 6040 53.190479 -27.853766 CANDELS 1.7050 1.5900 1.8300
23144 53.190607 -27.900356 1907 53.190605 -27.900347 CANDELS 1.4030 1.3400 1.4600
90394 53.190701 -27.772813 16162 53.190693 -27.772814 CANDELS 1.1460 1.0700 1.2300
73246 53.190762 -27.803571 11881 53.190754 -27.803579 CANDELS 0.5240 0.4800 0.5700
87327 53.190768 -27.778047 15428 53.190758 -27.778042 CANDELS 3.0130 2.9600 3.0700
60709 53.190922 -27.831035 8591 53.190918 -27.831034 CANDELS 1.1980 1.1500 1.2500
65179 53.190984 -27.823561 9393 53.190983 -27.823551 CANDELS 0.7490 0.6500 0.8500
90103 53.191136 -27.772826 16187 53.191139 -27.772827 CANDELS 0.7430 0.6800 0.8100
34208 53.191189 -27.872941 4351 53.191181 -27.872932 CANDELS 0.9590 0.9000 1.0100
36627 53.191205 -27.873994 4033 53.191200 -27.873987 CANDELS 2.3660 2.2500 2.5000
68104 53.191211 -27.817277 10203 53.191212 -27.817282 CANDELS 1.1510 1.1000 1.2000
36896 53.191299 -27.872109 4314 53.191311 -27.872107 CANDELS 0.9990 0.9500 1.0500
44893 53.191308 -27.857491 5664 53.191296 -27.857481 CANDELS 1.1160 1.0500 1.1800
18372 53.191308 -27.912034 1261 53.191330 -27.912010 CANDELS 0.0740 0.0500 0.1000
93672 53.191335 -27.767665 16876 53.191322 -27.767662 CANDELS 0.9810 0.9300 1.0300
91001 53.191361 -27.771769 16302 53.191376 -27.771790 CANDELS 0.6980 0.6000 0.8000
35577 53.191369 -27.867583 5299 53.191425 -27.867636 CANDELS 0.4280 0.4100 6.4200
29870 53.191418 -27.887762 2769 53.191444 -27.887751 CANDELS 2.3540 2.2600 2.4500
88306 53.191472 -27.773900 16100 53.191463 -27.773893 CANDELS 0.3850 0.3200 0.4500
99312 53.191477 -27.758527 17973 53.191475 -27.758522 CANDELS 1.5500 1.4700 1.6300
80670 53.191495 -27.789147 13721 53.191536 -27.789175 CANDELS 2.5820 1.9800 2.6500
83859 53.191512 -27.783833 14501 53.191524 -27.783840 CANDELS 2.6060 2.4900 2.7200
81152 53.191538 -27.788656 13749 53.191536 -27.788666 CANDELS 1.3220 1.2600 1.3900
83511 53.191558 -27.782675 14871 53.191551 -27.782677 CANDELS 1.2260 1.1700 1.2800
47190 53.191620 -27.852311 6254 53.191628 -27.852303 CANDELS 1.2460 1.1800 1.3100
15725 53.191645 -27.916376 1884 53.191646 -27.916372  3DHST  1.4718 -99.0000 -99.0000
62122 53.191648 -27.828335 8877 53.191635 -27.828339 CANDELS 0.6690 0.6000 0.7400
31422 53.191651 -27.884081 3062 53.191650 -27.884087 CANDELS 0.5960 0.5000 0.6900
33588 53.191708 -27.880019 3435 53.191708 -27.880005 CANDELS 2.6840 2.6200 2.7500
82982 53.191718 -27.785114 14309 53.191715 -27.785103 CANDELS 2.9430 2.9000 2.9800
51413 53.191827 -27.845713 6855 53.191784 -27.845762 CANDELS 3.1120 3.0300 3.2100
92993 53.191862 -27.768876 16707 53.191860 -27.768881 CANDELS 2.7280 2.6500 2.8000
17022 53.191877 -27.912430 1330 53.191876 -27.912432 CANDELS 0.6860 0.6300 0.7400
17055 53.191901 -27.915316 27170 53.191910 -27.915302 CANDELS 0.9730 0.9000 1.0400
21891 53.191908 -27.903925 1660 53.191914 -27.903925 CANDELS 0.6250 0.5800 0.6700
42013 53.191920 -27.863436 5112 53.191891 -27.863438 CANDELS 1.6340 1.5600 1.7200
83754 53.191940 -27.782964 14713 53.191948 -27.782957 CANDELS 1.0300 0.9700 1.0900
14761 53.192064 -27.920776 1551 53.192077 -27.920776  3DHST  0.5568 -99.0000 -99.0000
81256 53.192066 -27.787169 14099 53.192066 -27.787170 CANDELS 1.0720 1.0200 1.1200
98911 53.192102 -27.759245 17877 53.192104 -27.759249 CANDELS 1.0430 0.9800 1.1100
34880 53.192116 -27.877407 3685 53.192127 -27.877405 CANDELS 0.7000 0.6200 0.7900
60341 53.192121 -27.831525 8551 53.192116 -27.831520 CANDELS 1.2270 1.1700 1.2800
36702 53.192158 -27.872819 4175 53.192162 -27.872818 CANDELS 0.6040 0.5400 0.6700
83235 53.192225 -27.784562 14424 53.192177 -27.784546 CANDELS 1.5580 1.4800 1.6300
68716 53.192226 -27.816395 10259 53.192219 -27.816401 CANDELS 0.0900 0.0700 0.1200
48347 53.192234 -27.850317 6394 53.192234 -27.850325 CANDELS 0.5130 0.4500 0.5700
82491 53.192251 -27.786003 14196 53.192230 -27.786013 CANDELS 2.5640 2.4800 2.6300
38993 53.192286 -27.866328 4902 53.192287 -27.866327 CANDELS 0.6320 0.5800 0.6800
65232 53.192304 -27.822948 9487 53.192295 -27.822948 CANDELS 1.9400 1.8700 2.0400
25056 53.192306 -27.896803 2107 53.192310 -27.896805 CANDELS 3.4100 3.2900 3.5300
76486 53.192347 -27.797884 12483 53.192349 -27.797873 CANDELS 1.1560 1.1100 1.2000
98490 53.192380 -27.760047 17792 53.192371 -27.760042 CANDELS 0.3340 0.2600 0.4100
42807 53.192445 -27.860878 5372 53.192451 -27.860870 CANDELS 0.3030 0.2000 0.4100
55736 53.192453 -27.839536 7546 53.192455 -27.839542 CANDELS 0.6190 0.5500 0.6900
62006 53.192515 -27.828618 8902 53.192520 -27.828623 CANDELS 1.8940 1.8200 1.9700
36903 53.192527 -27.872869 4193 53.192528 -27.872860 CANDELS 0.5300 0.4600 0.5900
27299 53.192546 -27.891420 2508 53.192558 -27.891409 CANDELS 1.3030 1.2600 1.3500
16131 53.192549 -27.915824 1107 53.192558 -27.915798 CANDELS 0.6030 0.5400 0.6600
48934 53.192571 -27.850074 6396 53.192570 -27.850075 CANDELS 0.6090 0.5400 0.6700
27316 53.192571 -27.892127 2457 53.192581 -27.892138 CANDELS 1.4210 1.3600 1.4900
83351 53.192594 -27.783793 14548 53.192570 -27.783796 CANDELS 0.8650 0.8100 0.9200
63623 53.192609 -27.826063 9113 53.192600 -27.826057 CANDELS 3.7110 3.5900 3.8300
32132 53.192619 -27.880285 3558 53.192635 -27.880278 CANDELS 0.5710 0.5300 3.0600
28853 53.192679 -27.889320 2658 53.192673 -27.889317 CANDELS 1.6820 1.6100 1.7600
83402 53.192680 -27.784125 14441 53.192665 -27.784145 CANDELS 4.8810 4.7800 4.9900
70442 53.192695 -27.813055 10633 53.192692 -27.813053 CANDELS 4.0550 3.9600 4.1500
37924 53.192709 -27.871292 4336 53.192703 -27.871288 CANDELS 0.2520 0.1900 0.3200
56230 53.192717 -27.839020 7581 53.192753 -27.839037 CANDELS 2.6740 2.5800 2.7700
61691 53.192731 -27.829552 8702 53.192711 -27.829544 CANDELS 3.4400 3.3500 3.5300
26191 53.192751 -27.894571 2255 53.192757 -27.894569 CANDELS 3.4890 3.4200 3.5600
41829 53.192751 -27.863765 5077 53.192749 -27.863773 CANDELS 3.0670 3.0100 3.1300
83811 53.192764 -27.783528 14556 53.192764 -27.783527 CANDELS 0.4790 0.4200 0.5400
16363 53.192816 -27.916698 1858 53.192796 -27.916696  3DHST  1.4330 -99.0000 -99.0000
49434 53.192824 -27.849380 6461 53.192814 -27.849380 CANDELS 0.7700 0.6900 0.8500
12840 53.192856 -27.919022 1557 53.192776 -27.919027  3DHST  0.4917 -99.0000 -99.0000
90088 53.192920 -27.773319 16098 53.192921 -27.773319 CANDELS 3.9020 3.7900 4.0100
14394 53.193024 -27.921147 1527 53.193014 -27.921130  3DHST  1.4858 -99.0000 -99.0000
22051 53.193033 -27.902915 1723 53.193035 -27.902901 CANDELS 0.4650 0.1300 0.5600
27788 53.193034 -27.890890 2613 53.193008 -27.890842 CANDELS 1.5250 1.4800 1.5700
49862 53.193048 -27.848045 6664 53.193050 -27.848047 CANDELS 2.8990 2.8100 2.9600
34551 53.193049 -27.876154 3850 53.193035 -27.876154 CANDELS 0.4610 0.4100 0.5100
87372 53.193106 -27.775560 15901 53.193096 -27.775562 CANDELS 1.3110 1.2500 1.3600
23976 53.193135 -27.899027 3647 53.193131 -27.899026  3DHST  1.9893 -99.0000 -99.0000
66256 53.193205 -27.820214 9958 53.193203 -27.820210 CANDELS 0.6820 0.6300 0.7400
66983 53.193233 -27.819751 9866 53.193184 -27.819738 CANDELS 1.0240 0.8400 1.1300
34243 53.193241 -27.878513 3604 53.193245 -27.878509 CANDELS 0.7360 0.6700 0.8100
74543 53.193250 -27.803116 11758 53.193295 -27.803106 CANDELS 2.2830 2.1800 2.3800
51034 53.193261 -27.846742 6750 53.193260 -27.846722 CANDELS 0.5230 0.4100 0.6400
97096 53.193277 -27.762486 17538 53.193275 -27.762463 CANDELS 1.6720 1.5900 1.7500
73065 53.193292 -27.805572 11610 53.193306 -27.805584 CANDELS 0.4440 0.3900 1.3000
49796 53.193335 -27.848547 6577 53.193337 -27.848555 CANDELS 1.2980 1.2400 1.3500
16551 53.193361 -27.916132 1057 53.193359 -27.916128 CANDELS 1.8650 1.7900 1.9400
18260 53.193371 -27.903872 1912 53.193367 -27.903877 CANDELS 0.6690 0.6300 0.7100
51073 53.193464 -27.844793 7051 53.193474 -27.844803 CANDELS 1.2420 1.1800 1.3100
74521 53.193537 -27.802647 11885 53.193523 -27.802622 CANDELS 0.4410 0.3800 0.5000
68529 53.193568 -27.816791 10211 53.193596 -27.816784 CANDELS 1.6820 1.6100 1.7600
52913 53.193576 -27.843515 7129 53.193577 -27.843512 CANDELS 1.9350 1.8800 1.9900
23435 53.193582 -27.898765 1998 53.193611 -27.898754 CANDELS 0.1120 0.0500 0.1700
62646 53.193644 -27.827465 8931 53.193634 -27.827450 CANDELS 0.4510 0.3600 0.5400
44769 53.193673 -27.857784 5670 53.193672 -27.857792 CANDELS 1.1870 1.1300 1.2500
16851 53.193688 -27.915606 1084 53.193691 -27.915586 CANDELS 3.2490 3.1500 3.3400
79499 53.193695 -27.790897 13429 53.193680 -27.790890 CANDELS 0.4970 0.4400 0.5500
79903 53.193744 -27.787855 13923 53.193741 -27.787870 CANDELS 0.4670 0.4100 0.5300
43689 53.193754 -27.859487 5487 53.193748 -27.859484 CANDELS 1.6370 1.5600 1.7100
66055 53.193773 -27.821399 9723 53.193771 -27.821375 CANDELS 0.5550 0.5200 0.5900
91283 53.193799 -27.771280 16430 53.193794 -27.771290 CANDELS 3.2670 3.2100 3.3300
14897 53.193818 -27.920208 1591 53.193806 -27.920181  3DHST  1.7814 -99.0000 -99.0000
70337 53.193825 -27.812880 10665 53.193825 -27.812876 CANDELS 0.8820 0.8300 0.9300
24056 53.193827 -27.899124 3612 53.193823 -27.899133  3DHST  0.3118 -99.0000 -99.0000
52398 53.193844 -27.844273 7057 53.193836 -27.844278 CANDELS 1.4930 1.4400 1.5400
60849 53.193865 -27.830807 8579 53.193855 -27.830801 CANDELS 2.5570 2.5100 2.6100
42022 53.193867 -27.863361 5099 53.193874 -27.863377 CANDELS 0.7120 0.5800 0.8500
78576 53.193869 -27.793295 13159 53.193867 -27.793295 CANDELS 0.6720 0.6200 0.7300
40716 53.193922 -27.865971 4855 53.193920 -27.865971 CANDELS 0.2580 0.1200 0.4300
81136 53.193928 -27.785801 14550 53.193928 -27.785799 CANDELS 0.1130 0.0700 0.1500
16465 53.193936 -27.916230 1056 53.193947 -27.916222 CANDELS 1.5030 1.4300 1.5700
14663 53.193954 -27.918887 1657 53.193973 -27.918893  3DHST  1.1146 -99.0000 -99.0000
53130 53.193968 -27.843187 7172 53.193958 -27.843195 CANDELS 1.8990 1.8400 1.9500
19543 53.194084 -27.909403 1370 53.194080 -27.909414 CANDELS 0.0960 0.0500 0.1500
34443 53.194240 -27.878715 3544 53.194233 -27.878702 CANDELS 1.7370 1.6200 1.8500
33885 53.194242 -27.879146 3550 53.194237 -27.879143 CANDELS 0.5410 0.4900 0.6000
45692 53.194251 -27.855488 5891 53.194279 -27.855530 CANDELS 2.9470 2.9100 2.9900
24271 53.194271 -27.898765 1961 53.194275 -27.898766 CANDELS 2.4180 2.2100 2.6000
69062 53.194276 -27.815769 10335 53.194271 -27.815775 CANDELS 1.6860 1.6100 1.7600
25715 53.194289 -27.895369 2205 53.194294 -27.895367 CANDELS 3.4870 3.3800 3.6000
92933 53.194322 -27.768867 16694 53.194328 -27.768879 CANDELS 1.0980 1.0100 1.1900
43803 53.194335 -27.859132 5572 53.194332 -27.859137 CANDELS 1.2370 1.1800 1.3000
45240 53.194361 -27.856031 5844 53.194351 -27.856033 CANDELS 0.4510 0.4100 0.4900
32639 53.194401 -27.881798 3291 53.194363 -27.881809 CANDELS 1.9750 1.8700 2.0800
59099 53.194500 -27.833931 8207 53.194500 -27.833921 CANDELS 1.6960 1.6200 1.7700
75549 53.194582 -27.800243 12094 53.194576 -27.800219 CANDELS 1.3040 1.2400 1.3600
33094 53.194615 -27.880621 3430 53.194614 -27.880600 CANDELS 1.1780 1.1100 1.2500
94544 53.194616 -27.765542 17245 53.194622 -27.765552 CANDELS 1.1240 1.0700 1.1800
27630 53.194643 -27.891929 2440 53.194637 -27.891928 CANDELS 3.1690 3.1100 3.2300
24307 53.194708 -27.898041 2035 53.194702 -27.898039 CANDELS 0.2610 0.1900 0.3400
82058 53.194712 -27.787023 13946 53.194710 -27.787029 CANDELS 0.8350 0.7500 0.9100
71274 53.194749 -27.811416 10768 53.194752 -27.811413 CANDELS 0.3980 0.2400 0.5300
36368 53.194798 -27.874510 3959 53.194801 -27.874508 CANDELS 2.9930 2.9400 3.0400
90116 53.194815 -27.773348 16091 53.194809 -27.773348 CANDELS 0.6000 0.5500 0.6500
35475 53.194943 -27.874946 4035 53.194939 -27.874943 CANDELS 1.2070 1.1500 1.2600
46234 53.194978 -27.855215 5894 53.194973 -27.855227 CANDELS 2.8640 1.2900 2.9900
20370 53.194988 -27.906967 1500 53.194920 -27.906982 CANDELS 1.4050 1.3400 1.4700
26783 53.195017 -27.893544 2327 53.195015 -27.893526 CANDELS 1.8080 1.6800 1.9400
33407 53.195032 -27.880102 3445 53.195030 -27.880106 CANDELS 1.1390 1.0800 1.2000
18213 53.195071 -27.911212 1288 53.195080 -27.911213 CANDELS 0.8860 0.8300 0.9400
69234 53.195139 -27.813961 10526 53.195152 -27.813961 CANDELS 0.9910 0.9300 1.0500
45410 53.195148 -27.855885 5893 53.195149 -27.855867 CANDELS 1.7450 1.1000 2.6500
93690 53.195217 -27.767865 16818 53.195221 -27.767864 CANDELS 2.7760 2.7100 2.8500
17672 53.195292 -27.913910 1165 53.195278 -27.913858 CANDELS 2.6300 2.5400 2.7000
41945 53.195326 -27.863340 5128 53.195332 -27.863337 CANDELS 0.1500 0.1100 0.2000
33354 53.195344 -27.880395 3428 53.195343 -27.880388 CANDELS 1.7320 1.6400 1.8200
86585 53.195372 -27.779280 15238 53.195381 -27.779280 CANDELS 2.7580 2.6800 2.8400
17252 53.195388 -27.913624 1244 53.195389 -27.913624 CANDELS 1.5320 1.4700 1.6000
75203 53.195435 -27.801832 11903 53.195419 -27.801830 CANDELS 2.1190 2.0000 2.2500
56496 53.195499 -27.838385 7661 53.195492 -27.838386 CANDELS 3.1680 3.0900 3.2500
39619 53.195514 -27.868077 4648 53.195511 -27.868074 CANDELS 0.5200 0.4500 0.5800
93376 53.195516 -27.768004 16841 53.195522 -27.768003 CANDELS 2.8230 2.7700 2.8800
42265 53.195540 -27.862246 5258 53.195534 -27.862249 CANDELS 0.3740 0.3100 0.4400
67654 53.195573 -27.817674 10140 53.195572 -27.817675 CANDELS 0.8110 0.7300 0.8800
58798 53.195583 -27.834573 8108 53.195576 -27.834570 CANDELS 2.9870 2.9500 3.0300
24344 53.195619 -27.898103 2017 53.195610 -27.898100 CANDELS 0.3150 0.2300 0.4100
72043 53.195624 -27.809627 10963 53.195633 -27.809633 CANDELS 0.1560 0.1200 0.1900
90132 53.195654 -27.773094 16124 53.195637 -27.773096 CANDELS 0.9830 0.9000 1.0600
81017 53.195659 -27.787771 13976 53.195644 -27.787777 CANDELS 0.2240 0.1900 0.2600
55191 53.195666 -27.839966 7494 53.195690 -27.840014 CANDELS 0.6960 0.6000 0.8100
72600 53.195737 -27.807190 11327 53.195740 -27.807194 CANDELS 0.4530 0.4000 0.5100
84375 53.195744 -27.782721 14674 53.195736 -27.782713 CANDELS 3.2850 3.2300 3.3500
15390 53.195760 -27.918729 1712 53.195767 -27.918703  3DHST  1.3027 -99.0000 -99.0000
62826 53.195790 -27.827392 8957 53.195785 -27.827370 CANDELS 4.1020 3.9900 4.2100
34861 53.195805 -27.877548 3690 53.195801 -27.877541 CANDELS 2.2960 2.2300 2.3700
22267 53.195809 -27.903284 1678 53.195808 -27.903294 CANDELS 3.3690 3.2500 3.5000
55145 53.195826 -27.839363 7649 53.195835 -27.839359 CANDELS 1.0440 0.9900 1.1000
32458 53.195846 -27.882794 3176 53.195839 -27.882786 CANDELS 1.7630 1.7200 1.8000
30286 53.195926 -27.885478 3040 53.195927 -27.885471 CANDELS 0.6190 0.5600 0.6800
64132 53.195946 -27.824823 9268 53.195950 -27.824814 CANDELS 2.0820 2.0100 2.1700
82105 53.195948 -27.786416 14136 53.195938 -27.786413 CANDELS 0.5400 0.4800 0.6000
49185 53.195977 -27.848119 6689 53.195980 -27.848125 CANDELS 0.3850 0.3300 0.4400
20718 53.195980 -27.906108 1563 53.195957 -27.906082 CANDELS 1.7130 1.5400 1.8600
47488 53.196079 -27.851605 6285 53.196091 -27.851616 CANDELS 0.0550 0.0400 0.0800
27260 53.196080 -27.892645 2408 53.196079 -27.892643 CANDELS 3.0390 2.9700 3.1000
28694 53.196116 -27.885707 3060 53.196091 -27.885733 CANDELS 1.3570 1.2900 1.4200
62200 53.196125 -27.827721 9008 53.196106 -27.827732 CANDELS 1.9350 1.8600 2.0100
87334 53.196134 -27.777822 15446 53.196133 -27.777794 CANDELS 0.6210 0.5100 0.7300
26614 53.196184 -27.893753 27564 53.196190 -27.893738 CANDELS 0.8690 0.7500 0.9800
37462 53.196306 -27.872039 4258 53.196308 -27.872034 CANDELS 0.2470 0.1700 0.3300
35901 53.196335 -27.875104 3937 53.196331 -27.875092 CANDELS 2.2120 2.1100 2.3000
71011 53.196379 -27.811905 10723 53.196384 -27.811894 CANDELS 0.7630 0.6300 0.9000
86077 53.196382 -27.779000 15406 53.196377 -27.778992 CANDELS 1.1840 1.1200 1.2500
84745 53.196393 -27.782083 14798 53.196396 -27.782082 CANDELS 0.5170 0.4600 0.5800
75959 53.196399 -27.799775 12121 53.196396 -27.799774 CANDELS 0.4830 0.4200 0.5300
37417 53.196471 -27.871720 4329 53.196453 -27.871719 CANDELS 0.8860 0.8200 0.9600
75658 53.196492 -27.800484 12048 53.196499 -27.800501 CANDELS 0.2370 0.1900 0.2900
38198 53.196509 -27.870726 4398 53.196503 -27.870733 CANDELS 0.7600 0.7000 0.8100
40553 53.196538 -27.866301 4817 53.196537 -27.866301 CANDELS 0.3840 0.3000 0.4700
85564 53.196540 -27.780434 28421 53.196621 -27.780402  3DHST  0.1535 -99.0000 -99.0000
47225 53.196543 -27.851664 6390 53.196571 -27.851696 CANDELS 1.1800 1.1400 1.2200
41478 53.196579 -27.863206 5221 53.196571 -27.863205 CANDELS 1.1140 1.0700 1.1600
44606 53.196580 -27.858232 5581 53.196571 -27.858231 CANDELS 0.5960 0.5000 0.6800
19585 53.196591 -27.908622 1435 53.196575 -27.908644 CANDELS 0.6260 0.5800 0.6800
17468 53.196595 -27.914347 1146 53.196610 -27.914347 CANDELS 0.6780 0.6200 0.7400
63824 53.196643 -27.825728 9155 53.196625 -27.825722 CANDELS 2.6360 2.5700 2.7000
34375 53.196645 -27.878569 3597 53.196652 -27.878565 CANDELS 1.2550 1.1800 1.3300
48182 53.196651 -27.851826 12578 53.196648 -27.851828  3DHST  1.2100 -99.0000 -99.0000
18610 53.196659 -27.911455 1273 53.196674 -27.911467 CANDELS 0.8280 0.7400 0.9100
62188 53.196684 -27.828642 8829 53.196747 -27.828676 CANDELS 0.4350 0.3000 0.5500
26641 53.196691 -27.893467 2349 53.196686 -27.893480 CANDELS 1.6980 1.6200 1.7700
90642 53.196691 -27.772355 16315 53.196751 -27.772320 CANDELS 2.7860 2.7400 2.8400
43358 53.196691 -27.860452 5402 53.196682 -27.860462 CANDELS 1.7220 1.5900 1.8400
90865 53.196693 -27.772208 30339 53.196700 -27.772209  3DHST  0.2476 -99.0000 -99.0000
95028 53.196696 -27.765193 17197 53.196693 -27.765190 CANDELS 0.6230 0.5700 0.6800
76199 53.196700 -27.799249 12198 53.196690 -27.799257 CANDELS 3.3010 3.2200 3.3900
71075 53.196702 -27.810726 10943 53.196724 -27.810755 CANDELS 0.0550 0.0300 0.0800
34866 53.196735 -27.875476 4018 53.196728 -27.875477 CANDELS 0.1050 0.0800 0.1300
68796 53.196736 -27.816589 10213 53.196712 -27.816585 CANDELS 1.6190 1.5000 1.7400
71860 53.196791 -27.809989 10959 53.196804 -27.809931 CANDELS 0.6630 0.5500 0.7600
33725 53.196791 -27.880149 3396 53.196777 -27.880136 CANDELS 1.2210 1.1400 1.3100
59873 53.196796 -27.832362 8458 53.196793 -27.832354 CANDELS 1.0060 0.8600 1.1400
25557 53.196839 -27.894398 2285 53.196827 -27.894400 CANDELS 2.0500 1.9800 2.1200
43253 53.196845 -27.861029 5327 53.196861 -27.861027 CANDELS 2.8200 2.7600 2.8800
77350 53.196851 -27.796334 12632 53.196858 -27.796337 CANDELS 1.3820 1.3100 1.4500
76014 53.196888 -27.799422 12205 53.196877 -27.799429 CANDELS 3.3530 3.2700 3.4300
27293 53.196893 -27.892671 2387 53.196858 -27.892696 CANDELS 2.7810 0.6300 2.8800
85260 53.197016 -27.780600 15076 53.196999 -27.780596 CANDELS 0.7430 0.6700 0.8100
31736 53.197023 -27.883870 3092 53.197014 -27.883858 CANDELS 0.8300 0.7400 0.9100
71125 53.197106 -27.811349 10804 53.197132 -27.811367 CANDELS 0.8000 0.7100 0.8800
30891 53.197117 -27.885526 2967 53.197105 -27.885531 CANDELS 1.2910 1.2300 1.3500
61980 53.197134 -27.829035 8761 53.197125 -27.829025 CANDELS 1.1780 1.0600 1.2900
28255 53.197139 -27.890057 2614 53.197132 -27.890055 CANDELS 1.3070 1.2500 1.3700
