# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1 catalog.
# figs_id threed_north_idv41 figs_ra figs_dec threed_ra threed_dec
303132 24387 189.178741 62.261978 189.178741 62.261978
303133 24376 189.256973 62.261982 189.256973 62.261990
303134 24372 189.178040 62.261967 189.178040 62.261971
303135 24447 189.178223 62.261848 189.178238 62.261856
303136 24364 189.106064 62.261929 189.106064 62.261932
303137 24359 189.110138 62.261837 189.110138 62.261848
303138 24348 189.162888 62.261921 189.162857 62.261917
303140 24471 189.204193 62.261745 189.204269 62.261780
303141 24413 189.164200 62.261791 189.164215 62.261806
303142 24374 189.212845 62.261887 189.212860 62.261890
303143 24337 189.125259 62.261803 189.125275 62.261810
303144 24327 189.104263 62.261768 189.104263 62.261776
303145 24444 189.207794 62.261627 189.207809 62.261631
303146 24425 189.206772 62.261696 189.206787 62.261700
303147 24360 189.107162 62.261677 189.107147 62.261684
303148 24352 189.133835 62.261738 189.133804 62.261749
303149 24317 189.171234 62.261749 189.171234 62.261749
303150 24391 189.245743 62.261726 189.245758 62.261730
303151 24314 189.116486 62.261703 189.116486 62.261707
303152 24318 189.091705 62.261677 189.091721 62.261692
303153 24338 189.096085 62.261600 189.096085 62.261604
303154 24296 189.104950 62.261635 189.104965 62.261642
303155 24407 189.114685 62.261414 189.114685 62.261417
303156 24285 189.250366 62.261673 189.250351 62.261669
303157 24325 189.117966 62.261581 189.117950 62.261581
303158 24311 189.138718 62.261604 189.138718 62.261616
303159 24287 189.182571 62.261620 189.182602 62.261627
303160 24320 189.194748 62.261532 189.194748 62.261532
303161 24278 189.195267 62.261280 189.195267 62.261288
303162 24300 189.201996 62.261276 189.201996 62.261284
303163 24265 189.233109 62.261570 189.233093 62.261578
303164 24292 189.157837 62.261478 189.157852 62.261475
303165 24347 189.084137 62.261330 189.084137 62.261333
303166 24252 189.127197 62.261478 189.127182 62.261486
303167 24388 189.245377 62.261372 189.245377 62.261372
303168 24367 189.167145 62.261303 189.167145 62.261303
303169 24234 189.167206 62.260918 189.167206 62.260918
303170 24249 189.146439 62.261368 189.146454 62.261368
303171 24251 189.166000 62.261349 189.166016 62.261349
303172 24235 189.196793 62.261402 189.196808 62.261406
303173 24345 189.244751 62.261223 189.244751 62.261227
303174 24243 189.136475 62.261261 189.136505 62.261272
303175 24380 189.157837 62.261143 189.157837 62.261147
303176 24370 189.117981 62.260986 189.117981 62.260994
303177 24193 189.086273 62.261143 189.086273 62.261147
303179 24246 189.159943 62.260998 189.159943 62.260998
303180 24164 189.183731 62.261021 189.183731 62.261024
303181 24183 189.146423 62.260971 189.146439 62.260975
303182 24165 189.216034 62.261021 189.216049 62.261028
303184 24237 189.215225 62.260948 189.215286 62.260933
303185 24181 189.085312 62.260803 189.085312 62.260811
303186 24141 189.094025 62.260838 189.094025 62.260838
303187 24127 189.109314 62.260761 189.109299 62.260761
303188 24126 189.134995 62.260777 189.134995 62.260780
303189 24117 189.245926 62.260784 189.245941 62.260784
303190 24110 189.143707 62.260742 189.143707 62.260742
303191 24129 189.205124 62.260712 189.205124 62.260712
303192 23758 189.217972 62.260338 189.217987 62.260353
303193 24111 189.233688 62.260765 189.233673 62.260761
303194 24190 189.207748 62.260635 189.207733 62.260643
303195 24105 189.228806 62.260719 189.228806 62.260719
303196 24176 189.148407 62.260605 189.148392 62.260605
303197 24189 189.193283 62.260612 189.193283 62.260616
303198 24114 189.155243 62.260639 189.155243 62.260639
303199 24124 189.206711 62.260612 189.206726 62.260616
303200 24121 189.137589 62.260437 189.137604 62.260441
303201 24145 189.203613 62.260414 189.203613 62.260422
303202 24052 189.171097 62.260426 189.171097 62.260429
303204 24130 189.125885 62.260342 189.125870 62.260349
303205 24098 189.122620 62.260296 189.122604 62.260303
303206 24077 189.240997 62.260365 189.240997 62.260357
303207 24055 189.157883 62.260311 189.157867 62.260307
303208 24009 189.211533 62.260258 189.211533 62.260262
303209 24010 189.221619 62.260262 189.221619 62.260265
303210 23999 189.084824 62.260155 189.084824 62.260162
303211 24038 189.232117 62.260201 189.232101 62.260201
303212 24008 189.104858 62.260139 189.104843 62.260143
303214 24090 189.182663 62.260136 189.182663 62.260136
303215 24035 189.207825 62.260143 189.207840 62.260147
303216 24004 189.227524 62.260082 189.227539 62.260086
303217 24028 189.104507 62.260010 189.104507 62.260014
303218 24018 189.183914 62.260036 189.183929 62.260040
303219 23957 189.202255 62.260014 189.202271 62.260014
303220 23949 189.202484 62.259964 189.202499 62.259975
303221 23943 189.221771 62.259949 189.221771 62.259956
303222 23978 189.205826 62.259850 189.205856 62.259846
303223 23940 189.139282 62.259876 189.139297 62.259872
303224 24072 189.116959 62.259724 189.116959 62.259716
303225 23926 189.106995 62.259777 189.106918 62.259789
303226 23961 189.215637 62.259785 189.215637 62.259796
303227 23960 189.127777 62.259754 189.127762 62.259758
303228 23914 189.166534 62.259811 189.166534 62.259815
303229 23952 189.161682 62.259762 189.161713 62.259762
303230 23904 189.194611 62.259712 189.194611 62.259720
303231 23913 189.196762 62.259697 189.196777 62.259708
303232 23934 189.231171 62.259697 189.231186 62.259701
303233 23974 189.171417 62.259617 189.171402 62.259624
303234 23955 189.153229 62.259575 189.153213 62.259575
303235 24005 189.207047 62.259514 189.207047 62.259521
303236 23907 189.118866 62.259552 189.118866 62.259560
303237 23975 189.258942 62.259529 189.258957 62.259525
303238 23910 189.127655 62.259384 189.127655 62.259388
303239 24014 189.232803 62.259487 189.232803 62.259491
303240 23911 189.169937 62.259533 189.169937 62.259533
303241 23992 189.170364 62.259438 189.170364 62.259438
303242 23899 189.185669 62.259560 189.185638 62.259567
303243 24013 189.125595 62.259441 189.125626 62.259426
303244 24033 189.115295 62.259377 189.115295 62.259380
303245 23928 189.161530 62.259491 189.161530 62.259472
303246 23927 189.240997 62.259521 189.240982 62.259533
303247 23847 189.129929 62.259407 189.129929 62.259415
303248 23833 189.200592 62.259445 189.200592 62.259445
303249 23932 189.243362 62.259350 189.243378 62.259350
303250 23830 189.247375 62.259430 189.247391 62.259434
303251 23849 189.251923 62.259380 189.251923 62.259380
303252 23879 189.260590 62.259304 189.260605 62.259315
303253 23856 189.132874 62.259300 189.132874 62.259300
303254 23953 189.140289 62.259167 189.140289 62.259171
303255 23865 189.149063 62.259270 189.149063 62.259270
303256 23832 189.200974 62.259285 189.200974 62.259289
303257 23829 189.249313 62.259262 189.249313 62.259262
303258 23950 189.181335 62.258987 189.181351 62.258987
303259 23817 189.135269 62.259087 189.135315 62.259087
303260 23945 189.229095 62.259014 189.229095 62.259006
303261 23775 189.231247 62.259106 189.231216 62.259110
303262 23762 189.085892 62.259041 189.085876 62.259041
303263 23740 189.217697 62.258976 189.217712 62.258984
303264 23735 189.186005 62.258781 189.186020 62.258785
303265 23744 189.186203 62.258640 189.186218 62.258644
303266 23749 189.193024 62.258801 189.193024 62.258801
303267 23791 189.120972 62.258713 189.120972 62.258717
303268 23779 189.142258 62.258743 189.142258 62.258759
303269 23763 189.161514 62.258781 189.161469 62.258751
303271 23774 189.128586 62.258739 189.128586 62.258751
303272 23891 189.223099 62.258621 189.223099 62.258621
303273 23725 189.126053 62.258667 189.126068 62.258667
303275 23676 189.088333 62.258614 189.088333 62.258614
303276 23806 189.229324 62.258572 189.229355 62.258598
303277 23864 189.085007 62.258385 189.085007 62.258392
303278 23672 189.201492 62.258633 189.201477 62.258636
303279 23698 189.184464 62.258572 189.184418 62.258549
303280 23831 189.196014 62.258358 189.196014 62.258362
303281 23668 189.086349 62.258495 189.086334 62.258492
303283 23634 189.112564 62.258293 189.112534 62.258293
303284 23631 189.193268 62.258076 189.193268 62.258076
303285 23121 189.192612 62.257607 189.192627 62.257610
303286 23604 189.226151 62.258278 189.226151 62.258286
303287 23620 189.169250 62.258244 189.169266 62.258244
303288 23657 189.109543 62.258186 189.109543 62.258198
303289 23651 189.259216 62.258179 189.259216 62.258183
303290 23667 189.241318 62.258102 189.241318 62.258102
303291 23640 189.219086 62.258106 189.219101 62.258106
303292 23584 189.218582 62.258163 189.218597 62.258167
303293 23600 189.255722 62.258163 189.255692 62.258175
303294 23567 189.235947 62.258114 189.235901 62.258129
303295 23563 189.157623 62.258099 189.157639 62.258099
303296 23562 189.229736 62.258118 189.229736 62.258121
303297 23642 189.247223 62.258038 189.247238 62.258038
303298 23605 189.121521 62.258034 189.121490 62.258026
303299 23455 189.129166 62.257706 189.129150 62.257709
303300 23573 189.166061 62.257957 189.166031 62.257961
303302 23675 189.232346 62.257847 189.232346 62.257847
303303 23537 189.089462 62.257908 189.089462 62.257912
303304 23540 189.132339 62.257874 189.132339 62.257874
303306 23530 189.209686 62.257923 189.209686 62.257931
303307 23561 189.258743 62.257874 189.258759 62.257870
303308 23662 189.097046 62.257771 189.097046 62.257774
303309 23531 189.256271 62.257835 189.256271 62.257839
303310 23186 189.165436 62.257317 189.165436 62.257320
303311 23654 189.091690 62.257679 189.091690 62.257679
303312 23538 189.134460 62.257740 189.134460 62.257744
303313 23512 189.161789 62.257767 189.161774 62.257767
303314 23500 189.230072 62.257790 189.230072 62.257793
303315 23523 189.204712 62.257797 189.204666 62.257778
303316 23499 189.095581 62.257401 189.095581 62.257408
303317 23479 189.254990 62.257626 189.254990 62.257626
303318 23477 189.127579 62.257587 189.127594 62.257584
303319 23580 189.126099 62.257477 189.126083 62.257484
303320 23453 189.143402 62.257568 189.143402 62.257576
303321 23451 189.160080 62.257557 189.160110 62.257542
303322 23478 189.176117 62.257481 189.176071 62.257481
303323 23486 189.234802 62.257492 189.234833 62.257504
303324 23439 189.227188 62.257492 189.227188 62.257496
303326 23456 189.151825 62.257362 189.151825 62.257362
303327 23536 189.161026 62.257240 189.161026 62.257244
303328 23116 189.223221 62.256927 189.223221 62.256931
303329 23447 189.175247 62.257275 189.175232 62.257278
303330 23413 189.088608 62.257233 189.088593 62.257233
303331 23543 189.101303 62.257034 189.101303 62.257038
303332 23412 189.242050 62.257259 189.242065 62.257263
303333 23409 189.148743 62.257248 189.148743 62.257252
303334 23415 189.162384 62.257133 189.162369 62.257137
303335 23373 189.168167 62.257133 189.168167 62.257133
303336 23576 189.142761 62.257023 189.142746 62.257034
303337 23406 189.154022 62.257118 189.154007 62.257118
303338 23366 189.132645 62.257092 189.132660 62.257095
303339 23513 189.200684 62.256969 189.200684 62.256969
303340 23414 189.111267 62.256992 189.111221 62.256977
303342 23420 189.153046 62.256992 189.153046 62.256992
303343 23360 189.206009 62.257053 189.206009 62.257061
303344 23349 189.252228 62.257030 189.252228 62.257038
303345 23386 189.257339 62.256989 189.257339 62.256992
303346 23527 189.095047 62.256809 189.095047 62.256824
303347 23358 189.241135 62.256916 189.241150 62.256920
303348 23343 189.152512 62.256813 189.152512 62.256817
303349 23463 189.115036 62.256676 189.115021 62.256683
303350 23333 189.126099 62.256775 189.126099 62.256775
303351 23438 189.151901 62.256741 189.151901 62.256741
303352 23341 189.096313 62.256737 189.096313 62.256737
303353 23319 189.084366 62.256733 189.084366 62.256737
303354 23395 189.120422 62.256721 189.120422 62.256706
303355 23307 189.146347 62.256760 189.146347 62.256760
303356 23297 189.170883 62.256779 189.170868 62.256775
303357 23295 189.206665 62.256779 189.206665 62.256779
303358 23361 189.210602 62.256718 189.210587 62.256718
303359 23292 189.232498 62.256767 189.232483 62.256767
303360 23286 189.231705 62.256672 189.231705 62.256672
303361 23310 189.204956 62.256626 189.204956 62.256634
303362 23262 189.122955 62.256611 189.122955 62.256611
303364 23450 189.157425 62.256401 189.157440 62.256409
303365 23380 189.158218 62.256489 189.158203 62.256489
303366 23281 189.167831 62.256596 189.167816 62.256596
303367 23285 189.097229 62.256542 189.097229 62.256550
303368 23423 189.189331 62.256443 189.189316 62.256447
303369 23244 189.154800 62.256538 189.154800 62.256538
303370 23293 189.104782 62.256458 189.104782 62.256466
303371 23259 189.121994 62.256466 189.121979 62.256470
303372 23255 189.099609 62.256432 189.099594 62.256439
303373 23328 189.175980 62.256382 189.175949 62.256386
303374 23237 189.210205 62.256485 189.210205 62.256496
303375 23268 189.201782 62.256367 189.201782 62.256371
303376 23301 189.205765 62.256367 189.205765 62.256374
303377 23290 189.098709 62.256264 189.098709 62.256268
303378 23302 189.211700 62.256165 189.211700 62.256168
303379 23344 189.261749 62.256248 189.261765 62.256256
303380 23204 189.091949 62.256210 189.091949 62.256218
303381 23195 189.220169 62.256218 189.220169 62.256214
303382 23202 189.084366 62.256130 189.084366 62.256134
303383 23263 189.158707 62.256142 189.158707 62.256145
303384 23218 189.185226 62.256184 189.185211 62.256184
303385 23172 189.246521 62.256203 189.246521 62.256207
303386 23211 189.101288 62.256069 189.101288 62.256073
303387 23166 189.153366 62.256153 189.153366 62.256157
303388 23207 189.148041 62.256065 189.148041 62.256069
303389 23160 189.151810 62.256084 189.151794 62.256084
303390 23210 189.254990 62.255741 189.254990 62.255749
303391 23176 189.224091 62.256027 189.224121 62.256035
303392 23184 189.162750 62.255978 189.162720 62.255985
303393 23137 189.225250 62.256012 189.225250 62.256016
303394 23179 189.105637 62.255886 189.105637 62.255890
303395 23129 189.249161 62.255943 189.249161 62.255951
303396 23284 189.109268 62.255741 189.109268 62.255741
303397 23171 189.088608 62.255783 189.088593 62.255795
303398 23248 189.144501 62.255695 189.144485 62.255711
303399 23112 189.256683 62.255909 189.256683 62.255909
303400 23271 189.261993 62.255768 189.262009 62.255783
303401 23096 189.106003 62.255444 189.106003 62.255451
303402 23178 189.190262 62.255730 189.190262 62.255733
303403 23106 189.243118 62.255756 189.243134 62.255760
303404 23092 189.172897 62.255714 189.172897 62.255711
303405 23114 189.099960 62.255642 189.099960 62.255657
303406 23090 189.199097 62.255623 189.199097 62.255630
303407 23056 189.098160 62.255543 189.098160 62.255550
303408 23127 189.246811 62.255543 189.246826 62.255543
303409 23048 189.116379 62.255535 189.116379 62.255531
303410 23051 189.193146 62.255562 189.193146 62.255569
303411 22979 189.177292 62.255157 189.177292 62.255154
303412 23170 189.235916 62.255306 189.235916 62.255314
303413 23013 189.254425 62.255413 189.254440 62.255421
303414 23061 189.250031 62.255348 189.250031 62.255348
303417 22992 189.087555 62.255238 189.087570 62.255234
303418 23120 189.184525 62.255116 189.184525 62.255116
303419 23043 189.090149 62.255085 189.090134 62.255100
303420 22974 189.137390 62.255138 189.137375 62.255142
303421 22948 189.127502 62.255070 189.127502 62.255062
303422 23025 189.157684 62.255016 189.157684 62.255013
303423 22928 189.113098 62.254974 189.113098 62.254971
303424 23050 189.258728 62.254837 189.258728 62.254841
303425 22961 189.123779 62.254829 189.123779 62.254833
303426 22964 189.127228 62.254848 189.127228 62.254856
303427 22911 189.218414 62.254856 189.218414 62.254856
303428 23053 189.210205 62.254711 189.210220 62.254707
303429 22959 189.091400 62.254662 189.091385 62.254665
303430 22908 189.171036 62.254753 189.171051 62.254745
303431 22899 189.194519 62.254753 189.194519 62.254761
303432 23023 189.100281 62.254539 189.100281 62.254543
303433 22856 189.111343 62.254662 189.111359 62.254665
303434 22901 189.090759 62.254559 189.090775 62.254566
303435 22958 189.236572 62.254616 189.236572 62.254608
303436 22871 189.138931 62.254501 189.138931 62.254509
303437 22877 189.138931 62.254307 189.138931 62.254314
303438 22862 189.260788 62.254536 189.260803 62.254532
303439 23088 189.170563 62.255344 189.170563 62.255348
303440 22831 189.195465 62.254471 189.195480 62.254482
303441 22854 189.169724 62.254467 189.169693 62.254444
303442 22932 189.216034 62.254364 189.216049 62.254372
303443 22879 189.225632 62.254189 189.225647 62.254192
303444 22868 189.094589 62.254135 189.094574 62.254143
303445 22786 189.245331 62.254261 189.245346 62.254261
303446 22776 189.138046 62.253819 189.138046 62.253811
303447 22811 189.102936 62.254135 189.102936 62.254135
303448 22913 189.100830 62.254028 189.100830 62.254036
303449 22453 189.199112 62.253578 189.199112 62.253586
303450 22736 189.193329 62.254116 189.193329 62.254116
303451 22797 189.114700 62.254002 189.114700 62.254002
303452 22843 189.216171 62.254040 189.216171 62.254047
303453 22846 189.083908 62.253956 189.083923 62.253948
303454 22914 189.149109 62.253899 189.149109 62.253902
303455 22747 189.212250 62.254028 189.212265 62.254013
303456 22740 189.247940 62.253994 189.247940 62.253990
303457 22705 189.135315 62.253677 189.135315 62.253681
303458 22873 189.201447 62.253777 189.201462 62.253780
303459 22765 189.180679 62.253918 189.180679 62.253918
303460 22737 189.200806 62.253922 189.200806 62.253925
303461 22774 189.128311 62.253708 189.128311 62.253716
303462 22735 189.146011 62.253815 189.146042 62.253796
303463 22731 189.242630 62.253784 189.242645 62.253788
303464 22674 189.193283 62.253727 189.193283 62.253731
303465 22798 189.090439 62.254295 189.090424 62.254299
303466 22823 189.122665 62.253609 189.122650 62.253616
303467 22657 189.155304 62.253689 189.155304 62.253693
303468 22656 189.162338 62.253693 189.162354 62.253685
303469 22716 189.127029 62.253635 189.127060 62.253613
303470 22666 189.152313 62.253677 189.152298 62.253677
303471 22728 189.085785 62.253609 189.085754 62.253536
303472 22689 189.249100 62.253647 189.249161 62.253647
303473 22646 189.181213 62.253674 189.181213 62.253674
303474 22746 189.084183 62.253376 189.084198 62.253365
303475 22638 189.089752 62.253490 189.089767 62.253494
303476 22728 189.085709 62.253475 189.085754 62.253536
303477 22719 189.230011 62.253475 189.230026 62.253479
303478 22184 189.102997 62.252922 189.102982 62.252930
303479 22480 189.101562 62.252419 189.101562 62.252426
303480 22755 189.204422 62.253426 189.204422 62.253429
303481 22627 189.197235 62.253494 189.197235 62.253502
303482 22796 189.100510 62.253292 189.100510 62.253300
303483 22605 189.188904 62.253490 189.188904 62.253490
303484 22602 189.255356 62.253418 189.255341 62.253422
303485 22578 189.093811 62.253330 189.093811 62.253342
303486 22615 189.120819 62.253319 189.120819 62.253323
303487 22576 189.251389 62.253387 189.251389 62.253384
303488 22604 189.227570 62.253338 189.227570 62.253342
303489 22623 189.237350 62.253345 189.237366 62.253349
303490 22592 189.138947 62.253304 189.138947 62.253307
303491 22686 189.215378 62.253216 189.215378 62.253235
303492 22575 189.107834 62.253216 189.107834 62.253216
303493 21618 189.112732 62.252617 189.112717 62.252609
303494 22692 189.237961 62.253136 189.237961 62.253140
303495 22593 189.258072 62.252895 189.258087 62.252899
303497 22633 189.161697 62.252922 189.161697 62.252922
303498 22550 189.203644 62.253227 189.203644 62.253231
303499 22702 189.106308 62.252987 189.106308 62.252991
303500 22563 189.191711 62.253147 189.191696 62.253147
303501 22551 189.128723 62.253101 189.128693 62.253117
303502 22608 189.153610 62.253040 189.153610 62.253044
303503 22545 189.087402 62.252995 189.087387 62.253006
303504 22660 189.252380 62.252872 189.252380 62.252872
303505 22523 189.126068 62.252979 189.126053 62.252979
303506 22510 189.232849 62.252979 189.232849 62.252983
303507 22546 189.174774 62.252975 189.174789 62.252956
303508 22503 189.191422 62.252914 189.191406 62.252914
303509 22570 189.160721 62.252811 189.160721 62.252811
303510 22246 189.220901 62.252422 189.220901 62.252422
303511 22495 189.224625 62.252846 189.224640 62.252857
303512 22489 189.215363 62.252804 189.215363 62.252804
303513 22484 189.136810 62.252781 189.136826 62.252781
303514 22652 189.187851 62.252617 189.187851 62.252617
303515 22474 189.148895 62.252739 189.148895 62.252739
303516 22565 189.158081 62.252571 189.158081 62.252571
303517 22507 189.138077 62.252548 189.138062 62.252541
303518 22458 189.157410 62.252636 189.157425 62.252632
303519 22548 189.251907 62.252460 189.251907 62.252464
303520 22444 189.198868 62.252541 189.198853 62.252541
303521 22438 189.129929 62.252502 189.129944 62.252510
303522 22459 189.234573 62.252453 189.234589 62.252460
303523 22452 189.244354 62.252514 189.244308 62.252514
303524 22451 189.227371 62.252464 189.227356 62.252460
303525 22466 189.174728 62.252426 189.174728 62.252426
303526 22431 189.133453 62.252445 189.133469 62.252453
303527 22429 189.118225 62.252422 189.118240 62.252430
303528 22423 189.119247 62.252380 189.119263 62.252380
303529 22213 189.201324 62.252083 189.201370 62.252075
303530 22568 189.219437 62.252293 189.219452 62.252296
303531 22422 189.087814 62.252338 189.087814 62.252354
303532 22490 189.116592 62.252178 189.116592 62.252174
303533 22378 189.117172 62.251926 189.117157 62.251930
303534 22405 189.125870 62.252338 189.125870 62.252335
303535 22440 189.208237 62.252346 189.208191 62.252342
303536 22377 189.231003 62.252335 189.231018 62.252338
303537 22373 189.218536 62.252293 189.218536 62.252289
303538 22404 189.238922 62.252243 189.238937 62.252239
303539 22371 189.258850 62.252289 189.258850 62.252300
303541 22389 189.177429 62.252213 189.177429 62.252213
303542 22354 189.105438 62.252163 189.105453 62.252167
303543 22397 189.148102 62.252132 189.148102 62.252132
303544 22376 189.126053 62.252125 189.126053 62.252129
303545 22348 189.096191 62.252117 189.096191 62.252129
303546 22361 189.105713 62.252033 189.105713 62.252037
303547 22443 189.241226 62.251999 189.241226 62.252003
303548 22384 189.161514 62.252026 189.161514 62.252029
303549 22326 189.262024 62.252094 189.262039 62.252087
303550 22375 189.204224 62.252018 189.204208 62.252029
303551 22399 189.134903 62.251888 189.134903 62.251888
303552 22312 189.183228 62.252029 189.183243 62.252029
303553 22388 189.214020 62.251785 189.214020 62.251766
303554 22304 189.227753 62.251995 189.227753 62.251995
303555 22344 189.247421 62.251873 189.247421 62.251877
303556 22328 189.253326 62.252014 189.253326 62.252003
303557 22465 189.133698 62.251717 189.133698 62.251717
303558 22276 189.179977 62.251862 189.179962 62.251862
303560 22406 189.181473 62.251587 189.181473 62.251591
303561 22323 189.227707 62.251770 189.227707 62.251736
303562 22208 189.087204 62.251572 189.087204 62.251579
303564 22409 189.166840 62.251427 189.166840 62.251427
303565 22222 189.119110 62.251591 189.119110 62.251595
303566 22324 189.170502 62.251328 189.170502 62.251331
303567 22363 189.169647 62.251297 189.169647 62.251297
303568 22204 189.157394 62.251610 189.157394 62.251614
303569 22207 189.145508 62.251549 189.145523 62.251549
303570 22194 189.165009 62.251522 189.165009 62.251522
303571 22294 189.246185 62.251503 189.246201 62.251495
303572 22195 189.145981 62.251541 189.145981 62.251549
303573 22225 189.143326 62.251492 189.143311 62.251488
303574 22191 189.168106 62.251522 189.168106 62.251530
303575 22248 189.091782 62.251389 189.091782 62.251389
303576 22188 189.167648 62.251514 189.167648 62.251511
303577 22226 189.227432 62.251446 189.227448 62.251461
303578 22173 189.213028 62.251442 189.213043 62.251446
303579 22192 189.090485 62.251316 189.090485 62.251320
303580 22200 189.191727 62.251354 189.191727 62.251350
303581 22299 189.215897 62.251305 189.215897 62.251312
303582 22235 189.139191 62.251305 189.139191 62.251305
303583 22183 189.114410 62.251339 189.114410 62.251328
303585 22172 189.233139 62.251377 189.233154 62.251377
303586 22215 189.188751 62.251293 189.188751 62.251293
303587 22159 189.147003 62.251282 189.147003 62.251282
303588 22138 189.219070 62.251305 189.219055 62.251305
303589 22177 189.180862 62.251232 189.180862 62.251236
303590 22130 189.228470 62.251270 189.228470 62.251270
303591 22176 189.087692 62.251148 189.087677 62.251152
303592 22155 189.224823 62.251148 189.224823 62.251152
303593 22093 189.103806 62.251080 189.103821 62.251083
303594 22091 189.091827 62.251064 189.091827 62.251068
303595 22272 189.223190 62.250931 189.223206 62.250935
303596 22078 189.198364 62.251099 189.198364 62.251099
303597 22077 189.209961 62.251060 189.209961 62.251068
303598 22132 189.168106 62.251015 189.168106 62.251019
303599 22071 189.088852 62.250988 189.088898 62.250996
303600 22068 189.174042 62.251007 189.174042 62.251003
303601 22066 189.142090 62.250969 189.142090 62.250973
303602 22096 189.197739 62.250954 189.197739 62.250957
303603 22038 189.238205 62.250961 189.238205 62.250954
303604 22036 189.109390 62.250893 189.109375 62.250893
303605 22045 189.190674 62.250954 189.190643 62.250954
303606 22041 189.237640 62.250923 189.237640 62.250923
303607 22233 189.178024 62.250801 189.178009 62.250801
303609 22123 189.183578 62.250710 189.183640 62.250771
303610 22164 189.126419 62.250645 189.126419 62.250645
303611 22009 189.213516 62.250816 189.213531 62.250820
303612 22013 189.193176 62.250759 189.193176 62.250759
303613 21992 189.240738 62.250725 189.240738 62.250732
303614 22144 189.203522 62.250675 189.203552 62.250694
303615 22040 189.166962 62.250633 189.166962 62.250637
303616 22088 189.260773 62.250599 189.260757 62.250603
303617 22151 189.098877 62.250481 189.098877 62.250484
303618 21976 189.244370 62.250641 189.244370 62.250637
303619 21987 189.254456 62.250515 189.254456 62.250519
303620 21974 189.239426 62.250481 189.239426 62.250481
303621 21977 189.116425 62.250416 189.116425 62.250423
303622 21956 189.105942 62.250385 189.105942 62.250389
303623 21939 189.187317 62.250469 189.187317 62.250469
303624 21948 189.085022 62.250378 189.085007 62.250389
303625 22021 189.255020 62.250374 189.255020 62.250355
303626 21931 189.123871 62.250355 189.123840 62.250347
303627 22158 189.170883 62.250263 189.170883 62.250263
303628 21950 189.213882 62.250366 189.213898 62.250370
303629 22127 189.151199 62.250248 189.151215 62.250244
303630 21915 189.169296 62.250343 189.169296 62.250355
303631 21947 189.233643 62.250256 189.233643 62.250256
303632 21911 189.085648 62.250175 189.085648 62.250195
303633 21958 189.101456 62.250034 189.101456 62.250031
303634 35822 189.213318 62.332169 189.213318 62.332165
303635 35752 189.165527 62.332024 189.165512 62.332024
303636 21872 189.142670 62.250160 189.142639 62.250160
303637 21877 189.176483 62.250156 189.176483 62.250160
303639 21868 189.241913 62.250168 189.241928 62.250164
303641 21852 189.093887 62.249996 189.093887 62.250004
303642 21993 189.086288 62.249916 189.086288 62.249905
303643 21890 189.155823 62.249996 189.155838 62.249989
303644 21932 189.213364 62.249973 189.213348 62.249943
303646 21909 189.260742 62.249969 189.260742 62.249973
303647 21826 189.085281 62.249802 189.085266 62.249802
303648 21921 189.192917 62.249840 189.192886 62.249832
303649 21869 189.120056 62.249779 189.120056 62.249783
303650 21898 189.121460 62.249748 189.121475 62.249756
303651 21752 189.121490 62.249599 189.121490 62.249603
303652 21817 189.213837 62.249859 189.213837 62.249863
303653 21830 189.178635 62.249844 189.178619 62.249836
303654 21795 189.087402 62.249725 189.087402 62.249725
303655 21839 189.150269 62.249733 189.150269 62.249737
303656 21840 189.244598 62.249752 189.244583 62.249771
303657 21854 189.261124 62.249699 189.261124 62.249699
303658 21864 189.177658 62.249722 189.177643 62.249699
303659 21779 189.174271 62.249756 189.174271 62.249752
303661 21764 189.098022 62.249653 189.098038 62.249653
303663 21920 189.197983 62.249603 189.197952 62.249611
303664 21776 189.129639 62.249626 189.129639 62.249634
303665 21759 189.144318 62.249653 189.144287 62.249660
303666 21823 189.163620 62.249596 189.163620 62.249603
303667 35835 189.212082 62.332123 189.212082 62.332127
303668 21807 189.254318 62.249622 189.254318 62.249622
303670 35868 189.141418 62.332088 189.141403 62.332088
303671 21806 189.226089 62.249588 189.226059 62.249603
303672 21745 189.237289 62.249596 189.237289 62.249603
303673 21804 189.194778 62.249577 189.194763 62.249573
303674 35879 189.139542 62.332085 189.139542 62.332088
303675 35859 189.143494 62.332016 189.143478 62.332020
303676 21741 189.191483 62.249554 189.191483 62.249550
303677 21740 189.227341 62.249554 189.227310 62.249558
303678 21768 189.243790 62.249531 189.243790 62.249527
303679 21723 189.249542 62.249523 189.249542 62.249519
303680 21748 189.151520 62.249424 189.151505 62.249428
303681 21746 189.125885 62.249363 189.125885 62.249367
303683 21709 189.128906 62.249317 189.128876 62.249321
303685 35871 189.233536 62.332054 189.233521 62.332050
303687 35862 189.259323 62.331982 189.259338 62.331970
303688 21675 189.226822 62.249264 189.226807 62.249256
303691 35837 189.155563 62.331879 189.155548 62.331882
303692 35725 189.256424 62.331795 189.256409 62.331779
303694 35817 189.258438 62.331841 189.258423 62.331860
303695 35807 189.154037 62.331795 189.154053 62.331776
303696 35789 189.221420 62.331757 189.221420 62.331757
303697 35832 189.220917 62.331783 189.220932 62.331772
303699 35828 189.148453 62.331627 189.148422 62.331631
303701 35823 189.135101 62.331570 189.135101 62.331558
