# Catalog for all galaxies that matched between 3DHST and PEARS in GOODS-N. 
# pearsid field redshift zphot_source ra dec dn4000 dn4000_err d4000 d4000_err
91792 GOODS-N 0.8209 3DHST 189.153463 62.278549 1.0512 0.1663 1.1961 0.1021
91800 GOODS-N 0.9698 3DHST 189.226211 62.281970 1.2358 0.0975 1.4253 0.0601
91947 GOODS-N 0.8416 3DHST 189.168573 62.278265 1.0788 0.1553 1.1783 0.0901
91949 GOODS-N 0.9869 3DHST 189.206002 62.286656 1.2957 0.0713 1.3909 0.0375
92108 GOODS-N 1.1625 3DHST 189.359789 62.279739 1.1994 0.1511 1.2609 0.0909
92175 GOODS-N 0.7449 3DHST 189.216896 62.279418 0.7768 0.8228 0.4383 0.3970
92203 GOODS-N 0.7909 3DHST 189.259588 62.278171 1.5846 0.3020 1.3178 0.1238
92233 GOODS-N 0.8768 3DHST 189.180716 62.278367 1.1588 0.1839 1.3797 0.1201
92276 GOODS-N 0.8855 3DHST 189.269839 62.278327 1.1819 0.1810 1.4243 0.0915
92316 GOODS-N 0.9463 3DHST 189.330950 62.280186 1.1599 0.2643 1.1848 0.1385
92378 GOODS-N 0.9633 3DHST 189.180581 62.281280 0.9443 0.0877 1.4126 0.0568
92450 GOODS-N 1.0618 3DHST 189.337579 62.278406 1.2279 0.4835 1.0448 0.2377
92467 GOODS-N 0.7640 3DHST 189.260343 62.279218 0.9595 0.1300 1.1238 0.0728
92475 GOODS-N 0.8408 3DHST 189.230139 62.278441 0.8502 0.6720 1.1274 0.5476
92509 GOODS-N 1.0379 3DHST 189.168143 62.279760 1.1407 0.4414 1.2377 0.2593
92535 GOODS-N 0.8286 3DHST 189.176764 62.279170 1.2069 0.0920 1.3558 0.0554
92570 GOODS-N 0.7234 3DHST 189.263825 62.279586 1.0913 0.0862 1.1616 0.0456
92603 GOODS-N 0.6102 3DHST 189.313573 62.279712 0.8783 0.1925 0.8647 0.0930
92989 GOODS-N 0.6270 3DHST 189.288803 62.279596 1.0084 1.4907 1.1771 0.6162
93156 GOODS-N 0.6503 3DHST 189.278632 62.283928 0.9762 0.0543 1.1205 0.0286
93196 GOODS-N 0.9693 3DHST 189.247702 62.281113 1.5121 0.7056 1.3409 0.3456
93239 GOODS-N 0.8363 3DHST 189.343607 62.280933 0.9467 0.1061 1.2160 0.0618
93328 GOODS-N 1.1231 3DHST 189.303891 62.280265 0.9331 0.2847 1.2481 0.1623
93338 GOODS-N 0.9975 3DHST 189.385971 62.280089 1.2303 0.1087 1.4162 0.0615
93364 GOODS-N 1.0008 3DHST 189.384157 62.282941 1.2071 0.0752 1.4191 0.0436
93405 GOODS-N 0.7294 3DHST 189.170383 62.280492 0.9898 0.2526 1.1690 0.1227
93472 GOODS-N 0.8813 3DHST 189.152181 62.281104 0.9222 0.2938 1.2143 0.2153
93508 GOODS-N 0.6611 3DHST 189.318732 62.288729 0.8453 0.0469 1.4420 0.0382
93516 GOODS-N 0.8640 3DHST 189.230105 62.280319 1.1884 0.4805 1.4000 0.2544
93602 GOODS-N 0.9427 3DHST 189.167298 62.282149 1.3794 0.0853 1.6697 0.0523
93646 GOODS-N 0.9235 3DHST 189.289029 62.281610 0.6248 0.8742 0.6049 0.4615
93761 GOODS-N 1.1309 3DHST 189.232604 62.282118 1.1806 0.2292 1.4458 0.1544
93806 GOODS-N 1.1363 3DHST 189.338759 62.284589 1.3165 0.3170 1.3985 0.1624
93907 GOODS-N 0.9555 3DHST 189.261660 62.282144 1.2377 0.1079 1.6205 0.0735
93968 GOODS-N 0.7863 3DHST 189.161900 62.281338 0.6829 0.3231 1.0691 0.2724
93976 GOODS-N 0.8392 3DHST 189.155884 62.281643 1.3051 0.3279 1.6398 0.2416
94016 GOODS-N 0.9409 3DHST 189.379982 62.281847 1.0805 0.1878 1.1502 0.1057
94085 GOODS-N 1.0299 3DHST 189.299922 62.283150 1.1811 0.0873 1.3657 0.0527
94097 GOODS-N 0.7483 3DHST 189.220391 62.281966 0.8481 0.1323 1.1676 0.0863
94117 GOODS-N 1.1160 3DHST 189.304711 62.281773 1.2478 0.2794 1.3719 0.1421
94177 GOODS-N 1.0125 3DHST 189.153442 62.282258 1.0569 0.1772 1.2037 0.1022
94183 GOODS-N 0.8405 3DHST 189.231191 62.282238 1.5368 1.1583 1.3800 0.6037
94231 GOODS-N 0.9683 3DHST 189.379590 62.287426 1.1721 0.0897 1.2447 0.0495
94262 GOODS-N 0.8698 3DHST 189.174482 62.282598 1.1641 0.1245 1.2528 0.0737
94524 GOODS-N 0.9174 3DHST 189.237218 62.283264 0.9451 0.1866 1.1380 0.1141
94553 GOODS-N 0.9844 3DHST 189.355261 62.283061 1.7386 2.0024 1.2555 0.6124
94716 GOODS-N 0.6679 3DHST 189.276157 62.282801 0.8745 0.6270 1.2236 0.3849
94812 GOODS-N 0.6565 3DHST 189.161451 62.285139 1.1119 0.0760 1.2650 0.0423
94821 GOODS-N 0.7446 3DHST 189.336966 62.285189 1.0054 0.0927 1.1054 0.0475
94851 GOODS-N 0.9167 3DHST 189.214895 62.283940 1.3533 0.2616 1.4054 0.1319
94908 GOODS-N 1.1770 3DHST 189.157907 62.283983 1.0183 0.4580 1.2791 0.2320
95002 GOODS-N 0.8960 3DHST 189.409748 62.288231 1.7995 0.2251 1.9784 0.1147
95017 GOODS-N 0.8215 3DHST 189.239635 62.285011 4.8228 3.5075 6.0457 2.2931
95024 GOODS-N 0.7806 3DHST 189.359009 62.285243 1.4497 0.1538 1.2678 0.0657
95077 GOODS-N 1.0846 3DHST 189.381279 62.284197 1.2033 0.1389 1.5417 0.0849
95122 GOODS-N 1.1877 3DHST 189.352561 62.283880 1.1517 0.5061 1.2339 0.2556
95155 GOODS-N 0.8016 3DHST 189.380538 62.284374 1.2746 0.1433 1.0456 0.0583
95258 GOODS-N 0.6021 3DHST 189.360790 62.287091 1.2765 0.0929 1.5953 0.0584
95263 GOODS-N 0.8622 3DHST 189.158701 62.284471 1.3898 0.5996 1.2424 0.2526
95267 GOODS-N 0.9178 3DHST 189.346518 62.284275 0.9616 0.4519 0.9818 0.2654
95340 GOODS-N 0.9132 3DHST 189.220060 62.284831 1.0228 0.3011 1.4785 0.2226
95351 GOODS-N 0.8926 3DHST 189.378162 62.284246 1.2324 0.2562 1.3823 0.1581
95449 GOODS-N 0.9376 3DHST 189.328883 62.287190 1.0798 0.1556 1.1414 0.0880
95506 GOODS-N 0.8700 3DHST 189.154633 62.284906 1.0747 0.3313 1.2596 0.2016
95785 GOODS-N 1.1431 3DHST 189.371579 62.285607 1.1244 0.2659 1.4037 0.1690
95795 GOODS-N 0.7849 3DHST 189.178168 62.286051 1.1949 0.6517 1.6745 0.4262
95898 GOODS-N 0.7736 3DHST 189.331011 62.284972 0.8864 0.4079 1.0850 0.2203
95911 GOODS-N 1.2042 3DHST 189.350223 62.285752 1.0470 0.2228 1.4904 0.1596
95918 GOODS-N 0.6547 3DHST 189.375493 62.285144 0.8215 0.4441 0.9007 0.2395
96098 GOODS-N 0.8680 3DHST 189.393959 62.289808 1.1634 0.0691 1.3468 0.0389
96114 GOODS-N 1.0822 3DHST 189.369133 62.286255 1.5536 0.4017 1.2641 0.1733
96167 GOODS-N 0.6398 3DHST 189.373610 62.286844 1.0250 0.2102 1.0300 0.1048
96218 GOODS-N 0.6653 3DHST 189.169649 62.285956 0.8328 0.4455 1.0556 0.2589
96323 GOODS-N 0.7310 3DHST 189.377157 62.286636 1.1362 0.2910 1.0027 0.1195
96405 GOODS-N 1.1116 3DHST 189.256443 62.286546 1.5471 0.8291 1.3128 0.4809
96423 GOODS-N 0.7803 3DHST 189.364363 62.287230 1.3910 0.1467 1.1997 0.0622
96426 GOODS-N 0.6419 3DHST 189.383138 62.286177 1.3118 0.3005 1.0597 0.1240
96449 GOODS-N 1.0941 3DHST 189.348012 62.285802 1.6940 1.4437 2.1472 0.9179
96475 GOODS-N 0.8824 3DHST 189.357471 62.287353 1.0526 0.0894 1.2359 0.0586
96483 GOODS-N 1.1336 3DHST 189.359619 62.288454 1.6619 0.9277 1.3772 0.2908
96517 GOODS-N 0.8948 3DHST 189.245467 62.287265 1.3027 0.2082 1.9624 0.1273
96562 GOODS-N 0.9771 3DHST 189.178112 62.286684 1.3479 0.8511 1.4098 0.3748
96573 GOODS-N 0.6005 3DHST 189.371213 62.286426 0.8607 0.7104 0.6527 0.2878
96650 GOODS-N 0.8498 3DHST 189.194623 62.287764 1.2275 0.2400 1.1987 0.1327
96777 GOODS-N 0.9869 3DHST 189.377310 62.296773 1.3341 0.0725 1.5154 0.0412
97056 GOODS-N 1.1345 3DHST 189.401540 62.289845 1.3766 0.2743 1.6211 0.1361
97070 GOODS-N 0.8377 3DHST 189.230811 62.288324 1.2752 0.1796 1.4316 0.0985
97087 GOODS-N 0.8598 3DHST 189.168854 62.287954 1.0682 0.2958 1.3048 0.1959
97136 GOODS-N 0.6216 3DHST 189.257088 62.287855 1.1509 0.2067 1.5393 0.1253
97147 GOODS-N 0.7199 3DHST 189.400065 62.290546 1.2269 0.0953 1.5273 0.0525
97191 GOODS-N 0.6195 3DHST 189.171482 62.287758 0.6387 0.5521 1.2094 0.4620
97257 GOODS-N 1.0808 3DHST 189.380071 62.287933 1.1108 0.2704 1.4524 0.1795
97315 GOODS-N 1.1945 3DHST 189.228602 62.289120 0.9844 0.1872 1.5127 0.1442
97468 GOODS-N 0.9148 3DHST 189.198122 62.288333 0.8010 0.7133 1.2010 0.4270
97550 GOODS-N 1.0688 3DHST 189.357177 62.288605 0.8219 0.2019 1.3313 0.1668
97566 GOODS-N 0.9663 3DHST 189.364402 62.288418 1.1406 0.4695 1.5778 0.3283
97645 GOODS-N 0.9009 3DHST 189.388968 62.288892 0.9750 0.4186 0.9178 0.8232
97695 GOODS-N 0.7885 3DHST 189.256721 62.288649 1.2085 0.6826 1.2644 0.4324
97778 GOODS-N 0.6302 3DHST 189.339860 62.288682 0.6232 1.0597 3.9248 1.4609
97879 GOODS-N 0.8583 3DHST 189.398053 62.301465 1.1989 0.0784 1.3753 0.0442
97904 GOODS-N 0.6548 3DHST 189.300023 62.290841 0.8571 0.0556 1.0434 0.0339
98020 GOODS-N 0.8066 3DHST 189.159233 62.289661 0.7850 0.2538 0.9804 0.1421
98033 GOODS-N 0.6733 3DHST 189.225988 62.289556 1.7361 1.4654 1.6035 0.6869
98131 GOODS-N 0.6674 3DHST 189.254233 62.291574 1.2951 0.0890 1.6706 0.0570
98209 GOODS-N 0.7315 3DHST 189.319484 62.292583 1.3780 0.1254 1.3275 0.0624
98353 GOODS-N 0.9289 3DHST 189.190019 62.291874 0.9312 0.2125 0.9344 0.1138
98420 GOODS-N 1.1294 3DHST 189.330009 62.291136 0.9886 0.2009 1.2267 0.1280
98749 GOODS-N 1.1091 3DHST 189.415114 62.297353 1.0665 0.0656 1.1570 0.0352
98970 GOODS-N 0.6756 3DHST 189.257024 62.291571 0.8093 0.2244 0.9417 0.1549
98984 GOODS-N 1.0070 3DHST 189.317509 62.291810 0.9882 0.1282 1.1222 0.0763
98997 GOODS-N 0.9892 3DHST 189.363747 62.293080 1.1780 0.1393 1.4022 0.0844
99354 GOODS-N 0.9243 3DHST 189.248848 62.292042 1.0264 0.1863 1.7333 0.1521
99452 GOODS-N 0.6483 3DHST 189.249503 62.293273 1.0950 0.0724 1.2053 0.0389
99579 GOODS-N 1.1528 3DHST 189.277841 62.293851 1.0799 0.1173 1.1636 0.0735
99633 GOODS-N 0.9787 3DHST 189.299196 62.293301 1.5106 0.2233 1.6366 0.1242
99673 GOODS-N 0.9115 3DHST 189.190261 62.292100 1.0954 0.6686 1.0348 0.3339
100435 GOODS-N 0.9849 3DHST 189.347847 62.293610 1.8544 1.3667 2.0438 0.6610
100774 GOODS-N 0.6444 3DHST 189.253050 62.295094 0.8379 0.0739 1.4177 0.0719
100776 GOODS-N 0.8295 3DHST 189.327683 62.294091 0.9185 0.5314 1.0301 0.3346
101060 GOODS-N 0.7794 3DHST 189.346363 62.294868 1.1260 0.5763 0.8957 0.2529
101185 GOODS-N 0.7602 3DHST 189.387203 62.295244 1.2586 0.1960 1.0237 0.0773
101272 GOODS-N 0.7569 3DHST 189.249267 62.294948 1.2367 0.5058 1.5017 0.3294
101520 GOODS-N 0.7358 3DHST 189.405230 62.295265 0.1323 0.0368 0.0582 0.1604
101785 GOODS-N 0.9604 3DHST 189.260380 62.297084 1.1797 0.0952 1.3313 0.0546
101985 GOODS-N 0.6375 3DHST 189.292914 62.297414 1.1523 0.4372 1.5457 0.2960
102103 GOODS-N 0.6128 3DHST 189.251579 62.296844 1.2162 0.2195 1.2907 0.1228
102134 GOODS-N 1.1487 3DHST 189.368541 62.298175 1.3264 0.5523 1.4022 0.3071
102160 GOODS-N 0.8840 3DHST 189.319077 62.296825 0.7314 0.3877 1.1378 0.2369
102314 GOODS-N 0.8206 3DHST 189.272420 62.297977 1.3200 0.3836 1.3487 0.2069
102530 GOODS-N 0.9544 3DHST 189.364284 62.297141 0.9939 0.3195 1.1668 0.1903
102600 GOODS-N 1.1818 3DHST 189.300638 62.298343 1.2279 0.1362 1.5131 0.0919
102683 GOODS-N 0.9499 3DHST 189.280425 62.298507 1.1013 0.2875 1.1568 0.1514
102719 GOODS-N 0.6336 3DHST 189.314157 62.297465 1.0027 0.2211 1.0584 0.1188
102886 GOODS-N 0.6167 3DHST 189.267768 62.300502 1.3456 0.3998 1.4226 0.2017
102913 GOODS-N 0.8787 3DHST 189.388133 62.298100 1.1062 0.6014 1.3331 0.3785
103084 GOODS-N 0.8969 3DHST 189.242278 62.299274 1.0094 0.1161 1.0664 0.0567
103094 GOODS-N 0.9138 3DHST 189.321552 62.301278 0.8674 0.0962 1.3846 0.0695
103139 GOODS-N 0.8772 3DHST 189.244737 62.299235 1.1157 0.0995 1.3738 0.0597
103192 GOODS-N 0.9079 3DHST 189.323615 62.298657 1.0305 0.2944 1.2810 0.1940
103350 GOODS-N 0.7477 3DHST 189.427049 62.298856 1.0055 0.2786 1.2487 0.1648
104023 GOODS-N 0.7380 3DHST 189.385514 62.299832 0.7803 0.4363 1.0893 0.2702
104177 GOODS-N 0.9847 3DHST 189.280067 62.300554 1.1405 0.6363 1.0667 0.2925
104213 GOODS-N 0.9074 3DHST 189.325658 62.299935 1.3890 0.6495 3.5061 0.5850
104306 GOODS-N 1.1623 3DHST 189.351285 62.301146 1.1571 0.2405 1.2397 0.1567
104408 GOODS-N 0.9606 3DHST 189.377760 62.301269 1.1376 0.2098 1.2828 0.1213
104616 GOODS-N 1.0227 3DHST 189.419148 62.302836 1.3785 0.1555 1.0989 0.0647
104633 GOODS-N 0.7998 3DHST 189.259173 62.305299 1.0618 0.1293 1.1206 0.0751
104779 GOODS-N 0.9296 3DHST 189.239744 62.301037 1.2484 0.2998 1.2197 0.1612
104879 GOODS-N 1.1081 3DHST 189.354800 62.301078 1.1646 0.5592 1.6768 0.4077
105048 GOODS-N 0.7963 3DHST 189.277166 62.305090 0.9372 0.1075 1.5345 0.0787
105095 GOODS-N 0.9196 3DHST 189.245545 62.302763 1.1196 0.1243 1.0838 0.0626
105303 GOODS-N 1.0872 3DHST 189.391863 62.301594 1.2814 0.1559 1.5595 0.0943
105455 GOODS-N 0.7312 3DHST 189.260316 62.305642 1.5393 0.1369 1.5212 0.0663
105461 GOODS-N 0.6427 3DHST 189.349878 62.302131 1.3146 0.3736 1.0411 0.1689
105674 GOODS-N 0.6561 3DHST 189.283426 62.302317 0.7092 0.7500 1.0780 0.4468
105709 GOODS-N 1.0527 3DHST 189.305622 62.304234 1.4521 0.1977 1.3137 0.0944
105729 GOODS-N 1.1808 3DHST 189.286372 62.303503 1.1731 0.2634 1.4204 0.1767
105902 GOODS-N 0.7448 3DHST 189.293019 62.303436 0.7487 0.0689 0.9823 0.0406
106177 GOODS-N 0.8764 3DHST 189.249957 62.306772 0.9960 0.2976 1.2118 0.1781
106183 GOODS-N 1.0084 3DHST 189.344090 62.303468 1.6216 0.9899 1.3724 0.4261
106256 GOODS-N 1.0195 3DHST 189.348861 62.303847 0.8788 0.2078 1.0421 0.1279
106613 GOODS-N 0.9258 3DHST 189.274167 62.304796 1.3682 0.2068 1.2578 0.0837
106694 GOODS-N 0.6366 3DHST 189.325365 62.303858 0.8677 0.2044 0.8906 0.1106
106705 GOODS-N 0.9850 3DHST 189.250957 62.304403 0.7927 0.2418 1.1125 0.1835
106980 GOODS-N 0.9404 3DHST 189.280330 62.305706 1.1496 0.4805 1.3976 0.2808
107010 GOODS-N 0.9406 3DHST 189.255209 62.306395 1.0204 0.0781 1.0166 0.0430
107021 GOODS-N 0.8782 3DHST 189.272758 62.306790 1.2878 0.2249 1.6202 0.1443
107056 GOODS-N 0.9056 3DHST 189.415809 62.305260 1.3360 0.3566 1.2522 0.1576
107085 GOODS-N 0.9318 3DHST 189.281728 62.304825 1.2691 0.3988 1.0019 0.1811
107152 GOODS-N 0.9918 3DHST 189.379063 62.305686 1.1916 0.1058 1.3235 0.0593
107198 GOODS-N 1.1417 3DHST 189.332885 62.305186 1.6304 1.1467 1.5694 0.5967
107263 GOODS-N 0.8331 3DHST 189.320124 62.306652 1.1811 0.1511 1.3774 0.0784
107388 GOODS-N 0.9477 3DHST 189.429264 62.316873 1.1398 0.0641 1.5435 0.0427
107452 GOODS-N 0.6323 3DHST 189.302530 62.307900 1.5035 0.5602 1.2503 0.2293
107654 GOODS-N 1.1356 3DHST 189.318580 62.306907 0.9981 0.2426 1.2610 0.1335
107999 GOODS-N 0.9056 3DHST 189.325159 62.306307 1.2184 0.2853 1.0998 0.1391
108010 GOODS-N 0.7503 3DHST 189.302426 62.306113 1.2840 0.5009 1.0559 0.1890
108096 GOODS-N 1.2005 3DHST 189.269125 62.307216 0.8679 0.1143 0.7785 0.0628
108279 GOODS-N 0.8534 3DHST 189.382191 62.307138 1.0749 0.0984 1.1571 0.0484
108321 GOODS-N 0.8843 3DHST 189.358436 62.307488 0.9418 0.2427 1.1462 0.1196
108448 GOODS-N 1.1505 3DHST 189.379386 62.308392 1.1178 0.0889 1.3009 0.0562
108516 GOODS-N 1.1664 3DHST 189.260976 62.307144 1.4949 0.5383 1.4350 0.2468
108529 GOODS-N 1.2291 3DHST 189.357040 62.307618 1.8138 0.9053 1.6503 0.4080
108557 GOODS-N 0.8549 3DHST 189.299471 62.307506 1.1718 0.5484 1.4646 0.3376
108651 GOODS-N 0.7162 3DHST 189.286445 62.307321 0.8260 0.5506 1.2843 0.3855
108721 GOODS-N 0.8189 3DHST 189.325772 62.307726 1.2748 0.2729 1.4010 0.1636
108760 GOODS-N 0.8676 3DHST 189.404850 62.307403 0.9184 0.3133 1.0432 0.1952
108774 GOODS-N 0.8329 3DHST 189.394344 62.307670 1.1244 0.9386 1.0035 0.4165
108799 GOODS-N 1.0086 3DHST 189.380887 62.307329 1.2102 0.1535 1.4792 0.0903
108871 GOODS-N 1.0615 3DHST 189.354454 62.308086 1.2039 0.6656 0.9938 0.3218
108928 GOODS-N 0.9045 3DHST 189.409282 62.307928 1.0960 0.6235 1.6806 0.3907
109125 GOODS-N 1.2188 3DHST 189.405303 62.308229 1.1003 0.5222 0.9129 0.2690
109225 GOODS-N 1.2069 3DHST 189.285301 62.308916 1.4610 0.7689 1.5302 0.3467
109561 GOODS-N 0.6470 3DHST 189.283580 62.308539 1.2243 0.5928 1.3771 0.3160
109592 GOODS-N 0.8293 3DHST 189.356213 62.313886 1.2051 0.0675 1.4946 0.0431
109801 GOODS-N 0.8246 3DHST 189.289007 62.309933 1.1390 0.1466 1.3108 0.0704
109851 GOODS-N 0.8532 3DHST 189.271150 62.312059 1.2616 0.1961 1.3213 0.0901
109867 GOODS-N 0.6006 3DHST 189.350040 62.309070 0.9214 0.1299 0.8576 0.0578
109990 GOODS-N 0.8108 3DHST 189.418674 62.309620 1.7637 0.5331 1.3599 0.1821
110097 GOODS-N 1.1375 3DHST 189.272269 62.309788 1.6152 1.5070 2.0855 1.0902
110145 GOODS-N 1.0203 3DHST 189.347170 62.310208 1.2179 0.1956 1.4108 0.1097
110223 GOODS-N 0.7205 3DHST 189.312857 62.310475 1.0999 0.3795 1.9913 0.2367
110268 GOODS-N 1.1745 3DHST 189.433686 62.310178 1.1529 0.2826 1.3115 0.1547
110367 GOODS-N 1.1139 3DHST 189.264167 62.310203 1.1861 0.2378 1.3698 0.1308
110403 GOODS-N 0.9490 3DHST 189.387876 62.310047 1.0057 0.3012 1.0074 0.1830
110489 GOODS-N 0.8800 3DHST 189.346441 62.310719 1.1291 0.0989 1.1275 0.0519
110595 GOODS-N 0.9246 3DHST 189.373632 62.310245 1.1341 0.7125 1.7524 0.6396
110629 GOODS-N 0.7455 3DHST 189.422317 62.310483 1.0399 0.3307 1.6802 0.2832
110688 GOODS-N 0.8839 3DHST 189.320459 62.311466 1.1676 0.2437 1.2983 0.1150
110708 GOODS-N 0.9841 3DHST 189.292204 62.310612 0.8771 0.3716 1.3119 0.2922
110727 GOODS-N 1.0501 3DHST 189.382732 62.311504 0.9158 0.1197 0.9347 0.0636
110814 GOODS-N 0.6105 3DHST 189.278136 62.312874 1.4194 0.4214 1.4879 0.2225
111096 GOODS-N 1.0237 3DHST 189.402014 62.311500 1.1798 0.3036 1.2796 0.1683
111351 GOODS-N 0.8008 3DHST 189.288995 62.311565 1.3466 0.6335 1.2835 0.2435
111648 GOODS-N 1.2113 3DHST 189.353802 62.312340 1.1225 0.1759 1.1266 0.1037
112002 GOODS-N 1.1910 3DHST 189.273162 62.313660 1.1295 0.1265 1.3312 0.0835
112100 GOODS-N 0.6715 3DHST 189.398654 62.313032 1.3330 0.1567 1.2008 0.0681
112181 GOODS-N 0.9265 3DHST 189.341787 62.313942 1.2999 0.2203 1.2872 0.1121
112235 GOODS-N 1.1883 3DHST 189.306559 62.313441 0.9938 0.5664 0.9988 0.3164
112339 GOODS-N 1.1575 3DHST 189.273057 62.314237 1.0560 0.2173 1.1421 0.1185
112383 GOODS-N 0.6166 3DHST 189.351594 62.313706 1.2172 0.1800 1.2774 0.1018
112443 GOODS-N 0.6180 3DHST 189.266951 62.313581 -1.6993 1.0252 -1.8573 0.2733
112486 GOODS-N 0.8059 3DHST 189.323643 62.314013 0.8262 0.1146 1.0984 0.0749
112509 GOODS-N 0.9551 3DHST 189.418455 62.314892 1.2335 0.1531 1.5062 0.1010
112683 GOODS-N 0.6001 3DHST 189.443930 62.315532 1.2203 0.2523 1.3553 0.1361
113070 GOODS-N 1.1575 3DHST 189.330301 62.315459 0.9574 0.2603 0.9548 0.1345
113595 GOODS-N 0.6145 3DHST 189.346977 62.314906 0.8456 0.2559 0.7384 0.1044
113696 GOODS-N 0.7345 3DHST 189.337136 62.317026 1.2030 0.2268 1.3081 0.1214
113700 GOODS-N 1.0851 3DHST 189.405541 62.315743 1.1714 0.2731 1.4301 0.1592
113792 GOODS-N 0.7789 3DHST 189.339681 62.315578 1.0640 0.2267 1.0330 0.1159
113801 GOODS-N 0.7874 3DHST 189.348160 62.315765 1.4615 1.2925 1.1527 0.5264
113845 GOODS-N 1.1220 3DHST 189.415137 62.315994 1.2645 0.5208 1.3705 0.3517
114275 GOODS-N 0.9529 3DHST 189.317003 62.316902 1.2533 0.1266 1.3089 0.0665
114341 GOODS-N 0.7361 3DHST 189.322355 62.316200 2.3317 3.6923 1.2410 0.7361
114542 GOODS-N 0.9193 3DHST 189.408896 62.316588 0.7723 0.7619 1.0892 0.4874
114628 GOODS-N 0.8197 3DHST 189.397163 62.321637 1.2396 0.0734 1.5377 0.0467
115421 GOODS-N 0.7809 3DHST 189.308617 62.318110 1.5330 0.2361 2.7105 0.3209
115437 GOODS-N 1.0961 3DHST 189.437683 62.318165 1.7047 1.0739 1.9140 0.5252
115636 GOODS-N 0.9488 3DHST 189.331296 62.319284 1.1815 0.3091 1.1528 0.1590
115830 GOODS-N 0.8690 3DHST 189.293330 62.318528 0.8409 0.3683 1.0213 0.2353
116341 GOODS-N 1.2092 3DHST 189.311823 62.320257 1.8003 0.1904 1.7736 0.0940
116527 GOODS-N 0.8436 3DHST 189.360785 62.319904 0.9464 0.2885 1.1232 0.1431
116636 GOODS-N 1.1764 3DHST 189.309528 62.320093 1.1533 0.2483 1.3020 0.1401
116759 GOODS-N 0.8997 3DHST 189.307061 62.321347 0.7676 0.2729 0.7732 0.1634
117087 GOODS-N 0.8898 3DHST 189.441919 62.321199 1.2708 0.3823 1.2398 0.2087
117153 GOODS-N 0.8824 3DHST 189.376298 62.321320 1.0655 0.1471 1.1774 0.0916
117368 GOODS-N 0.8733 3DHST 189.339452 62.321199 0.9662 0.1718 1.0320 0.0786
117385 GOODS-N 1.2085 3DHST 189.315519 62.321239 1.3638 0.2644 1.1130 0.1183
117609 GOODS-N 0.6045 3DHST 189.332829 62.322087 1.0446 0.1879 1.1370 0.1013
117715 GOODS-N 0.9910 3DHST 189.400004 62.322069 1.0923 0.2156 1.2874 0.1229
117825 GOODS-N 0.6260 3DHST 189.395781 62.323567 1.1460 0.0791 1.2777 0.0434
117828 GOODS-N 1.1502 3DHST 189.295843 62.324542 1.2388 0.1051 1.4843 0.0681
118148 GOODS-N 0.9087 3DHST 189.387321 62.323195 1.0701 0.1212 1.1580 0.0651
118236 GOODS-N 0.7293 3DHST 189.329354 62.322607 1.5043 0.6893 1.3666 0.2895
118250 GOODS-N 0.9130 3DHST 189.345063 62.323658 0.9856 0.2919 1.2499 0.1814
118361 GOODS-N 0.7602 3DHST 189.283051 62.323117 1.3299 0.4279 1.3125 0.2004
118615 GOODS-N 0.9106 3DHST 189.309184 62.323700 1.0481 0.2558 1.0835 0.1468
118642 GOODS-N 0.8929 3DHST 189.335281 62.325305 1.1243 0.1024 1.2683 0.0620
118719 GOODS-N 1.2089 3DHST 189.404761 62.324105 1.2723 0.4946 1.2378 0.2333
118864 GOODS-N 1.2111 3DHST 189.384842 62.326115 1.2302 0.5841 1.2955 0.3695
119284 GOODS-N 0.6929 3DHST 189.436315 62.327331 1.9254 1.2462 1.7930 0.5226
119345 GOODS-N 0.7861 3DHST 189.345189 62.326802 0.8545 0.0784 1.1400 0.0496
119616 GOODS-N 1.0252 3DHST 189.363144 62.327969 1.2495 0.2828 1.2597 0.1436
119621 GOODS-N 0.7994 3DHST 189.442324 62.331640 1.1473 0.0581 1.2812 0.0350
119652 GOODS-N 1.1090 3DHST 189.352429 62.327607 1.4315 0.6325 1.1568 0.3044
119723 GOODS-N 0.8001 3DHST 189.350411 62.327519 1.0766 0.0771 1.1406 0.0427
119764 GOODS-N 1.2252 3DHST 189.326353 62.327299 1.1018 0.3677 1.5849 0.2614
119879 GOODS-N 1.0516 3DHST 189.359991 62.329089 1.3070 0.1068 1.6002 0.0650
119943 GOODS-N 0.8582 3DHST 189.325281 62.327425 1.2475 0.6827 1.0311 0.2607
120086 GOODS-N 0.6220 3DHST 189.407030 62.327333 0.8303 0.7141 1.3157 0.4602
120241 GOODS-N 0.8296 3DHST 189.431544 62.328553 1.0888 0.4755 0.9832 0.2408
120306 GOODS-N 0.6922 3DHST 189.304790 62.330422 1.2760 0.0731 1.0187 0.0315
120365 GOODS-N 0.9761 3DHST 189.334491 62.330595 1.1938 0.4205 1.3380 0.2354
120378 GOODS-N 0.6349 3DHST 189.419182 62.329318 0.8986 0.3160 0.7592 0.1160
120498 GOODS-N 1.1820 3DHST 189.397403 62.329535 1.3563 0.2085 1.6159 0.1341
120538 GOODS-N 0.8961 3DHST 189.332770 62.328627 0.8923 0.3384 0.9577 0.1707
120544 GOODS-N 0.8586 3DHST 189.406644 62.329406 1.1256 0.3019 1.2567 0.1593
120572 GOODS-N 0.9026 3DHST 189.376583 62.328790 1.0054 0.1943 1.1624 0.1306
