# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
49022 GOODS-S 53.135730 -27.848313 0.6660 0.6333 0.0120 3DHST 1.1131 0.1586 1.1824 0.0773 57.9609 45.3845
50107 GOODS-S 53.210764 -27.847465 0.7448 0.6055 0.0351 3DHST 1.1074 0.2509 1.4376 0.1696 126.3961 52.7571
51356 GOODS-S 53.156680 -27.843269 0.6313 0.5786 0.0083 3DHST 1.0978 0.0885 1.9035 0.0880 233.6713 121.8325
52204 GOODS-S 53.187297 -27.843166 0.6165 0.4517 0.0563 3DHST nan nan nan nan 77.3193 40.5622
52259 GOODS-S 53.179682 -27.843878 0.7298 0.7069 0.0117 3DHST 1.3754 0.1196 1.1771 0.0486 421.1363 399.7324
52481 GOODS-S 53.169227 -27.842715 0.8391 0.8391 0.0152 3DHST 1.3844 0.1703 1.7969 0.1187 47.3099 47.3099
52774 GOODS-S 53.159822 -27.841340 0.6128 0.5310 0.0128 3DHST 6.0370 1.7478 10.0452 2.8876 288.4805 145.2272
52945 GOODS-S 53.203373 -27.841532 0.6335 0.5706 0.0119 3DHST 0.9911 0.1761 1.7726 0.2176 67.7071 37.8873
53650 GOODS-S 53.152482 -27.841956 0.7401 0.6312 0.0192 3DHST 1.5646 0.4394 1.4646 0.2052 69.7863 29.4606
54553 GOODS-S 53.177902 -27.839194 0.7807 0.6693 0.0139 3DHST 1.4498 0.1343 1.1860 0.0557 339.5104 60.1947
54921 GOODS-S 53.214937 -27.838243 0.8201 0.7727 0.0069 3DHST 1.0886 0.0617 1.3283 0.0398 930.5267 786.0964
54922 GOODS-S 53.158032 -27.838407 1.2329 1.1064 0.0222 3DHST 0.9790 0.2607 1.1215 0.1656 111.5137 50.2060
54977 GOODS-S 53.189606 -27.838391 1.0591 1.0455 0.0114 3DHST 0.9863 0.1366 1.2477 0.0900 88.3014 84.1171
55434 GOODS-S 53.204335 -27.837635 1.1179 1.1230 0.0132 3DHST 1.2189 0.1658 1.4422 0.1001 39.1588 38.4603
56922 GOODS-S 53.218124 -27.833686 0.8485 0.7328 0.0286 3DHST 1.2558 0.0992 1.5866 0.0662 446.7915 129.2798
57014 GOODS-S 53.184564 -27.836041 1.0614 1.0208 0.0113 3DHST 1.3743 0.1625 1.5579 0.0865 74.1895 61.7875
57446 GOODS-S 53.152157 -27.835112 0.6877 0.6124 0.0057 3DHST 1.1675 0.1006 1.3357 0.0506 390.8994 143.5346
57685 GOODS-S 53.152486 -27.834321 0.7808 0.6590 0.0175 3DHST 1.4205 0.1410 1.1387 0.0574 261.3175 89.9639
58181 GOODS-S 53.168022 -27.832514 0.6748 0.6636 0.0055 3DHST 1.0998 0.0904 1.5088 0.0658 91.6476 90.8190
58222 GOODS-S 53.208757 -27.834432 0.7111 0.6996 0.0083 3DHST 1.4696 0.2447 1.5745 0.1334 38.4341 36.7739
59492 GOODS-S 53.146181 -27.832902 1.0457 0.7943 0.0871 3DHST 1.3237 0.2894 1.6873 0.1748 140.6716 74.5075
59586 GOODS-S 53.157403 -27.832064 0.8935 0.7639 0.0482 3DHST 1.0270 0.2431 1.4342 0.1715 87.0657 38.1838
