# Catalog for all galaxies that matched between CANDELS and PEARS in GOODS-S.
# If a galaxy did not match with CANDELS then a matching in 3DHST was attempted.
# the 'zphot_source' column indicates the source of the photometric redshift.
# pearsid field redshift zphot_source ra dec dn4000 dn4000_err d4000 d4000_err
58743 GOODS-S 0.9650 CANDELS 53.166577 -27.834554 1.1445 1.2761 1.6122 1.1314
58985 GOODS-S 0.6480 CANDELS 53.199896 -27.834068 1.0183 0.1498 0.9870 0.0739
59103 GOODS-S 1.2060 CANDELS 53.209142 -27.833624 1.5517 0.4978 1.9573 0.2842
59373 GOODS-S 0.8110 CANDELS 53.211148 -27.833796 1.7673 1.8198 1.2680 0.4800
59393 GOODS-S 0.9870 CANDELS 53.145523 -27.833154 1.2542 0.5147 1.0812 0.2475
59492 GOODS-S 0.9700 CANDELS 53.146181 -27.832902 0.9720 0.1958 1.2324 0.1197
59571 GOODS-S 0.9950 CANDELS 53.158526 -27.831862 0.9556 0.3129 0.9349 0.1623
59586 GOODS-S 0.9080 CANDELS 53.157403 -27.832064 1.0569 0.1950 1.1682 0.1162
59595 GOODS-S 0.7580 CANDELS 53.180276 -27.833108 0.7650 0.2728 0.9639 0.1577
59747 GOODS-S 0.7120 CANDELS 53.215527 -27.830838 1.3893 0.0805 1.2397 0.0390
59792 GOODS-S 1.1750 CANDELS 53.154217 -27.832725 1.8695 3.1302 1.5554 1.3180
59873 GOODS-S 1.0060 CANDELS 53.196796 -27.832362 1.3487 0.8614 1.4576 0.4931
59905 GOODS-S 1.0533 3DHST 53.180219 -27.832947 3.9754 2.4649 3.3619 1.3196
60049 GOODS-S 0.8770 CANDELS 53.206751 -27.832297 1.1008 0.2115 1.1553 0.1171
60133 GOODS-S 0.9240 CANDELS 53.212748 -27.831330 0.7745 0.3010 1.6047 0.2871
60296 GOODS-S 0.6290 CANDELS 53.160272 -27.825516 1.0475 0.1086 1.2312 0.0642
60341 GOODS-S 1.2270 CANDELS 53.192121 -27.831525 1.4408 0.5487 1.3813 0.2676
60398 GOODS-S 0.9040 CANDELS 53.216732 -27.831518 0.8940 0.2196 1.2219 0.1380
60438 GOODS-S 1.2120 CANDELS 53.204899 -27.831788 1.5438 1.6495 1.2622 0.7765
60481 GOODS-S 1.0810 CANDELS 53.146270 -27.831469 1.0998 0.4646 1.0359 0.2486
60555 GOODS-S 1.1760 CANDELS 53.180184 -27.829520 1.3322 1.6275 1.5417 0.9443
60709 GOODS-S 1.1980 CANDELS 53.190922 -27.831035 1.3084 0.3095 1.2802 0.1573
60722 GOODS-S 1.0620 CANDELS 53.203640 -27.830049 1.9881 5.6548 2.5768 3.5937
60999 GOODS-S 1.1790 CANDELS 53.202886 -27.829515 1.4230 0.2380 1.3302 0.1181
61078 GOODS-S 1.0594 3DHST 53.185850 -27.830346 1.0795 1.0903 0.9589 0.6425
61099 GOODS-S 0.7250 CANDELS 53.218476 -27.830272 0.4496 1.0877 0.8997 0.5855
61153 GOODS-S 0.7480 CANDELS 53.217107 -27.829525 0.6532 0.2568 0.9192 0.1885
61172 GOODS-S 0.6060 CANDELS 53.164745 -27.824545 1.2535 0.0956 1.5314 0.0571
61235 GOODS-S 1.1070 CANDELS 53.188120 -27.827765 1.5805 0.1862 1.8754 0.1081
61334 GOODS-S 1.1850 CANDELS 53.218878 -27.829588 2.3021 3.0409 1.1906 0.6192
61340 GOODS-S 0.6590 CANDELS 53.146313 -27.829835 1.2189 0.9073 1.8377 0.7638
61369 GOODS-S 0.6870 CANDELS 53.204348 -27.829928 0.7674 1.5119 1.5755 1.7486
61413 GOODS-S 1.1370 CANDELS 53.170473 -27.829830 0.6440 0.8438 1.0857 0.6785
61447 GOODS-S 0.9760 CANDELS 53.185231 -27.827841 1.2584 0.1083 1.5322 0.0659
61510 GOODS-S 0.6110 CANDELS 53.215165 -27.829792 2.1463 2.6859 1.5767 0.7901
61563 GOODS-S 1.1830 CANDELS 53.141325 -27.829877 0.3533 0.6386 1.0176 0.5151
61598 GOODS-S 1.0600 CANDELS 53.187807 -27.828279 0.7364 0.1269 0.7082 0.0729
61600 GOODS-S 0.6170 CANDELS 53.145654 -27.829844 0.3454 1.1545 -0.1831 1.3978
61980 GOODS-S 1.1780 CANDELS 53.197134 -27.829035 1.6274 5.2925 6.2511 10.7771
62042 GOODS-S 0.7300 CANDELS 53.210275 -27.828847 1.6929 1.0632 1.0224 0.2744
62122 GOODS-S 0.6690 CANDELS 53.191648 -27.828335 1.1630 0.2998 1.3565 0.1638
62223 GOODS-S 0.8370 CANDELS 53.141881 -27.827172 1.4166 0.2118 1.5103 0.1146
62440 GOODS-S 1.1480 CANDELS 53.144690 -27.827329 1.3062 0.3070 1.3653 0.1760
62502 GOODS-S 0.9460 CANDELS 53.222229 -27.827219 1.3504 1.2330 0.7245 11.6794
62528 GOODS-S 0.6600 CANDELS 53.189880 -27.826710 1.2478 0.0923 1.7307 0.0597
62788 GOODS-S 0.6190 CANDELS 53.179058 -27.825762 1.6444 0.5485 1.6026 0.2459
63049 GOODS-S 0.7090 CANDELS 53.144039 -27.827184 2.5128 4.0702 1.7494 1.0425
63098 GOODS-S 0.9760 CANDELS 53.201755 -27.826650 1.4799 1.1592 2.0310 0.7812
63179 GOODS-S 0.9390 CANDELS 53.202368 -27.826206 1.3977 0.6778 1.8017 0.4374
63315 GOODS-S 1.1050 CANDELS 53.202114 -27.826345 1.4688 1.2014 2.2768 0.9111
63360 GOODS-S 0.8200 CANDELS 53.163240 -27.826713 2.3036 2.8415 3.2715 2.5231
63477 GOODS-S 0.8610 CANDELS 53.219782 -27.826180 -1.7719 1.5735 -1.4709 0.3708
63612 GOODS-S 0.6260 CANDELS 53.155407 -27.826106 0.9932 0.7527 1.1395 0.4100
63861 GOODS-S 1.0810 CANDELS 53.200076 -27.825486 1.7730 0.7179 0.9675 0.2492
63902 GOODS-S 0.7600 CANDELS 53.161746 -27.824573 1.5537 0.1754 1.6505 0.0925
63998 GOODS-S 0.7920 CANDELS 53.147978 -27.825590 1.3825 0.6110 0.9554 0.3179
64234 GOODS-S 0.8750 CANDELS 53.207834 -27.824500 0.8868 0.9105 0.7760 0.5326
64376 GOODS-S 0.6050 CANDELS 53.174198 -27.824970 1.2699 2.3331 3.3081 4.0090
64393 GOODS-S 0.7150 CANDELS 53.154091 -27.824409 0.9141 0.2803 1.1532 0.2046
64769 GOODS-S 0.6430 CANDELS 53.158377 -27.822814 0.9191 1.3661 1.2234 0.5953
64797 GOODS-S 0.6200 CANDELS 53.168097 -27.823211 0.8916 0.3123 1.0068 0.1756
65040 GOODS-S 0.7920 CANDELS 53.206992 -27.823359 1.1570 0.8743 1.1837 0.4061
65145 GOODS-S 1.0460 CANDELS 53.147358 -27.822427 1.0197 0.1400 1.2764 0.0838
65179 GOODS-S 0.7490 CANDELS 53.190984 -27.823561 1.1620 0.6643 1.1833 0.3478
65335 GOODS-S 0.6600 CANDELS 53.153245 -27.822980 2.0952 1.1179 1.6560 0.3817
65471 GOODS-S 1.1810 CANDELS 53.160529 -27.822692 1.3505 0.9237 1.2291 0.4802
65539 GOODS-S 0.7920 CANDELS 53.153455 -27.822689 0.8907 1.6541 4.1725 7.6838
65551 GOODS-S 0.9720 CANDELS 53.142691 -27.822023 1.0079 0.2469 1.1168 0.1285
65572 GOODS-S 0.6520 CANDELS 53.155882 -27.822220 1.6259 0.2803 1.4955 0.1494
65609 GOODS-S 0.6130 CANDELS 53.149683 -27.822278 1.1727 0.4678 1.2952 0.2887
65620 GOODS-S 0.9720 CANDELS 53.164979 -27.819329 1.3817 0.0836 1.6905 0.0507
65708 GOODS-S 0.6740 CANDELS 53.161077 -27.821909 0.7292 0.1938 0.9974 0.1304
65746 GOODS-S 1.1950 CANDELS 53.154377 -27.821485 0.7685 0.2166 0.8940 0.1323
65825 GOODS-S 0.8800 CANDELS 53.171733 -27.821792 1.1370 0.1124 1.0759 0.0538
65981 GOODS-S 0.7200 CANDELS 53.172631 -27.821429 1.3961 0.1728 1.2683 0.0754
66106 GOODS-S 1.1170 CANDELS 53.153769 -27.821519 -0.0147 1.7386 -0.3323 0.6472
66190 GOODS-S 0.6070 CANDELS 53.170470 -27.821614 0.2751 0.4062 0.6657 0.4419
66256 GOODS-S 0.6820 CANDELS 53.193205 -27.820214 1.8726 0.1673 1.7686 0.0870
66572 GOODS-S 0.9000 CANDELS 53.175318 -27.819897 0.6096 0.1004 1.2091 0.1475
66620 GOODS-S 0.6970 CANDELS 53.166077 -27.820553 1.2728 0.9226 1.5138 0.4474
66708 GOODS-S 0.6790 CANDELS 53.161708 -27.819261 1.1854 0.1394 1.3904 0.0749
66729 GOODS-S 0.6480 CANDELS 53.136332 -27.816537 1.1421 0.0795 1.3036 0.0444
66853 GOODS-S 0.9710 CANDELS 53.189057 -27.819816 1.2189 0.4563 1.2706 0.2266
66934 GOODS-S 1.0210 CANDELS 53.144134 -27.819492 0.8712 0.2422 0.7384 0.1171
66983 GOODS-S 1.0240 CANDELS 53.193233 -27.819751 -1.6163 4.6270 -36.8947 303.8803
67542 GOODS-S 0.9810 CANDELS 53.169908 -27.817855 1.4153 0.8886 1.7645 0.4687
67558 GOODS-S 0.9370 CANDELS 53.152592 -27.818424 1.8158 1.1857 1.4097 0.3755
67599 GOODS-S 0.7600 CANDELS 53.143903 -27.818001 1.1435 0.2437 1.0166 0.1048
67630 GOODS-S 1.0760 CANDELS 53.164224 -27.818469 1.1227 0.4463 1.2425 0.2529
67654 GOODS-S 0.8110 CANDELS 53.195573 -27.817674 1.2971 0.2894 1.2231 0.1267
67752 GOODS-S 0.8460 CANDELS 53.147512 -27.817915 0.5738 0.4497 1.1977 0.3306
67814 GOODS-S 0.7740 CANDELS 53.137182 -27.815682 1.1774 0.1054 1.4942 0.0632
67929 GOODS-S 0.8390 CANDELS 53.165470 -27.818310 1.6926 1.7576 1.6555 0.7608
67996 GOODS-S 0.7130 CANDELS 53.169262 -27.817652 1.3231 0.9654 1.5560 0.5538
68033 GOODS-S 1.0950 CANDELS 53.167772 -27.816705 1.2595 0.3358 1.6978 0.2163
68104 GOODS-S 1.1510 CANDELS 53.191211 -27.817277 1.1677 0.2446 1.1776 0.1446
68115 GOODS-S 0.6080 CANDELS 53.175627 -27.817535 1.2942 0.5894 1.6322 0.4753
68303 GOODS-S 1.1130 CANDELS 53.141894 -27.817652 0.8373 1.2859 0.9093 0.6618
68352 GOODS-S 0.9480 CANDELS 53.173328 -27.817174 0.8399 0.3666 1.1003 0.2179
68414 GOODS-S 0.9320 CANDELS 53.168181 -27.816965 1.4443 0.7450 1.1262 0.3148
68641 GOODS-S 0.6290 CANDELS 53.134039 -27.815788 1.4688 0.5815 1.6312 0.3150
68675 GOODS-S 0.6310 CANDELS 53.174511 -27.814960 1.1010 0.0732 1.3873 0.0435
68841 GOODS-S 1.1230 CANDELS 53.164449 -27.815337 1.2603 0.1941 1.4671 0.1083
68852 GOODS-S 0.7390 CANDELS 53.178879 -27.815966 1.3277 0.4435 1.1080 0.2059
68918 GOODS-S 1.1720 CANDELS 53.166252 -27.816388 0.8200 1.0415 1.4157 0.8705
68941 GOODS-S 1.1510 CANDELS 53.146995 -27.815890 1.2831 0.7697 1.3381 0.4417
68944 GOODS-S 0.6637 3DHST 53.203627 -27.816027 0.6458 0.6730 1.0060 0.5211
68982 GOODS-S 0.8300 CANDELS 53.154285 -27.815934 1.1292 0.1710 1.3574 0.1120
69044 GOODS-S 0.9280 CANDELS 53.172314 -27.815994 0.9592 0.5927 0.8192 0.2696
69059 GOODS-S 0.7420 CANDELS 53.131277 -27.816001 2.7193 3.1160 1.7139 0.7804
69084 GOODS-S 0.6700 CANDELS 53.126267 -27.814526 1.1670 0.1919 1.4448 0.1102
69117 GOODS-S 1.1110 CANDELS 53.148045 -27.815454 1.3169 0.5156 1.3295 0.3003
69168 GOODS-S 0.7720 CANDELS 53.173437 -27.815726 1.3239 0.4658 1.1489 0.1923
69170 GOODS-S 0.8160 CANDELS 53.164364 -27.815688 1.4806 2.0621 3.5198 2.6698
69234 GOODS-S 0.9910 CANDELS 53.195139 -27.813961 1.1336 0.3705 1.0627 0.1706
69341 GOODS-S 1.1500 CANDELS 53.150110 -27.815226 0.9949 0.3492 0.8945 0.1900
69419 GOODS-S 0.7500 CANDELS 53.132376 -27.814240 1.7708 0.2031 1.6944 0.0889
69472 GOODS-S 0.7330 CANDELS 53.134701 -27.815021 0.7331 0.7922 0.5185 0.3565
69686 GOODS-S 0.7700 CANDELS 53.153969 -27.814670 1.7614 1.6055 1.4052 0.6316
70001 GOODS-S 0.6270 CANDELS 53.200552 -27.812487 1.2609 0.1273 1.6818 0.0819
70128 GOODS-S 0.6530 CANDELS 53.153347 -27.813447 1.4419 1.6229 1.6429 0.9287
70141 GOODS-S 1.0480 CANDELS 53.159603 -27.813460 0.9225 0.6220 1.3780 0.4100
70161 GOODS-S 0.7100 CANDELS 53.200115 -27.813227 1.3447 0.6064 1.5664 0.3823
70232 GOODS-S 0.6290 CANDELS 53.156402 -27.810814 1.1014 0.0674 1.1770 0.0352
70264 GOODS-S 0.9130 CANDELS 53.168175 -27.812932 0.9087 0.0889 1.1873 0.0626
70337 GOODS-S 0.8820 CANDELS 53.193825 -27.812880 1.0270 0.0876 1.0228 0.0561
70340 GOODS-S 0.9940 CANDELS 53.166409 -27.812902 1.2589 0.9508 1.3598 0.5244
70518 GOODS-S 1.1440 CANDELS 53.174405 -27.812717 1.1160 0.6762 1.5390 0.3895
70635 GOODS-S 0.9110 CANDELS 53.181351 -27.812652 0.8330 0.4761 0.7421 0.2387
70682 GOODS-S 0.6800 CANDELS 53.179923 -27.811745 0.9654 0.3166 1.2654 0.1834
70821 GOODS-S 0.7190 CANDELS 53.139276 -27.811586 1.1230 0.4622 1.1827 0.2009
70859 GOODS-S 0.6400 CANDELS 53.157001 -27.812171 1.5830 1.4173 1.2873 0.5388
70878 GOODS-S 0.6920 CANDELS 53.164309 -27.810825 1.4845 0.2214 1.3221 0.0991
70973 GOODS-S 0.7670 CANDELS 53.160830 -27.811826 1.0352 0.5840 1.1851 0.3739
71011 GOODS-S 0.7630 CANDELS 53.196379 -27.811905 1.2026 0.9312 1.4037 0.6322
71051 GOODS-S 0.9470 CANDELS 53.175594 -27.811209 1.3060 0.6248 1.5864 0.3480
71071 GOODS-S 1.0180 CANDELS 53.132301 -27.810923 1.2116 0.3952 1.4766 0.2311
71125 GOODS-S 0.8000 CANDELS 53.197106 -27.811349 1.4160 0.8166 1.5449 0.4604
71200 GOODS-S 0.6280 CANDELS 53.199680 -27.810448 0.9972 0.2722 1.2081 0.1613
71305 GOODS-S 1.1620 CANDELS 53.189599 -27.811137 1.1288 0.7064 1.3513 0.4429
71370 GOODS-S 1.0780 CANDELS 53.201545 -27.810932 0.7866 0.4754 0.8480 0.2974
71524 GOODS-S 1.1990 CANDELS 53.145084 -27.809846 1.2924 0.1752 1.2806 0.0927
71560 GOODS-S 0.6330 CANDELS 53.138046 -27.809661 1.3252 0.3527 1.7918 0.2951
71858 GOODS-S 0.6180 CANDELS 53.159100 -27.810061 1.7860 2.2159 1.8706 0.9973
71860 GOODS-S 0.6630 CANDELS 53.196791 -27.809989 1.1796 1.3079 1.4032 0.6560
71864 GOODS-S 0.8290 CANDELS 53.150604 -27.809505 0.9438 0.1510 1.1038 0.0885
71890 GOODS-S 0.9210 CANDELS 53.135082 -27.809816 0.8729 0.6671 1.0206 0.3893
72024 GOODS-S 1.2210 CANDELS 53.145944 -27.808541 1.0675 0.3641 0.9930 0.2178
72048 GOODS-S 1.0230 CANDELS 53.151041 -27.809461 1.2282 0.3180 1.2717 0.1828
72082 GOODS-S 0.6250 CANDELS 53.137538 -27.808167 1.0469 0.1512 1.2532 0.0897
72113 GOODS-S 0.9210 CANDELS 53.135109 -27.809719 2.2292 3.2416 1.0298 0.5180
72302 GOODS-S 1.1040 CANDELS 53.155234 -27.808765 1.6062 1.0010 1.1242 0.2848
72319 GOODS-S 0.9040 CANDELS 53.166608 -27.808504 0.7995 0.4560 1.3597 0.3354
72524 GOODS-S 1.1140 CANDELS 53.130330 -27.805615 1.1635 0.2062 1.4310 0.1164
72569 GOODS-S 0.7060 CANDELS 53.155115 -27.808180 1.9421 2.7258 1.8292 1.1280
72598 GOODS-S 0.8730 CANDELS 53.200931 -27.807547 0.8473 0.1932 1.1811 0.1282
72692 GOODS-S 1.1830 CANDELS 53.178242 -27.807615 1.0867 0.5817 1.5102 0.3558
72853 GOODS-S 1.0330 CANDELS 53.168680 -27.807373 0.8383 0.4131 0.9181 0.1997
72905 GOODS-S 0.6220 CANDELS 53.180242 -27.798928 1.2041 0.0839 1.6062 0.0520
73166 GOODS-S 0.6290 CANDELS 53.137963 -27.806407 1.4655 0.5775 1.4792 0.3532
73385 GOODS-S 0.6250 CANDELS 53.151191 -27.805557 1.2388 0.4825 1.5605 0.3311
73423 GOODS-S 0.6060 CANDELS 53.140539 -27.804566 1.1652 0.2853 1.4415 0.1761
73549 GOODS-S 0.6410 CANDELS 53.161238 -27.804879 0.9206 0.3149 1.3561 0.2166
73908 GOODS-S 0.8580 CANDELS 53.136288 -27.804140 1.3761 0.6321 1.4713 0.3191
73974 GOODS-S 1.1660 CANDELS 53.137771 -27.802096 1.5379 0.3236 1.5865 0.1666
74011 GOODS-S 0.9150 CANDELS 53.148753 -27.804300 1.0501 0.2126 1.1966 0.0974
74039 GOODS-S 0.7030 CANDELS 53.181639 -27.801309 1.0947 0.2142 1.4891 0.1303
74060 GOODS-S 0.6860 CANDELS 53.163418 -27.799548 1.0796 0.0626 1.4321 0.0430
74133 GOODS-S 0.6430 CANDELS 53.148958 -27.799680 1.3638 0.0853 1.5884 0.0481
74166 GOODS-S 0.8970 CANDELS 53.137832 -27.803627 1.4039 0.4973 1.1160 0.2074
74217 GOODS-S 1.0270 CANDELS 53.180761 -27.803983 1.6742 1.7729 1.4764 0.5533
74313 GOODS-S 0.9350 CANDELS 53.198988 -27.803013 1.2867 0.4837 1.3948 0.2817
74352 GOODS-S 0.6040 CANDELS 53.142548 -27.803721 0.6460 0.5422 1.0992 0.4175
74418 GOODS-S 0.6840 CANDELS 53.166388 -27.801828 0.9541 0.2719 1.1600 0.1805
74900 GOODS-S 0.9070 CANDELS 53.188772 -27.802209 0.7857 0.4292 0.8964 0.1989
74946 GOODS-S 0.8870 CANDELS 53.199561 -27.801964 0.6774 0.5053 0.7189 0.3180
74950 GOODS-S 1.1070 CANDELS 53.173340 -27.802239 1.3542 0.8936 1.9510 0.6923
75397 GOODS-S 0.9160 CANDELS 53.162210 -27.801217 1.1934 1.3183 1.4928 0.6193
75495 GOODS-S 0.6120 CANDELS 53.157278 -27.798455 1.1500 0.1964 1.3302 0.1226
75733 GOODS-S 0.6360 CANDELS 53.169865 -27.800123 1.6091 0.8574 1.5218 0.3796
75938 GOODS-S 0.9280 CANDELS 53.135258 -27.799560 1.5313 2.5368 2.3977 2.0457
75971 GOODS-S 0.7970 CANDELS 53.165913 -27.799709 1.1190 0.7768 1.5577 0.6066
76094 GOODS-S 0.6650 CANDELS 53.155448 -27.791484 1.0292 0.0568 1.3271 0.0373
76125 GOODS-S 1.0660 CANDELS 53.138550 -27.799460 1.1147 0.3196 1.4381 0.1909
76197 GOODS-S 1.0600 CANDELS 53.178972 -27.798668 0.8944 0.2444 0.9764 0.1444
76349 GOODS-S 0.7280 CANDELS 53.157848 -27.797485 1.1064 0.1496 1.2622 0.0753
76422 GOODS-S 0.6010 CANDELS 53.187735 -27.798052 0.4529 0.6330 -0.3390 0.2010
76486 GOODS-S 1.1560 CANDELS 53.192347 -27.797884 1.1395 0.5002 1.1841 0.2810
76541 GOODS-S 0.8440 CANDELS 53.129050 -27.798412 1.0280 0.3324 1.2638 0.1724
76592 GOODS-S 0.6080 CANDELS 53.173667 -27.797363 1.1534 0.2307 1.2265 0.1151
76612 GOODS-S 0.9940 CANDELS 53.166878 -27.797709 1.1047 0.2228 1.1641 0.1085
76706 GOODS-S 0.6480 CANDELS 53.146926 -27.798138 1.0502 1.2947 1.8797 1.4655
76751 GOODS-S 1.0840 CANDELS 53.156749 -27.795597 1.0445 0.0929 1.3847 0.0584
76806 GOODS-S 0.9120 CANDELS 53.186591 -27.797853 0.8113 0.3775 1.2814 0.3168
76863 GOODS-S 0.9600 CANDELS 53.176198 -27.796140 1.3445 0.2294 1.4145 0.1256
76864 GOODS-S 0.7970 CANDELS 53.134472 -27.797556 1.0146 0.0000 1.2579 0.1323
77087 GOODS-S 0.9330 CANDELS 53.198371 -27.797248 0.6549 0.3722 0.9837 0.2616
77325 GOODS-S 0.6630 CANDELS 53.130802 -27.796195 1.1399 0.3480 1.1426 0.1742
77668 GOODS-S 0.6950 CANDELS 53.136410 -27.795534 0.7275 0.0000 0.8321 0.0000
77821 GOODS-S 0.9440 CANDELS 53.137615 -27.791914 0.8942 0.1063 1.3610 0.0722
77902 GOODS-S 1.0390 CANDELS 53.155870 -27.794899 0.8760 0.0901 1.1053 0.0593
78045 GOODS-S 0.7440 CANDELS 53.154120 -27.795088 1.3330 0.7160 1.1556 0.4910
78077 GOODS-S 0.7050 CANDELS 53.184165 -27.792630 0.8724 0.0489 1.0603 0.0302
78140 GOODS-S 1.0310 CANDELS 53.169275 -27.794425 1.1895 0.3912 1.2341 0.2352
78177 GOODS-S 0.6280 CANDELS 53.130643 -27.790259 1.1309 0.0691 1.2394 0.0368
78343 GOODS-S 1.0161 3DHST 53.156633 -27.794297 0.8549 0.2880 1.0309 0.1922
78360 GOODS-S 1.0330 CANDELS 53.166209 -27.793911 1.0236 0.2109 1.1484 0.1134
78415 GOODS-S 0.6580 CANDELS 53.169475 -27.791939 1.2707 0.0898 1.5138 0.0529
78417 GOODS-S 1.2310 CANDELS 53.139396 -27.794306 0.4075 0.9052 0.3193 0.4956
78418 GOODS-S 1.0390 CANDELS 53.129046 -27.793934 0.6541 0.5294 0.8194 0.3381
78493 GOODS-S 1.0570 CANDELS 53.132840 -27.794165 1.2420 0.9796 1.5332 0.5347
78527 GOODS-S 0.7690 CANDELS 53.182200 -27.793979 1.1208 0.1944 1.0652 0.0982
78576 GOODS-S 0.6720 CANDELS 53.193869 -27.793295 1.4469 0.1947 1.5173 0.1040
78761 GOODS-S 0.7500 CANDELS 53.175847 -27.793586 1.4279 1.7436 1.4763 0.6410
78885 GOODS-S 1.0290 CANDELS 53.167566 -27.792511 1.1361 0.1580 1.2165 0.0811
79058 GOODS-S 0.9590 CANDELS 53.171335 -27.792940 0.9458 0.1742 0.9944 0.1011
79154 GOODS-S 0.8960 CANDELS 53.158142 -27.792515 -0.0436 0.0683 0.0622 0.0247
79222 GOODS-S 1.0790 CANDELS 53.164553 -27.792951 1.4069 1.7200 0.6309 0.5310
79581 GOODS-S 1.0620 CANDELS 53.166182 -27.787518 1.3627 0.0941 1.2829 0.0485
79649 GOODS-S 0.8710 CANDELS 53.133840 -27.791096 0.8805 0.2220 0.9959 0.1998
79891 GOODS-S 1.0040 CANDELS 53.156594 -27.791221 0.8246 0.6277 0.5088 0.3503
80076 GOODS-S 1.2210 CANDELS 53.174411 -27.789398 1.4300 0.5263 1.4411 0.3126
80255 GOODS-S 0.8300 CANDELS 53.184823 -27.789929 1.3589 0.1911 1.6939 0.1319
80297 GOODS-S 1.0500 CANDELS 53.142734 -27.790020 0.8058 0.3664 0.8535 0.1942
80434 GOODS-S 1.0640 CANDELS 53.160576 -27.789733 1.2062 0.8883 1.4132 0.4312
80500 GOODS-S 0.6310 CANDELS 53.147179 -27.788481 1.0979 0.1210 1.1153 0.0573
80543 GOODS-S 1.0860 CANDELS 53.161046 -27.788338 0.9699 0.7412 1.4688 0.5099
80892 GOODS-S 1.0400 CANDELS 53.157373 -27.789221 0.9863 0.8334 1.0136 0.3560
81011 GOODS-S 0.9100 CANDELS 53.160354 -27.784002 1.2480 0.0814 1.4541 0.0498
81021 GOODS-S 1.0530 CANDELS 53.174030 -27.788006 1.3958 0.2606 1.6403 0.1613
81256 GOODS-S 1.0720 CANDELS 53.192066 -27.787169 1.3306 0.1289 1.1975 0.0625
81296 GOODS-S 0.9740 CANDELS 53.134675 -27.788440 1.2629 0.5738 1.3873 0.3411
81306 GOODS-S 0.6380 CANDELS 53.157227 -27.785265 1.2077 0.2969 1.3362 0.1549
81328 GOODS-S 1.0830 CANDELS 53.181119 -27.786918 1.2101 0.3576 1.1786 0.1761
81384 GOODS-S 0.6070 CANDELS 53.136199 -27.786679 1.1124 0.6492 1.8833 0.5587
81470 GOODS-S 1.1380 CANDELS 53.197586 -27.786397 1.0356 0.3415 1.5752 0.2613
81508 GOODS-S 0.7890 CANDELS 53.128231 -27.786753 1.2124 0.5564 0.9962 0.2506
81609 GOODS-S 1.0270 CANDELS 53.164095 -27.787292 0.8888 0.1571 1.0405 0.0928
81636 GOODS-S 1.2260 CANDELS 53.139403 -27.786768 0.8894 0.2837 1.2907 0.2243
81658 GOODS-S 0.8620 CANDELS 53.198328 -27.787810 1.3554 0.7037 0.9282 0.2605
81743 GOODS-S 1.2210 CANDELS 53.165165 -27.785873 1.2032 0.1779 1.3816 0.1077
81815 GOODS-S 1.0260 CANDELS 53.131524 -27.786433 1.0688 0.3239 1.2524 0.1842
81832 GOODS-S 0.9360 CANDELS 53.177763 -27.786980 1.2609 0.3716 1.0853 0.1339
81973 GOODS-S 1.1190 CANDELS 53.160958 -27.786503 1.1864 0.3567 1.6497 0.2280
82058 GOODS-S 0.8350 CANDELS 53.194712 -27.787023 1.3340 0.0000 1.4011 0.0000
82075 GOODS-S 0.6930 CANDELS 53.143227 -27.786825 1.2015 1.0744 1.3247 0.5790
82112 GOODS-S 0.6530 CANDELS 53.135044 -27.786805 1.0897 0.4963 1.3554 0.3241
82150 GOODS-S 1.0819 3DHST 53.181244 -27.786653 3.0023 7.2422 0.8318 0.8623
82239 GOODS-S 1.0490 CANDELS 53.165988 -27.786630 0.9057 0.8732 0.9561 0.5046
82314 GOODS-S 0.9560 CANDELS 53.160480 -27.786297 1.1556 0.3544 1.1707 0.1848
82617 GOODS-S 0.8970 CANDELS 53.186564 -27.785790 0.4010 0.8208 1.3596 1.1573
82729 GOODS-S 0.9780 CANDELS 53.147432 -27.784519 0.9495 0.4199 1.0888 0.2479
83351 GOODS-S 0.8650 CANDELS 53.192594 -27.783793 0.8242 0.3920 1.1696 0.2153
83479 GOODS-S 1.0720 CANDELS 53.165885 -27.781539 1.3750 0.1526 1.1801 0.0682
83511 GOODS-S 1.2260 CANDELS 53.191558 -27.782675 0.9994 0.2245 1.3725 0.1611
83686 GOODS-S 0.8410 CANDELS 53.151837 -27.782861 1.1010 0.1086 1.2000 0.0632
83725 GOODS-S 1.0670 CANDELS 53.130407 -27.783979 1.0600 0.3530 1.2833 0.2274
83735 GOODS-S 1.0890 CANDELS 53.178229 -27.783074 1.1149 0.1319 1.1674 0.0713
83754 GOODS-S 1.0300 CANDELS 53.191940 -27.782964 1.0937 0.6044 1.0602 0.3422
83789 GOODS-S 0.7740 CANDELS 53.152780 -27.782707 0.9898 0.2925 1.0636 0.1459
83804 GOODS-S 1.1460 CANDELS 53.184573 -27.783325 0.9654 0.4993 0.9290 0.2495
84173 GOODS-S 0.6920 CANDELS 53.170684 -27.781968 1.4822 0.3237 1.3314 0.1614
84197 GOODS-S 0.9290 CANDELS 53.151856 -27.781965 1.1559 0.1887 1.1539 0.0966
84323 GOODS-S 0.6810 CANDELS 53.138310 -27.782326 1.3491 0.5407 1.2646 0.2491
84478 GOODS-S 0.6660 CANDELS 53.139283 -27.780668 1.1615 0.1124 1.1459 0.0510
84991 GOODS-S 0.6910 CANDELS 53.174431 -27.780859 1.8703 0.4051 1.6928 0.1892
