# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
57425 GOODS-N 189.150471 62.216527 0.8726 0.8358 0.0307 3DHST 1.2890 0.3095 1.2595 0.1735 105.6935 97.7875
57792 GOODS-N 189.231038 62.219887 0.9315 0.9315 0.0045 3DHST 1.4358 0.1163 1.5406 0.0660 110.1253 110.1253
58084 GOODS-N 189.229795 62.217778 0.9918 0.9785 0.0134 3DHST 1.4180 0.1720 1.7387 0.1126 104.7641 93.1723
58650 GOODS-N 189.207008 62.218812 0.9442 0.8936 0.0226 3DHST 0.9260 0.2718 1.2665 0.1688 100.1179 84.3216
58703 GOODS-N 189.139962 62.222290 0.9111 0.8028 0.0251 3DHST 1.1657 0.0730 1.2327 0.0389 601.2335 233.6359
59024 GOODS-N 189.143125 62.220220 0.8294 0.7703 0.0085 3DHST 1.1006 0.1238 1.5157 0.0909 136.6003 112.8589
59375 GOODS-N 189.171367 62.220789 1.0089 0.9824 0.0167 3DHST 1.2005 0.1118 1.3517 0.0635 219.7181 204.5231
59398 GOODS-N 189.201068 62.220604 1.1834 1.1834 0.0225 3DHST 0.8153 0.2433 1.3146 0.1822 96.0610 96.0610
59723 GOODS-N 189.210291 62.221245 0.8321 0.8321 0.0103 3DHST 1.3911 0.2536 1.3335 0.1153 78.8776 78.8776
59863 GOODS-N 189.203237 62.221892 0.8033 0.7450 0.0108 3DHST 1.1498 0.1698 1.3010 0.0845 221.5005 173.1158
59873 GOODS-N 189.175126 62.220145 1.0697 1.3918 0.0000 3DHST -0.0000 0.0000 -42120344326638493252626592072359587007084672650583023272178408614226099012255258410226079730245937938141954999220325373977438778854035776940320810336256.0000 inf nan nan
60092 GOODS-N 189.151200 62.222291 0.7089 0.5821 0.0469 3DHST 1.0558 0.1312 1.5454 0.0988 498.6197 151.4045
60103 GOODS-N 189.206064 62.221384 1.1866 1.1866 0.0179 3DHST 1.1148 0.2206 1.4029 0.1485 101.6127 101.6127
60675 GOODS-N 189.176570 62.222126 0.8232 0.7757 0.0285 3DHST 1.3487 0.3206 1.5526 0.1571 97.0073 78.1520
61065 GOODS-N 189.175163 62.222689 0.8687 0.8201 0.0100 3DHST 1.1167 0.1704 1.1688 0.0897 113.2238 86.1037
61113 GOODS-N 189.204020 62.222845 1.2174 1.0785 0.0337 3DHST 1.1869 0.3733 1.2297 0.1900 149.7626 79.1774
61291 GOODS-N 189.162352 62.224920 0.9906 0.9926 0.0070 3DHST 1.4089 0.1288 1.7114 0.0785 86.4569 85.6242
61746 GOODS-N 189.202411 62.224630 0.9505 0.9590 0.0215 3DHST 1.2195 0.1620 1.2615 0.0911 119.2286 117.6474
62107 GOODS-N 189.160379 62.227589 0.9963 1.0785 0.0240 3DHST 1.3329 0.1566 1.5563 0.0896 106.9272 71.5240
62118 GOODS-N 189.152115 62.228115 0.6437 0.6221 0.0110 3DHST 0.9488 0.0702 1.2409 0.0477 478.7184 468.1191
62128 GOODS-N 189.155168 62.226361 0.9995 0.9224 0.0553 3DHST 1.1324 0.2249 1.3908 0.1365 110.3946 88.4089
62216 GOODS-N 189.233853 62.225018 1.1988 1.0874 0.0470 3DHST 1.3457 0.3390 1.2909 0.1707 140.4488 100.3577
62376 GOODS-N 189.180433 62.225828 0.9288 0.8545 0.0429 3DHST 1.2252 0.1780 1.2872 0.0939 149.2491 101.3675
62388 GOODS-N 189.197674 62.225111 0.9350 0.7915 0.0460 3DHST 1.1936 0.2384 1.6021 0.1735 135.6611 77.6261
62719 GOODS-N 189.216541 62.225704 0.9726 0.9089 0.0243 3DHST 1.2990 0.1409 1.4468 0.0785 226.4743 174.4221
63227 GOODS-N 189.153547 62.229494 0.9118 0.8992 0.0106 3DHST 1.1249 0.0733 1.1527 0.0389 628.5703 618.4387
63419 GOODS-N 189.170656 62.228275 1.0029 1.0029 0.0256 3DHST 1.5108 0.2161 1.3597 0.1063 210.8060 210.8060
63526 GOODS-N 189.171079 62.227810 0.8683 0.8901 0.0119 3DHST 1.4789 0.2129 1.8192 0.1314 121.3073 96.4856
64339 GOODS-N 189.154929 62.228219 0.9707 0.7913 0.0748 3DHST 1.3465 0.3607 1.5778 0.2157 106.0466 74.2510
64394 GOODS-N 189.178468 62.228437 0.9894 0.9894 0.0133 3DHST 1.0644 0.2607 1.1999 0.1476 94.7830 94.7830
64523 GOODS-N 189.179820 62.229955 1.2106 1.1815 0.0201 3DHST 1.1591 0.1787 1.1684 0.0996 171.1804 165.4340
64578 GOODS-N 189.155291 62.228516 0.8935 1.4035 0.2892 3DHST 0.8646 0.4458 1.3743 0.3210 854.8781 535.2162
64683 GOODS-N 189.156433 62.229568 0.7063 0.7063 0.0122 3DHST 1.3077 0.4285 1.5473 0.2535 73.6288 73.6288
64701 GOODS-N 189.158877 62.228684 0.6787 0.6675 0.0183 3DHST 1.0547 0.2809 1.2298 0.1623 84.7481 84.0481
65022 GOODS-N 189.231330 62.231617 1.1334 1.1334 0.0163 3DHST 1.0881 0.1410 1.3339 0.0792 158.9654 158.9654
65404 GOODS-N 189.193118 62.234728 1.0070 1.0556 0.0143 3DHST 1.1870 0.0737 1.3862 0.0426 656.1337 551.5202
65687 GOODS-N 189.228206 62.230877 0.8928 0.6999 0.0878 3DHST 1.2407 0.3636 1.4528 0.2247 135.7747 81.2985
65831 GOODS-N 189.191797 62.232429 0.9102 0.8132 0.0275 3DHST 1.2441 0.3173 1.2823 0.1685 93.6983 71.0091
65833 GOODS-N 189.225379 62.231866 0.8954 0.7548 0.0333 3DHST 1.1492 0.1358 1.5137 0.0744 432.2327 170.3729
66753 GOODS-N 189.206239 62.235309 0.7213 0.6765 0.0141 3DHST 1.5568 0.1231 1.6053 0.0634 170.6932 120.5870
68696 GOODS-N 189.201401 62.236882 0.9909 0.9925 0.0290 3DHST 1.3126 0.2766 1.4173 0.1479 107.7664 106.0560
69106 GOODS-N 189.206535 62.237514 0.9234 0.8258 0.2006 3DHST 0.7807 0.2467 1.0793 0.1625 108.7666 88.1616
69328 GOODS-N 189.160527 62.237223 0.8326 0.8457 0.0176 3DHST 1.5281 0.2995 1.2434 0.1260 101.6954 90.6991
69509 GOODS-N 189.200377 62.237453 0.9552 0.7879 0.0206 3DHST 1.3283 0.3522 1.7465 0.2585 118.5248 77.6498
69530 GOODS-N 189.146904 62.237966 1.2145 1.2558 0.0100 3DHST 1.2601 0.2234 2.0437 0.1887 1666.3447 1639.2251
69764 GOODS-N 189.193349 62.238527 0.7500 0.7637 0.0052 3DHST 2.6257 0.3306 3.0314 0.1880 6969.9422 6924.3267
69850 GOODS-N 189.209772 62.238607 0.8832 0.7764 0.0353 3DHST 0.8521 0.1515 1.1928 0.1037 208.6095 160.3688
70156 GOODS-N 189.161450 62.239534 0.9590 0.7488 0.0531 3DHST 1.1934 0.1867 1.2970 0.1071 294.6478 139.2331
70677 GOODS-N 189.186585 62.239608 0.9758 0.9371 0.0415 3DHST 1.1796 0.3086 1.2531 0.1683 84.4479 76.3210
70787 GOODS-N 189.245169 62.243123 0.8286 0.7470 0.0141 3DHST 1.1264 0.0619 1.3001 0.0399 464.2730 155.8661
