# pearsid  field  ra  dec  zspec  zspec_source  zspec_qual  netsig  imag
109710 GOODS-S 53.1520713 -27.736943 -99.0000 -99.0 - 45.10 24.83
88069 GOODS-S 53.1520734 -27.774814 0.7640 VLT_IMAG C 583.01 21.68
29801 GOODS-S 53.1520973 -27.887691 -99.0000 -99.0 - 45.24 25.02
104669 GOODS-S 53.1521452 -27.748235 -99.0000 -99.0 - 22.31 25.79
57446 GOODS-S 53.1521569 -27.835112 0.9891 VIMOS_10_M A 466.03 21.59
64109 GOODS-S 53.1522655 -27.824970 -99.0000 -99.0 - 47.94 24.87
81568 GOODS-S 53.1522981 -27.787979 -99.0000 -99.0 - 37.14 25.55
96844 GOODS-S 53.1523301 -27.761868 0.7100 PEARS_ETGs Z 165.48 23.33
87097 GOODS-S 53.1523330 -27.777953 -99.0000 -99.0 - 59.93 25.02
13756 GOODS-S 53.1523513 -27.921857 -99.0000 -99.0 - 130.68 24.86
112121 GOODS-S 53.1523629 -27.730446 -99.0000 -99.0 - 347.17 22.74
27042 GOODS-S 53.1523692 -27.893017 -99.0000 -99.0 - 71.18 24.76
73717 GOODS-S 53.1524387 -27.805216 -99.0000 -99.0 - 27.35 25.50
53650 GOODS-S 53.1524822 -27.841956 -99.0000 -99.0 - 98.25 23.45
39548 GOODS-S 53.1525389 -27.864684 -99.0000 -99.0 - 437.30 21.58
75394 GOODS-S 53.1525500 -27.800379 1.3989 3D_HST A 62.26 24.90
78496 GOODS-S 53.1525717 -27.793841 -99.0000 -99.0 - 61.64 24.84
91119 GOODS-S 53.1525802 -27.769519 -99.0000 -99.0 - 267.41 22.51
67558 GOODS-S 53.1525916 -27.818424 -99.0000 -99.0 - 28.16 25.10
77687 GOODS-S 53.1526798 -27.795645 -99.0000 -99.0 - 44.53 25.35
10433 GOODS-S 53.1526968 -27.928631 0.2337 3D_HST A 194.81 23.11
25501 GOODS-S 53.1527464 -27.895312 -99.0000 -99.0 - 55.97 24.43
83789 GOODS-S 53.1527805 -27.782707 0.7650 VLT_2008 A 85.48 24.74
103146 GOODS-S 53.1527857 -27.750513 -99.0000 -99.0 - 76.02 24.21
97910 GOODS-S 53.1527859 -27.760827 -99.0000 -99.0 - 36.26 25.45
48107 GOODS-S 53.1528325 -27.850778 -99.0000 -99.0 - 112.53 23.66
41790 GOODS-S 53.1528370 -27.863164 -99.0000 -99.0 - 19.11 25.52
85586 GOODS-S 53.1528643 -27.780096 -99.0000 -99.0 - 35.99 25.18
90649 GOODS-S 53.1528822 -27.772499 -99.0000 -99.0 - 81.49 24.87
33863 GOODS-S 53.1528923 -27.879777 -99.0000 -99.0 - 42.65 25.35
42425 GOODS-S 53.1528991 -27.862688 -99.0000 -99.0 - 22.74 25.77
32674 GOODS-S 53.1529486 -27.877295 0.5857 3D_HST A 537.42 21.68
108795 GOODS-S 53.1529810 -27.735115 0.6650 K20 A 351.36 21.96
56875 GOODS-S 53.1529977 -27.837695 -99.0000 -99.0 - 72.73 24.48
47698 GOODS-S 53.1530863 -27.852686 -99.0000 -99.0 - 27.86 25.85
38350 GOODS-S 53.1531013 -27.868566 0.8040 Morris_201 3 275.56 22.35
70651 GOODS-S 53.1531203 -27.812086 0.2140 VLT_2008 A 190.02 23.33
103771 GOODS-S 53.1531659 -27.749420 -99.0000 -99.0 - 25.25 25.28
107926 GOODS-S 53.1532207 -27.741539 -99.0000 -99.0 - 45.80 25.12
102933 GOODS-S 53.1532298 -27.751599 -99.0000 -99.0 - 22.20 25.53
65335 GOODS-S 53.1532448 -27.822980 -99.0000 -99.0 - 54.74 25.00
16183 GOODS-S 53.1533326 -27.917250 -99.0000 -99.0 - 31.33 25.34
17024 GOODS-S 53.1533697 -27.913962 0.6610 VVDS B 278.36 22.19
44163 GOODS-S 53.1533815 -27.857359 0.6840 Morris_201 1 125.76 23.26
44047 GOODS-S 53.1534202 -27.858637 1.2520 VLT_2008 A 93.40 23.77
106414 GOODS-S 53.1534662 -27.744603 -99.0000 -99.0 - 20.13 25.55
66272 GOODS-S 53.1534758 -27.821399 -99.0000 -99.0 - 19.73 25.75
22761 GOODS-S 53.1536418 -27.901947 -99.0000 -99.0 - 81.65 24.41
71924 GOODS-S 53.1536530 -27.808936 0.3820 3D_HST A 165.18 23.84
118748 GOODS-S 53.1536775 -27.717741 1.6140 Trump_2013 2 32.53 25.02
114267 GOODS-S 53.1537421 -27.725367 -99.0000 -99.0 - 26.60 25.07
110710 GOODS-S 53.1537427 -27.734187 -99.0000 -99.0 - 22.87 25.61
26308 GOODS-S 53.1537493 -27.894435 -99.0000 -99.0 - 28.71 25.78
24095 GOODS-S 53.1537513 -27.898580 -99.0000 -99.0 - 29.53 24.98
95997 GOODS-S 53.1537600 -27.763753 -99.0000 -99.0 - 45.93 25.13
89211 GOODS-S 53.1537993 -27.774587 1.3900 FW_10 A 42.21 25.56
87594 GOODS-S 53.1538007 -27.776363 1.6580 Morris_201 1 38.32 24.86
93866 GOODS-S 53.1538172 -27.767308 2.3080 Morris_201 3 134.62 24.03
30922 GOODS-S 53.1538179 -27.885676 -99.0000 -99.0 - 61.53 24.61
52483 GOODS-S 53.1538597 -27.844548 -99.0000 -99.0 - 18.34 25.96
24588 GOODS-S 53.1539184 -27.896791 -99.0000 -99.0 - 25.48 25.03
15172 GOODS-S 53.1539464 -27.919749 -99.0000 -99.0 - 23.79 25.97
40286 GOODS-S 53.1539558 -27.866584 -99.0000 -99.0 - 25.54 25.42
106781 GOODS-S 53.1539664 -27.743637 -99.0000 -99.0 - 103.07 24.13
90740 GOODS-S 53.1539723 -27.770983 -99.0000 -99.0 - 110.18 23.99
66327 GOODS-S 53.1539917 -27.821179 -99.0000 -99.0 - 42.30 25.22
37302 GOODS-S 53.1540669 -27.871164 -99.0000 -99.0 - 54.86 24.47
118585 GOODS-S 53.1540788 -27.717859 1.2233 3D_HST A 74.00 24.37
64393 GOODS-S 53.1540915 -27.824409 -99.0000 -99.0 - 50.31 24.92
12665 GOODS-S 53.1540940 -27.923365 -99.0000 -99.0 - 487.22 22.03
10516 GOODS-S 53.1541081 -27.926544 -99.0000 -99.0 - 47.30 24.68
78045 GOODS-S 53.1541204 -27.795088 -99.0000 -99.0 - 21.61 25.84
113149 GOODS-S 53.1541581 -27.728604 -99.0000 -99.0 - 28.52 25.19
59792 GOODS-S 53.1542166 -27.832725 -99.0000 -99.0 - 18.22 25.90
68982 GOODS-S 53.1542850 -27.815934 -99.0000 -99.0 - 100.41 23.97
65746 GOODS-S 53.1543772 -27.821485 1.1390 Morris_201 2 101.12 24.12
74233 GOODS-S 53.1544431 -27.804044 1.7750 Morris_201 1 34.90 25.39
90913 GOODS-S 53.1544601 -27.771442 1.2730 VVDS D 148.83 23.77
110655 GOODS-S 53.1544837 -27.733941 0.6753 3D_HST A 95.43 23.67
23697 GOODS-S 53.1544961 -27.899894 -99.0000 -99.0 - 50.48 24.73
62257 GOODS-S 53.1545719 -27.828052 1.5677 3D_HST A 46.27 24.48
74912 GOODS-S 53.1545921 -27.801099 -99.0000 -99.0 - 104.94 23.81
78491 GOODS-S 53.1546267 -27.793241 -99.0000 -99.0 - 256.11 22.65
21647 GOODS-S 53.1546570 -27.903758 -99.0000 -99.0 - 94.51 23.80
115379 GOODS-S 53.1547808 -27.724273 -99.0000 -99.0 - 27.27 25.52
24287 GOODS-S 53.1548546 -27.898582 -99.0000 -99.0 - 25.57 25.93
43532 GOODS-S 53.1548963 -27.857764 -99.0000 -99.0 - 357.38 21.87
90546 GOODS-S 53.1549743 -27.768908 1.0500 PEARS_ETGs Z 577.57 21.86
12010 GOODS-S 53.1550015 -27.924532 2.5430 Morris_201 2 86.54 24.49
33283 GOODS-S 53.1550355 -27.880858 -99.0000 -99.0 - 65.49 24.71
33207 GOODS-S 53.1550892 -27.876726 0.3324 ACES_2012 4 1340.40 20.31
108251 GOODS-S 53.1551662 -27.740748 -99.0000 -99.0 - 14.83 25.80
109971 GOODS-S 53.1552288 -27.736337 -99.0000 -99.0 - 18.50 25.98
15391 GOODS-S 53.1552342 -27.919130 -99.0000 -99.0 - 42.16 25.21
118028 GOODS-S 53.1552643 -27.719291 -99.0000 -99.0 - 31.39 25.05
27712 GOODS-S 53.1553066 -27.891519 -99.0000 -99.0 - 28.30 25.29
110247 GOODS-S 53.1553411 -27.735071 -99.0000 -99.0 - 16.48 25.76
20847 GOODS-S 53.1553600 -27.904243 -99.0000 -99.0 - 50.63 24.69
22368 GOODS-S 53.1553946 -27.902379 -99.0000 -99.0 - 23.20 25.68
94356 GOODS-S 53.1554119 -27.766071 1.0990 Morris_201 2 104.94 24.02
76094 GOODS-S 53.1554484 -27.791484 0.7100 PEARS_ETGs Z 1269.14 20.30
86305 GOODS-S 53.1554773 -27.779528 -99.0000 -99.0 - 82.39 25.59
112448 GOODS-S 53.1554831 -27.726190 0.6600 PEARS_ETGs Z 371.84 21.85
116862 GOODS-S 53.1555121 -27.720811 0.8970 Morris_201 3 122.38 23.62
17719 GOODS-S 53.1555424 -27.913409 1.3410 VLT_2008 A 96.10 24.09
22590 GOODS-S 53.1556221 -27.901806 -99.0000 -99.0 - 55.79 24.69
84824 GOODS-S 53.1556518 -27.779271 1.8391 3D_HST A 125.08 23.45
56628 GOODS-S 53.1557357 -27.837131 1.3890 VLT_2008 A 209.86 23.07
14965 GOODS-S 53.1557420 -27.920308 -99.0000 -99.0 - 28.74 25.78
103261 GOODS-S 53.1558174 -27.749143 1.6160 VVDS D 172.75 23.01
40956 GOODS-S 53.1558459 -27.865505 -99.0000 -99.0 - 16.44 25.92
28428 GOODS-S 53.1558590 -27.890348 -99.0000 -99.0 - 23.69 25.88
109967 GOODS-S 53.1558608 -27.735275 1.0170 K20 A 147.74 23.01
77902 GOODS-S 53.1558701 -27.794899 1.0980 Morris_201 2 184.84 23.48
65572 GOODS-S 53.1558820 -27.822220 -99.0000 -99.0 - 49.81 23.92
10612 GOODS-S 53.1559027 -27.928656 -99.0000 -99.0 - 32.39 25.31
19473 GOODS-S 53.1559740 -27.909699 -99.0000 -99.0 - 14.73 25.69
29954 GOODS-S 53.1559794 -27.887206 -99.0000 -99.0 - 25.81 25.48
32803 GOODS-S 53.1559833 -27.882199 -99.0000 -99.0 - 30.68 25.81
13145 GOODS-S 53.1559951 -27.922862 0.1383 3D_HST A 121.69 23.61
40048 GOODS-S 53.1560283 -27.867282 -99.0000 -99.0 - 26.56 25.62
112416 GOODS-S 53.1560342 -27.730362 -99.0000 -99.0 - 25.77 25.68
15571 GOODS-S 53.1560354 -27.918984 -99.0000 -99.0 - 56.47 25.96
15160 GOODS-S 53.1560605 -27.919184 -99.0000 -99.0 - 84.16 24.37
59100 GOODS-S 53.1560625 -27.834172 -99.0000 -99.0 - 22.77 25.59
46294 GOODS-S 53.1561701 -27.855019 -99.0000 -99.0 - 24.47 25.98
35621 GOODS-S 53.1561909 -27.871133 0.4234 ACES_2012 4 753.37 20.95
43170 GOODS-S 53.1562005 -27.860788 0.6930 Morris_201 3 62.86 24.02
99487 GOODS-S 53.1562211 -27.757377 0.8543 3D_HST A 38.78 24.10
51672 GOODS-S 53.1562579 -27.845470 -99.0000 -99.0 - 84.77 24.61
24480 GOODS-S 53.1563077 -27.897404 1.0090 Morris_201 2 118.03 23.88
76082 GOODS-S 53.1563357 -27.798962 -99.0000 -99.0 - 47.87 25.13
17973 GOODS-S 53.1563373 -27.913056 -99.0000 -99.0 - 184.19 23.63
21341 GOODS-S 53.1563638 -27.905347 -99.0000 -99.0 - 20.57 25.66
8051 GOODS-S 53.1563798 -27.931625 -99.0000 -99.0 - 122.87 23.49
70232 GOODS-S 53.1564022 -27.810814 0.6650 VLT_2008 A 726.89 20.98
41807 GOODS-S 53.1565536 -27.863775 -99.0000 -99.0 - 15.58 25.67
26728 GOODS-S 53.1566442 -27.893386 -99.0000 -99.0 - 21.03 25.70
15468 GOODS-S 53.1566470 -27.918993 -99.0000 -99.0 - 51.90 25.78
51356 GOODS-S 53.1566795 -27.843269 0.6278 VIMOS_10_M A 427.14 21.57
12250 GOODS-S 53.1566981 -27.925731 -99.0000 -99.0 - 74.77 24.69
13678 GOODS-S 53.1567049 -27.922906 -99.0000 -99.0 - 36.77 25.44
23856 GOODS-S 53.1567312 -27.899227 -99.0000 -99.0 - 17.04 25.47
17494 GOODS-S 53.1567383 -27.913369 -99.0000 -99.0 - 45.42 24.73
99133 GOODS-S 53.1567464 -27.758914 -99.0000 -99.0 - 57.18 25.05
76751 GOODS-S 53.1567494 -27.795597 0.9800 GRAPES_HUD Z 271.70 22.65
107947 GOODS-S 53.1567535 -27.738558 -99.0000 -99.0 - 126.80 23.46
40451 GOODS-S 53.1568907 -27.866383 -99.0000 -99.0 - 29.86 25.14
14405 GOODS-S 53.1569251 -27.921328 1.1140 Morris_201 2 42.18 25.13
54056 GOODS-S 53.1569337 -27.841899 -99.0000 -99.0 - 57.02 24.78
17867 GOODS-S 53.1570629 -27.912897 -99.0000 -99.0 - 86.66 24.60
108987 GOODS-S 53.1570855 -27.737865 1.2150 VLT_2008 B 76.98 23.48
95961 GOODS-S 53.1570899 -27.764001 -99.0000 -99.0 - 50.44 24.97
62330 GOODS-S 53.1571064 -27.828321 1.4600 Morris_201 3 40.76 25.41
72238 GOODS-S 53.1571523 -27.808805 -99.0000 -99.0 - 70.88 24.61
114148 GOODS-S 53.1571882 -27.726828 -99.0000 -99.0 - 21.22 25.46
86435 GOODS-S 53.1572078 -27.778521 1.3070 VLT_2008 B 83.30 24.56
81306 GOODS-S 53.1572269 -27.785265 -99.0000 -99.0 - 140.91 23.33
108358 GOODS-S 53.1572503 -27.739795 -99.0000 -99.0 - 36.45 24.84
13462 GOODS-S 53.1572565 -27.923451 -99.0000 -99.0 - 37.36 25.25
36645 GOODS-S 53.1573047 -27.873598 -99.0000 -99.0 - 43.14 25.44
38026 GOODS-S 53.1573375 -27.870082 1.6100 Morris_201 3 93.16 24.07
96270 GOODS-S 53.1573543 -27.762226 -99.0000 -99.0 - 26.49 25.49
43909 GOODS-S 53.1573731 -27.859633 -99.0000 -99.0 - 22.38 24.97
80892 GOODS-S 53.1573735 -27.789221 -99.0000 -99.0 - 27.48 25.56
48407 GOODS-S 53.1576316 -27.849922 -99.0000 -99.0 - 20.95 25.39
103692 GOODS-S 53.1576316 -27.749874 -99.0000 -99.0 - 15.74 25.65
13723 GOODS-S 53.1576382 -27.923043 -99.0000 -99.0 - 27.32 25.78
15767 GOODS-S 53.1576474 -27.918292 -99.0000 -99.0 - 57.44 25.75
110409 GOODS-S 53.1577492 -27.735472 -99.0000 -99.0 - 29.01 25.45
47103 GOODS-S 53.1577632 -27.852749 -99.0000 -99.0 - 546.97 22.09
52086 GOODS-S 53.1578066 -27.844311 0.5260 ePEARS_CDF Z 163.56 23.46
69371 GOODS-S 53.1578395 -27.814759 2.5730 Kurk_2012 A 145.34 23.58
58615 GOODS-S 53.1579277 -27.834274 -99.0000 -99.0 - 45.23 24.88
27538 GOODS-S 53.1579628 -27.891968 1.8950 Morris_201 1 23.39 25.79
113433 GOODS-S 53.1579853 -27.728199 -99.0000 -99.0 - 29.37 24.74
51044 GOODS-S 53.1580037 -27.845868 -99.0000 -99.0 - 34.54 24.57
39146 GOODS-S 53.1580214 -27.868511 1.5767 3D_HST A 18.58 25.83
90560 GOODS-S 53.1580280 -27.769195 -99.0000 -99.0 - 2841.34 20.08
82235 GOODS-S 53.1581114 -27.786380 -99.0000 -99.0 - 31.12 25.49
110504 GOODS-S 53.1581325 -27.734502 -99.0000 -99.0 - 54.65 24.48
30784 GOODS-S 53.1581439 -27.885553 -99.0000 -99.0 - 29.95 25.38
83834 GOODS-S 53.1581759 -27.781094 0.6299 3D_HST A 418.92 21.95
87502 GOODS-S 53.1582875 -27.777448 -99.0000 -99.0 - 69.14 24.77
116483 GOODS-S 53.1583053 -27.721160 -99.0000 -99.0 - 42.66 24.34
76425 GOODS-S 53.1583420 -27.794918 -99.0000 -99.0 - 5172.27 18.88
93039 GOODS-S 53.1583526 -27.768294 -99.0000 -99.0 - 189.88 25.35
32905 GOODS-S 53.1583692 -27.881665 1.0057 3D_HST A 102.72 23.88
64769 GOODS-S 53.1583770 -27.822814 -99.0000 -99.0 - 25.88 25.55
110483 GOODS-S 53.1584358 -27.734607 1.4010 VLT_2008 C 21.70 25.30
45879 GOODS-S 53.1584593 -27.854919 -99.0000 -99.0 - 298.01 23.01
13541 GOODS-S 53.1584709 -27.918909 0.3726 ACES_2012 4 697.74 21.41
51928 GOODS-S 53.1584859 -27.845418 -99.0000 -99.0 - 37.86 25.46
53040 GOODS-S 53.1585869 -27.842869 1.8806 VUDS_2015 1 34.34 25.08
24484 GOODS-S 53.1586627 -27.898090 -99.0000 -99.0 - 23.96 25.68
33294 GOODS-S 53.1586671 -27.880188 1.0350 VVDS D 176.43 23.49
21121 GOODS-S 53.1587290 -27.905731 -99.0000 -99.0 - 22.32 25.34
91139 GOODS-S 53.1587433 -27.770526 1.0000 Morris_201 2 279.96 22.85
106649 GOODS-S 53.1587815 -27.742386 1.1900 PEARS_ETGs Z 150.54 22.96
114730 GOODS-S 53.1587878 -27.724989 2.1523 VUDS_2015 4 28.88 24.71
77040 GOODS-S 53.1588036 -27.797158 1.9040 Morris_201 2 40.20 25.55
12062 GOODS-S 53.1588397 -27.925242 1.0230 Morris_201 2 183.78 22.76
66576 GOODS-S 53.1588413 -27.820371 -99.0000 -99.0 - 36.97 24.88
55691 GOODS-S 53.1588558 -27.839457 1.5730 Morris_201 3 58.39 24.83
109046 GOODS-S 53.1588579 -27.738061 -99.0000 -99.0 - 29.11 25.06
106826 GOODS-S 53.1589191 -27.742682 2.3251 3D_HST A 110.50 23.50
37293 GOODS-S 53.1589197 -27.872520 -99.0000 -99.0 - 44.50 25.00
34128 GOODS-S 53.1589571 -27.877881 0.7340 VVDS B 228.19 22.83
26088 GOODS-S 53.1589588 -27.894431 2.8140 Morris_201 2 187.29 23.52
52955 GOODS-S 53.1590420 -27.843316 -99.0000 -99.0 - 68.15 24.53
58946 GOODS-S 53.1590738 -27.832608 0.5110 VLT_2008 A 293.60 22.06
71858 GOODS-S 53.1590998 -27.810061 -99.0000 -99.0 - 25.93 25.74
37639 GOODS-S 53.1591256 -27.871409 -99.0000 -99.0 - 14.32 25.61
47425 GOODS-S 53.1591476 -27.852353 -99.0000 -99.0 - 50.85 24.86
69815 GOODS-S 53.1591560 -27.813744 1.6645 3D_HST A 55.87 24.61
34970 GOODS-S 53.1593426 -27.877205 -99.0000 -99.0 - 26.33 25.32
106730 GOODS-S 53.1593486 -27.743333 -99.0000 -99.0 - 46.11 24.68
103037 GOODS-S 53.1594073 -27.748641 0.6660 VLT_2008 A 385.98 21.72
93563 GOODS-S 53.1594483 -27.767785 1.3480 Morris_201 1 40.60 25.27
39130 GOODS-S 53.1594500 -27.868902 -99.0000 -99.0 - 19.70 25.75
108873 GOODS-S 53.1594735 -27.739326 -99.0000 -99.0 - 14.99 25.82
23407 GOODS-S 53.1594748 -27.898455 0.6900 PEARS_ETGs Z 350.54 22.09
32977 GOODS-S 53.1595385 -27.878307 -99.0000 -99.0 - 53.47 24.33
116294 GOODS-S 53.1595578 -27.721718 1.4190 Morris_201 2 37.26 24.19
33247 GOODS-S 53.1596819 -27.881162 -99.0000 -99.0 - 21.15 25.91
95920 GOODS-S 53.1596955 -27.762276 1.3526 3D_HST A 54.68 24.23
27439 GOODS-S 53.1598027 -27.892384 -99.0000 -99.0 - 31.76 25.26
56564 GOODS-S 53.1598036 -27.837068 -99.0000 -99.0 - 488.27 22.44
52774 GOODS-S 53.1598218 -27.841340 0.6291 ACES_2012 4 505.41 21.61
107929 GOODS-S 53.1598424 -27.741081 -99.0000 -99.0 - 24.85 25.86
93759 GOODS-S 53.1598652 -27.766840 1.0100 GRAPES_HUD Z 90.93 24.09
22009 GOODS-S 53.1598888 -27.902437 -99.0000 -99.0 - 92.99 24.00
17667 GOODS-S 53.1598992 -27.913642 -99.0000 -99.0 - 21.00 25.74
16247 GOODS-S 53.1599124 -27.916522 -99.0000 -99.0 - 57.93 25.02
16631 GOODS-S 53.1599169 -27.916109 -99.0000 -99.0 - 57.86 24.88
72439 GOODS-S 53.1599968 -27.808059 -99.0000 -99.0 - 37.96 25.33
41822 GOODS-S 53.1600007 -27.863673 -99.0000 -99.0 - 49.29 24.65
87827 GOODS-S 53.1601613 -27.775527 0.6300 PEARS_ETGs Z 482.50 22.20
28801 GOODS-S 53.1601867 -27.889185 1.7690 3D_HST A 87.43 24.35
48447 GOODS-S 53.1602126 -27.850985 -99.0000 -99.0 - 20.69 25.91
25902 GOODS-S 53.1602207 -27.894520 -99.0000 -99.0 - 68.64 24.48
10042 GOODS-S 53.1602575 -27.930327 -99.0000 -99.0 - 30.14 25.74
60296 GOODS-S 53.1602717 -27.825516 -99.0000 -99.0 - 247.77 22.73
108864 GOODS-S 53.1603185 -27.737805 -99.0000 -99.0 - 52.75 23.61
115700 GOODS-S 53.1603419 -27.720491 0.1417 3D_HST A 158.42 21.78
81011 GOODS-S 53.1603539 -27.784002 0.9540 FW_7 A 418.65 21.92
80120 GOODS-S 53.1604162 -27.790364 1.6143 3D_HST A 115.07 23.94
9680 GOODS-S 53.1604667 -27.930417 -99.0000 -99.0 - 48.82 25.15
13283 GOODS-S 53.1605570 -27.923022 -99.0000 -99.0 - 57.13 24.22
104180 GOODS-S 53.1605786 -27.748685 -99.0000 -99.0 - 20.14 24.64
16371 GOODS-S 53.1606164 -27.916860 1.2089 3D_HST A 55.59 24.85
11870 GOODS-S 53.1606672 -27.926975 -99.0000 -99.0 - 27.33 25.96
23142 GOODS-S 53.1606733 -27.897112 0.6200 PEARS_ETGs Z 1358.70 20.38
67342 GOODS-S 53.1606911 -27.819193 -99.0000 -99.0 - 40.49 25.60
21023 GOODS-S 53.1607099 -27.905997 -99.0000 -99.0 - 15.73 25.35
15929 GOODS-S 53.1607116 -27.917590 -99.0000 -99.0 - 32.44 25.37
68739 GOODS-S 53.1607160 -27.816306 0.5260 ePEARS_CDF Z 50.16 24.89
22316 GOODS-S 53.1607561 -27.902547 -99.0000 -99.0 - 29.44 25.18
103049 GOODS-S 53.1607879 -27.749989 0.9790 Kurk_2012 A 46.16 23.34
84625 GOODS-S 53.1608148 -27.775379 -99.0000 -99.0 - 479.65 21.68
39377 GOODS-S 53.1608409 -27.865265 0.4042 3D_HST A 270.08 22.32
13988 GOODS-S 53.1608444 -27.922051 -99.0000 -99.0 - 42.59 25.04
26374 GOODS-S 53.1608523 -27.894457 -99.0000 -99.0 - 58.40 25.53
15013 GOODS-S 53.1608766 -27.919859 -99.0000 -99.0 - 30.45 24.79
48126 GOODS-S 53.1609520 -27.851559 -99.0000 -99.0 - 28.29 25.41
21546 GOODS-S 53.1609553 -27.904716 -99.0000 -99.0 - 26.98 25.32
10429 GOODS-S 53.1609855 -27.929124 -99.0000 -99.0 - 46.63 24.73
33839 GOODS-S 53.1610102 -27.879942 -99.0000 -99.0 - 25.84 25.73
33734 GOODS-S 53.1610773 -27.878505 -99.0000 -99.0 - 79.39 24.11
65708 GOODS-S 53.1610775 -27.821909 -99.0000 -99.0 - 60.67 23.78
50528 GOODS-S 53.1610908 -27.846360 0.5200 PEARS_ETGs Z 739.89 21.68
32206 GOODS-S 53.1610928 -27.882662 -99.0000 -99.0 - 53.29 24.78
25815 GOODS-S 53.1611001 -27.894499 -99.0000 -99.0 - 103.30 24.71
92025 GOODS-S 53.1611226 -27.770336 -99.0000 -99.0 - 38.99 25.87
72879 GOODS-S 53.1611408 -27.806075 -99.0000 -99.0 - 40.87 25.75
73549 GOODS-S 53.1612384 -27.804879 -99.0000 -99.0 - 56.20 24.43
77082 GOODS-S 53.1613011 -27.795477 -99.0000 -99.0 - 195.92 23.39
16821 GOODS-S 53.1613177 -27.915243 -99.0000 -99.0 - 103.74 23.91
18882 GOODS-S 53.1613644 -27.910446 -99.0000 -99.0 - 86.82 24.08
22897 GOODS-S 53.1613881 -27.901865 -99.0000 -99.0 - 20.22 25.97
32302 GOODS-S 53.1614302 -27.883043 -99.0000 -99.0 - 29.74 25.57
92860 GOODS-S 53.1614988 -27.767621 0.6800 PEARS_ETGs Z 149.48 23.76
78582 GOODS-S 53.1615630 -27.792257 0.4580 COMBO-17 A 1148.42 21.16
14104 GOODS-S 53.1615738 -27.922145 -99.0000 -99.0 - 25.45 25.61
57429 GOODS-S 53.1615752 -27.837092 -99.0000 -99.0 - 19.06 25.94
74670 GOODS-S 53.1616090 -27.802775 0.2725 3D_HST A 138.24 24.04
104292 GOODS-S 53.1616111 -27.746921 0.7351 VIMOS_10_M A 199.46 21.98
83248 GOODS-S 53.1616316 -27.780247 0.6190 VVDS B 588.09 21.70
34239 GOODS-S 53.1616557 -27.878485 -99.0000 -99.0 - 60.00 24.82
81585 GOODS-S 53.1616615 -27.787450 1.8430 Morris_201 1 64.93 24.10
15675 GOODS-S 53.1616881 -27.918739 2.4490 Morris_201 1 19.08 25.98
66708 GOODS-S 53.1617076 -27.819261 0.6693 VIMOS_10_M A 244.11 22.88
63902 GOODS-S 53.1617459 -27.824573 0.8200 PEARS_ETGs Z 221.30 22.96
9161 GOODS-S 53.1617481 -27.931319 -99.0000 -99.0 - 41.07 25.44
56691 GOODS-S 53.1617509 -27.832293 0.2410 CXO-CDFS A 1510.65 19.92
33498 GOODS-S 53.1617616 -27.879840 -99.0000 -99.0 - 47.94 24.48
35275 GOODS-S 53.1618009 -27.876858 -99.0000 -99.0 - 28.07 25.85
43997 GOODS-S 53.1618662 -27.858128 -99.0000 -99.0 - 132.38 23.45
36703 GOODS-S 53.1618724 -27.872861 -99.0000 -99.0 - 40.19 25.01
30071 GOODS-S 53.1618733 -27.887456 -99.0000 -99.0 - 28.35 25.75
47740 GOODS-S 53.1618859 -27.845847 -99.0000 -99.0 - 304.31 21.80
67601 GOODS-S 53.1618925 -27.818411 -99.0000 -99.0 - 52.78 25.22
14709 GOODS-S 53.1618948 -27.920646 -99.0000 -99.0 - 30.35 25.76
24035 GOODS-S 53.1618996 -27.897079 3.2479 VIMOS_10_L A 109.81 23.39
19943 GOODS-S 53.1619995 -27.906687 0.1303 3D_HST A 142.72 22.97
107960 GOODS-S 53.1620339 -27.741411 -99.0000 -99.0 - 50.09 25.09
22627 GOODS-S 53.1620554 -27.901845 -99.0000 -99.0 - 42.56 25.02
73051 GOODS-S 53.1621855 -27.805439 -99.0000 -99.0 - 222.76 22.94
75397 GOODS-S 53.1622103 -27.801217 -99.0000 -99.0 - 22.94 25.61
106652 GOODS-S 53.1622107 -27.744187 -99.0000 -99.0 - 38.33 25.46
108075 GOODS-S 53.1622653 -27.740613 -99.0000 -99.0 - 131.62 23.65
63079 GOODS-S 53.1623265 -27.826955 -99.0000 -99.0 - 184.47 23.68
87294 GOODS-S 53.1623338 -27.775055 -99.0000 -99.0 - 976.09 21.03
84377 GOODS-S 53.1623796 -27.782310 1.4070 Morris_201 3 70.79 24.54
37830 GOODS-S 53.1624232 -27.870671 1.3800 Morris_201 2 103.83 24.01
17362 GOODS-S 53.1624614 -27.914027 0.5090 VVDS D 317.76 22.51
80618 GOODS-S 53.1625220 -27.789646 -99.0000 -99.0 - 53.63 24.85
107904 GOODS-S 53.1625429 -27.738961 -99.0000 -99.0 - 164.90 23.30
25660 GOODS-S 53.1626322 -27.895665 -99.0000 -99.0 - 62.63 25.79
63792 GOODS-S 53.1626693 -27.825836 -99.0000 -99.0 - 30.97 25.21
29666 GOODS-S 53.1626866 -27.887369 -99.0000 -99.0 - 80.73 24.19
109146 GOODS-S 53.1627103 -27.738266 -99.0000 -99.0 - 43.51 24.93
8929 GOODS-S 53.1627276 -27.931829 -99.0000 -99.0 - 33.30 25.54
