# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_north_idv415 pears_ra pears_dec threed_ra threed_dec
73991 21592 189.229320 62.248160 189.229309 62.248161
80502 23806 189.229344 62.258585 189.229355 62.258598
65142 17714 189.229431 62.229750 189.229431 62.229752
89456 26791 189.229466 62.273037 189.229492 62.273037
93000 28004 189.229618 62.279768 189.229614 62.279789
72100 20203 189.229660 62.241648 189.229645 62.241661
59273 15831 189.229740 62.219844 189.229736 62.219845
65569 17748 189.229784 62.230065 189.229767 62.230061
58084 15422 189.229795 62.217689 189.229797 62.217690
78157 22719 189.230012 62.253485 189.230026 62.253479
42672 9547 189.230056 62.189771 189.230057 62.189774
63165 17139 189.230076 62.226312 189.230087 62.226311
93516 28111 189.230105 62.280319 189.230103 62.280315
92475 27800 189.230139 62.278441 189.230164 62.278435
55828 14711 189.230206 62.214598 189.230179 62.214603
44270 10172 189.230321 62.192954 189.230316 62.192963
56863 14970 189.230487 62.215455 189.230515 62.215446
49404 11919 189.230500 62.201526 189.230515 62.201527
46691 10937 189.230548 62.196765 189.230545 62.196762
50444 12372 189.230714 62.203718 189.230713 62.203716
95993 29083 189.230759 62.285367 189.230774 62.285374
62511 16751 189.230795 62.224962 189.230804 62.224972
97070 29462 189.230811 62.288324 189.230820 62.288330
85549 25434 189.230859 62.266335 189.230850 62.266323
57792 15490 189.231038 62.219798 189.231033 62.219795
70259 19459 189.231116 62.238157 189.231110 62.238163
57470 15212 189.231153 62.216962 189.231155 62.216957
82185 23934 189.231160 62.259689 189.231186 62.259701
94183 28523 189.231191 62.282238 189.231155 62.282242
64098 17299 189.231193 62.227533 189.231201 62.227547
81684 23775 189.231209 62.259114 189.231216 62.259110
66856 18609 189.231230 62.234093 189.231216 62.234089
51876 12802 189.231276 62.205957 189.231354 62.205956
65022 18150 189.231330 62.231529 189.231323 62.231518
49313 12170 189.231336 62.202098 189.231308 62.202087
44559 10336 189.231468 62.193353 189.231461 62.193359
52460 14190 189.231522 62.212656 189.231522 62.212654
67273 18483 189.231589 62.233322 189.231598 62.233322
75109 21371 189.231702 62.247344 189.231689 62.247364
61161 16239 189.231713 62.222562 189.231674 62.222565
65101 17778 189.231752 62.230155 189.231735 62.230137
44212 10389 189.231800 62.193183 189.231796 62.193188
45556 10528 189.231813 62.194821 189.231812 62.194828
66922 18286 189.231821 62.232477 189.231827 62.232483
47011 11086 189.231823 62.197323 189.231812 62.197327
86206 25616 189.231824 62.267231 189.231796 62.267235
62373 16541 189.232082 62.224137 189.232101 62.224140
82459 24038 189.232117 62.260202 189.232101 62.260201
67654 18541 189.232153 62.233953 189.232086 62.233921
65574 17799 189.232318 62.230236 189.232315 62.230236
79945 23675 189.232363 62.257827 189.232346 62.257847
47650 11785 189.232448 62.200270 189.232498 62.200298
91970 27619 189.232510 62.277557 189.232498 62.277557
75407 21693 189.232538 62.248473 189.232529 62.248474
89544 26809 189.232600 62.274794 189.232605 62.274788
93761 28215 189.232604 62.282118 189.232605 62.282116
81513 24014 189.232790 62.259489 189.232803 62.259491
84635 24825 189.232889 62.263917 189.232895 62.263927
46364 10877 189.232973 62.196350 189.232971 62.196346
92579 27877 189.233009 62.279156 189.233047 62.279144
69100 19223 189.233068 62.236784 189.233078 62.236786
49132 11911 189.233103 62.201335 189.233093 62.201344
49867 12317 189.233125 62.202983 189.233109 62.202984
45100 10664 189.233160 62.194634 189.233124 62.194622
87168 26026 189.233300 62.269558 189.233246 62.269573
50549 12545 189.233337 62.204140 189.233337 62.204144
74955 21582 189.233610 62.248562 189.233612 62.248566
76694 21947 189.233633 62.250252 189.233643 62.250256
63427 17116 189.233778 62.226606 189.233795 62.226604
53842 14259 189.233786 62.212423 189.233810 62.212437
62216 16867 189.233853 62.224929 189.233841 62.224926
96984 29598 189.233863 62.288396 189.233841 62.288403
61734 16574 189.233883 62.223675 189.233887 62.223679
95356 28862 189.233939 62.284126 189.233963 62.284107
42129 9458 189.234062 62.189370 189.234070 62.189350
44115 9906 189.234082 62.192094 189.234085 62.192089
106452 32250 189.234235 62.303974 189.234283 62.303974
43793 10101 189.234290 62.192296 189.234268 62.192307
85131 25437 189.234369 62.266372 189.234360 62.266373
47440 11431 189.234502 62.198842 189.234497 62.198845
74497 21424 189.234543 62.247271 189.234573 62.247265
43584 9748 189.234561 62.191176 189.234558 62.191189
77978 22459 189.234570 62.252448 189.234589 62.252460
84616 25017 189.234641 62.264531 189.234634 62.264526
95967 29015 189.234657 62.285515 189.234619 62.285522
54209 14013 189.234767 62.211424 189.234741 62.211414
47912 11461 189.234869 62.199348 189.234863 62.199356
44002 9844 189.234928 62.191881 189.234909 62.191891
91773 27722 189.235023 62.278526 189.235031 62.278542
43763 10001 189.235036 62.192395 189.235016 62.192406
49397 12242 189.235084 62.202575 189.235092 62.202583
96479 29190 189.235100 62.286051 189.235107 62.286053
84141 24583 189.235118 62.262783 189.235107 62.262779
74055 20922 189.235238 62.245184 189.235229 62.245174
68384 19451 189.235413 62.238849 189.235413 62.238857
43684 9869 189.235464 62.191763 189.235428 62.191769
62448 16551 189.235522 62.224302 189.235519 62.224304
57290 15038 189.235720 62.215959 189.235733 62.215954
55820 14780 189.235808 62.214656 189.235825 62.214638
72450 20519 189.235849 62.242897 189.235855 62.242893
43927 9865 189.235851 62.191883 189.235840 62.191906
81138 23567 189.235888 62.258123 189.235901 62.258129
84747 24877 189.235910 62.264171 189.235901 62.264160
79026 23170 189.235924 62.255320 189.235916 62.255314
89011 26629 189.235927 62.272258 189.235931 62.272255
47153 13032 189.236011 62.212646 189.236008 62.212654
86660 26358 189.236016 62.271524 189.236008 62.271526
50799 12793 189.236018 62.205595 189.236023 62.205605
67514 18481 189.236087 62.233437 189.236099 62.233444
55935 14713 189.236342 62.214606 189.236328 62.214607
79105 22958 189.236597 62.254609 189.236572 62.254608
70481 19672 189.236847 62.239106 189.236877 62.239101
40716 9030 189.236963 62.186789 189.236969 62.186790
52936 13312 189.237095 62.208094 189.237152 62.208099
56233 14784 189.237149 62.217128 189.237152 62.217133
89392 26715 189.237162 62.272723 189.237167 62.272720
56680 14962 189.237203 62.216191 189.237198 62.216190
44178 10219 189.237212 62.192784 189.237183 62.192799
94524 28553 189.237218 62.283264 189.237228 62.283260
45216 10506 189.237372 62.194481 189.237366 62.194496
90919 27668 189.237401 62.278230 189.237396 62.278198
49138 11901 189.237428 62.201329 189.237396 62.201347
56681 15050 189.237447 62.215716 189.237427 62.215710
46179 10692 189.237542 62.195707 189.237534 62.195709
95909 29016 189.237606 62.285153 189.237610 62.285160
88354 26362 189.237617 62.271021 189.237610 62.271027
77927 22692 189.237947 62.253144 189.237961 62.253140
53914 13572 189.238145 62.209556 189.238205 62.209553
75750 21501 189.238161 62.248101 189.238190 62.248123
42800 9545 189.238194 62.189886 189.238205 62.189877
70636 19845 189.238207 62.239593 189.238220 62.239590
77317 22038 189.238231 62.250967 189.238205 62.250954
51143 13166 189.238348 62.207185 189.238342 62.207195
58722 15616 189.238396 62.218809 189.238403 62.218807
71374 20325 189.238410 62.241636 189.238388 62.241623
46525 11344 189.238468 62.197895 189.238464 62.197929
84929 24925 189.238697 62.264541 189.238663 62.264523
89630 26822 189.238744 62.273549 189.238739 62.273548
55569 14318 189.238772 62.216554 189.238739 62.216587
84001 25382 189.238818 62.266877 189.238815 62.266884
77799 22404 189.238934 62.252231 189.238937 62.252239
45797 10661 189.238952 62.195161 189.238968 62.195171
46317 10921 189.239007 62.196385 189.238998 62.196400
67763 18982 189.239121 62.235557 189.239075 62.235546
47378 11215 189.239121 62.198017 189.239136 62.198025
91463 27445 189.239174 62.276561 189.239166 62.276554
88560 26458 189.239190 62.271717 189.239120 62.271706
71399 20073 189.239207 62.240688 189.239212 62.240673
91781 27519 189.239262 62.277217 189.239243 62.277210
73266 21156 189.239410 62.247546 189.239410 62.247547
46526 10978 189.239445 62.196780 189.239410 62.196774
73820 21015 189.239481 62.245225 189.239487 62.245239
47814 12006 189.239500 62.202938 189.239517 62.202984
44286 10284 189.239528 62.193104 189.239532 62.193115
95789 29167 189.239569 62.287648 189.239548 62.287647
95017 28950 189.239635 62.285011 189.239624 62.285011
104779 31786 189.239744 62.301037 189.239731 62.301041
103466 31525 189.239903 62.300083 189.239883 62.300083
52480 13236 189.239911 62.207502 189.239899 62.207512
71866 20766 189.239924 62.243856 189.239944 62.243866
48793 11820 189.240062 62.200797 189.240051 62.200809
105052 31924 189.240074 62.301814 189.240036 62.301853
87344 25926 189.240102 62.269097 189.240097 62.269096
74049 20916 189.240161 62.245229 189.240173 62.245228
41680 9178 189.240186 62.188023 189.240158 62.188023
104993 31830 189.240454 62.301359 189.240463 62.301353
71408 19902 189.240685 62.240277 189.240723 62.240292
77032 21992 189.240705 62.250726 189.240738 62.250732
74987 21593 189.240780 62.248600 189.240768 62.248604
94024 28308 189.240831 62.281709 189.240829 62.281704
48737 12367 189.241017 62.202799 189.241043 62.202789
81740 23927 189.241019 62.259543 189.240982 62.259533
69781 19513 189.241020 62.238314 189.241013 62.238258
80155 23358 189.241130 62.256923 189.241150 62.256920
77251 22443 189.241261 62.251999 189.241226 62.252003
80951 23667 189.241333 62.258101 189.241318 62.258102
88912 26519 189.241378 62.271819 189.241348 62.271816
69266 19200 189.241415 62.236753 189.241379 62.236782
40963 8842 189.241538 62.186420 189.241501 62.186428
85846 25363 189.241605 62.266339 189.241623 62.266342
69615 19662 189.241738 62.238284 189.241745 62.238285
52486 13124 189.241865 62.207269 189.241867 62.207283
95281 28574 189.241892 62.291169 189.241867 62.291157
56057 14902 189.241937 62.216804 189.241928 62.216793
55258 14429 189.241967 62.212936 189.241974 62.212921
44746 10393 189.242031 62.193817 189.242035 62.193821
90536 27185 189.242061 62.277510 189.242065 62.277512
58505 15535 189.242274 62.218461 189.242279 62.218468
103084 31441 189.242278 62.299274 189.242264 62.299274
78596 22731 189.242642 62.253780 189.242645 62.253788
52886 13421 189.242753 62.208354 189.242767 62.208347
50776 12613 189.242892 62.204621 189.242905 62.204609
55886 14701 189.242929 62.214217 189.242950 62.214218
50196 12479 189.242933 62.203942 189.242935 62.203945
74517 21078 189.243051 62.245977 189.243057 62.245979
55348 14323 189.243090 62.212656 189.243103 62.212666
56586 15002 189.243117 62.215709 189.243103 62.215702
79701 23106 189.243121 62.255760 189.243134 62.255760
83174 24780 189.243281 62.263535 189.243271 62.263535
81578 23932 189.243409 62.259349 189.243378 62.259350
86272 25704 189.243435 62.267657 189.243408 62.267670
89752 27235 189.243568 62.276949 189.243546 62.276955
92703 27825 189.243673 62.279329 189.243683 62.279335
85332 25184 189.243729 62.265462 189.243774 62.265465
76394 21768 189.243803 62.249530 189.243790 62.249527
45776 11066 189.243857 62.196823 189.243851 62.196815
53781 13534 189.243861 62.209341 189.243851 62.209347
75332 21348 189.243887 62.247327 189.243881 62.247334
103121 31364 189.243924 62.298334 189.243912 62.298332
71290 19879 189.243925 62.240164 189.243973 62.240177
84743 25117 189.243966 62.264820 189.243973 62.264816
50162 12499 189.244026 62.203767 189.244019 62.203770
48537 11663 189.244043 62.200181 189.244019 62.200176
96654 29136 189.244055 62.287545 189.244049 62.287556
97298 29522 189.244297 62.288066 189.244278 62.288067
51587 12947 189.244353 62.206047 189.244354 62.206055
48728 11800 189.244446 62.200669 189.244461 62.200668
50837 12703 189.244575 62.204776 189.244583 62.204784
72502 20738 189.244678 62.244012 189.244690 62.244019
103139 31304 189.244737 62.299235 189.244720 62.299236
82395 24345 189.244768 62.261220 189.244751 62.261227
52722 14371 189.244809 62.214565 189.244827 62.214561
87790 26823 189.245088 62.277174 189.245087 62.277187
70787 20228 189.245169 62.243034 189.245163 62.243034
49376 12035 189.245181 62.201814 189.245193 62.201820
83084 24388 189.245382 62.261376 189.245377 62.261372
74868 21938 189.245406 62.249512 189.245407 62.249523
92294 27739 189.245413 62.278283 189.245392 62.278290
96517 29183 189.245467 62.287265 189.245468 62.287266
52054 12978 189.245527 62.206541 189.245468 62.206570
105095 31973 189.245545 62.302763 189.245544 62.302769
73801 20822 189.245696 62.244694 189.245697 62.244686
86551 25581 189.245757 62.267476 189.245758 62.267487
86223 25671 189.245766 62.267717 189.245758 62.267715
83040 24391 189.245779 62.261719 189.245758 62.261730
47561 12025 189.245803 62.202469 189.245789 62.202480
48020 11768 189.245863 62.200132 189.245865 62.200134
96724 29315 189.246077 62.287157 189.246033 62.287155
77351 22294 189.246188 62.251493 189.246201 62.251495
51924 12996 189.246248 62.206571 189.246246 62.206581
94523 28596 189.246360 62.283545 189.246353 62.283546
55990 14886 189.246410 62.214897 189.246475 62.214916
84837 24868 189.246522 62.264198 189.246506 62.264214
84281 24679 189.246530 62.263400 189.246506 62.263416
94774 28593 189.246531 62.283771 189.246536 62.283787
44236 10153 189.246560 62.192931 189.246536 62.192936
88308 26245 189.246702 62.270644 189.246704 62.270649
52681 13164 189.246786 62.207587 189.246811 62.207596
79197 23127 189.246816 62.255540 189.246826 62.255543
92949 27933 189.246877 62.279457 189.246872 62.279461
103210 31362 189.247034 62.298464 189.247025 62.298481
56556 14895 189.247066 62.215505 189.247055 62.215492
80982 23642 189.247247 62.258041 189.247238 62.258038
73004 20536 189.247357 62.243317 189.247345 62.243320
51575 12918 189.247408 62.206040 189.247421 62.206043
44240 9956 189.247443 62.192354 189.247421 62.192352
71042 19772 189.247509 62.239568 189.247482 62.239559
54373 13850 189.247559 62.210573 189.247559 62.210579
50540 12517 189.247583 62.204163 189.247574 62.204174
93196 28243 189.247702 62.281113 189.247696 62.281116
94004 28451 189.247718 62.282928 189.247711 62.282932
84103 24890 189.247722 62.263806 189.247742 62.263805
71904 20074 189.247792 62.241104 189.247757 62.241112
92630 27846 189.247866 62.278658 189.247879 62.278656
104790 31871 189.247887 62.301552 189.247894 62.301559
50223 12429 189.247894 62.203643 189.247910 62.203655
78920 22740 189.247944 62.253983 189.247940 62.253990
47130 11526 189.247978 62.198471 189.247971 62.198475
51624 12880 189.248022 62.205899 189.248032 62.205898
95192 28774 189.248218 62.283773 189.248230 62.283775
50363 12542 189.248230 62.204047 189.248245 62.204048
46351 11339 189.248362 62.198151 189.248367 62.198154
73358 20723 189.248426 62.244080 189.248398 62.244080
88563 26398 189.248533 62.271232 189.248505 62.271229
105945 32113 189.248605 62.304066 189.248611 62.304070
69924 19670 189.248708 62.238832 189.248688 62.238838
99354 30240 189.248848 62.292042 189.248840 62.292042
73112 20603 189.249045 62.243562 189.249069 62.243549
50930 12749 189.249143 62.205200 189.249146 62.205204
78650 22689 189.249155 62.253652 189.249161 62.253647
83659 24556 189.249231 62.262379 189.249268 62.262383
101272 30798 189.249267 62.294948 189.249222 62.294952
88247 26302 189.249336 62.270649 189.249344 62.270641
99452 30257 189.249503 62.293273 189.249512 62.293274
89573 26778 189.249618 62.274447 189.249634 62.274448
73756 21285 189.249760 62.247162 189.249680 62.247211
93056 28909 189.249834 62.287690 189.249832 62.287701
54104 13687 189.249882 62.210027 189.249878 62.210011
98478 29937 189.249898 62.290040 189.249893 62.290035
106177 32649 189.249957 62.306772 189.249969 62.306778
79274 23061 189.250043 62.255336 189.250031 62.255348
85920 25605 189.250233 62.268303 189.250229 62.268299
51814 13148 189.250320 62.207030 189.250320 62.207035
89767 26879 189.250397 62.273988 189.250397 62.273987
55680 14621 189.250430 62.213858 189.250442 62.213860
86850 25889 189.250507 62.269571 189.250504 62.269573
88684 26537 189.250540 62.272672 189.250519 62.272678
91862 27533 189.250818 62.277176 189.250809 62.277176
86967 26172 189.250862 62.270905 189.250854 62.270908
69567 19210 189.250894 62.236983 189.250900 62.236969
106705 32329 189.250957 62.304403 189.250977 62.304405
51290 12712 189.251084 62.205415 189.251099 62.205425
72449 20320 189.251270 62.242285 189.251266 62.242283
99050 30127 189.251356 62.291882 189.251373 62.291882
102103 31058 189.251579 62.296844 189.251572 62.296856
74397 21087 189.251704 62.245908 189.251694 62.245903
99079 30126 189.251722 62.291388 189.251740 62.291386
88211 26193 189.251723 62.271384 189.251694 62.271397
86044 25655 189.251788 62.267476 189.251801 62.267487
86439 25765 189.251790 62.268030 189.251801 62.268028
92111 27689 189.251792 62.279172 189.251785 62.279171
92828 27916 189.251813 62.280043 189.251816 62.280048
77878 22548 189.251881 62.252459 189.251907 62.252464
44868 10321 189.252006 62.193690 189.251999 62.193687
89846 26842 189.252124 62.274112 189.252136 62.274147
99189 30251 189.252152 62.292640 189.252151 62.292645
73908 20899 189.252157 62.244922 189.252151 62.244923
52192 13140 189.252169 62.207179 189.252167 62.207188
92398 27868 189.252268 62.278905 189.252258 62.278904
44363 10143 189.252303 62.193143 189.252274 62.193138
52556 13467 189.252337 62.209634 189.252335 62.209640
56359 14649 189.252377 62.214334 189.252350 62.214329
77787 22660 189.252381 62.252876 189.252380 62.252872
43038 9701 189.252461 62.190946 189.252472 62.190956
104440 31697 189.252647 62.300723 189.252655 62.300728
103512 31469 189.252760 62.298901 189.252747 62.298901
93768 28206 189.252967 62.281026 189.252960 62.281033
93131 27995 189.252994 62.280380 189.252991 62.280380
100774 30494 189.253050 62.295094 189.253098 62.295071
97774 29695 189.253132 62.288976 189.253174 62.288982
44086 10106 189.253212 62.192528 189.253220 62.192535
44285 10375 189.253236 62.193461 189.253204 62.193459
44125 10304 189.253244 62.192906 189.253235 62.192913
74157 21030 189.253263 62.245445 189.253250 62.245445
88199 26180 189.253282 62.270516 189.253265 62.270515
49022 11896 189.253471 62.201083 189.253464 62.201073
49383 12088 189.253567 62.202071 189.253555 62.202065
42330 9706 189.253682 62.191442 189.253708 62.191433
43818 10202 189.253711 62.192597 189.253693 62.192589
75524 21918 189.253793 62.249488 189.253769 62.249500
73708 21037 189.253910 62.245106 189.253906 62.245110
50565 12739 189.254046 62.204661 189.254059 62.204662
98131 29879 189.254233 62.291574 189.254227 62.291580
48631 11806 189.254262 62.200601 189.254272 62.200588
76420 21807 189.254333 62.249618 189.254318 62.249622
53454 13483 189.254368 62.208972 189.254379 62.208988
69444 19309 189.254397 62.237066 189.254395 62.237064
76172 21783 189.254406 62.249380 189.254379 62.249390
46807 11327 189.254644 62.197658 189.254608 62.197674
70833 20093 189.254677 62.240666 189.254654 62.240658
71372 19968 189.254913 62.240290 189.254913 62.240295
71893 20347 189.254997 62.241894 189.254990 62.241894
76442 22021 189.255011 62.250359 189.255020 62.250355
75847 21734 189.255018 62.248979 189.255020 62.248981
79134 23210 189.255037 62.255704 189.254990 62.255749
49912 12478 189.255062 62.203748 189.255066 62.203747
48525 11802 189.255102 62.200687 189.255081 62.200691
43384 9873 189.255152 62.191600 189.255142 62.191624
107010 32418 189.255209 62.306395 189.255219 62.306408
107583 32533 189.255403 62.305517 189.255432 62.305527
94679 28564 189.255474 62.282562 189.255463 62.282562
48712 11975 189.255626 62.201359 189.255676 62.201347
94132 28412 189.255738 62.281786 189.255722 62.281788
103079 31348 189.255884 62.298181 189.255890 62.298191
48006 11450 189.256080 62.199224 189.256088 62.199238
41894 9535 189.256105 62.189528 189.256104 62.189533
43568 10205 189.256114 62.193223 189.256119 62.193226
103122 31342 189.256231 62.298129 189.256180 62.298126
92391 27720 189.256232 62.278070 189.256195 62.278080
102286 31102 189.256250 62.296695 189.256256 62.296700
81072 23531 189.256272 62.257845 189.256271 62.257839
103171 31621 189.256285 62.311857 189.256332 62.311878
105879 32101 189.256375 62.302764 189.256378 62.302769
101617 30853 189.256396 62.296346 189.256424 62.296329
50115 12254 189.256404 62.203174 189.256409 62.203171
85126 24979 189.256414 62.264823 189.256424 62.264812
96405 29236 189.256443 62.286546 189.256454 62.286541
41945 9594 189.256444 62.191325 189.256454 62.191368
52617 13157 189.256649 62.207473 189.256653 62.207474
97695 29699 189.256721 62.288649 189.256714 62.288651
102200 31062 189.256801 62.296642 189.256805 62.296650
51565 12818 189.256823 62.205891 189.256821 62.205887
52146 13195 189.256880 62.207194 189.256897 62.207195
104214 31867 189.256969 62.304004 189.256973 62.304008
98970 30160 189.257024 62.291571 189.257019 62.291580
92943 28073 189.257063 62.281043 189.257050 62.281048
97136 29457 189.257088 62.287855 189.257095 62.287857
51834 13037 189.257124 62.206553 189.257111 62.206558
93703 28194 189.257270 62.281448 189.257263 62.281433
86082 25359 189.257356 62.266528 189.257370 62.266537
98572 29984 189.257499 62.290335 189.257477 62.290337
44719 10678 189.257509 62.195514 189.257492 62.195522
71229 19889 189.257519 62.240084 189.257507 62.240089
108532 32745 189.257606 62.307004 189.257599 62.307011
109665 32985 189.257808 62.308830 189.257812 62.308830
53760 13639 189.257872 62.209638 189.257889 62.209644
88697 26542 189.257903 62.272712 189.257889 62.272690
108502 32732 189.257964 62.306861 189.257996 62.306854
46765 11152 189.257967 62.197271 189.257965 62.197269
77103 22593 189.258085 62.252898 189.258087 62.252899
94223 28519 189.258136 62.283321 189.258148 62.283318
84562 24846 189.258140 62.263905 189.258133 62.263901
52296 13069 189.258190 62.207039 189.258194 62.207043
99381 30209 189.258241 62.291605 189.258240 62.291611
37538 8855 189.258487 62.189703 189.258484 62.189709
70862 20036 189.258527 62.240284 189.258514 62.240314
73279 21115 189.258581 62.245361 189.258606 62.245384
99261 30304 189.258693 62.293743 189.258621 62.293743
90190 27101 189.258700 62.275426 189.258698 62.275436
78354 23050 189.258733 62.254839 189.258728 62.254841
47345 11184 189.258791 62.197951 189.258759 62.197968
81751 23975 189.258894 62.259529 189.258957 62.259525
83617 24405 189.258943 62.262064 189.258911 62.262047
90216 27058 189.258975 62.274471 189.258987 62.274490
76128 21620 189.259054 62.248820 189.259064 62.248829
90556 27145 189.259091 62.275236 189.259079 62.275230
104633 32103 189.259173 62.305299 189.259171 62.305294
81190 23651 189.259197 62.258183 189.259216 62.258183
54414 14125 189.259267 62.212000 189.259277 62.212006
46034 10926 189.259287 62.196053 189.259293 62.196056
89743 26837 189.259376 62.273282 189.259399 62.273285
90081 27018 189.259511 62.274709 189.259521 62.274712
92203 27676 189.259588 62.278171 189.259598 62.278172
54680 13902 189.259609 62.211101 189.259613 62.211098
73418 20724 189.259615 62.244068 189.259598 62.244072
90180 27073 189.259828 62.275275 189.259827 62.275280
71074 19864 189.259873 62.239865 189.259888 62.239849
91915 27572 189.259937 62.277493 189.259949 62.277500
71869 20156 189.259949 62.241287 189.260010 62.241318
72078 20531 189.260010 62.242683 189.260010 62.242687
71889 20351 189.260012 62.241844 189.260010 62.241856
90023 26946 189.260194 62.274308 189.260208 62.274307
105455 32340 189.260316 62.305642 189.260315 62.305649
92467 27829 189.260343 62.279218 189.260361 62.279224
94830 28627 189.260343 62.283087 189.260361 62.283089
101785 31047 189.260380 62.297084 189.260376 62.297089
47472 11319 189.260497 62.198614 189.260544 62.198608
70272 19455 189.260680 62.238095 189.260666 62.238094
73802 21351 189.260685 62.246845 189.260666 62.246845
74431 21249 189.260725 62.246337 189.260712 62.246353
50661 12814 189.260813 62.205312 189.260818 62.205303
51946 13117 189.260886 62.206603 189.260880 62.206600
91214 27308 189.260888 62.276095 189.260880 62.276093
48397 12541 189.260927 62.204579 189.260925 62.204582
47777 11502 189.260939 62.199194 189.260941 62.199200
108516 32746 189.260976 62.307144 189.260986 62.307171
46024 10723 189.261064 62.195640 189.261078 62.195652
79474 23862 189.261379 62.262117 189.261368 62.262115
84797 24892 189.261616 62.264296 189.261612 62.264305
107976 32843 189.261647 62.308778 189.261658 62.308781
44966 10493 189.261660 62.194310 189.261673 62.194305
93907 28284 189.261660 62.282144 189.261658 62.282150
90480 27234 189.261735 62.276953 189.261734 62.276955
79786 23344 189.261740 62.256254 189.261765 62.256256
102919 31301 189.261814 62.298598 189.261826 62.298607
85588 25505 189.261869 62.266996 189.261856 62.266998
89185 26652 189.261967 62.272450 189.261993 62.272442
79429 23271 189.262068 62.255776 189.262009 62.255783
90093 27051 189.262091 62.274908 189.262100 62.274906
87796 26197 189.262096 62.270374 189.262115 62.270374
66167 19257 189.262145 62.239867 189.262177 62.239880
69117 19584 189.262154 62.238011 189.262192 62.237999
71099 20193 189.262190 62.241048 189.262177 62.241055
97706 29641 189.262252 62.289794 189.262238 62.289845
95689 28940 189.262287 62.284548 189.262314 62.284550
82356 24089 189.262446 62.260155 189.262436 62.260162
105182 31972 189.262688 62.302330 189.262680 62.302330
89854 26873 189.262977 62.274088 189.262985 62.274090
93162 28055 189.263155 62.280108 189.263138 62.280109
110462 33161 189.263194 62.311002 189.263199 62.311016
91525 27440 189.263360 62.277861 189.263367 62.277859
96592 29325 189.263438 62.288866 189.263428 62.288864
90849 27240 189.263590 62.276396 189.263596 62.276402
90320 27006 189.263713 62.275804 189.263718 62.275806
92570 27830 189.263825 62.279586 189.263824 62.279587
64446 18794 189.263874 62.238331 189.263870 62.238338
102776 31399 189.263967 62.299514 189.263962 62.299511
47379 11309 189.263989 62.198287 189.263992 62.198292
88688 26346 189.264121 62.271168 189.264114 62.271172
110367 33137 189.264167 62.310203 189.264175 62.310215
87947 26241 189.264217 62.270662 189.264191 62.270657
107677 32526 189.264238 62.305758 189.264252 62.305767
106442 32229 189.264270 62.304319 189.264267 62.304325
88564 26747 189.264288 62.275296 189.264267 62.275291
102190 31213 189.264583 62.297833 189.264572 62.297836
78738 22780 189.265001 62.253931 189.265015 62.253933
90822 27269 189.265614 62.276571 189.265625 62.276569
95497 28896 189.265919 62.284442 189.265930 62.284458
86384 25737 189.266320 62.268121 189.266312 62.268116
91923 27544 189.266329 62.277175 189.266342 62.277172
89565 26710 189.266435 62.272886 189.266510 62.272881
53676 13492 189.266459 62.209169 189.266434 62.209164
47932 11487 189.266611 62.199303 189.266602 62.199310
98510 29970 189.266629 62.290704 189.266632 62.290710
53652 13583 189.266742 62.209444 189.266739 62.209446
78114 23346 189.266750 62.256466 189.266739 62.256470
104709 31788 189.266863 62.301042 189.266815 62.301060
112443 33596 189.266951 62.313581 189.266953 62.313595
85547 25244 189.267057 62.265870 189.267044 62.265873
52245 13067 189.267258 62.206959 189.267258 62.206963
82361 23984 189.267381 62.259902 189.267349 62.259895
87575 26095 189.267496 62.269793 189.267502 62.269791
98082 29873 189.267636 62.290734 189.267654 62.290737
85889 25366 189.267687 62.266494 189.267746 62.266472
88999 26645 189.267733 62.273573 189.267731 62.273575
102886 31642 189.267768 62.300502 189.267746 62.300507
92403 27785 189.267963 62.278403 189.267960 62.278400
107950 32606 189.268004 62.306137 189.268021 62.306141
105974 32111 189.268176 62.302848 189.268173 62.302849
88801 26523 189.268248 62.272033 189.268250 62.272041
89494 26767 189.268412 62.273275 189.268417 62.273277
90275 26973 189.268562 62.274140 189.268539 62.274139
94543 28540 189.268699 62.282593 189.268677 62.282585
108096 32719 189.269125 62.307216 189.269135 62.307220
91271 27532 189.269313 62.281052 189.269302 62.281052
106811 32351 189.269370 62.304456 189.269409 62.304436
48455 11665 189.269459 62.200128 189.269455 62.200100
98668 30022 189.269479 62.290789 189.269485 62.290791
105713 32043 189.269489 62.302593 189.269485 62.302593
49448 12008 189.269592 62.201759 189.269577 62.201752
94884 28620 189.269681 62.283082 189.269684 62.283085
92276 27660 189.269839 62.278327 189.269836 62.278324
92250 27698 189.270134 62.278701 189.270142 62.278702
110852 33232 189.270234 62.310738 189.270218 62.310738
86209 25550 189.270302 62.267096 189.270294 62.267109
50528 12529 189.270322 62.204284 189.270325 62.204292
48929 11964 189.270437 62.201391 189.270432 62.201382
84041 24618 189.270443 62.262983 189.270432 62.262981
98705 30006 189.270859 62.290804 189.270874 62.290802
99535 30275 189.270893 62.291945 189.270889 62.291946
99310 30218 189.270986 62.291661 189.270996 62.291668
83782 24747 189.271066 62.263044 189.271072 62.263046
89655 26859 189.271113 62.274348 189.271103 62.274353
109851 33322 189.271150 62.312059 189.271149 62.312061
88091 26319 189.271387 62.270813 189.271408 62.270824
